time,open,high,low,close,cycle_day,dcl_event,dcl_price,translation,timing_code,cycle_fail,DCL,MA,F_net,Primary (STRF/LQD),Credit (STRC x0.5),Friction (STABLE x0.4),Self (MSTR x0.3),Multiplier,dF_net (ROC),dF_net_5bar (momentum),Into Bear,Into Bull,Into Strong Bear,Bounce Exhaustion
1595251800,260.12,268.41,251.32,255.56,17,0,,1,0,0,0,170.82464999999996,0.02205892206168728,0,0,0,0.02205892206168728,1,-0.2779410779383127,-0.1529171092871459,0,0,0,0
1595856600,257.36,265.95,256.445,265.79,18,0,,1,0,0,0,171.55999999999997,0.21123290883619286,0,0,0,0.21123290883619286,1,0.1891739867745056,0.1718137632552061,0,0,0,0
1596461400,268.05,274.98,267.87,271.47,19,0,,1,0,0,0,172.32499999999996,0.3,0,0,0,0.3,1,0.08876709116380713,0.08808711876780428,0,0,0,0
1597066200,271.74,274.83,264.63,272.16,20,0,,1,0,0,0,173.1001,0.1194018442652449,0,0,0,0.1194018442652449,1,-0.18059815573475507,-0.18059815573475504,0,0,0,0
1597671000,273.91,282.34,272.1978,281.87,21,0,,1,0,0,0,173.9187,0.20834685066486922,0,0,0,0.20834685066486922,1,0.08894500639962431,-0.09165314933513073,0,0,0,0
1598275800,285.06,293.851,281.27,292.53,22,0,,1,0,0,0,174.79585,0.0970269131080816,0,0,0,0.0970269131080816,1,-0.11131993755678761,0.07496799104639433,0,0,0,0
1598880600,293.16,303.5,271.8,283.58,23,0,,1,0,0,0,175.6455,-0.20594244434891582,0,0,0,-0.20594244434891582,1,-0.30296935745699743,-0.4171753531851087,0,1,0,0
1599571800,272.27,282.195,266.9,270.45,24,0,,1,0,0,0,176.41875,-0.2979609948608635,0,0,0,-0.2979609948608635,1,-0.09201855051194771,-0.5979609948608635,0,0,0,0
1600090200,274.28,280.45,262.63,266.87,25,0,,1,0,0,0,177.16649999999998,-0.3,0,0,0,-0.3,1,-0.0020390051391364628,-0.4194018442652449,0,0,0,0
1600695000,262.52,273.08,260.11,271.56,26,0,,1,0,0,0,177.9303,-0.1747053345649244,0,0,0,-0.1747053345649244,1,0.1252946654350756,-0.3830521852297936,0,1,0,0
1601299800,276.615,282.8794,271.674,274.31,27,0,,1,0,0,0,178.72334999999995,0.15294105688651077,0,0,0,0.15294105688651077,1,0.32764639145143515,0.055914143778429126,0,0,0,0
1601904600,276.34,285.79,274.25,285.71,28,0,,1,0,0,0,179.5544,0.28866248002697553,0,0,0,0.28866248002697553,1,0.13572142314046476,0.4946049243758913,0,0,0,0
1602509400,290.6,297.46,286.54,288.51,29,0,,1,0,0,0,180.39894999999996,0.13365224359984573,0,0,0,0.13365224359984573,1,-0.1550102364271298,0.43161323846070926,0,0,0,0
1603114200,290.49,291.48,280.82,284.74,30,0,,1,0,0,0,181.22164999999998,0,0,0,0,0,1,-0.13365224359984573,0.3,0,0,0,0
1603719000,282.32,285.3,267.07,269.38,31,0,,1,0,0,0,181.97615,-0.3,0,0,0,-0.3,1,-0.3,-0.12529466543507556,0,1,0,0
1604327400,271.73,295.39,266.97,294.61,32,0,,1,0,0,0,182.83954999999997,0.2579764045297725,0,0,0,0.2579764045297725,1,0.5579764045297725,0.10503534764326178,0,1,0,0
1604932200,297.31,299.14,280.62,290.93,33,0,,1,0,0,0,183.67839999999995,0.08102991050224166,0,0,0,0.08102991050224166,1,-0.17694649402753082,-0.2076325695247338,0,0,0,0
1605537000,290.68,293.74,288.85,290.38,34,0,,1,0,0,0,184.51405,0.20607708740744687,0,0,0,0.20607708740744687,1,0.12504717690520523,0.07242484380760122,0,0,0,0
1606141800,291.41,300.17,288.07,299.01,35,0,,1,0,0,0,185.38009999999997,0.11756557962216654,0,0,0,0.11756557962216654,1,-0.08851150778528033,0.11756557962216663,0,0,0,0
1606746600,299.3,305.88,294.78,305.52,36,0,,1,0,0,0,186.27929999999998,0.10851129211710453,0,0,0,0.10851129211710453,1,-0.009054287505062014,0.4085112921171046,0,0,0,0
1607351400,305.71,308.6,298.09,301.85,37,0,,1,0,0,0,187.15164999999996,0.029632976542865258,0,0,0,0.029632976542865258,1,-0.07887831557423927,-0.22834342798690718,0,0,0,0
1607956200,303.08,311.98,303.01,310.06,38,0,,1,0,0,0,188.05289999999997,0.13742175165750686,0,0,0,0.13742175165750686,1,0.1077887751146416,0.05639184115526524,0,0,0,0
1608561000,306.46,310.7105,303.6,309.56,39,0,,1,0,0,0,188.94939999999994,0.13742175165750686,0,0,0,0.13742175165750686,1,0,-0.06865533574993998,0,0,0,0
1609165800,312.25,314.685,310.36,313.74,40,0,,1,0,0,0,189.86299999999994,0.07250786578153762,0,0,0,0.07250786578153762,1,-0.06491388587596925,-0.0450577138406289,0,0,0,0
1609770600,315.11,319.39,305.18,319.03,41,0,,1,0,0,0,190.80119999999997,0.1967557249449652,0,0,0,0.1967557249449652,1,0.1242478591634276,0.08824443282786071,0,0,0,0
1610375400,315.98,317.53,310.58,311.86,42,0,,1,0,0,0,191.70204999999996,0.09979520380702168,0,0,0,0.09979520380702168,1,-0.09696052113794353,0.07016222726415645,0,0,0,0
1611066600,314.25,327.13,313.12,325.42,43,0,,1,0,0,0,192.67599999999996,0.09447186330986294,0,0,0,0.09447186330986294,1,-0.005323340497158741,-0.04294988834764389,0,0,0,0
1611585000,328.91,330.32,312.76,314.56,44,0,,1,1,0,0,193.58689999999999,-0.07808866849178914,0,0,0,-0.07808866849178914,1,-0.1725605318016521,-0.215510420149296,0,0,0,0
1612189800,318.11,332.4025,316.02,331.36,45,0,,1,1,0,0,194.58384999999998,0.1645731407670787,0,0,0,0.1645731407670787,1,0.24266180925886785,0.0920652749855411,0,0,0,0
1612794600,333.1,336.62,329.5,336.45,46,0,,1,1,0,0,195.61409999999995,0.19929389878163048,0,0,0,0.19929389878163048,1,0.03472075801455177,0.0025381738366652695,0,0,0,0
1613485800,337.27,338.19,328.36,331.02,47,0,,1,1,0,0,196.60639999999995,0.08025364685070477,0,0,0,0.08025364685070477,1,-0.11904025193092571,-0.019541556956316916,0,0,0,0
1614004200,326.5,327.8,310.88,314.14,48,0,,1,1,0,0,197.49714999999998,-0.2713565781415229,0,0,0,-0.2713565781415229,1,-0.3516102249922277,-0.3658284414513859,0,1,0,0
1614609000,319.27,324.33,297.45,308.68,49,1,297.45,1,1,0,1,198.35284999999996,-0.3,0,0,0,-0.3,1,-0.02864342185847707,-0.22191133150821085,0,0,0,0
1615213800,308.12,319.86,299.51,315.46,50,0,,1,1,0,0,199.23714999999996,-0.0610272747907209,0,0,0,-0.0610272747907209,1,0.2389727252092791,-0.2256004155577996,0,1,0,0
1615815000,315.79,324.2,309.6601,313.14,51,0,,1,1,0,0,200.11364999999998,0,0,0,0,0,1,0.0610272747907209,-0.19929389878163048,0,0,0,0
1616419800,315.21,321.09,307.3899,316,52,0,,1,1,0,0,200.98754999999997,-0.09170459520126974,0,0,0,-0.09170459520126974,1,-0.09170459520126974,-0.17195824205197452,0,0,0,0
1617024600,315.45,324.71,311.54,324.57,53,0,,1,1,0,0,201.89309999999998,0.15673393060890375,0,0,0,0.15673393060890375,1,0.2484385258101735,0.4280905087504267,0,0,0,0
1617629400,327.13,337.32,324.6375,337.11,5,0,,1,0,0,0,202.87874999999997,0.24740557285729706,0,0,0,0.24740557285729706,1,0.0906716422483933,0.5474055728572971,0,0,0,0
1618234200,336.04,342.23,334.73,342.01,6,0,,1,0,0,0,203.89804999999996,0.11421794113621976,0,0,0,0.11421794113621976,1,-0.13318763172107728,0.17524521592694073,0,0,0,0
1618839000,340.39,341.58,333.97,339.42,7,0,,1,0,0,0,204.88894999999997,0.06528287753889184,0,0,0,0.06528287753889184,1,-0.048935063597327924,0.06528287753889188,0,0,0,0
1619443800,339.67,342.8,336.9001,337.99,8,0,,1,0,0,0,205.8907,0.15721169445946412,0,0,0,0.15721169445946412,1,0.09192881692057228,0.2489162896607339,0,0,0,0
1620048600,339.23,340,326.21,334.2,9,0,,1,0,0,0,206.87289999999996,-0.10787579175779304,0,0,0,-0.10787579175779304,1,-0.26508748621725714,-0.2646097223666968,0,0,0,0
1620653400,332.78,332.96,316,326.39,10,0,,1,0,0,0,207.79424999999995,-0.17714054097195395,0,0,0,-0.17714054097195395,1,-0.06926474921416091,-0.42454611382925095,0,0,0,0
1621258200,324.63,330.86,316.3,327.01,11,0,,1,0,0,0,208.70874999999995,-0.04606566100482744,0,0,0,-0.04606566100482744,1,0.13107487996712652,-0.1602836021410472,0,0,0,0
1621863000,329.37,335.5699,326.9032,333.93,12,0,,1,0,0,0,209.65919999999997,0.15831206633410952,0,0,0,0.15831206633410952,1,0.20437772733893694,0.09302918879521767,0,0,0,0
1622554200,335.3,336.0582,328.28,335.6,13,0,,1,0,0,0,210.61894999999996,0.184920773261704,0,0,0,0.184920773261704,1,0.026608706927594483,0.02770907880223987,0,0,0,0
1623072600,335.05,341.25,334.34,341.24,14,0,,1,0,0,0,211.61464999999995,0.0778762171073076,0,0,0,0.0778762171073076,1,-0.1070445561543964,0.18575200886510063,0,0,0,0
1623677400,341.68,346.38,337.45,342.63,15,0,,1,0,0,0,212.62164999999996,0.20921668047898373,0,0,0,0.20921668047898373,1,0.13134046337167612,0.38635722145093765,0,0,0,0
1624282200,342.43,351.46,340.15,349.46,16,0,,1,0,0,0,213.65909999999997,0.060344161505506526,0,0,0,0.060344161505506526,1,-0.1488725189734772,0.10640982251033393,0,0,0,0
1624887000,350.78,358.97,350.72,358.64,17,0,,1,0,0,0,214.72229999999996,0.15470884862804246,0,0,0,0.15470884862804246,1,0.09436468712253593,-0.0036032177060670856,0,0,0,0
1625578200,359.26,362.76,354.42,361.01,18,0,,1,0,0,0,215.80629999999996,0.07858669651448362,0,0,0,0.07858669651448362,1,-0.07612215211355884,-0.10633407674722041,0,0,0,0
1626096600,362.45,365.49,357.24,357.6,19,0,,1,0,0,0,216.86399999999998,0.028891132532907777,0,0,0,0.028891132532907777,1,-0.04969556398157585,-0.04898508457439986,0,0,0,0
1626701400,354.05,368.485,352.04,368.2,20,0,,1,0,0,0,217.98339999999996,0.21223692083554804,0,0,0,0.21223692083554804,1,0.18334578830264026,0.0030202403565642855,0,0,0,0
1627306200,367.49,368.89,360.16,364.57,21,0,,1,0,0,0,219.07899999999998,0.0406642103135473,0,0,0,0.0406642103135473,1,-0.17157271052200074,-0.019679951191959255,0,0,0,0
1627911000,366.28,369.91,362,368.05,22,0,,1,0,0,0,220.18095000000002,0.13200305571876428,0,0,0,0.13200305571876428,1,0.09133884540521697,-0.02270579290927821,0,0,0,0
1628515800,368.52,369.56,364.295,368.82,23,0,,1,0,0,0,221.28334999999998,0.07382981046137092,0,0,0,0.07382981046137092,1,-0.058173245257393355,-0.004756886053112724,0,0,0,0
1629120600,367.67,369.02,359.96,367.73,24,0,,1,0,0,0,222.37845,0.04851519835796095,0,0,0,0.04851519835796095,1,-0.025314612103409975,0.019624065825053147,0,0,0,0
1629725400,368.8,376.56,368.79,376.04,25,0,,1,0,0,0,223.50244999999998,0.14849189716196196,0,0,0,0.14849189716196196,1,0.09997669880400101,-0.06374502367358609,0,0,0,0
1630330200,376.85,382.71,376.83,381.57,26,0,,1,0,0,0,224.64394999999996,0.07506652425411643,0,0,0,0.07506652425411643,1,-0.07342537290784552,0.034402313940569126,0,0,0,0
1631021400,381.68,382.778,376.245,376.59,27,0,,1,0,0,0,225.7585,0.04296158564691401,0,0,0,0.04296158564691401,1,-0.03210493860720242,-0.08904147007185026,0,0,0,0
1631539800,378.99,379.43,372.76,373.83,28,0,,1,0,0,0,226.85789999999997,-0.03421716462135194,0,0,0,-0.03421716462135194,1,-0.07717875026826596,-0.10804697508272289,0,0,0,0
1632144600,367.46,374.04,360.93,373.33,29,0,,1,0,0,0,227.94324999999998,-0.079421150633315,0,0,0,-0.079421150633315,1,-0.04520398601196305,-0.12793634899127596,0,0,0,0
1632749400,370.2,371.2516,354.38,360.18,30,0,,1,0,0,0,228.97169999999997,-0.16457884296683414,0,0,0,-0.16457884296683414,1,-0.08515769233351915,-0.3130707401287961,0,0,0,0
1633354200,358.52,365.69,350.32,361.16,31,0,,1,0,0,0,230.004,-0.04982240997816498,0,0,0,-0.04982240997816498,1,0.11475643298866917,-0.12488893423228142,0,0,0,0
1633959000,359.58,369.06,356.48,368.94,32,0,,1,0,0,0,231.06044999999997,0.06233771766094391,0,0,0,0.06233771766094391,1,0.11216012763910889,0.01937613201402988,0,0,0,0
1634563800,367.61,377.47,366.99,374.1,33,0,,1,0,0,0,232.1441,0.20192033742241752,0,0,0,0.20192033742241752,1,0.13958261976147363,0.23613750204376946,0,0,0,0
1635168600,375.56,386.28,373.56,386.11,34,0,,1,0,0,0,233.29585,0.12059187325158169,0,0,0,0.12059187325158169,1,-0.08132846417083583,0.20001302388489667,0,0,0,0
1635773400,386.56,400.99,384.42,398.6,35,0,,1,0,0,0,234.47924999999998,0.08648315775895551,0,0,0,0.08648315775895551,1,-0.034108715492626174,0.25106200072578966,0,0,0,0
1636381800,398.57,399.62,387.53,394.7,36,0,,1,0,0,0,235.63029999999998,0,0,0,0,0,1,-0.08648315775895551,0.049822409978164964,0,0,0,0
1636986600,395.91,405.3,392.095,403.99,37,0,,1,0,0,0,236.81855,0.11332489167855733,0,0,0,0.11332489167855733,1,0.11332489167855733,0.05098717401761342,0,0,0,0
1637591400,405.57,408.71,389.77,391.2,38,0,,1,0,0,0,237.9199,-0.04868392877241074,0,0,0,-0.04868392877241074,1,-0.16200882045096807,-0.2506042661948283,0,0,0,0
1638196200,395.89,401.19,378.9,383.13,39,0,,1,0,0,0,239.0125,-0.3,0,0,0,-0.3,1,-0.25131607122758925,-0.42059187325158176,0,1,0,0
1638801000,383.63,400.2,379.3,398.01,40,0,,1,0,0,0,240.22204999999997,0.01286931385870401,0,0,0,0.01286931385870401,1,0.312869313858704,-0.07361384390025161,0,1,0,0
1639405800,398,398.475,381.77,384.91,41,0,,1,0,0,0,241.3218,-0.13421659204272113,0,0,0,-0.13421659204272113,1,-0.14708590590142515,-0.13421659204272124,0,0,0,0
1640010600,379.565,398.425,377.47,396.92,42,0,,1,0,0,0,242.46555,0.15132593065466723,0,0,0,0.15132593065466723,1,0.28554252269738833,0.038001038976109874,0,0,0,0
1640615400,398.25,404.58,397.34,397.85,43,0,,1,0,0,0,243.62485,0.21053020921201285,0,0,0,0.21053020921201285,1,0.05920427855734561,0.25921413798442355,0,0,0,0
1641220200,399.05,402.28,378.04,379.86,44,0,,1,1,0,0,244.65834999999998,-0.25876761968445466,0,0,0,-0.25876761968445466,1,-0.46929782889646754,0.04123238031554527,0,1,0,0
1641825000,374.82,390.2,369.31,380.01,45,0,,1,1,0,0,245.70329999999998,-0.08687416157822783,0,0,0,-0.08687416157822783,1,0.17189345810622683,-0.09974347543693188,0,1,0,0
1642516200,374.04,376.22,351.4,351.69,46,0,,1,1,0,0,246.6692,-0.3,0,0,0,-0.3,1,-0.21312583842177216,-0.1657834079572789,0,1,0,0
1643034600,345.905,356.88,334.15,351.8,47,0,,1,1,0,0,247.62755,-0.3,0,0,0,-0.3,1,0,-0.4513259306546672,0,0,0,0
1643639400,353.2,370.1,351.52,358.01,48,0,,1,1,0,0,248.63445,0,0,0,0,0,1,0.3,-0.21053020921201282,0,1,0,0
1644244200,358.62,366.81,345.8,347.06,49,0,,1,1,0,0,249.5629,-0.24411697652521042,0,0,0,-0.24411697652521042,1,-0.24411697652521042,0.014650643159244248,0,1,0,0
1644849000,346.49,357.0896,339.14,341.51,50,0,,1,1,0,0,250.45895000000002,-0.3,0,0,0,-0.3,1,-0.05588302347478957,-0.21312583842177216,0,0,0,0
1645540200,338.49,345.98,318.26,345.77,51,0,,1,1,0,0,251.37735,-0.3,0,0,0,-0.3,1,0,0,0,0,0,0
1646058600,342.51,350.04,334.92,337.3,52,0,,1,1,0,0,252.23950000000002,-0.18,0,0,0,-0.18,1,0.12,0.12,0,1,0,0
1646663400,337.29,338.48,319.94,324.4,53,0,,1,1,0,0,253.01420000000002,-0.3,0,0,0,-0.3,1,-0.12,-0.29999999999999993,0,1,0,0
1647264600,323.13,351.79,317.45,351.49,54,1,317.45,1,1,0,1,253.93435000000002,0.3,0,0,0,0.3,1,0.6,0.5441169765252105,0,1,0,0
1647869400,350.2,360.67,345.575,359.35,55,0,,1,1,0,0,254.8825,0.18,0,0,0,0.18,1,-0.12,0.48,0,0,0,0
1648474200,359.34,371.83,358.07,361.85,56,0,,1,1,0,0,255.82805,0.1428939860503325,0,0,0,0.1428939860503325,1,-0.037106013949667505,0.4428939860503325,0,0,0,0
1649079000,362.71,369.31,348.5,349.15,57,0,,1,1,0,0,256.7016,-0.10529351369802795,0,0,0,-0.10529351369802795,1,-0.24818749974836044,0.07470648630197205,0,0,0,0
1649683800,344.81,347.69,338.035,338.43,58,0,,1,1,0,0,257.50885,-0.3,0,0,0,-0.3,1,-0.19470648630197204,0,0,1,0,0
1650288600,337.35,347.87,324.96,325.4,5,0,,1,0,0,0,258.25925,-0.3,0,0,0,-0.3,1,0,-0.6,0,0,0,0
1650893400,323.73,329.9,312.6,313.25,6,0,,1,0,1,0,258.96725000000004,-0.18,0,0,0,-0.18,1,0.12,-0.36,0,1,0,1
1651498200,312.83,330.29,305.105,309.25,7,0,,1,0,1,0,259.63545,-0.18,0,0,0,-0.18,1,0,-0.3228939860503325,0,0,0,0
1652103000,303.48,309.3487,284.94,301.94,8,0,,1,0,1,0,260.24710000000005,-0.3,0,0,0,-0.3,1,-0.12,-0.19470648630197204,0,1,0,0
1652707800,300.15,306.56,280.21,288.68,9,0,,1,0,1,0,260.79555,-0.3,0,0,0,-0.3,1,0,0,0,0,0,0
1653312600,289.75,309.25,282.25,309.1,10,0,,1,0,1,0,261.45295000000004,0.1747992802468908,0,0,0,0.1747992802468908,1,0.4747992802468908,0.4747992802468908,0,1,0,0
1654003800,309.07,314.56,303.4001,306.2,11,0,,1,0,1,0,262.08355000000006,0.3,0,0,0,0.3,1,0.1252007197531092,0.48,0,0,0,0
1654522200,310.75,312.35,288.384,288.84,12,0,,1,0,1,0,262.62515,-0.22568616616693923,0,0,0,-0.22568616616693923,1,-0.5256861661669392,-0.04568616616693921,0,1,0,0
1655127000,279.75,286.83,269.28,274.69,13,0,,1,0,1,0,263.0993,-0.3,0,0,0,-0.3,1,-0.07431383383306076,2.7755575615628914e-17,0,0,0,0
1655818200,278.75,295.04,277.91,294.61,14,0,,1,0,1,0,263.65995000000004,0.11635048507853224,0,0,0,0.11635048507853224,1,0.41635048507853223,0.41635048507853223,0,1,0,0
1656336600,296,296.5799,275.78,282.13,15,0,,1,0,1,0,264.13735,-0.10134414946042378,0,0,0,-0.10134414946042378,1,-0.21769463453895602,-0.27614342970731454,0,0,0,0
1657027800,278.31,296.75,276.7501,295.35,16,0,,1,0,1,0,264.70855000000006,0.2531030986608795,0,0,0,0.2531030986608795,1,0.35444724812130324,-0.0468969013391205,0,0,0,0
1657546200,292.88,293.11,279.8,291.87,17,0,,1,0,1,0,265.24795,0.044253258059579,0,0,0,0.044253258059579,1,-0.2088498406013005,0.2699394242265182,0,0,0,0
1658151000,294.72,308.55,288.2,301.99,18,0,,1,0,1,0,265.83935,0.3,0,0,0,0.3,1,0.255746741940421,0.6,0,0,0,0
1658755800,302.02,316.39,293.54,315.46,19,0,,1,0,1,0,266.4877,0.18,0,0,0,0.18,1,-0.12,0.06364951492146775,0,0,0,0
1659360600,313.65,324.72,311.8401,321.75,20,0,,1,0,0,0,267.19570000000004,0.17050541482719037,0,0,0,0.17050541482719037,1,-0.009494585172809628,0.27184956428761414,0,0,0,0
1659965400,322.69,330.585,315.42,330.39,21,0,,1,0,0,0,267.97605000000004,0.3,0,0,0,0.3,1,0.12949458517280962,0.04689690133912053,0,0,0,0
1660570200,329.42,334.4209,322.08,322.86,22,0,,1,0,0,0,268.7252500000001,0.07785196576003377,0,0,0,0.07785196576003377,1,-0.2221480342399662,0.03359870770045481,0,0,0,0
1661175000,318.5,321.51,307.35,307.44,23,0,,1,0,1,0,269.42915000000005,-0.3,0,0,0,-0.3,1,-0.37785196576003377,-0.6,0,1,0,0
1661779800,304.62,307.22,292.95,295.17,24,0,,1,0,1,0,270.0581,-0.18,0,0,0,-0.18,1,0.12,-0.36,0,1,0,0
1662471000,295.66,307.6,290.87,307.09,25,0,,1,0,1,0,270.73595000000006,0.013987906604774612,0,0,0,0.013987906604774612,1,0.1939879066047746,-0.15651750822241578,0,0,0,0
1662989400,308.5,311.08,285.62,289.32,26,0,,1,0,1,0,271.34505000000007,-0.22679699137380094,0,0,0,-0.22679699137380094,1,-0.24078489797857555,-0.526796991373801,0,1,0,0
1663594200,286.1,293.95,272.02,275.51,27,0,,1,0,1,0,271.9265500000001,-0.2827243979682509,0,0,0,-0.2827243979682509,1,-0.05592740659444995,-0.3605763637282847,0,0,0,0
1664199000,275.03,281.25,267.1,267.26,28,0,,1,0,1,0,272.41600000000005,-0.3,0,0,0,-0.3,1,-0.017275602031749104,-5.551115123125783e-17,0,0,0,0
1664803800,269.07,284.18,267.53,269.1,29,0,,1,0,1,0,272.9546000000001,-0.3,0,0,0,-0.3,1,0,-0.12000000000000005,0,0,0,0
1665408600,269.3,271.81,254.26,260.74,30,0,,1,0,1,0,273.45290000000006,-0.177482300328343,0,0,0,-0.177482300328343,1,0.12251769967165699,-0.19147020693311767,0,1,0,1
1666013400,266.84,277.21,266.74,275.42,31,0,,1,0,1,0,274.09215000000006,-0.018597868394155153,0,0,0,-0.018597868394155153,1,0.15888443193418786,0.20819912297964577,0,0,0,0
1666618200,275.69,284.6,271.97,281.22,32,0,,1,0,1,0,274.7334000000001,0.2264440113828701,0,0,0,0.2264440113828701,1,0.24504187977702524,0.509168409351121,0,0,0,0
1667223000,278.92,282.07,259.08,264.68,33,0,,1,0,1,0,275.27565000000004,-0.29219938048372845,0,0,0,-0.29219938048372845,1,-0.5186433918665986,0.007800619516271506,0,1,0,0
