time,open,high,low,close,LT Fast TL,LT Slow TL,BP Entry,MIXED Watch,LT Exit,Time Stop,IBIT Disabled,CT1 Cross,CT2 Cross,CT3 Cross,CT4 Distribution,IWM CT3 Warning,LT Fast TL,LT Slow TL,VST SRI Bias Histogram,VLT SRI Bias Histogram,ST SRI Bias Histogram,LT SRI Bias Histogram,VLT Reversal Support,VLT Reversal Robust Fit,VLT Reversal Resistance,VLT Fast Trackline,VLT Slow Trackline,VLT Stage 4 to 1,VLT Stage 1 to 2,VLT Stage 2 to 3,VLT Stage 3 to 4,ST Reversal Support,ST Reversal Robust Fit,ST Reversal Resistance,ST Fast Trackline,ST Slow Trackline,ST Stage 4 to 1,ST Stage 1 to 2,ST Stage 2 to 3,ST Stage 3 to 4,LT Reversal Support,LT Reversal Robust Fit,LT Reversal Resistance,LT Fast Trackline,LT Slow Trackline,LT Stage 4 to 1,LT Stage 1 to 2,LT Stage 2 to 3,LT Stage 3 to 4,VST Reversal Support,VST Reversal Robust Fit,VST Reversal Resistance,VST Fast Trackline,VST Slow Trackline,VST Stage 4 to 1,VST Stage 1 to 2,VST Stage 2 to 3,VST Stage 3 to 4,STH MVRV,MVRV SMA,%K,%D,MTF RSI,Volume,STH-MVRV,NRPL,Displayed STH SOPR (Mirrored),Short-Term Risk Score,Funding Rate,Funding Rate,Funding Rate,Funding Rate,Funding Rate,Funding Rate,Funding Rate,MVRV,Z-score,Plot,Plot
1625837400,62.19,63.593,61.52,62.866,62.37377520940617,62.224986660207485,0,0,0,0,0,0,0,0,0,0,62.37377520940617,62.224986660207485,15,15,15,-10,41.04089866134544,51.58693882352944,62.132978985713436,60.449074703043735,52.860131934744395,0,0,0,0,60.35244426281853,66.64741882352945,72.94239338424038,63.34876203832479,60.10344796377473,0,0,0,0,52.287519806134256,59.37394823529411,66.46037666445396,62.37377520940617,62.224986660207485,0,0,0,0,61.927625814980956,65.61774823529413,65.61774823529413,63.34876203832479,60.10344796377473,0,0,0,0,1.7002238034263841,,,,,3939610,1.0576931739695958,2663176.360000008,0.0895164635314456,0.2850578694392427,-0.0159175,-0.012734,-0.0095505,-0.006367,-0.0031835,-0.0159175,0,1.6964042436722975,1.3997168985159376,,
1626096600,63.225,63.242,58.521,58.869,61.77108749893534,62.224986660207485,0,0,0,1,0,0,0,0,0,0,61.77108749893534,62.224986660207485,-35,-10,-10,-10,41.04089866134544,51.58693882352944,62.132978985713436,60.449074703043735,52.860131934744395,0,0,0,0,59.93794609817529,65.8776447058824,65.8776447058824,60.37138102613231,60.10344796377473,0,0,0,0,53.01122898986255,59.97926117647057,59.97926117647057,61.77108749893534,62.224986660207485,0,0,0,0,60.44160072964867,63.88049882352949,63.88049882352949,60.37138102613231,60.10344796377473,0,0,0,0,1.7002238034263841,,55.69438080942092,57.1996671152441,47.84973176075386,8262540,0.9870339428250808,-35991624.24000002,0.06639099356705414,0.3182125602224406,0.005,0.004,0.003,0.002,0.001,0,0.005,1.7722046628642545,1.5507255952520886,,
1626183000,58.557,59.7,57.295,57.988,61.30397340469425,62.224986660207485,0,0,0,0,0,0,0,0,0,0,61.30397340469425,62.224986660207485,-50,-5,-5,-15,42.572855920532284,52.29797882352936,52.29797882352936,60.449074703043735,52.860131934744395,0,0,0,0,59.39779361734216,64.83228941176473,64.83228941176473,59.60245740023337,60.10344796377473,0,0,0,0,53.70860524574432,60.5403717647059,60.5403717647059,61.30397340469425,62.224986660207485,0,0,0,0,58.77206200540044,61.98268941176469,61.98268941176469,59.60245740023337,60.10344796377473,0,0,0,0,1.5558860886856847,,,,,7175620,0.969027556426675,-4082927.780000019,0.04485213949770528,0.26858047086013925,0.002860000000000002,0.0022880000000000014,0.001716000000000001,0.0011440000000000007,0.0005720000000000004,0,0.002860000000000002,1.7157738877485516,1.4360899901343211,,
1626269400,58.5,59.044,56.041,56.043,58.994242374455744,62.224986660207485,0,0,0,0,0,0,0,0,0,0,58.994242374455744,62.224986660207485,-30,-5,-5,-10,42.572855920532284,52.29797882352936,52.29797882352936,60.449074703043735,52.860131934744395,0,0,0,0,58.57592896828531,63.23492,63.23492,57.46424502311706,60.10344796377473,0,0,0,0,54.14349123554051,60.882482352941174,60.882482352941174,58.994242374455744,62.224986660207485,0,0,0,0,56.247793875472034,59.454851764705865,59.454851764705865,57.46424502311706,60.10344796377473,0,0,0,0,1.5558860886856847,,,,,6274620,0.9343324597538276,-15416741.340000005,0.02283454012846975,0.29614954921411,-0.006735999999999998,-0.005388799999999998,-0.0040415999999999985,-0.002694399999999999,-0.0013471999999999996,-0.006735999999999998,0,1.6874817586061,1.3767401393890488,,
1626355800,54.7,55.995,52.507,54.104,56.23814776164807,62.224986660207485,0,0,0,0,0,0,0,0,0,0,56.23814776164807,62.224986660207485,-45,-5,-20,-25,43.43275500918435,52.582176470588216,52.582176470588216,59.18745240704169,52.860131934744395,0,0,0,0,57.119788605075286,61.51310352941175,61.51310352941175,54.77062657280911,59.795716298423535,0,0,0,0,54.33270959883675,61.01676705882356,61.01676705882356,56.23814776164807,62.224986660207485,0,0,0,0,52.625632953673076,56.290007058823505,56.290007058823505,54.77062657280911,59.795716298423535,0,0,0,0,1.4413181289565977,,,,,7337780,0.8999052194238747,-4373316.880000027,-0.003066406593306481,0.2962174849099119,-0.0030409999999999977,-0.002432799999999998,-0.0018245999999999985,-0.001216399999999999,-0.0006081999999999995,-0.0030409999999999977,0,1.6984674661316201,1.3962507824201742,,
1626442200,54.39,54.638,52.05201,52.309,55.02936720264553,62.224986660207485,0,0,0,0,0,0,0,0,0,0,55.02936720264553,62.224986660207485,-45,-5,-50,-30,43.43275500918435,52.582176470588216,52.582176470588216,57.78899152082442,52.860131934744395,0,0,0,0,55.41880316496827,59.65008705882349,59.65008705882349,53.47573361564008,58.35195013425043,0,0,0,0,54.433222740925906,61.05580000000003,61.05580000000003,55.02936720264553,62.224986660207485,0,0,0,0,49.91955300937038,54.13102117647061,54.13102117647061,53.47573361564008,58.35195013425043,0,0,0,0,1.4413181289565977,,,,,6090550,0.8681694680610311,-12674434.55000002,-0.03414483910896304,0.2814437843316743,0.0016649999999999998,0.0013319999999999999,0.0009989999999999999,0.0006659999999999999,0.00033299999999999996,0,0.0016649999999999998,1.6417829884601214,1.279867913090075,,
1626701400,50.766,52.249,49.2,49.872,52.11074008799538,62.224986660207485,0,0,0,0,0,0,0,0,0,0,52.11074008799538,62.224986660207485,-85,-20,-45,-35,43.49797699355624,52.383345882353,52.383345882353,54.88413498362268,52.860131934744395,0,0,0,0,53.02762711233588,57.375510588235294,57.375510588235294,51.147235521561235,55.9197394103754,0,0,0,0,54.259557874443566,60.8717411764706,60.8717411764706,52.11074008799538,62.224986660207485,0,0,0,0,46.95832274612211,51.80087529411766,51.80087529411766,51.147235521561235,55.9197394103754,0,0,0,0,1.32019484852871,,46.0730459937624,53.78708161271347,48.829617968685724,7287290,0.8262441785328143,-6514837.259999988,-0.06537057157244419,0.29318585973527733,-0.006571000000000002,-0.005256800000000002,-0.003942600000000001,-0.002628400000000001,-0.0013142000000000004,-0.006571000000000002,0,1.6447844364037507,1.288036687955555,,
1626787800,48.799,50.5875,47.23801,50.178,52.11074008799538,62.224986660207485,0,0,0,0,0,0,0,0,0,0,52.11074008799538,62.224986660207485,-85,-20,-45,-35,43.49797699355624,52.383345882353,52.383345882353,53.855696770506775,52.860131934744395,0,0,0,0,51.043546258780445,55.81875294117641,55.81875294117641,50.825718698592574,54.23529302392001,0,0,0,0,54.21622871320955,60.78292941176471,60.78292941176471,52.11074008799538,62.224986660207485,0,0,0,0,44.780544249483064,49.945602352941194,49.945602352941194,50.825718698592574,54.23529302392001,0,0,0,0,1.32019484852871,,,,,7345010,0.829772500937384,10128768.789999984,-0.09793066771990289,0.28422014870705786,0.0015139999999999993,0.0012111999999999995,0.0009083999999999996,0.0006055999999999998,0.0003027999999999999,0,0.0015139999999999993,1.5951979540227725,1.187020402573061,,
1626874200,54,56.9812,52.827,55.694,52.11074008799538,62.224986660207485,0,0,0,0,0,0,0,0,0,0,52.11074008799538,62.224986660207485,-5,5,-5,-25,43.72383127520452,52.44250823529414,52.44250823529414,53.855696770506775,52.860131934744395,0,0,0,0,50.59313478646122,55.40071529411761,55.40071529411761,53.756460319904996,54.23529302392001,0,0,0,0,54.38575385198147,60.94634352941176,60.94634352941176,52.11074008799538,62.224986660207485,0,0,0,0,45.16311880605717,50.05788941176468,54.95266001747218,53.756460319904996,54.23529302392001,0,0,0,0,1.4635782209458779,,,,,10994450,0.9188246186376569,18624598.30000003,-0.10767485688953482,0.2781540497602567,-0.008504500000000002,-0.006803600000000001,-0.005102700000000001,-0.0034018000000000004,-0.0017009000000000002,-0.008504500000000002,0,1.5465676132202892,1.088556235641871,,
1626960600,55.542,56.806,53.501,55.594,52.11074008799538,62.224986660207485,0,0,0,0,0,0,0,0,0,0,52.11074008799538,62.224986660207485,-15,-5,-15,-20,43.72383127520452,52.44250823529414,52.44250823529414,53.855696770506775,52.860131934744395,0,0,0,0,50.204567145754595,55.038025882352905,55.038025882352905,54.03590244160783,54.23529302392001,0,0,0,0,54.58692336206279,61.13493882352936,61.13493882352936,52.11074008799538,62.224986660207485,0,0,0,0,45.98363464725427,50.53668705882357,55.089739470392864,54.03590244160783,54.23529302392001,0,0,0,0,1.4635782209458779,,,,,7111990,0.9145806933127629,369823.4799999972,-0.11545298019152228,0.26138209368915744,-0.018182499999999997,-0.014546,-0.010909499999999999,-0.007273,-0.0036365,-0.018182499999999997,0,1.6618903609683289,1.3173584876846915,,
1627047000,55.842,56.589,53.33906,53.971,52.11074008799538,62.224986660207485,0,0,0,0,0,0,0,0,0,0,52.11074008799538,62.224986660207485,-40,-15,-25,-20,43.843535664870295,52.405767058823535,52.405767058823535,53.855696770506775,52.860131934744395,0,0,0,0,49.68706534163385,54.55890117647054,54.55890117647054,54.03590244160783,54.23529302392001,0,0,0,0,54.51373768566337,61.06213882352943,61.06213882352943,52.11074008799538,62.224986660207485,0,0,0,0,46.48570101446922,50.71654588235297,50.71654588235297,54.03590244160783,54.23529302392001,0,0,0,0,1.408339983893874,,,,,5748900,0.8854981361998101,-10756191.900000013,-0.1224293121278105,0.2709999745247344,-0.005864999999999999,-0.004691999999999999,-0.0035189999999999996,-0.0023459999999999996,-0.0011729999999999998,-0.005864999999999999,0,1.672429853137917,1.3375884091015027,,
1627306200,62.1,69.5,62.026,68.25,63.68557826323693,62.224986660207485,0,0,1,0,0,1,1,1,0,0,63.68557826323693,62.224986660207485,85,25,70,25,43.843535664870295,52.405767058823535,52.405767058823535,58.08306662686267,52.860131934744395,0,0,0,0,51.27319360820834,56.299209411764735,61.32522521532113,65.33780820085538,57.39659298010778,0,0,0,0,55.12025148826507,61.8833717647059,68.64649204114673,63.68557826323693,62.224986660207485,0,0,0,0,50.19550241397621,55.01998823529412,59.844474056612036,65.33780820085538,57.39659298010778,0,0,0,0,1.408339983893874,,51.33247493108123,51.03330057808815,53.69494423895016,20169070,1.115143471779083,124039780.49999997,-0.09168099036278077,0.3132598609896893,0.0048765000000000015,0.003901200000000001,0.002925900000000001,0.0019506000000000005,0.0009753000000000002,0,0.0048765000000000015,1.8239552134276087,1.634596941961565,,
1627392600,66.375,67.751,62.227,63.061,63.68557826323693,62.224986660207485,0,0,0,0,0,0,0,0,0,0,63.68557826323693,62.224986660207485,65,15,25,35,44.160447349425525,52.71260470588239,61.26476206233926,58.08306662686267,52.860131934744395,0,0,0,0,51.78480712268152,56.87174117647061,61.95867523025969,65.33780820085538,57.49805062438579,0,0,0,0,55.54738005379393,62.388868235294105,69.23035641679428,63.68557826323693,62.224986660207485,0,0,0,0,53.13937654388184,58.04438352941173,62.949390514941626,65.33780820085538,57.49805062438579,0,0,0,0,1.6315352367414524,,,,,9698650,1.0266296317166526,-32141326.1,-0.06904382412626353,0.2674270015214163,-0.019803499999999998,-0.0158428,-0.0118821,-0.0079214,-0.0039607,-0.019803499999999998,0,1.9278773902527637,1.8461281480611291,,
1627479000,66.395,67.7,63.2195,64.665,63.68557826323693,62.224986660207485,0,0,0,0,0,0,0,0,0,0,63.68557826323693,62.224986660207485,65,15,40,35,44.160447349425525,52.71260470588239,61.26476206233926,59.018322754794845,52.860131934744395,0,0,0,0,52.2483475227432,57.378898823529376,62.50945012431555,65.33780820085538,58.496975579786806,0,0,0,0,55.9608795853295,62.86535294117647,69.76982629702344,63.68557826323693,62.224986660207485,0,0,0,0,55.928810266851784,61.13567058823527,66.34253090961876,65.33780820085538,58.496975579786806,0,0,0,0,1.6315352367414524,,,,,10824590,1.0486989528835529,-18726540.699999887,-0.03726457064758659,0.27685143820122016,-0.011980500000000002,-0.0095844,-0.007188300000000001,-0.0047922,-0.0023961,-0.011980500000000002,0,1.9982116222479505,1.9973834314764523,,
1627565400,64.193,64.86,61.937,62.501,63.68557826323693,62.224986660207485,0,0,0,0,0,0,0,0,0,0,63.68557826323693,62.224986660207485,30,-5,5,15,44.3411714417104,52.89362117647062,61.446070911230834,59.018322754794845,52.860131934744395,0,0,0,0,52.525385107729214,57.65703058823524,62.78867606874126,65.33780820085538,58.496975579786806,0,0,0,0,56.22806046219065,63.12819764705884,70.02833483192703,63.68557826323693,62.224986660207485,0,0,0,0,57.856807670675906,63.3022447058823,68.7476817410887,65.33780820085538,58.496975579786806,0,0,0,0,1.6036220835960826,,,,,5795460,1.010019704322049,-9805918.32,-0.011514970164062999,0.27761400939800396,0.004999999999999999,0.004,0.0029999999999999996,0.002,0.001,0,0.004999999999999999,2.038225390192165,2.08323943488187,,
1627651800,61.557,63.548,60.691,62.601,63.68557826323693,62.224986660207485,0,0,0,0,0,0,0,0,0,0,63.68557826323693,62.224986660207485,30,-5,5,20,44.3411714417104,52.89362117647062,61.446070911230834,59.018322754794845,52.860131934744395,0,0,0,0,52.72337590288651,57.86285411764708,63.002332332407654,65.33780820085538,58.496975579786806,0,0,0,0,56.436045493526095,63.23702117647054,70.03799685941499,63.68557826323693,62.224986660207485,0,0,0,0,59.18598218578816,64.7667599999999,70.34753781421165,65.33780820085538,58.496975579786806,0,0,0,0,1.6036220835960826,,,,,6325980,1.0081996608667105,6604323.119999981,0.0012528930115160986,0.2940027532600169,0.004999999999999999,0.004,0.0029999999999999996,0.002,0.001,0,0.004999999999999999,2.013973499891005,2.054818957050683,,
1627911000,62.259,65.9,61.50901,63.779,63.68557826323693,62.224986660207485,0,0,0,0,0,0,0,0,0,0,63.68557826323693,62.224986660207485,15,15,15,10,45.40150867770844,53.70311764705883,62.00472661640922,59.018322754794845,52.860131934744395,0,0,0,0,53.071334098096585,58.20357647058823,63.33581884307988,65.33780820085538,58.496975579786806,0,0,0,0,56.70827011273171,63.4682423529411,70.22821459315048,63.68557826323693,62.224986660207485,0,0,0,0,60.68230444279029,66.54038823529412,72.39847202779794,65.33780820085538,58.496975579786806,0,0,0,0,1.6226074806169657,,75.16719734191467,57.52423942225274,59.57991579167083,12550560,1.0235556928936889,19076851.20000004,0.016820750094505454,0.3094087837516864,-0.000040499999999998,-0.0000323999999999984,-0.000024299999999998802,-0.0000161999999999992,-0.0000080999999999996,-0.000040499999999998,0,2.0013886845383446,2.030484642955585,,
1627997400,63.462,63.462,60.513,62.506,63.68557826323693,62.224986660207485,0,0,0,0,0,0,0,0,0,0,63.68557826323693,62.224986660207485,-25,-10,-10,5,45.40150867770844,53.70311764705883,62.00472661640922,59.018322754794845,52.860131934744395,0,0,0,0,53.521334185520416,58.65804470588238,63.79475522624435,63.5431125295252,58.496975579786806,0,0,0,0,56.86600358222949,63.47320470588237,70.08040582953525,63.68557826323693,62.224986660207485,0,0,0,0,60.976733476647965,66.72184705882349,72.466960640999,63.5431125295252,58.496975579786806,0,0,0,0,1.6226074806169657,,,,,8444240,0.9997735440063744,-8072693.440000026,0.03314580835258618,0.2821591919686369,0.005,0.004,0.003,0.002,0.001,0,0.005,1.9668994914853952,1.9576001707645514,,
1628083800,63.028,67.5,63.001,67.093,63.68557826323693,62.224986660207485,0,0,0,0,0,0,0,0,0,0,63.68557826323693,62.224986660207485,45,15,30,25,46.94422924242053,54.907680000000056,62.87113075757958,59.86198212723129,52.860131934744395,0,0,0,0,55.07632383881352,60.187098823529375,65.29787380824523,65.13544926978899,58.578361595402555,0,0,0,0,57.268260918315704,63.880985882352924,70.49371084639014,63.68557826323693,62.224986660207485,0,0,0,0,62.08062519007359,67.72404,73.36745480992641,65.13544926978899,58.578361595402555,0,0,0,0,1.6914833980917852,,,,,10014610,1.069243311005626,40709389.65000005,0.026588642527806572,0.30220436939501694,0.005,0.004,0.003,0.002,0.001,0,0.005,1.9275555807315692,1.8739403811632314,,
1628170200,64.35854,72.968,63.37038,71.562,67.5111543306324,62.224986660207485,0,0,0,0,0,0,0,0,0,0,67.5111543306324,62.224986660207485,40,15,15,10,46.94422924242053,54.907680000000056,62.87113075757958,59.86198212723129,52.860131934744395,0,0,0,0,56.8910214819102,62.315336470588214,67.73965145926623,69.51088995716482,58.578361595402555,0,0,0,0,57.83681240243902,64.57795058823534,71.31908877403166,67.5111543306324,62.224986660207485,0,0,0,0,63.58222578301558,68.96114352941181,74.34006127580805,69.51088995716482,58.578361595402555,0,0,0,0,1.6914833980917852,,,,,11665390,1.1359781089808207,84031170.24939992,0.04220985356554485,0.3280558477368216,0.005,0.004,0.003,0.002,0.001,0,0.005,1.9969875520128268,2.012295121697826,,
1628256600,72,75.099,70.13,74.872,70.9331024585555,62.224986660207485,0,0,0,0,0,0,0,0,1,0,70.9331024585555,62.224986660207485,80,15,40,55,48.46027323880763,56.50402352941182,64.547773820016,65.73228560970453,52.860131934744395,0,0,0,0,58.787705445082814,64.82607764705887,70.86444984903491,72.78975952901355,65.32509719195424,0,0,0,0,58.51149398230628,65.52653647058825,72.54157895887023,70.9331024585555,62.224986660207485,0,0,0,0,65.40126531665459,70.91852,76.43577468334541,72.78975952901355,65.32509719195424,0,0,0,0,1.868359355976312,,,,,13120310,1.1835329342691394,37681530.32,0.061471850906342995,0.2540403448186167,0.004999999999999999,0.004,0.0029999999999999996,0.002,0.001,0,0.004999999999999999,2.0495634262661135,2.116389430680556,,
1628515800,79.63113,79.79999,76.27,76.773,74.0052379972301,62.224986660207485,0,0,0,0,0,0,0,0,0,0,74.0052379972301,62.224986660207485,70,15,40,35,48.46027323880763,56.50402352941182,64.547773820016,71.96597949472564,52.860131934744395,0,0,0,0,60.75542678794604,67.55491058823536,74.35439438852467,75.07193551226169,71.4563052496718,0,0,0,0,59.24592763899317,66.6043976470588,73.96286765512443,74.0052379972301,62.224986660207485,0,0,0,0,67.48253103277165,73.60856941176482,79.73460779075799,75.07193551226169,71.4563052496718,0,0,0,0,1.868359355976312,,91.6742142991125,72.72462885736944,58.23409338919073,14213490,1.2080986916240049,-40624002.17370004,0.08976884909233673,0.27938757485325577,0.005,0.004,0.003,0.002,0.001,0,0.005,2.1865092700190374,2.396442033454074,,
1628602200,76.663,77.70151,74.418,75.049,74.0052379972301,62.224986660207485,0,0,0,0,0,0,0,0,0,0,74.0052379972301,62.224986660207485,45,45,30,25,50.033594955772585,58.1394023529412,66.24520975010981,71.96597949472564,52.860131934744395,0,0,0,0,62.54596372492109,69.86139529411767,77.17682686331426,75.07193551226169,71.4563052496718,0,0,0,0,59.88685794870963,67.38855294117644,74.89024793364325,74.0052379972301,62.224986660207485,0,0,0,0,68.94128348176471,74.80488705882357,80.66849063588242,75.07193551226169,71.4563052496718,0,0,0,0,1.853929848951173,,,,,7967180,1.1764255250852682,-12859028.519999921,0.11380111540927351,0.29623522134405367,0.005,0.004,0.003,0.002,0.001,0,0.005,2.297223598102296,2.6208764243575042,,
1628688600,76.224,77.08799,74.011,74.749,74.0052379972301,62.224986660207485,0,0,0,0,0,0,0,0,0,0,74.0052379972301,62.224986660207485,40,25,65,25,50.033594955772585,58.1394023529412,66.24520975010981,71.96597949472564,52.860131934744395,0,0,0,0,64.25844059556967,72.00961882352945,79.76079705148923,75.07193551226169,71.4563052496718,0,0,0,0,60.49965064191465,68.11445647058827,75.72926229926188,74.0052379972301,62.224986660207485,0,0,0,0,70.28967987609354,75.86690588235291,81.44413188861228,75.07193551226169,71.4563052496718,0,0,0,0,1.853929848951173,,,,,7282940,1.167220494112239,-10742336.500000061,0.1343246584404949,0.30142119361639635,0.005,0.004,0.003,0.002,0.001,0,0.005,2.2598377287711866,2.543027752583192,,
1628775000,72.472,73.08,71.24001,72.099,74.0052379972301,62.224986660207485,0,0,0,0,0,0,0,0,0,0,74.0052379972301,62.224986660207485,25,25,50,25,51.415948807297326,59.511423529411765,67.6068982515262,71.96597949472564,52.860131934744395,0,0,0,0,65.49803429480993,73.47878352941176,81.45953276401359,73.44762946888068,71.4563052496718,0,0,0,0,60.99241302037352,68.65408941176469,76.31576580315586,74.0052379972301,62.224986660207485,0,0,0,0,71.09223890040106,76.68067294117644,76.68067294117644,73.44762946888068,71.4563052496718,0,0,0,0,1.7641788040657735,,,,,7207110,1.1220982418643988,-2688252.0299999313,0.1517996152773553,0.29961990917544234,0.005,0.004,0.003,0.002,0.001,0,0.005,2.2640843754752695,2.5482633091424,,
1628861400,74.5,75.389,72.61,72.8,74.0052379972301,62.224986660207485,0,0,0,0,0,0,0,0,0,0,74.0052379972301,62.224986660207485,40,25,40,25,51.415948807297326,59.511423529411765,67.6068982515262,71.96597949472564,52.860131934744395,0,0,0,0,66.85837966812163,75.09493411764711,83.3314885671726,73.44762946888068,71.4563052496718,0,0,0,0,61.48218717808358,69.15636235294117,76.83053752779877,74.0052379972301,62.224986660207485,0,0,0,0,71.60777673616552,77.10155764705885,82.59533855795219,73.44762946888068,71.4563052496718,0,0,0,0,1.7641788040657735,,,,,6573570,1.1291595291572878,-11175069.000000019,0.16035907501330726,0.31462427946936866,0.005,0.004,0.003,0.002,0.001,0,0.005,2.205335768555482,2.426037710400531,,
1629120600,74,74.1,69.221,69.751,74.0052379972301,62.224986660207485,0,0,0,0,0,0,0,0,0,0,74.0052379972301,62.224986660207485,-10,25,40,10,52.09520370959005,60.29000941176471,68.48481511393936,71.96597949472564,52.860131934744395,0,0,0,0,67.56425418628824,75.8782235294118,84.19219287253536,71.82295981408124,71.4563052496718,0,0,0,0,61.78585912450936,69.3496894117647,76.91351969902004,74.0052379972301,62.224986660207485,0,0,0,0,71.19811005535317,76.47885176470592,76.47885176470592,71.82295981408124,71.4563052496718,0,0,0,0,1.6914313383373476,,92.61238785538193,86.48459983213634,57.4623161750066,6727850,1.0789284269925588,-28586634.64999997,0.1522091204435554,0.32756344128378656,0.005000000000000003,0.004000000000000002,0.0030000000000000014,0.002000000000000001,0.0010000000000000005,0,0.005000000000000003,2.3235229483970268,2.670784250957136,,
1629207000,69.107,70,65.748,66.369,69.65236012980843,62.224986660207485,0,0,0,0,0,0,0,0,0,0,69.65236012980843,62.224986660207485,-55,-10,15,0,52.09520370959005,60.29000941176471,68.48481511393936,71.96597949472564,52.860131934744395,0,0,0,0,67.65784584274608,75.92619529411769,75.92619529411769,68.1465075814758,71.4563052496718,0,0,0,0,61.85810795640858,69.17089411764702,76.48368027888547,69.65236012980843,62.224986660207485,0,0,0,0,69.32139201980138,74.13273176470588,74.13273176470588,68.1465075814758,71.4563052496718,0,0,0,0,1.6914313383373476,,,,,6615120,1.024212096196454,-18112198.56,0.129449000718886,0.30831405962277125,0.015211499999999998,0.012169199999999998,0.009126899999999999,0.006084599999999999,0.0030422999999999995,0,0.015211499999999998,2.2691855617740324,2.557058745612368,,
1629293400,65.912,67.8,65.268,65.505,69.45854011192665,62.224986660207485,0,0,0,0,0,0,0,0,0,0,69.45854011192665,62.224986660207485,-35,-10,-25,10,52.511598356815426,60.73075764705882,68.94991693730222,71.68394030760572,52.860131934744395,0,0,0,0,67.5794617524374,75.72858823529413,75.72858823529413,67.63702821830826,71.4563052496718,0,0,0,0,61.86225214122444,68.83767294117645,68.83767294117645,69.45854011192665,62.224986660207485,0,0,0,0,67.3224938224179,71.86438588235289,71.86438588235289,67.63702821830826,71.4563052496718,0,0,0,0,1.57541185865247,,,,,5472690,1.0091255656423967,-2227384.8300000583,0.10102426843579915,0.28483585680249573,0.004999999999999999,0.004,0.0029999999999999996,0.002,0.001,0,0.004999999999999999,2.2057478460220654,2.424574746774667,,
1629379800,64.634,67.86,64.143,67.626,69.45854011192665,62.224986660207485,0,0,0,0,0,0,0,0,0,0,69.45854011192665,62.224986660207485,-20,-10,-10,15,52.511598356815426,60.73075764705882,68.94991693730222,71.68394030760572,52.860131934744395,0,0,0,0,67.40319433210162,75.28645411764711,75.28645411764711,67.63702821830826,71.4563052496718,0,0,0,0,61.993340597177074,68.83754117647061,75.68174175576415,69.45854011192665,62.224986660207485,0,0,0,0,65.32651298615589,69.4606329411765,69.4606329411765,67.63702821830826,71.4563052496718,0,0,0,0,1.57541185865247,,,,,6727260,1.0403473888839072,20127961.92000003,0.08158453469274751,0.3124558186926366,0.005,0.004,0.003,0.002,0.001,0,0.005,2.2144425249133515,2.4395602030629417,,
1629466200,68.617,72.79899,68.30101,71.656,69.45854011192665,62.224986660207485,0,0,0,0,0,0,0,0,0,0,69.45854011192665,62.224986660207485,20,15,15,10,53.42614740051569,61.7617270588235,70.09730671713132,71.68394030760572,52.860131934744395,0,0,0,0,67.81898184531177,75.44099999999992,83.06301815468807,70.2009063477745,71.4563052496718,0,0,0,0,62.33286004148569,69.09455058823528,75.85624113498487,69.45854011192665,62.224986660207485,0,0,0,0,65.0077561287731,68.56388941176473,72.12002269475637,70.2009063477745,71.4563052496718,0,0,0,0,1.7076075593522955,,,,,9820610,1.1003247820004785,29844833.790000014,0.07202800439106749,0.2816969142929474,0.005000000000000001,0.004000000000000001,0.0030000000000000005,0.0020000000000000005,0.0010000000000000002,0,0.005000000000000001,2.2913819225430436,2.5920106349281276,,
1629725400,74.19,74.77799,71.006,71.851,69.45854011192665,62.224986660207485,0,0,0,0,0,0,0,0,0,0,69.45854011192665,62.224986660207485,30,15,15,10,53.42614740051569,61.7617270588235,70.09730671713132,71.68394030760572,52.860131934744395,0,0,0,0,68.09389327416079,75.1097741176471,82.12565496113342,70.3404662171696,71.4563052496718,0,0,0,0,62.66376177076997,69.34894117647055,76.03412058217113,69.45854011192665,62.224986660207485,0,0,0,0,64.63321924341098,68.02221411764714,71.4112089918833,70.3404662171696,71.4563052496718,0,0,0,0,1.7076075593522955,,86.1893643279434,90.15865549414592,56.79904643207134,8138490,1.1008868011917594,-19035928.10999999,0.06899779858069044,0.26433304511527644,0.0084965,0.0067972,0.0050979,0.0033986,0.0016993,0,0.0084965,2.412977092546075,2.841985888647982,,
1629811800,71.793,71.793,69.12201,71.55,69.45854011192665,62.224986660207485,0,0,0,0,0,0,0,0,0,0,69.45854011192665,62.224986660207485,15,15,15,10,54.603737096570704,62.96806117647066,71.33238525637063,71.68394030760572,52.860131934744395,0,0,0,0,68.23289522603753,74.44475999999997,80.65662477396242,70.3404662171696,71.4563052496718,0,0,0,0,63.09332356023754,69.860614117647,76.62790467505647,69.45854011192665,62.224986660207485,0,0,0,0,64.47304655148085,67.85564941176472,71.23825227204858,70.3404662171696,71.4563052496718,0,0,0,0,1.6898600700933275,,,,,8113500,1.0940982719802868,-1971580.5000000747,0.06398904755540458,0.25885611617113735,0.004999999999999999,0.004,0.0029999999999999996,0.002,0.001,0,0.004999999999999999,2.421824394601671,2.858792808535128,,
