time,open,high,low,close,SRI Bias Histogram,Reversal Support,Reversal Robust Fit,Reversal Resistance,Fast Trackline,Slow Trackline,Reversal Support,Reversal Robust Fit,Reversal Resistance,Fast Trackline,Slow Trackline,SRI Bias Histogram
1710768600,171.845,173.5,144.6,147.747,25,128.9978558070356,166.19776470588235,203.3976736047291,165.9129300235548,149.46864720481017,153.0894007629697,177.7915117647059,177.7915117647059,165.9129300235548,149.40705179313412,25
1710783000,147.936,155.9,146.6,150.001,40,130.67882127181673,167.8633070588234,205.0477928458301,164.61800873587183,149.46864720481017,152.9395637112478,176.23135882352932,176.23135882352932,164.61800873587183,149.40705179313412,40
1710855000,132.741,145,123.044,143.701,10,131.9798470666954,169.08755058823522,206.19525410977502,144.78879382616668,149.46864720481017,150.23256522980836,172.20450235294106,172.20450235294106,144.78879382616668,149.40705179313412,10
1710869400,143.701,143.918,136.3,141.524,15,133.0489379173615,170.00259411764702,206.95625031793253,144.78879382616668,149.46864720481017,148.38901827845766,168.89240823529408,168.89240823529408,144.78879382616668,149.40705179313412,15
1710941400,142.569,147.7,136.301,142,10,134.00513878813877,170.71614117647053,207.4271435648023,144.78879382616668,149.46864720481017,146.65207737773957,165.6013541176471,165.6013541176471,144.78879382616668,149.40705179313412,10
1710955800,142.359,154.987,140.072,154.625,15,135.57695442831312,172.1893188235294,208.80168321874567,144.78879382616668,149.46864720481017,146.7026904487762,165.37625999999997,184.04982955122375,144.78879382616668,149.40705179313412,15
1711027800,159.5,170.467,158.318,166.5,10,137.77833635535808,174.6708682352941,211.56340011523014,152.95965259612635,149.46864720481017,148.42312476936326,167.27208823529418,186.1210517012251,152.95965259612635,149.40705179313412,10
1711042200,166.5,167.586,158.105,160,15,139.5303120624275,176.47902705882353,213.42774205521957,152.95965259612635,149.46864720481017,148.6314583718169,166.44125764705876,184.25105692230062,152.95965259612635,149.40705179313412,15
1711114200,152.141,159.5,149,156.061,10,140.90515181424135,177.70593176470572,214.5067117151701,152.95965259612635,149.46864720481017,148.52094239221452,164.40173294117656,180.2825234901386,152.95965259612635,149.40705179313412,10
1711128600,156.361,156.866,150.33,152.351,-5,141.89776242116926,178.3298082352942,214.76185404941913,152.95965259612635,149.46864720481017,147.39650039304172,162.30081764705898,162.30081764705898,152.95965259612635,149.40705179313412,-5
1711373400,160.629,184.299,159,184.144,10,144.44725389764594,181.1952305882353,217.94320727882464,165.80721254051136,149.46864720481017,149.6733101183379,164.47455647058825,179.2758028228386,165.80721254051136,149.40705179313412,10
1711387800,184.194,187.363,182.029,185.6,15,146.92832922656672,183.86783882352938,220.80734842049205,174.6255097925838,149.46864720481017,152.0200319884114,166.9362835294119,181.8525350704124,174.6255097925838,149.40705179313412,15
1711459800,188.88,191,179.142,186.9,10,149.33109896822089,186.3113764705883,223.29165397295571,174.6255097925838,149.46864720481017,154.24119991199595,169.11445764705877,183.9877153821216,174.6255097925838,149.40705179313412,10
1711474200,186.948,190.165,186.097,187.674,40,151.6574994008756,188.61794235294127,225.57838530500695,178.86982658751526,162.25312158752422,156.42704430449837,171.28944117647066,186.15183804844295,178.86982658751526,162.21940223338143,40
1711546200,195.793,199.97,184.21,193,20,154.08751265120947,190.92724470588252,227.76697676055556,179.2676055780106,162.25312158752422,158.8690926886069,174.28850941176464,189.70792613492236,179.2676055780106,162.21940223338143,20
1711560600,193.173,193.5,188.776,191.867,80,156.34245930215502,192.8589611764707,229.37546305078638,180.869990893867,167.33512361698678,161.9384730456478,178.2307470588236,194.52302107199938,180.869990893867,167.37044493099705,80
1711632600,194.493,198.9,164.787,174,45,157.54673453192177,193.25259764705882,228.95846076219587,180.869990893867,167.33512361698678,162.00538855429042,178.10101058823525,194.1966326221801,180.869990893867,167.37044493099705,45
1711647000,174.414,177.33,170.325,170.326,30,158.43308859983517,193.13629294117663,227.8394972825181,180.869990893867,167.33512361698678,161.88558897586097,177.64797058823524,177.64797058823524,180.869990893867,167.37044493099705,30
1711978200,164.597,169.2,158.686,160.405,15,158.60928327728854,191.9366517647059,191.9366517647059,173.26323841249356,167.33512361698678,160.47765588448922,176.16595411764706,176.16595411764706,173.26323841249356,167.37044493099705,15
1711992600,160.666,164.402,158.655,163.674,20,158.95359263074036,190.75507647058825,222.55656031043614,172.79339434546637,167.33512361698678,160.7298194182912,176.34692823529411,176.34692823529411,172.79339434546637,167.37044493099705,20
1712064600,149.201,156.124,146.212,154.349,-10,158.56198738824014,189.02756941176472,189.02756941176472,164.0966512468562,167.33512361698678,159.1998754839007,174.93683294117656,174.93683294117656,164.0966512468562,167.37044493099705,-10
1712079000,154.193,159.2,152.5,157.952,-5,158.38283603320656,187.4357870588236,187.4357870588236,164.0966512468562,167.33512361698678,157.89576028344234,173.70646352941193,173.70646352941193,164.0966512468562,167.37044493099705,-5
1712151000,158.038,169.949,156.885,167.1,-10,158.74629918883537,186.66034823529412,214.57439728175288,164.0966512468562,167.33512361698678,157.97789727192733,173.76948705882356,189.56107684571978,164.0966512468562,167.37044493099705,-10
1712165400,167.4,167.621,158.5,160.626,-5,158.63094365202147,185.20464117647043,185.20464117647043,164.0966512468562,167.33512361698678,157.5407584857968,173.3430776470588,173.3430776470588,164.0966512468562,167.37044493099705,-5
1712237400,169.15,173.988,165.43,165.946,-10,158.8053493279321,184.28600235294113,209.76665537795014,164.0966512468562,167.33512361698678,159.32994163325822,174.8923952941176,174.8923952941176,164.0966512468562,167.37044493099705,-10
1712251800,166,170.9,161.01,161.562,-5,158.63534132096984,182.919085882353,182.919085882353,164.0966512468562,167.33512361698678,158.42800825773162,173.8006752941176,173.8006752941176,164.0966512468562,167.37044493099705,-5
1712323800,157,167.425,156.3,157.1,-10,158.10118638800535,181.15748,181.15748,164.0966512468562,167.33512361698678,156.61665617790086,171.79136941176475,171.79136941176475,164.0966512468562,167.37044493099705,-10
1712338200,157.266,158.301,143.001,143.895,-10,156.45606021692092,178.3724788235295,178.3724788235295,158.41305365255096,167.33512361698678,151.9942894612059,166.424385882353,166.424385882353,158.41305365255096,167.37044493099705,-10
1712583000,160.288,162.4,149.2,150.427,-10,155.34033211541913,176.10338352941173,176.10338352941173,158.41305365255096,167.33512361698678,148.33090781622943,162.25340470588236,162.25340470588236,158.41305365255096,167.37044493099705,-10
1712597400,150.484,154.289,149.2,151.1085,-5,154.2519309375288,173.90187058823534,173.90187058823534,158.41305365255096,167.33512361698678,144.539723323326,158.04964588235282,158.04964588235282,158.41305365255096,167.37044493099705,-5
1712669400,147.501,148,137.417,142.1,-10,152.33761828626297,171.62170117647065,171.62170117647065,150.31992773028986,167.33512361698678,138.86253152199257,153.06142000000006,153.06142000000006,150.31992773028986,167.37044493099705,-10
1712683800,142.192,144.648,141.1,144.648,-25,150.7162877455809,169.79393411764696,169.79393411764696,150.31992773028986,165.36033926926024,134.9392272897166,149.76095176470565,149.76095176470565,150.31992773028986,165.32136708924068,-25
1712755800,138.976,150.364,137.5,148.624,-10,149.3297388412178,167.6368564705881,167.6368564705881,150.31992773028986,165.36033926926024,131.3058075543505,146.53147647058822,146.53147647058822,150.31992773028986,165.32136708924068,-10
1712770200,148.6,156.618,147.88,156.569,-5,148.78043846224492,165.50365176470578,182.22686506716664,150.31992773028986,165.36033926926024,129.3793693960747,144.6428858823529,159.90640236863112,150.31992773028986,165.32136708924068,-5
1712842200,154.578,157.798,151,152.894,-10,147.70382265394448,163.81115764705888,163.81115764705888,150.31992773028986,165.36033926926024,126.60920218413474,141.86279176470572,141.86279176470572,150.31992773028986,165.32136708924068,-10
1712856600,153.112,155.815,151.515,155.096,-10,146.79985581428093,162.16347999999985,162.16347999999985,150.31992773028986,165.36033926926024,126.9895559901541,141.88998470588217,156.79041342161025,150.31992773028986,165.32136708924068,-10
1712928600,153.112,153.899,144.352,145,-10,144.94800156381814,159.8640094117647,159.8640094117647,150.31992773028986,165.36033926926024,127.0090163313477,141.47218941176465,141.47218941176465,150.31992773028986,165.32136708924068,-10
1712943000,145.125,148.499,143.121,147.962,-10,143.36550722325848,157.7675694117646,157.7675694117646,150.31992773028986,165.36033926926024,127.45298494990985,141.28125529411756,141.28125529411756,150.31992773028986,165.32136708924068,-10
1713187800,147.148,148.7,137.7,137.7,-10,140.73482675966372,155.11483764705878,155.11483764705878,150.31992773028986,165.36033926926024,127.1737274253051,140.376688235294,140.376688235294,150.31992773028986,165.32136708924068,-10
1713202200,137.746,138.546,132.1,133.686,-30,137.72348551585375,152.3688635294117,152.3688635294117,141.92078641904862,165.36033926926024,127.29209448021987,139.41935882352942,139.41935882352942,141.92078641904862,165.06986098073207,-30
1713274200,130.9245,132.993,121.615,126.39,-15,134.5234203443734,149.89104000000006,149.89104000000006,134.10608624907763,165.36033926926024,126.53293485326795,137.78098705882348,137.78098705882348,134.10608624907763,165.06986098073207,-15
1713288600,126.723,128.7,124,125.484,-45,130.84169185805246,146.8504164705882,146.8504164705882,133.75804375558226,148.94917335072708,123.37437050574567,135.15854705882344,135.15854705882344,133.75804375558226,149.05579948210834,-45
1713360600,125.6,126.4,113.399,117.988,-25,126.246593984329,143.13389647058813,143.13389647058813,124.87708874843572,148.94917335072708,118.46533590636973,131.420834117647,131.420834117647,124.87708874843572,149.05579948210834,-25
1713375000,118.015,123.218,117.9,118.785,-45,122.36351117267634,140.12455294117643,140.12455294117643,124.87708874843572,142.31573239710372,113.75206419650463,127.75912117647056,127.75912117647056,124.87708874843572,142.24409951910062,-45
1713447000,119.387,128.6,116.849,123.523,-25,120.03122803595141,138.21857882352924,138.21857882352924,124.87708874843572,142.31573239710372,111.24077973151562,125.55044588235279,125.55044588235279,124.87708874843572,142.24409951910062,-25
1713461400,123.497,123.7,120.059,120.84,-30,117.65793306841867,136.27328823529393,136.27328823529393,124.87708874843572,142.31573239710372,107.345289596997,122.36083882352942,122.36083882352942,124.87708874843572,142.24409951910062,-30
1713533400,123.85,125.658,117.36,120.101,-25,114.8175041145932,133.9955199999998,133.9955199999998,124.87708874843572,142.31573239710372,104.16691996312753,119.67723647058821,119.67723647058821,124.87708874843572,142.24409951910062,-25
1713547800,120.282,121.748,116.666,117.512,-45,111.93005113517756,131.6821470588234,131.6821470588234,124.78274107378284,141.02161364852313,102.21549888789966,117.73414705882344,117.73414705882344,124.78274107378284,140.74118274861226,-45
1713792600,120.776,134.799,120.77,134.5,-15,110.94853999570034,130.77325411764696,130.77325411764696,124.78274107378284,141.02161364852313,102.64316492607496,117.76610235294115,132.88903977980732,124.78274107378284,140.74118274861226,-15
1713807000,134.501,134.601,130.207,132.326,-20,110.53849171288854,130.22027176470584,130.22027176470584,124.78274107378284,141.02161364852313,104.63226897659112,118.74549764705881,132.8587263175265,124.78274107378284,140.74118274861226,-20
1713879000,130.785,139.298,129.7,135.236,0,108.9770954088574,128.78637411764709,128.78637411764709,127.7816288741292,141.02161364852313,106.9532497325925,120.19001294117624,133.42677614975997,127.7816288741292,140.74118274861226,0
1713893400,135.214,136.2,132.2,133.864,-15,107.40477354818566,127.3655423529411,127.3655423529411,127.7816288741292,141.02161364852313,108.80272370017754,121.30745058823524,133.81217747629296,127.7816288741292,140.74118274861226,-15
1713965400,132.8135,134.415,126.5,129.399,-10,105.21775060384577,125.38398588235296,125.38398588235296,127.7816288741292,141.02161364852313,108.442348324394,120.87904352941175,120.87904352941175,127.7816288741292,140.74118274861226,-10
1713979800,129.399,130.432,126.06,126.548,-15,102.71584498407444,123.12762941176472,123.12762941176472,127.7816288741292,141.02161364852313,108.68908408125553,120.83078941176461,120.83078941176461,127.7816288741292,140.74118274861226,-15
1714051800,122.45,126.819,120.288,125.2,-15,100.13519042053277,120.8208823529412,120.8208823529412,127.7816288741292,141.02161364852313,108.72904751590148,120.58499058823534,120.58499058823534,127.7816288741292,140.74118274861226,-15
1714066200,125,126.7,123.875,124.04,-35,97.97338981469944,118.96859411764713,118.96859411764713,127.7816288741292,140.66224499181249,107.77142987042086,119.68249647058829,119.68249647058829,127.7816288741292,140.63326471998946,-35
1714138200,122.747,128.024,120.5,127.403,-15,96.84633384269308,117.92439764705867,117.92439764705867,127.7816288741292,140.66224499181249,107.59002807882862,119.3885364705882,119.3885364705882,127.7816288741292,140.63326471998946,-15
1714152600,127.499,128.549,126.412,128.189,-5,95.56345405967053,116.77322470588236,116.77322470588236,127.7816288741292,140.66224499181249,108.31349363113397,119.78454823529415,119.78454823529415,127.7816288741292,140.63326471998946,-5
1714397400,124.6,130.999,122.868,129.728,-10,94.32538272144096,115.65884000000007,115.65884000000007,127.7816288741292,140.66224499181249,111.00756261603348,121.3990776470589,131.79059267808432,127.7816288741292,140.63326471998946,-10
1714411800,129.72,129.8,126.368,129.2005,-15,92.94041198646073,114.41705647058824,114.41705647058824,127.7816288741292,140.66224499181249,113.43984377791193,122.8338411764705,132.22783857502907,127.7816288741292,140.63326471998946,-15
1714483800,119.6,121.542,106.7,107.792,-10,91.33179757936087,112.83915764705876,112.83915764705876,116.0081132594843,140.66224499181249,112.91192665033753,121.7018764705883,121.7018764705883,116.0081132594843,140.63326471998946,-10
1714498200,107.689,111.2,106.36,106.505,-60,89.98079510618722,111.39921882352948,111.39921882352948,114.14933745333084,135.3401034282114,111.75467756245347,120.32281294117637,120.32281294117637,114.14933745333084,135.26896814497698,-60
1714570200,101.686,105.206,100.989,103.985,-25,88.75561600145669,110.00171529411773,110.00171529411773,108.99531647761691,135.3401034282114,109.94401965817887,118.53561764705873,118.53561764705873,108.99531647761691,135.26896814497698,-25
1714584600,104.152,110.925,102.551,102.82,-45,87.79125405199255,108.73980705882354,108.73980705882354,108.99531647761691,124.45448889762487,107.77946692004906,116.6806647058823,116.6806647058823,108.99531647761691,124.38118470605005,-45
1714656600,106.249,112.785,104.2955,112.302,-25,88.68546761405588,108.62684470588228,108.62684470588228,108.99531647761691,124.45448889762487,106.96150636275894,115.84697764705889,115.84697764705889,108.99531647761691,124.38118470605005,-25
1714671000,112.2,114.16,111.4,112.941,-30,89.91657212342717,108.70805647058847,108.70805647058847,108.99531647761691,124.45448889762487,105.6700042043361,114.70918,114.70918,108.99531647761691,124.38118470605005,-30
1714743000,120.264,124.309,117.5,122.3,-10,90.81996346914389,108.98699529411776,108.98699529411776,115.28818914350884,124.45448889762487,106.09565494470496,115.07728588235304,124.05891682000112,115.28818914350884,124.38118470605005,-10
1714757400,122.2,123.3,121.145,122.197,-25,91.6181381575251,109.23262352941188,109.23262352941188,116.67101512884182,124.45448889762487,105.80310193012734,114.72186000000005,123.64061806987276,116.67101512884182,124.38118470605005,-25
1715002200,127.1,133.9,126.4,129.088,-10,92.45812817405857,109.72972235294111,127.00131653182365,123.52437528966463,124.45448889762487,106.69216333482103,115.732754117647,124.77334490047298,123.52437528966463,124.38118470605005,-10
1715016600,129.102,129.826,126.006,126.799,-15,93.4459682846654,110.2535341176472,127.06109995062901,123.52437528966463,124.45448889762487,107.59222875108813,116.66894000000008,125.74565124891203,123.52437528966463,124.38118470605005,-15
1715088600,128.161,131.9,125.705,126.993,-10,93.92137175284307,110.50617411764702,127.09097648245097,123.52437528966463,124.45448889762487,108.35555332612559,117.50863411764715,126.66171490916871,123.52437528966463,124.38118470605005,-10
1715103000,127.2,128.189,125.168,125.6615,-15,94.61467029382237,110.86391411764713,127.11315794147188,123.52437528966463,124.45448889762487,108.63696189514107,117.79737176470599,126.9577816342709,123.52437528966463,124.38118470605005,-15
1715175000,120.005,125.961,119.036,124.185,-10,96.00800499539945,111.54890588235286,111.54890588235286,123.52437528966463,124.45448889762487,108.50044048479296,117.61467764705881,126.72891480932466,123.52437528966463,124.38118470605005,-10
1715189400,124.3,125.3,123.238,123.371,-15,96.97253713741522,112.01270941176469,112.01270941176469,123.52437528966463,124.45448889762487,109.39045399421441,118.33454352941175,127.27863306460908,123.52437528966463,124.38118470605005,-15
1715261400,122.5,130.254,120.001,127.9,-10,98.9184776816029,113.12863529411763,127.33879290663236,123.52437528966463,124.45448889762487,111.07495395880655,119.8979270588235,128.72090015884044,123.52437528966463,124.38118470605005,-10
1715275800,127.85,128.275,125.562,126.4,-15,100.52933288024545,114.04225058823533,127.55516829622522,123.52437528966463,124.45448889762487,113.04661958610501,121.52720705882346,130.00779453154192,123.52437528966463,124.38118470605005,-15
1715347800,129.099,130.199,118.7,119.5,-10,101.30978843913135,114.32435529411772,114.32435529411772,123.52437528966463,124.45448889762487,114.01469902356305,122.18963529411755,122.18963529411755,123.52437528966463,124.38118470605005,-10
1715362200,119.5,120.82,117.897,118.025,-15,101.12077369568136,114.05220117647062,114.05220117647062,123.52437528966463,124.45448889762487,114.25884866712258,122.32467999999997,122.32467999999997,123.52437528966463,124.38118470605005,-15
1715607000,121.777,126.4,120.243,122.3,-10,101.85679383557184,114.4341388235295,114.4341388235295,123.52437528966463,124.45448889762487,115.16732751772638,123.15104235294115,123.15104235294115,123.52437528966463,124.38118470605005,-10
1715621400,122.3,125.315,122.2,124.538,5,102.93732795970449,115.08329176470606,127.22925556970763,123.52437528966463,124.45448889762487,115.99194404430445,123.96711294117641,131.9422818380484,123.52437528966463,124.38118470605005,5
1715693400,122.579,129.1,122.579,127.509,10,103.69913714828402,115.66531294117647,127.63148873406891,123.52437528966463,124.45448889762487,117.16580480859692,125.2127576470588,133.25971048552066,123.52437528966463,124.38118470605005,10
1715707800,127.358,129.869,126.17,129.686,10,104.8413774240651,116.55262352941173,128.26386963475838,124.47188766603499,124.45448889762487,118.60821962478444,126.74948941176461,134.8907591987448,124.47188766603499,124.38118470605005,10
1715779800,137.75,141.923,135.376,141,10,107.03760645331012,118.51267764705885,129.98774884080757,134.60504089571384,124.45448889762487,121.28436013528732,130.16725176470592,139.05014339412452,134.60504089571384,124.38118470605005,10
1715794200,140.909,152.1,140.7,150.24,5,110.3491328885926,121.52592941176485,132.7027259349371,141.2923107723247,124.45448889762487,124.62188651436445,134.79384470588246,144.96580289740047,141.2923107723247,124.38118470605005,5
1715866200,149.043,151.9,144.134,144.495,10,113.12183102882321,123.96099058823532,134.80015014764743,141.2923107723247,124.45448889762487,127.77231976952892,138.9686670588235,150.1650143481181,141.2923107723247,124.38118470605005,10
1715880600,144.135,149.061,143.611,143.765,30,116.10138889707495,126.44721176470593,136.79303463233688,141.2923107723247,131.5388396286449,129.56143458087132,141.15810705882348,152.75477953677563,141.2923107723247,131.62214248218228,30
1715952600,150.355,157.707,146.923,153.8515,25,118.6059668745453,129.33944117647067,140.07291547839603,148.08679534458085,131.5388396286449,131.92114235420024,144.4513388235295,156.98153529285878,148.08679534458085,131.62214248218228,25
1715967000,153.986,158.5,151.138,158.231,45,121.43920791510195,132.66937882352948,143.89954973195702,149.9360123124192,134.71556608374172,134.19754984623273,147.09180470588228,159.98605956553183,149.9360123124192,134.73798944774072,45
1716211800,159.743,167.505,155.218,166.621,25,123.75399895144201,136.21613294117645,148.6782669309109,156.8454749020349,134.71556608374172,136.85265981151403,150.551774117647,164.25088842377997,156.8454749020349,134.73798944774072,25
1716226200,166.6,172.814,165.525,172.689,65,126.03366598915619,140.00544000000016,153.97721401084414,165.62559315532602,142.559739934903,139.91144376944587,155.17906352941165,170.44668328937743,165.62559315532602,142.6464902014735,65
1716298200,172.825,174,164.516,167.241,25,127.97845138417762,142.988114117647,157.99777685111638,165.62559315532602,142.559739934903,142.6589062583758,158.72941411764708,174.79992197691837,165.62559315532602,142.6464902014735,25
1716312600,167.2,169.183,165.3,165.834,45,129.86023402330727,145.72917882352945,161.59812362375163,165.62559315532602,152.13790136812423,145.3258382255905,162.15245647058833,178.97907471558617,165.62559315532602,152.16502661565397,45
1716384600,166.8,171.8,162.31,168.233,25,131.5907789747901,148.26173764705885,164.9326963193276,165.62559315532602,152.13790136812423,148.04898783692875,165.6107223529412,183.17245686895365,165.62559315532602,152.16502661565397,25
1716399000,168.62,168.844,162.8,165.035,30,133.1987797439158,150.4596376470588,167.7204955502018,165.62559315532602,152.13790136812423,150.58217032634684,168.70820941176478,186.83424849718273,165.62559315532602,152.16502661565397,30
1716471000,166.856,167,156,160.255,25,134.68702975983456,152.36708117647058,170.0471325931066,165.62559315532602,152.13790136812423,152.29120313490057,170.5833647058824,188.8755262768642,165.62559315532602,152.16502661565397,25
1716485400,160.878,161.405,153.008,154.301,30,135.75209091173016,153.61846588235287,171.48484085297557,161.0549693919475,152.13790136812423,153.02724066405352,171.2229482352941,171.2229482352941,161.0549693919475,152.16502661565397,30
1716557400,154.9,164.5,152.705,163.993,15,137.22760565177256,155.51411411764684,173.80062258352112,161.0549693919475,152.13790136812423,154.4703081461494,172.65736588235296,190.84442361855653,161.0549693919475,152.16502661565397,15
1716571800,164.031,168.492,164.022,168.492,20,138.78923711976566,157.5522611764705,176.31528523317533,162.10546397846178,152.13790136812423,156.26001872331378,174.47155647058813,192.68309421786248,162.10546397846178,152.16502661565397,20
1716903000,164.999,167.88,161.2,165.65,15,140.6775979646931,159.92930235294114,179.18100674118918,162.10546397846178,152.13790136812423,157.4817668182253,175.4084623529413,193.33515788765732,162.10546397846178,152.16502661565397,15
1716917400,165.6295,169.216,162.153,167.6,20,142.53467307070352,162.29750117647052,182.06032928223752,162.10546397846178,152.13790136812423,158.78425553503027,176.57045294117657,194.35665034732287,162.10546397846178,152.16502661565397,20
1716989400,164.423,165.82,161.1,163.526,15,144.25357250893452,164.38276823529412,184.51196396165372,162.10546397846178,152.13790136812423,159.39065245884427,176.69788352941154,194.0051145999788,162.10546397846178,152.16502661565397,15
1717003800,163.484,165.44,161.741,161.867,20,145.78928161734515,166.21777411764708,186.646266617949,162.10546397846178,152.13790136812423,159.71758801727646,175.98462941176473,192.251670806253,162.10546397846178,152.16502661565397,20
1717075800,165.489,171.5,164.338,164.944,15,147.29049710457195,168.04721058823526,188.80392407189856,162.10546397846178,152.13790136812423,160.33911651016547,175.23005294117624,190.120989372187,162.10546397846178,152.16502661565397,15
1717090200,165.16,165.583,153.201,153.701,5,148.00135556714415,168.80598588235267,168.80598588235267,162.10546397846178,152.13790136812423,159.42574976856156,172.87298235294116,172.87298235294116,162.10546397846178,152.16502661565397,5
1717162200,159.698,161.231,144.25,151.581,10,148.48876380036336,169.2823399999998,169.2823399999998,158.26263973691096,152.13790136812423,157.7724190179669,169.60882941176448,169.60882941176448,158.26263973691096,152.16502661565397,10
1717176600,151.771,153,150.221,152.424,15,148.95329983929088,169.71567764705878,169.71567764705878,157.97766546998878,152.13790136812423,156.133296789561,166.3655894117647,166.3655894117647,157.97766546998878,152.16502661565397,15
1717421400,160.1,165.6,156.167,159.406,10,149.89113225525494,170.75888117647042,191.6266300976859,157.97766546998878,152.13790136812423,155.93701203775467,164.24678941176455,172.55656678577444,157.97766546998878,152.16502661565397,10
1717435800,159.527,162.5,159.499,162.343,15,150.96762195680307,171.9862729411763,193.00492392554955,157.97766546998878,152.13790136812423,155.59720661595702,162.93764352941176,170.2780804428665,157.97766546998878,152.16502661565397,15
1717507800,161.613,168.669,161.572,166.215,10,152.24806899579605,173.49551176470584,194.74295453361563,158.34667504438613,152.13790136812423,155.71744575120942,162.6527894117649,169.58813307232037,158.34667504438613,152.16502661565397,10
1717522200,166.305,169.7,162.677,164,20,153.33011767153826,174.72581058823516,196.12150350493206,159.52548396978713,152.13790136812423,155.72599123733397,162.04257529411743,168.35915935090088,159.52548396978713,152.16502661565397,20
1717594200,167.885,171.8,163.8,169.936,15,154.32638236442943,175.47880117647063,196.63121998851182,163.3539680326612,152.13790136812423,156.38128559326464,161.93449764705875,167.48770970085286,163.3539680326612,152.16502661565397,15
1717608600,170,170.062,167.006,169.518,20,155.22602643526147,176.00163411764694,196.7772418000324,163.54650304857012,152.13790136812423,156.8280827250466,162.2988729411763,167.769663157306,163.54650304857012,152.16502661565397,20
1717680600,169.6,173.399,167.553,170.179,15,156.09933884150175,176.32672588235295,196.55411292320414,163.69929089392014,152.13790136812423,157.45838713849048,162.9651764705883,168.4719658026861,163.69929089392014,152.16502661565397,15
1717695000,170.394,171.2,164.731,165.979,20,156.69002069901975,176.12334941176468,195.5566781245096,163.69929089392014,152.8838364040494,157.99335092242282,163.5283529411765,169.0633549599302,163.69929089392014,152.9592060903557,20
1717767000,167,171.71,166.677,167.272,10,157.29073442047104,176.25104117647058,195.21134793247012,163.69929089392014,152.8838364040494,159.49002547175942,164.8631694117647,170.23631335176995,163.69929089392014,152.9592060903557,10
1717781400,167.291,167.714,158.572,159.563,15,157.35689191294549,175.67637058823522,175.67637058823522,163.69929089392014,152.8838364040494,159.34599965729387,164.68002588235294,164.68002588235294,163.69929089392014,152.9592060903557,15
1718026200,157.77,164.777,155.9,162.911,10,157.63473272771785,175.62632352941174,193.61791433110562,163.69929089392014,152.8838364040494,159.54284652613975,164.8498023529411,164.8498023529411,163.69929089392014,152.9592060903557,10
1718040600,163.01,164.649,159.556,160.38,15,157.6934826571632,175.28007647058817,192.86667028401314,163.69929089392014,152.8838364040494,159.8973806119908,165.0991552941175,165.0991552941175,163.69929089392014,152.9592060903557,15
1718112600,154.082,154.5,148.6,152.836,-10,157.22986696976133,174.5338576470587,174.5338576470587,158.24260915424136,152.8838364040494,158.04818369559504,163.63234352941151,163.63234352941151,158.24260915424136,152.9592060903557,-10
1718127000,152.8,156.358,152.409,155.536,-5,156.90495574426882,173.8498482352939,173.8498482352939,158.24260915424136,152.8838364040494,156.56568307985674,162.3331835294117,162.3331835294117,158.24260915424136,152.9592060903557,-5
1718199000,162.2,169.2,161.478,168.168,10,157.38597332977386,174.08681999999988,190.7876666702259,159.08138738925737,152.8838364040494,156.84929188725172,162.44458823529396,168.0398845833362,159.08138738925737,152.9592060903557,10
1718213400,167.708,167.918,159.135,160.179,15,157.28817043686334,173.5533270588234,189.8184836807835,159.08138738925737,152.8838364040494,156.4317976372834,162.03509176470587,162.03509176470587,159.08138738925737,152.9592060903557,15
1718285400,156.57,157.376,149.583,150.7,-10,156.42523089587274,172.1435400000002,172.1435400000002,158.57040084275872,152.8838364040494,154.5947351865617,160.58239529411756,160.58239529411756,158.57040084275872,152.9592060903557,-10
1718299800,150.602,151.797,144.101,148.388,-10,155.34361223880038,170.45928470588225,170.45928470588225,153.74975888992972,152.8838364040494,152.0626210419875,158.63743529411764,158.63743529411764,153.74975888992972,152.9592060903557,-10
1718371800,150.557,153.806,146.011,148.393,-10,154.24345279416514,168.89771411764693,168.89771411764693,153.74975888992972,152.8838364040494,150.5869697261997,157.41060941176474,157.41060941176474,153.74975888992972,152.9592060903557,-10
1718386200,148.576,150.1405,147.4,149.555,-5,153.2232544279615,167.31815058823523,167.31815058823523,153.74975888992972,152.8838364040494,148.69199235194404,155.85357647058825,155.85357647058825,153.74975888992972,152.9592060903557,-5
1718631000,149.61,150.794,142.156,149.442,-10,152.24503037788193,165.39933058823527,165.39933058823527,153.74975888992972,152.8838364040494,146.6362536762091,154.18019529411765,154.18019529411765,153.74975888992972,152.9592060903557,-10
1718645400,149.404,156.918,149.236,150.983,-5,151.46914211528426,163.47071294117634,163.47071294117634,153.74975888992972,152.8838364040494,146.03005852818194,153.57961411764697,153.57961411764697,153.74975888992972,152.9592060903557,-5
1718717400,145.877,151.179,144.545,148.713,-10,150.44882653005675,161.45928823529397,161.45928823529397,153.74975888992972,152.8838364040494,143.9689334900763,151.76184000000015,151.76184000000015,153.74975888992972,152.9592060903557,-10
1718731800,148.7,149.9,146.509,146.776,-5,149.23875211357495,159.32483294117645,159.32483294117645,152.4385234500681,152.8838364040494,141.38189108082804,149.404585882353,149.404585882353,152.4385234500681,152.9592060903557,-5
1718890200,148.28,150.699,143.872,144.021,-10,147.71213924891208,157.04297529411755,157.04297529411755,152.30570644419137,152.8838364040494,138.50939078177348,146.85624470588238,146.85624470588238,152.30570644419137,152.9592060903557,-10
