time,open,high,low,close,Reversal Support,Reversal Robust Fit,Reversal Resistance,Fast Trackline,Slow Trackline,Reversal Support,Reversal Robust Fit,Reversal Resistance,Fast Trackline,Slow Trackline,Reversal Support,Reversal Robust Fit,Reversal Resistance,Fast Trackline,Slow Trackline,Reversal Support,Reversal Robust Fit,Reversal Resistance,Fast Trackline,Slow Trackline,SRI Bias Histogram
1764748800,93022,93405,92701,93033,85133.10663694245,95037.53647058824,95037.53647058824,88872.92597887045,100777.20083834199,77376.37814705157,86698.07764705883,86698.07764705883,91256.13378496113,102912.13125967691,87911.17535263873,90196.71764705885,92482.25994147896,91796.60791072533,89895.45809965876,86846.28405592822,89436.14588235295,92026.00770877769,91796.60791072533,88872.92597887045,-10
1764763200,93029,93696,91732,92378,85133.10663694245,95037.53647058824,95037.53647058824,89544.69687532596,100777.20083834199,77376.37814705157,86698.07764705883,86698.07764705883,91256.13378496113,102912.13125967691,88026.4169013737,90320.82117647059,92615.22545156749,91796.60791072533,89895.45809965876,87361.13464457687,90020.9388235294,92680.74300248193,91796.60791072533,89544.69687532596,-10
1764777600,92378,93517,91806,93038,85133.10663694245,95037.53647058824,95037.53647058824,89544.69687532596,100777.20083834199,77376.37814705157,86698.07764705883,86698.07764705883,91256.13378496113,102912.13125967691,88168.55384150265,90483.37176470588,92798.18968790911,91796.60791072533,89895.45809965876,87917.88873788533,90648.3294117647,93378.77008564408,91796.60791072533,89544.69687532596,-10
1764792000,93039,94172,92853,93472,85133.10663694245,95037.53647058824,95037.53647058824,89605.93281280267,100777.20083834199,77384.39532373328,86600.26352941175,86600.26352941175,91367.49960844009,102912.13125967691,88318.17595647232,90650.4094117647,92982.64286705709,92276.1753785219,89895.45809965876,88484.03124295521,91315.5294117647,94147.02758057418,92276.1753785219,89605.93281280267,-10
1764806400,93460,94086,92696,93543,85133.10663694245,95037.53647058824,95037.53647058824,89605.93281280267,100777.20083834199,77384.39532373328,86600.26352941175,86600.26352941175,91367.49960844009,102912.13125967691,88461.92669329098,90803.31764705881,93144.70860082663,92276.1753785219,89895.45809965876,89042.02466336313,91951.28235294117,94860.5400425192,92276.1753785219,89605.93281280267,-10
1764820800,93543,93598,92796,93418,85133.10663694245,95037.53647058824,95037.53647058824,90553.79475474534,100777.20083834199,77384.39532373328,86600.26352941175,86600.26352941175,91367.49960844009,102912.13125967691,88597.91328350262,90950.5388235294,93303.16436355616,92276.1753785219,89895.45809965876,89563.25944219547,92537.79529411765,95512.33114603983,92276.1753785219,90553.79475474534,-10
1764835200,93418,93623,92764,92955,85133.10663694245,95037.53647058824,95037.53647058824,90553.79475474534,100777.20083834199,77384.39532373328,86600.26352941175,86600.26352941175,91374.4656121512,102912.13125967691,88697.8810859659,91037.56705882352,93377.25303168115,92276.1753785219,89895.45809965876,90063.28622577808,93099.79764705883,96136.30906833959,92276.1753785219,90553.79475474534,-10
1764849600,92955,93259,91827,93021,85133.10663694245,95037.53647058824,95037.53647058824,90553.79475474534,100777.20083834199,77384.39532373328,86600.26352941175,86600.26352941175,91374.4656121512,102912.13125967691,88805.82961374025,91148.86352941176,93491.89744508326,92276.1753785219,89895.45809965876,90528.85486371613,93603.15529411763,96677.45572451914,92276.1753785219,90553.79475474534,-10
1764864000,92988,93183,90903,92001,85133.10663694245,95037.53647058824,95037.53647058824,90553.79475474534,100777.20083834199,77384.39532373328,86600.26352941175,86600.26352941175,91374.4656121512,102912.13125967691,88832.97470964206,91135.96705882353,93438.959408005,92276.1753785219,89895.45809965876,90948.56178303793,94037.12,94037.12,92276.1753785219,90553.79475474534,-10
1764878400,92000,92724,91701,92103,83889.6780608529,94006.99294117648,94006.99294117648,90553.79475474534,100777.20083834199,77178.70369207693,86351.32235294119,86351.32235294119,91374.4656121512,102912.13125967691,88859.04061588517,91113.61882352942,93368.19703117368,92276.1753785219,89895.45809965876,91339.8716508258,94442.06352941177,94442.06352941177,92276.1753785219,90553.79475474534,-10
1764892800,92109,92690,91995,92186,83889.6780608529,94006.99294117648,94006.99294117648,90553.79475474534,100777.20083834199,77178.70369207693,86351.32235294119,86351.32235294119,91374.4656121512,102912.13125967691,88943.20135716887,91205.76235294118,93468.32334871349,92276.1753785219,89895.45809965876,91679.69917699894,94805.8,97931.90082300107,92276.1753785219,90553.79475474534,-10
1764907200,92185,92512,91838,92279,83889.6780608529,94006.99294117648,94006.99294117648,90553.79475474534,100777.20083834199,77178.70369207693,86351.32235294119,86351.32235294119,91374.4656121512,102912.13125967691,89047.92250149851,91321.2094117647,93594.4963220309,92276.1753785219,89895.45809965876,91739.80897558764,94799.84,97859.87102441235,92276.1753785219,90553.79475474534,-10
1764921600,92285,92285,91005,91368,83889.6780608529,94006.99294117648,94006.99294117648,90553.79475474534,100777.20083834199,77178.70369207693,86351.32235294119,86351.32235294119,91374.4656121512,102912.13125967691,89111.07405239843,91385.63999999998,91385.63999999998,92276.1753785219,89895.45809965876,91632.4627488962,94571.38588235294,94571.38588235294,92276.1753785219,90553.79475474534,-10
1764936000,91361,91480,89793,90480,83889.6780608529,94006.99294117648,94006.99294117648,90553.79475474534,100777.20083834199,77178.70369207693,86351.32235294119,86351.32235294119,91374.4656121512,102912.13125967691,89120.81040327493,91393.55294117646,91393.55294117646,92276.1753785219,89895.45809965876,91382.06564597035,94189.67529411767,94189.67529411767,92276.1753785219,90553.79475474534,-10
1764950400,90480,90515,88156,89659,83889.6780608529,94006.99294117648,94006.99294117648,90553.79475474534,100777.20083834199,77178.70369207693,86351.32235294119,86351.32235294119,91374.4656121512,102912.13125967691,89063.86761238033,91339.1717647059,91339.1717647059,90906.30988015038,89895.45809965876,90944.59988317233,93530.57882352942,93530.57882352942,90906.30988015038,90553.79475474534,-10
1764964800,89651,89771,88942,89348,83889.6780608529,94006.99294117648,94006.99294117648,90553.79475474534,100777.20083834199,76605.17420305705,85828.54588235295,85828.54588235295,91147.36166485594,102912.13125967691,88964.59400818073,91247.06588235294,91247.06588235294,90385.89984563987,89895.45809965876,90458.96846980322,92765.22352941177,92765.22352941177,90385.89984563987,90553.79475474534,-15
1764979200,89342,89800,89062,89685,83889.6780608529,94006.99294117648,94006.99294117648,90553.79475474534,100777.20083834199,76605.17420305705,85828.54588235295,85828.54588235295,91130.76440308051,102912.13125967691,88924.78582492011,91207.64470588235,91207.64470588235,90385.89984563987,89895.45809965876,89993.14712053532,92111.37882352942,92111.37882352942,90385.89984563987,90553.79475474534,-10
1764993600,89685,89775,89488,89603,83889.6780608529,94006.99294117648,94006.99294117648,90553.79475474534,100777.20083834199,76605.17420305705,85828.54588235295,85828.54588235295,91031.20980286048,102912.13125967691,88873.86906757296,91158.6,91158.6,90385.89984563987,89895.45809965876,89537.20043102835,91471.2094117647,91471.2094117647,90385.89984563987,90553.79475474534,-10
1765008000,89609,89735,89232,89636,83889.6780608529,94006.99294117648,94006.99294117648,90553.79475474534,100777.20083834199,76605.17420305705,85828.54588235295,85828.54588235295,90937.40910265615,102912.13125967691,88824.23955409293,91110.88941176471,91110.88941176471,90385.89984563987,89895.45809965876,89073.76596087602,90829.50352941177,90829.50352941177,90385.89984563987,90553.79475474534,-10
1765022400,89640,90286,89511,89767,83889.6780608529,94006.99294117648,94006.99294117648,90553.79475474534,100777.20083834199,76605.17420305705,85828.54588235295,85828.54588235295,90937.40910265615,102912.13125967691,88776.45326507527,91065.05411764707,91065.05411764707,90385.89984563987,89895.45809965876,88633.9069077929,90183.45411764705,90183.45411764705,90385.89984563987,90553.79475474534,-10
1765036800,89767,89983,89263,89426,83889.6780608529,94006.99294117648,94006.99294117648,90553.79475474534,100777.20083834199,76605.17420305705,85828.54588235295,85828.54588235295,90937.40910265615,102912.13125967691,88726.92389079054,91016.75294117647,91016.75294117647,90385.89984563987,89895.45809965876,88169.27268361366,89670.30117647059,89670.30117647059,90385.89984563987,90553.79475474534,-10
1765051200,89426,89641,88932,89249,82441.90840111097,92832.88235294117,92832.88235294117,90553.79475474534,100777.20083834199,75983.20588549908,85273.25411764705,85273.25411764705,90749.84540762959,102912.13125967691,88718.11606342361,90997.73882352942,90997.73882352942,90199.85791292244,89895.45809965876,87754.79334278994,89321.40941176469,89321.40941176469,90199.85791292244,90553.79475474534,-10
1765065600,89256,89757,89204,89732,82441.90840111097,92832.88235294117,92832.88235294117,90553.79475474534,100777.20083834199,75983.20588549908,85273.25411764705,85273.25411764705,90749.84540762959,102912.13125967691,88695.70801923847,90974.72941176471,90974.72941176471,90199.85791292244,89895.45809965876,87385.5453014594,89002.41176470589,89002.41176470589,90199.85791292244,90553.79475474534,-10
1765080000,89732,89797,89231,89383,82441.90840111097,92832.88235294117,92832.88235294117,90553.79475474534,100777.20083834199,75983.20588549908,85273.25411764705,85273.25411764705,90749.84540762959,102912.13125967691,88635.94341655595,90917.9505882353,90917.9505882353,90199.85791292244,89895.45809965876,87122.39767498041,88772.78823529412,88772.78823529412,90199.85791292244,90553.79475474534,-10
1765094400,89385,89530,89070,89168,82441.90840111097,92832.88235294117,92832.88235294117,90553.79475474534,100777.20083834199,75983.20588549908,85273.25411764705,85273.25411764705,90522.26033548184,102912.13125967691,88552.19362186476,90839.63764705881,90839.63764705881,89957.86287558958,89895.45809965876,86944.25803623511,88597.19294117647,88597.19294117647,89957.86287558958,90553.79475474534,-10
1765108800,89168,89714,87744,89578,82441.90840111097,92832.88235294117,92832.88235294117,90553.79475474534,100777.20083834199,75983.20588549908,85273.25411764705,85273.25411764705,90522.26033548184,102912.13125967691,88502.59510078792,90792.0894117647,90792.0894117647,89957.86287558958,89895.45809965876,86822.88961895187,88467.9011764706,88467.9011764706,89957.86287558958,90553.79475474534,-10
1765123200,89562,91767,89124,91426,82441.90840111097,92832.88235294117,92832.88235294117,90553.79475474534,100777.20083834199,75983.20588549908,85273.25411764705,85273.25411764705,90522.26033548184,102912.13125967691,88600.9647044851,90895.20235294118,93189.44000139726,90172.1669463319,89895.45809965876,87029.48380730265,88635.79294117648,90242.10207505031,90172.1669463319,90553.79475474534,-10
1765137600,91435,91520,89014,90405,82441.90840111097,92832.88235294117,92832.88235294117,90553.79475474534,100777.20083834199,75569.85077708907,84878.01647058823,84878.01647058823,90522.26033548184,102912.13125967691,88640.68447533542,90932.38117647059,93224.07787760576,90172.1669463319,89895.45809965876,87145.77106746593,88702.04000000001,90258.30893253408,90172.1669463319,90553.79475474534,-10
1765152000,90406,91684,89874,91082,82441.90840111097,92832.88235294117,92832.88235294117,90553.79475474534,100777.20083834199,75569.85077708907,84878.01647058823,84878.01647058823,90522.26033548184,102912.13125967691,88713.8898113495,91007.59764705882,93301.30548276815,90172.1669463319,89895.45809965876,87492.13271726843,88946.25647058823,90400.38022390803,90172.1669463319,90553.79475474534,-10
1765166400,91082,91871,91034,91571,82441.90840111097,92832.88235294117,92832.88235294117,90553.79475474534,100777.20083834199,75569.85077708907,84878.01647058823,84878.01647058823,90522.26033548184,102912.13125967691,88826.61693573634,91125.99294117648,93425.36894661661,90356.02583400323,89895.45809965876,87903.5254272099,89265.47529411764,90627.42516102539,90356.02583400323,90553.79475474534,-10
1765180800,91570,92296,91494,91973,82441.90840111097,92832.88235294117,92832.88235294117,90553.79475474534,100777.20083834199,75569.85077708907,84878.01647058823,84878.01647058823,90522.26033548184,102912.13125967691,88968.24319929269,91277.70352941175,93587.16385953082,90992.16003033951,89895.45809965876,88375.49974551612,89664.31999999999,90953.14025448386,90992.16003033951,90553.79475474534,-10
1765195200,91973,92128,89618,89962,82441.90840111097,92832.88235294117,92832.88235294117,90553.79475474534,100777.20083834199,75569.85077708907,84878.01647058823,84878.01647058823,90522.26033548184,102912.13125967691,88964.59178091983,91272.88705882353,91272.88705882353,90992.16003033951,89895.45809965876,88699.45798648857,89885.29647058823,89885.29647058823,90992.16003033951,90553.79475474534,-10
1765209600,89936,90524,89682,90129,82441.90840111097,92832.88235294117,92832.88235294117,90553.79475474534,100777.20083834199,75569.85077708907,84878.01647058823,84878.01647058823,90522.26033548184,102912.13125967691,88980.74400847912,91286.79294117646,91286.79294117646,90992.16003033951,89895.45809965876,88921.00082111197,90015.76235294118,90015.76235294118,90992.16003033951,90553.79475474534,-10
1765224000,90130,91376,90130,90649,81046.82854752324,91672.21647058823,91672.21647058823,90553.79475474534,100777.20083834199,75318.90846616894,84599.8494117647,84599.8494117647,90522.26033548184,102912.13125967691,89057.66501068525,91358.55529411764,93659.44557755004,90992.16003033951,89895.45809965876,89206.84181302323,90247.31999999999,91287.79818697675,90992.16003033951,90553.79475474534,-15
1765238400,90642,90858,89822,90401,81046.82854752324,91672.21647058823,91672.21647058823,90553.79475474534,100777.20083834199,75318.90846616894,84599.8494117647,84599.8494117647,90522.26033548184,102912.13125967691,89119.0738156551,91413.89647058822,91413.89647058822,90992.16003033951,89895.45809965876,89390.54972493395,90368.33647058823,90368.33647058823,90992.16003033951,90553.79475474534,-10
1765252800,90413,90524,89558,90483,81046.82854752324,91672.21647058823,91672.21647058823,90553.79475474534,100777.20083834199,75318.90846616894,84599.8494117647,84599.8494117647,90522.26033548184,102912.13125967691,89139.63755804305,91434.59999999999,91434.59999999999,90992.16003033951,89895.45809965876,89620.78660971143,90513.48235294118,90513.48235294118,90992.16003033951,90553.79475474534,-10
1765267200,90489,90605,89941,90395,81046.82854752324,91672.21647058823,91672.21647058823,90553.79475474534,100777.20083834199,75318.90846616894,84599.8494117647,84599.8494117647,90522.26033548184,102912.13125967691,89061.4927787612,91286.63294117647,91286.63294117647,90992.16003033951,89895.45809965876,89870.26177334198,90675.48705882352,90675.48705882352,90992.16003033951,90553.79475474534,-10
1765281600,90393,92874,90017,92704,81046.82854752324,91672.21647058823,91672.21647058823,90553.79475474534,100777.20083834199,75318.90846616894,84599.8494117647,84599.8494117647,90522.26033548184,102912.13125967691,89135.76849163829,91316.93647058823,93498.10444953818,90992.16003033951,89895.45809965876,90131.14685817328,90985.61882352941,91840.09078888554,90992.16003033951,90553.79475474534,-10
1765296000,92707,94652,92704,93817,81046.82854752324,91672.21647058823,91672.21647058823,90553.79475474534,100777.20083834199,75318.90846616894,84599.8494117647,84599.8494117647,91331.38387492296,102912.13125967691,89262.4300918999,91402.55294117647,93542.67579045304,92651.49430115256,89895.45809965876,90457.15361527546,91578.21411764706,92699.27462001867,92651.49430115256,90553.79475474534,-10
1765310400,93816,93863,92269,92695,81046.82854752324,91672.21647058823,91672.21647058823,90553.79475474534,100777.20083834199,75435.47451316044,84598.82352941176,84598.82352941176,91331.38387492296,102912.13125967691,89342.24963964119,91324.10352941178,93305.95741918236,92651.49430115256,89895.45809965876,90676.09206929075,91876.6094117647,93077.12675423865,92651.49430115256,90553.79475474534,-10
1765324800,92693,92787,91992,92434,81046.82854752324,91672.21647058823,91672.21647058823,90553.79475474534,100777.20083834199,75435.47451316044,84598.82352941176,84598.82352941176,91331.38387492296,102912.13125967691,89406.07878428652,91220.3788235294,93034.67886277229,92651.49430115256,89895.45809965876,90845.11339266035,92079.78117647058,93314.44896028082,92651.49430115256,90553.79475474534,-10
1765339200,92416,92797,92400,92797,81046.82854752324,91672.21647058823,91672.21647058823,90553.79475474534,100777.20083834199,75435.47451316044,84598.82352941176,84598.82352941176,91331.38387492296,102912.13125967691,89472.2576494559,91178.46117647059,92884.66470348528,92651.49430115256,89895.45809965876,91036.57780984112,92319.2494117647,93601.92101368828,92651.49430115256,90553.79475474534,-10
1765353600,92799,93263,91800,92125,81046.82854752324,91672.21647058823,91672.21647058823,90553.79475474534,100777.20083834199,75435.47451316044,84598.82352941176,84598.82352941176,91331.38387492296,102912.13125967691,89488.03822715279,91096.17647058824,92704.31471402368,92651.49430115256,89895.45809965876,91197.80229987267,92512.57647058823,93827.3506413038,92651.49430115256,90553.79475474534,-10
1765368000,92123,92311,91579,92067,81046.82854752324,91672.21647058823,91672.21647058823,90553.79475474534,100777.20083834199,75435.47451316044,84598.82352941176,84598.82352941176,91331.38387492296,102912.13125967691,89500.36213014691,90999.41647058824,92498.47081102958,92651.49430115256,89895.45809965876,91296.52738270473,92611.33647058824,93926.14555847175,92651.49430115256,90553.79475474534,-10
1765382400,92068,93226,91694,92980,81046.82854752324,91672.21647058823,91672.21647058823,90553.79475474534,100777.20083834199,75435.47451316044,84598.82352941176,84598.82352941176,91331.38387492296,102912.13125967691,89565.82191557407,90975.32,92384.81808442595,92651.49430115256,89895.45809965876,91450.8036152319,92789.15529411765,94127.5069730034,92651.49430115256,90553.79475474534,-10
1765396800,92980,94494,91910,92036,79876.01034850553,90678.69882352943,90678.69882352943,90553.79475474534,100777.20083834199,75406.49131014572,84500.3905882353,84500.3905882353,91331.38387492296,102912.13125967691,89594.43611860769,91004.7905882353,92415.1450578629,92651.49430115256,89895.45809965876,91529.7045515347,92854.74588235295,94179.78721317119,92651.49430115256,90553.79475474534,-10
1765411200,92037,92103,89419,89914,79876.01034850553,90678.69882352943,90678.69882352943,90553.79475474534,100777.20083834199,75406.49131014572,84500.3905882353,84500.3905882353,91331.38387492296,102912.13125967691,89485.03027201754,90908.82117647059,90908.82117647059,91739.58689621348,89895.45809965876,91295.85873226289,92584.84235294117,92584.84235294117,91739.58689621348,90553.79475474534,-10
1765425600,89895,90496,89716,90282,79876.01034850553,90678.69882352943,90678.69882352943,90553.79475474534,100777.20083834199,75406.49131014572,84500.3905882353,84500.3905882353,91331.38387492296,102912.13125967691,89389.50482961118,90821.42117647058,90821.42117647058,91430.19482377592,89895.45809965876,91061.45858179533,92318.97882352943,92318.97882352943,91430.19482377592,90553.79475474534,-10
1765440000,90278,90518,90006,90268,79876.01034850553,90678.69882352943,90678.69882352943,90553.79475474534,100777.20083834199,75406.49131014572,84500.3905882353,84500.3905882353,91331.38387492296,102912.13125967691,89363.29315097697,90790.3294117647,90790.3294117647,91332.57104703128,89895.45809965876,90811.71170770092,92034.27058823529,92034.27058823529,91332.57104703128,90553.79475474534,-10
1765454400,90264,90650,89269,89889,79876.01034850553,90678.69882352943,90678.69882352943,90553.79475474534,100777.20083834199,75406.49131014572,84500.3905882353,84500.3905882353,91331.38387492296,102912.13125967691,89330.43266138494,90749.35294117646,90749.35294117646,91255.67311510046,89895.45809965876,90498.80454820915,91674.46117647059,91674.46117647059,91255.67311510046,90553.79475474534,-10
1765468800,89882,91549,89349,90845,79876.01034850553,90678.69882352943,90678.69882352943,90553.79475474534,100777.20083834199,75406.49131014572,84500.3905882353,84500.3905882353,91331.38387492296,102912.13125967691,89393.91207810826,90790.41882352943,90790.41882352943,91175.7640635305,89895.45809965876,90261.41285778605,91384.86352941177,91384.86352941177,91175.7640635305,90553.79475474534,-10
1765483200,90844,93562,90817,92531,79876.01034850553,90678.69882352943,90678.69882352943,90553.79475474534,100777.20083834199,75424.14101813313,84447.75058823529,84447.75058823529,91331.38387492296,102912.13125967691,89542.08781666092,90941.34588235294,92340.60394804495,91175.7640635305,89895.45809965876,90435.62320578969,91592.03764705882,92748.45208832796,91175.7640635305,90553.79475474534,-15
1765497600,92531,92757,91489,92305,79876.01034850553,90678.69882352943,90678.69882352943,90553.79475474534,100777.20083834199,75424.14101813313,84447.75058823529,84447.75058823529,91331.38387492296,102912.13125967691,89717.09595578318,91100.76470588235,92484.43345598152,91175.7640635305,89895.45809965876,90492.84398987166,91641.4211764706,92789.99836306954,91175.7640635305,90553.79475474534,-10
1765512000,92300,92718,92093,92448,79876.01034850553,90678.69882352943,90678.69882352943,90553.79475474534,100777.20083834199,75424.14101813313,84447.75058823529,84447.75058823529,91331.38387492296,102912.13125967691,89933.39155129061,91290.3717647059,92647.35197812118,91294.09983443456,89895.45809965876,90598.85657164843,91760.36235294117,92921.86813423391,91294.09983443456,90553.79475474534,-10
1765526400,92447,92635,92103,92425,79876.01034850553,90678.69882352943,90678.69882352943,90553.79475474534,100777.20083834199,75424.14101813313,84447.75058823529,84447.75058823529,91331.38387492296,102912.13125967691,90156.97869931103,91483.44235294119,92809.90600657134,91397.28506132368,89895.45809965876,90730.06388804119,91907.24705882353,93084.43022960587,91397.28506132368,90553.79475474534,-10
1765540800,92422,92668,89752,89912,79876.01034850553,90678.69882352943,90678.69882352943,90553.79475474534,100777.20083834199,75424.14101813313,84447.75058823529,84447.75058823529,91331.38387492296,102912.13125967691,90182.40711985834,91479.01647058822,91479.01647058822,91397.28506132368,89895.45809965876,90672.90607721641,91874.05882352941,91874.05882352941,91397.28506132368,90553.79475474534,-10
1765555200,89921,90680,89466,90203,79876.01034850553,90678.69882352943,90678.69882352943,90553.79475474534,100777.20083834199,75424.14101813313,84447.75058823529,84447.75058823529,91331.38387492296,102912.13125967691,90213.21783788953,91486.91529411764,91486.91529411764,91397.28506132368,89895.45809965876,90391.76269529604,91603.47294117649,91603.47294117649,91397.28506132368,90553.79475474534,-10
1765569600,90202,90406,89900,90275,78699.31720024234,89689.53411764707,89689.53411764707,90553.79475474534,100777.20083834199,75447.11876619648,84356.02352941176,84356.02352941176,91331.38387492296,102912.13125967691,90264.56014377893,91509.52,91509.52,91314.35610314332,89895.45809965876,90097.80379917941,91307.77411764706,91307.77411764706,91314.35610314332,90553.79475474534,-10
1765584000,90275,90459,90124,90352,78699.31720024234,89689.53411764707,89689.53411764707,90553.79475474534,100777.20083834199,75447.11876619648,84356.02352941176,84356.02352941176,91331.38387492296,102912.13125967691,90264.95025649603,91503.76470588235,91503.76470588235,91280.18459913888,89895.45809965876,89858.58296098739,91085.77176470587,91085.77176470587,91280.18459913888,90553.79475474534,-10
1765598400,90352,90419,90287,90338,78699.31720024234,89689.53411764707,89689.53411764707,90553.79475474534,100777.20083834199,75447.11876619648,84356.02352941176,84356.02352941176,91331.38387492296,102912.13125967691,90274.9201543338,91504.88235294117,91504.88235294117,91131.17447578811,89895.45809965876,89592.62145348887,90815.11529411766,90815.11529411766,91131.17447578811,90553.79475474534,-10
1765612800,90351,90640,90319,90353,78699.31720024234,89689.53411764707,89689.53411764707,90553.79475474534,100777.20083834199,75447.11876619648,84356.02352941176,84356.02352941176,91331.38387492296,102912.13125967691,90296.49148571237,91514.63764705881,91514.63764705881,91131.17447578811,89895.45809965876,89333.49895143641,90546.97882352941,90546.97882352941,91131.17447578811,90553.79475474534,-10
1765627200,90353,90488,89956,90111,78699.31720024234,89689.53411764707,89689.53411764707,90553.79475474534,100777.20083834199,75447.11876619648,84356.02352941176,84356.02352941176,91331.38387492296,102912.13125967691,90308.37291537781,91513.63529411764,91513.63529411764,90965.82367250584,89895.45809965876,89036.77073604475,90253.28941176472,90253.28941176472,90965.82367250584,90553.79475474534,-10
1765641600,90111,90265,89996,90204,78699.31720024234,89689.53411764707,89689.53411764707,90553.79475474534,100777.20083834199,75447.11876619648,84356.02352941176,84356.02352941176,91322.40038844306,102912.13125967691,90282.95086199214,91488.51529411765,91488.51529411765,90803.12857476268,89895.45809965876,88834.42277620567,90057.0494117647,90057.0494117647,90803.12857476268,90553.79475474534,-10
1765656000,90204,90291,89789,90264,78699.31720024234,89689.53411764707,89689.53411764707,90553.79475474534,100777.20083834199,75601.04895205796,84347.23529411764,84347.23529411764,91308.72893212568,102912.13125967691,90228.21931452755,91435.27294117647,91435.27294117647,90783.33367656535,89895.45809965876,88945.8767088292,90079.91764705883,90079.91764705883,90783.33367656535,90553.79475474534,-10
1765670400,90260,90492,90146,90275,78699.31720024234,89689.53411764707,89689.53411764707,90553.79475474534,100777.20083834199,75601.04895205796,84347.23529411764,84347.23529411764,91308.72893212568,102912.13125967691,90151.94775179826,91350.55294117647,91350.55294117647,90783.33367656535,89895.45809965876,88937.94935054769,90048.60941176472,90048.60941176472,90783.33367656535,90553.79475474534,-10
1765684800,90275,90340,90071,90266,78699.31720024234,89689.53411764707,89689.53411764707,90553.79475474534,100777.20083834199,75601.04895205796,84347.23529411764,84347.23529411764,91259.69484453695,102912.13125967691,90068.0592637794,91251.24470588235,91251.24470588235,90741.54213417954,89895.45809965876,88911.63404568695,90007.51294117646,90007.51294117646,90741.54213417954,90553.79475474534,-10
1765699200,90266,90286,88563,89388,78699.31720024234,89689.53411764707,89689.53411764707,90553.79475474534,100777.20083834199,75601.04895205796,84347.23529411764,84347.23529411764,91259.69484453695,102912.13125967691,89905.50375377058,91095.08235294117,91095.08235294117,90644.12051365481,89895.45809965876,88851.63202686401,89929.68,89929.68,90644.12051365481,90553.79475474534,-10
1765713600,89363,89670,88890,89027,78699.31720024234,89689.53411764707,89689.53411764707,90553.79475474534,100777.20083834199,75601.04895205796,84347.23529411764,84347.23529411764,90632.99708534052,102912.13125967691,89704.39004455182,90908.30823529413,90908.30823529413,90104.63962656971,89895.45809965876,88724.44826069637,89800.30117647057,89800.30117647057,90104.63962656971,90553.79475474534,-10
1765728000,89027,89407,88511,88660,78699.31720024234,89689.53411764707,89689.53411764707,90553.79475474534,100777.20083834199,75601.04895205796,84347.23529411764,84347.23529411764,90365.21157924477,102912.13125967691,89465.47348659683,90695.71294117648,90695.71294117648,89626.2913106647,89895.45809965876,88464.04441023075,89583.12705882353,89583.12705882353,89626.2913106647,90553.79475474534,-10
1765742400,88660,88825,87607,88164,77313.50687504579,88543.40705882353,88543.40705882353,90553.79475474534,100777.20083834199,75675.00409804765,84249.4305882353,84249.4305882353,89801.767895013,102912.13125967691,89175.90951348555,90452.14117647058,90452.14117647058,89190.80730358334,89895.45809965876,88247.04370477439,89381.74823529413,89381.74823529413,89190.80730358334,90553.79475474534,-15
1765756800,88170,90015,88077,89279,77313.50687504579,88543.40705882353,88543.40705882353,90553.79475474534,100777.20083834199,75675.00409804765,84249.4305882353,84249.4305882353,89801.767895013,102912.13125967691,89005.84020990005,90285.27764705883,90285.27764705883,89190.80730358334,89895.45809965876,88227.3692795162,89331.54823529412,89331.54823529412,89190.80730358334,90553.79475474534,-10
1765771200,89292,89919,89279,89742,77313.50687504579,88543.40705882353,88543.40705882353,90553.79475474534,100777.20083834199,75675.00409804765,84249.4305882353,84249.4305882353,89801.767895013,102912.13125967691,88877.89241742852,90147.63058823529,90147.63058823529,89190.80730358334,89895.45809965876,88104.0488667476,89214.46117647059,90324.87348619358,89190.80730358334,90553.79475474534,-10
1765785600,89742,89973,89586,89644,77313.50687504579,88543.40705882353,88543.40705882353,90553.79475474534,100777.20083834199,75675.00409804765,84249.4305882353,84249.4305882353,89801.767895013,102912.13125967691,88749.32009569586,90020.53411764705,90020.53411764705,89190.80730358334,89895.45809965876,87996.3998280245,89113.58588235296,89113.58588235296,89190.80730358334,90553.79475474534,-10
1765800000,89644,89875,86625,87026,77313.50687504579,88543.40705882353,88543.40705882353,90553.79475474534,100777.20083834199,75675.00409804765,84249.4305882353,84249.4305882353,89801.767895013,102912.13125967691,88314.79299015498,89676.40470588235,89676.40470588235,89190.80730358334,89895.45809965876,87561.1035451186,88777.6094117647,88777.6094117647,89190.80730358334,90553.79475474534,-10
1765814400,87030,87207,85140,86133,77313.50687504579,88543.40705882353,88543.40705882353,90553.79475474534,100777.20083834199,75675.00409804765,84249.4305882353,84249.4305882353,88407.88036242909,102912.13125967691,87769.52684152634,89259.88235294117,89259.88235294117,87403.51663974514,89895.45809965876,86607.32992485364,88091.6894117647,88091.6894117647,87403.51663974514,90553.79475474534,-10
1765828800,86131,86446,85500,86412,77313.50687504579,88543.40705882353,88543.40705882353,89028.18218045558,100777.20083834199,75895.17093894522,84186.21176470588,84186.21176470588,87628.67462225558,102912.13125967691,87290.84741624407,88888.56470588235,88888.56470588235,87131.76545119191,89895.45809965876,85875.63427992784,87532.70352941178,87532.70352941178,87131.76545119191,89028.18218045558,-10
