time,open,high,low,close,cycle_day,dcl_event,dcl_price,translation,timing_code,cycle_fail,degree,Cycle low,BTC 50 SMA,200-Week SMA,AB4 Entry,MTF SMA,LT Fast TL,LT Slow TL,BP Entry,MIXED Watch,LT Exit,Time Stop,IBIT Disabled,CT1 Cross,CT2 Cross,CT3 Cross,CT4 Distribution,IWM CT3 Warning,QQQ LT+ST Entry,QQQ LOI Caution,LT Fast TL,LT Slow TL,Fast Trackline,Slow Trackline,Green T,Yellow T,Red T,B Exhaust,Fast Trackline,B Exhaust,Fast Trackline,Yellow T,DOI Score (0-10),LOI,VLT SRI Bias,T1 Trim 25%,T2 Trim 50%,T3 Trim 75%,VLT Peak,EXIT — LOI Rollover,CT4 Distribution,ATR,LOI,Acc,Deep Acc,Trim 25%,Trim 50%,Trim 75%,Acc Enter,Deep Enter,Acc Bounce,Deep Bounce,Trim 25%,Trim 50%,Trim 75%,Exit 100%,CT4 Dist,IWM Trim,VLT SRI Bias Histogram,ST SRI Bias Histogram,LT SRI Bias Histogram,F_net,Primary (STRF/LQD),Credit (STRC x0.5),Friction (STABLE x0.4),Self (MSTR x0.3),Multiplier,dF_net (ROC),dF_net_5bar (momentum),Into Bear,Into Bull,Into Strong Bear,Bounce Exhaustion,VLT Reversal Support,VLT Reversal Robust Fit,VLT Reversal Resistance,VLT Fast Trackline,VLT Slow Trackline,VLT Stage 4 to 1,VLT Stage 1 to 2,VLT Stage 2 to 3,VLT Stage 3 to 4,ST Reversal Support,ST Reversal Robust Fit,ST Reversal Resistance,ST Fast Trackline,ST Slow Trackline,ST Stage 4 to 1,ST Stage 1 to 2,ST Stage 2 to 3,ST Stage 3 to 4,LT Reversal Support,LT Reversal Robust Fit,LT Reversal Resistance,LT Fast Trackline,LT Slow Trackline,LT Stage 4 to 1,LT Stage 1 to 2,LT Stage 2 to 3,LT Stage 3 to 4,STH MVRV,MVRV SMA,%K,%D,MTF RSI,Short-Term Risk Score
1607524200,20.34,20.67,19.935,20.18,47,0,,,1,0,1,0,16199.980799999988,30.05690000000002,0,30.05690000000002,19.607738046901954,16.682339691153462,0,0,0,0,0,0,0,0,0,0,0,1,19.607738046901954,16.682339691153462,19.607738046901954,,0,0,0,0,19.607738046901954,0,19.607738046901954,0,1,24.36222096347238,9.71162092875863,0,0,0,0,0,0,0.7423810230978837,24.36222096347238,-40,-60,10,30,50,,,,,,,,,,,15,30,30,0.18,0,0,0,0.18,1,-0.12,0.19712688260606132,0,0,0,0,14.733972056893498,16.512600000000003,18.291227943106506,19.202744804754097,17.502926893426743,0,0,0,0,18.98044685877755,20.730047058823512,22.479647258869473,19.85855880723756,19.192618976902114,0,0,0,0,17.387052285251574,19.401035294117634,21.415018302983693,19.607738046901954,16.682339691153462,0,0,0,0,0.9311678820165441,,,,,0.5971676995880937
1607610600,20.205,21.04,20.15,20.8,48,0,,,1,0,1,0,16332.691399999989,30.05690000000002,0,30.05690000000002,20.081086614912508,16.682339691153462,0,0,0,0,0,0,0,0,0,0,0,0,20.081086614912508,16.682339691153462,20.081086614912508,,0,0,0,0,20.081086614912508,0,20.081086614912508,0,1,26.356878479210206,10.881733469161682,0,0,0,0,0,0,0.7529252357337491,26.356878479210206,-40,-60,10,30,50,,,,,,,,,,,15,30,30,0.3,0,0,0,0.3,1,0.12,0.25833001263119443,0,0,0,0,14.733972056893498,16.512600000000003,18.291227943106506,19.40754874727166,17.502926893426743,0,0,0,0,19.185020093188783,20.896011764705882,22.607003436222982,20.393760872442982,19.39707476426625,0,0,0,0,17.585002413053555,19.67495294117648,21.7649034692994,20.081086614912508,16.682339691153462,0,0,0,0,0.9311678820165441,,,,,0.6137560701478669
1607697000,20.66,20.665,20.27,20.56,49,0,,,1,0,1,0,16441.64399999999,29.97650000000002,0,29.97650000000002,20.081086614912508,17.944851141785357,0,0,0,0,0,0,0,0,0,0,0,0,20.081086614912508,17.944851141785357,20.081086614912508,,0,0,0,0,20.081086614912508,0,20.081086614912508,0,1,25.736889932917073,11.656073858988925,0,0,0,0,0,0,0.73700200460991,25.736889932917073,-40,-60,10,30,50,,,,,,,,,,,30,45,50,0.18,0,0,0,0.18,1,-0.12,-0.12,0,0,0,0,15.031095245803149,16.858847058823525,18.6865988718439,19.5430809796094,17.502926893426743,0,0,0,0,19.34326700644563,20.963599999999992,22.583932993554356,20.393760872442982,19.53299799539009,0,0,0,0,17.758479431043305,19.898129411764724,22.037779392486144,20.081086614912508,17.944851141785357,0,0,0,0,0.9515576875129711,,,,,0.5927283976680563
1607956200,20.875,20.88,19.7675,19.84,50,0,,,1,0,1,0,16781.05259999999,29.97650000000002,0,29.97650000000002,20.081086614912508,17.944851141785357,0,0,0,0,0,0,0,0,0,0,0,0,20.081086614912508,17.944851141785357,20.081086614912508,,0,0,0,0,20.081086614912508,0,20.081086614912508,0,1,25.736889932917073,11.656073858988925,0,0,0,0,0,0,0.7638232899949166,25.736889932917073,-40,-60,10,30,50,,,,,,,,,,,-5,-5,15,0.18,0,0,0,0.18,1,0,-0.12,0,0,0,0,15.031095245803149,16.858847058823525,18.6865988718439,19.5430809796094,17.502926893426743,0,0,0,0,19.430715127329638,20.87470000000001,22.318684872670385,20.19839628782489,19.53299799539009,0,0,0,0,17.89460899095091,20.056776470588236,22.21894395022556,20.081086614912508,17.944851141785357,0,0,0,0,0.9515576875129711,,94.90070294181236,98.30023431393745,56.7626032158626,0.6203586959376528
1608042600,19.95,20.33,19.7625,20.23,51,0,,,1,0,1,0,16905.75739999999,29.97650000000002,0,29.97650000000002,20.081086614912508,17.944851141785357,0,0,0,0,0,0,0,0,0,0,0,0,20.081086614912508,17.944851141785357,20.081086614912508,,0,0,0,0,20.081086614912508,0,20.081086614912508,0,1,25.736889932917073,11.656073858988925,0,0,0,0,0,0,0.7498001978524224,25.736889932917073,-40,-60,10,30,50,,,,,,,,,,,-5,-5,15,0.3,0,0,0,0.3,1,0.12,-2.7755575615628914e-17,0,0,0,0,15.303967399967933,17.16995294117646,19.03593848238499,19.5430809796094,17.502926893426743,0,0,0,0,19.542832796468872,20.85631176470587,22.169790732942865,20.19839628782489,19.53299799539009,0,0,0,0,18.05225527351174,20.251105882352928,22.449956491194115,20.081086614912508,17.944851141785357,0,0,0,0,0.9390704081938256,,,,,0.5858085706677094
1608129000,20.28,20.355,19.99,20.13,52,0,,,1,0,1,0,17033.120199999994,29.97650000000002,0,29.97650000000002,20.081086614912508,17.944851141785357,0,0,0,0,0,0,0,0,0,0,0,0,20.081086614912508,17.944851141785357,20.081086614912508,,0,0,0,0,20.081086614912508,0,20.081086614912508,0,1,25.736889932917073,11.656073858988925,0,0,0,0,0,0,0.7223144694343924,25.736889932917073,-40,-60,10,30,50,,,,,,,,,,,-5,-5,20,0.3,0,0,0,0.3,1,0,0.11999999999999997,0,0,0,0,15.303967399967933,17.16995294117646,19.03593848238499,19.5430809796094,17.502926893426743,0,0,0,0,19.621119787587062,20.877817647058812,22.134515506530562,20.19839628782489,19.53299799539009,0,0,0,0,18.193357936831696,20.416588235294107,22.639818533756518,20.081086614912508,17.944851141785357,0,0,0,0,0.9390704081938256,,,,,0.5927185522425031
1608215400,20.31,20.315,19.915,20.035,53,0,,,1,0,1,0,17187.47619999999,29.97650000000002,0,29.97650000000002,20.081086614912508,17.944851141785357,0,0,0,0,0,0,0,0,0,0,0,0,20.081086614912508,17.944851141785357,20.081086614912508,,0,0,0,0,20.081086614912508,0,20.081086614912508,1,1,25.736889932917073,11.656073858988925,0,0,0,0,0,0,0.6992920073319359,25.736889932917073,-40,-60,10,30,50,,,,,,,,,,,-5,-5,15,0.3,0,0,0,0.3,1,0,-2.7755575615628914e-17,0,0,0,0,15.54897185256937,17.450447058823528,19.351922265077686,19.5430809796094,17.502926893426743,0,0,0,0,19.669939390636443,20.871970588235293,22.07400178583414,20.19839628782489,19.53299799539009,0,0,0,0,18.326734356122536,20.570717647058824,22.814700937995113,20.081086614912508,17.944851141785357,0,0,0,0,0.9327519324545751,,,,,0.5954173803979022
1608301800,19.995,20.105,19.545,19.7,54,0,,,1,0,1,0,17378.266399999993,29.89507500000002,0,29.89507500000002,20.081086614912508,17.944851141785357,0,0,0,0,0,0,0,0,0,0,0,0,20.081086614912508,17.944851141785357,20.081086614912508,,1,0,0,0,20.081086614912508,0,20.081086614912508,0,1,25.736889932917073,11.656073858988925,0,0,0,0,0,0,0.6893425782367976,25.736889932917073,-40,-60,10,30,50,,,,,,,,,,,-5,-5,15,0.14685504616826006,0,0,0,0.14685504616826006,1,-0.15314495383173993,-0.03314495383173996,0,0,0,0,15.54897185256937,17.450447058823528,19.351922265077686,19.5430809796094,17.502926893426743,0,0,0,0,19.663733266060607,20.75935294117646,20.75935294117646,19.93140345683697,19.53299799539009,0,0,0,0,18.4480583537573,20.70977647058824,22.971494587419176,20.081086614912508,17.944851141785357,0,0,0,0,0.9327519324545751,,,,,0.59320597430405
1608561000,18.705,19.2323,18.5075,19.065,55,0,,,1,0,1,0,17970.33299999999,29.89507500000002,0,29.89507500000002,19.662528745294196,17.944851141785357,0,0,0,0,0,0,0,0,0,0,0,0,19.662528745294196,17.944851141785357,19.662528745294196,,0,0,0,0,19.662528745294196,0,19.662528745294196,0,1,17.799552225664158,11.656073858988925,0,0,0,0,0,0,0.7252823940770262,17.799552225664158,-40,-60,10,30,50,,,,,,,,,,,-5,-5,20,-0.08642542678300291,0,0,0,-0.08642542678300291,1,-0.23328047295126297,-0.26642542678300296,0,0,0,0,15.721794806650475,17.63770588235294,19.553616958055404,19.5430809796094,17.502926893426743,0,0,0,0,19.56448931748479,20.519870588235293,20.519870588235293,19.392319021381496,19.53299799539009,0,0,0,0,18.51914977136058,20.779988235294113,23.040826699227644,19.662528745294196,17.944851141785357,0,0,0,0,0.8904100301918185,,86.19864489231149,93.6997826113746,53.772014316505214,0.5848335896417505
1608647400,19.025,19.09,18.725,18.745,56,0,,,1,0,1,0,18149.733199999988,29.89507500000002,0,29.89507500000002,19.39619830663679,17.944851141785357,0,0,0,0,0,0,0,0,0,0,0,0,19.39619830663679,17.944851141785357,19.39619830663679,,0,0,0,0,19.39619830663679,0,19.39619830663679,0,1,10.021272083612807,11.656073858988925,0,0,0,0,0,0,0.6995479373572385,10.021272083612807,-40,-60,10,30,50,,,,,,,,,,,-10,-10,15,-0.3,0,0,0,-0.3,1,-0.21357457321699708,-0.6,0,1,0,0,15.721794806650475,17.63770588235294,19.553616958055404,19.5430809796094,17.502926893426743,0,0,0,0,19.411741004063774,20.285717647058814,20.285717647058814,19.040367830869712,19.53299799539009,0,0,0,0,18.56442656717023,20.818317647058805,20.818317647058805,19.39619830663679,17.944851141785357,0,0,0,0,0.8904100301918185,,,,,0.5508242372197522
1608733800,18.905,19.425,18.9,19.16,57,0,,,1,0,1,0,18355.16079999999,29.89507500000002,0,29.89507500000002,19.39619830663679,17.944851141785357,0,0,0,0,0,0,0,0,0,0,0,0,19.39619830663679,17.944851141785357,19.39619830663679,,0,0,0,0,19.39619830663679,0,19.39619830663679,0,1,8.8028427781512,11.656073858988925,0,0,0,0,0,0,0.6981516561174358,8.8028427781512,-40,-60,10,30,50,,,,,,,,,,,-5,-5,15,-0.3,0,0,0,-0.3,1,0,-0.6,0,0,0,0,15.89714060037234,17.829270588235307,19.761400576098275,19.5430809796094,17.502926893426743,0,0,0,0,19.309528611822362,20.143094117647074,20.143094117647074,19.040367830869712,19.53299799539009,0,0,0,0,18.625420908990613,20.871482352941175,23.117543796891738,19.39619830663679,17.944851141785357,0,0,0,0,0.8972923814142231,,,,,0.5735700892468873
1608820200,19.185,19.185,18.87,19.06,58,0,,,1,0,1,0,18539.28339999999,29.812900000000017,0,29.812900000000017,19.39619830663679,17.944851141785357,0,0,0,0,0,0,0,0,0,0,0,0,19.39619830663679,17.944851141785357,19.39619830663679,,0,0,0,0,19.39619830663679,0,19.39619830663679,0,1,7.925258372848913,11.656073858988925,0,0,0,0,0,0,0.6707836806804759,7.925258372848913,-40,-60,10,30,50,,,,,,,,,,,-5,-5,20,-0.3,0,0,0,-0.3,1,0,-0.6,0,0,0,0,15.89714060037234,17.829270588235307,19.761400576098275,19.5430809796094,17.502926893426743,0,0,0,0,19.24922547407309,20.06707647058826,20.06707647058826,19.040367830869712,19.53299799539009,0,0,0,0,18.67485376433206,20.910152941176463,23.145452118020867,19.39619830663679,17.944851141785357,0,0,0,0,0.8972923814142231,,,,,0.5559603101192683
1609165800,19.13,19.37,18.8843,18.94,59,0,,,1,0,1,0,19358.37579999999,29.812900000000017,0,29.812900000000017,19.380732624178343,17.944851141785357,0,0,0,0,0,0,0,0,0,0,0,0,19.380732624178343,17.944851141785357,19.380732624178343,,1,0,0,0,19.380732624178343,0,19.380732624178343,0,1,7.328343484402441,11.656073858988925,0,0,0,0,0,0,0.6575634177747277,7.328343484402441,-40,-60,10,30,50,,,,,,,,,,,-10,-10,15,-0.3,0,0,0,-0.3,1,0,-0.4468550461682601,0,0,0,0,16.090667901883577,18.02661176470589,19.962555627528204,19.5430809796094,17.502926893426743,0,0,0,0,19.10405316426591,19.87032352941177,19.87032352941177,19.040367830869712,19.53299799539009,0,0,0,0,18.713880858541785,20.937964705882354,20.937964705882354,19.380732624178343,17.944851141785357,0,0,0,0,0.889610104288354,,76.87096465381933,85.99010416264771,53.25269627734018,0.5558947250188033
1609252200,19.055,19.11,18.725,18.815,60,0,,,1,0,1,0,19589.350999999988,29.812900000000017,0,29.812900000000017,19.24017251778643,17.944851141785357,0,0,0,0,0,0,0,0,0,0,0,0,19.24017251778643,17.944851141785357,19.24017251778643,,0,0,0,0,19.24017251778643,0,19.24017251778643,0,1,7.181476732818669,11.656073858988925,0,0,0,0,0,0,0.6380946022193899,7.181476732818669,-40,-60,10,30,50,,,,,,,,,,,-10,-10,15,-0.3,0,0,0,-0.3,1,0,-0.2135745732169971,0,0,0,0,16.090667901883577,18.02661176470589,19.962555627528204,19.5430809796094,17.502926893426743,0,0,0,0,18.92208926235142,19.63074705882356,19.63074705882356,19.040367830869712,19.53299799539009,0,0,0,0,18.732202255500074,20.93384705882354,20.93384705882354,19.24017251778643,17.944851141785357,0,0,0,0,0.889610104288354,,,,,0.5426796459672784
