time,open,high,low,close,S1 fair (MVRV 1.0x),S1 deep (MVRV 0.5x),S1 LOI floor,S3 VWAP upper,S3 VWAP lower,S3 LOI ceiling,S3 Early,S3 Watch,S3 Terminal-probable,S3 Terminal-confirmed,S1 Early,S1 Confirmed,MA
1697650200,84.47,84.47,83.515,83.8225,,,,88.31316903282077,80.15650950263431,,0,0,0,0,0,0,85.16363750000008
1697722200,84.2,84.76,83.59,84.415,,,,88.24659735240834,80.22439974288804,,0,0,0,0,0,0,85.18511250000007
1697736600,84.455,84.545,83.235,83.38,,,,88.20356100002381,80.2489396289413,,0,0,0,0,0,0,85.19118750000007
1697808600,83.3175,83.395,81.89,82.545,,,,88.15415748025482,80.22952650732792,,0,0,0,0,0,0,85.19191250000007
1697823000,82.56,82.66,81.9,81.965,,,,88.13012282382716,80.2043460010192,,0,0,0,0,0,0,85.18686250000007
1698067800,81.435,82.89,81.005,82.595,,,,88.08838228484782,80.1624847428887,,0,0,0,0,0,0,85.18563750000007
1698082200,82.595,82.81,82,82.05,,,,88.05699014208633,80.13990792121811,,0,0,0,0,0,0,85.18318750000007
1698154200,82.345,82.66,81.75,82.135,,,,88.02877244951848,80.1157456843812,,0,0,0,0,0,0,85.18313750000007
1698168600,82.145,82.75,82.065,82.62,,,,88.01283272262927,80.10956629498324,,0,0,0,0,0,0,85.18221250000008
1698240600,83.04,83.115,81.565,81.64,,,,87.97332890778196,80.07316532056441,,0,0,0,0,0,0,85.17561250000008
1698255000,81.615,81.81,81.415,81.6825,,,,87.95699585080375,80.03781213426727,,0,0,0,0,0,0,85.16670000000008
1698327000,81.76,82.15,79.76,79.875,,,,87.9641903921311,79.8192640443602,,0,0,0,0,0,0,85.14875000000008
1698341400,79.87,80.8675,79.75,80.095,,,,87.97657305118642,79.67992666904914,,0,0,0,0,0,0,85.13070000000008
1698413400,80.59,81.37,80.35,80.485,,,,87.96285017895639,79.56585981765437,,0,0,0,0,0,0,85.11827500000008
1698427800,80.485,80.665,80.205,80.545,,,,87.95765138457622,79.4661384042202,,0,0,0,0,0,0,85.10742500000008
1698672600,81.01,81.715,80.74,81.275,,,,87.93457628583452,79.42445901020118,,0,0,0,0,0,0,85.09907500000008
1698687000,81.26,81.7,81.18,81.425,,,,87.91770999760445,79.40391546197995,,0,0,0,0,0,0,85.09707500000007
1698759000,81.47,81.79,80.835,81.705,,,,87.8980864005068,79.3812454440768,,0,0,1,0,0,0,85.0970500000001
1698773400,81.725,82.075,81.725,81.985,,,,87.88089403410301,79.37466358469801,,0,0,0,0,0,0,85.09522500000008
1698845400,82.145,83.195,82.145,82.79,,,,87.8469366144738,79.38516941963132,,0,0,0,0,0,0,85.09622500000009
1698859800,82.7925,83.7,82.57,83.585,,,,87.79899951853076,79.41991393905963,,0,0,0,0,0,0,85.0983000000001
1698931800,84.345,84.9,84.23,84.835,,,,87.78995704103384,79.4639000434119,,0,0,0,0,0,0,85.10737500000009
1698946200,84.83,85.08,84.83,85.015,,,,87.79122218196314,79.48900790794012,,0,0,0,0,0,0,85.11172500000008
1699018200,84.92,85.975,84.735,85.845,,,,87.81185717805326,79.52080692352024,,0,0,0,0,0,0,85.11690000000007
1699032600,85.86,86.225,85.78,85.88,,,,87.83590682756171,79.53702318037291,,0,0,0,0,0,0,85.12007500000009
1699281000,85.985,86.445,85.73,85.845,,,,87.86360119694511,79.55499171756888,,0,0,0,0,0,0,85.12260000000009
1699295400,85.83,86.47,85.815,86.455,,,,87.89163868741323,79.56721272692005,,0,0,0,0,0,0,85.12577500000009
1699367400,86.715,87.6,86.545,87.515,,,,87.97416791325325,79.56494937600657,,0,0,0,0,0,0,85.13242500000007
1699381800,87.525,87.645,87.29,87.41,,,,88.04298293919453,79.5599064340692,,0,0,0,0,0,0,85.1346500000001
1699453800,87.69,88.03,87.29,87.75,,,,88.11699147696753,79.55120145509848,,0,0,0,0,0,0,85.13680000000008
1699468200,87.75,87.92,87.655,87.89,,,,88.15970645828952,79.54542564761957,,0,0,0,0,0,0,85.14030000000008
1699540200,87.97,88.655,87.81,88.275,,,,88.26209083945277,79.5242822456439,,0,0,0,0,0,0,85.14860000000007
1699554600,88.24,88.385,87.37,87.49,,,,88.34032226165264,79.5179536903503,,0,0,0,0,0,0,85.15622500000009
