time,open,high,low,close,Plot,VLT SRI Bias Histogram,LT SRI Bias Histogram,ST SRI Bias Histogram,VST SRI Bias Histogram,VST Reversal Support,VST Reversal Robust Fit,VST Reversal Resistance,VST Fast Trackline,VST Slow Trackline,VST Stage 4 to 1,VST Stage 1 to 2,VST Stage 2 to 3,VST Stage 3 to 4,VLT Reversal Support,VLT Reversal Robust Fit,VLT Reversal Resistance,VLT Fast Trackline,VLT Slow Trackline,VLT Stage 4 to 1,VLT Stage 1 to 2,VLT Stage 2 to 3,VLT Stage 3 to 4,ST Reversal Support,ST Reversal Robust Fit,ST Reversal Resistance,ST Fast Trackline,ST Slow Trackline,ST Stage 4 to 1,ST Stage 1 to 2,ST Stage 2 to 3,ST Stage 3 to 4,LT Reversal Support,LT Reversal Robust Fit,LT Reversal Resistance,LT Fast Trackline,LT Slow Trackline,LT Stage 4 to 1,LT Stage 1 to 2,LT Stage 2 to 3,LT Stage 3 to 4,LOI,Deep Accumulate,Accumulate,Trim 25%,Trim 50%,Trim 75%,Exit 100%,LT Fast Trackline,LT Slow Trackline,BP Headwind,BP Mixed,BP Tailwind,Bear Call,Iron Condor,Exit LT,Exit Time,LT Fast Trackline,LT Slow Trackline,Trail Stop,Entry Headwind,Entry Mixed,Entry Tailwind,Exit LT Confirm,Exit Trail Stop,ST Alert (VST pending)
1692293400,185.09,185.11,183.64,183.7,,-20,-35,-45,-85,182.46283086550358,185.91024705882373,185.91024705882373,185.2659467463082,189.6219383182666,0,0,0,0,186.35047732323062,194.2816941176472,194.2816941176472,189.61644447021263,191.09594795482937,0,0,0,0,186.24788421651397,189.61936470588233,189.61936470588233,185.2659467463082,189.6219383182666,0,0,0,0,189.6108473713019,194.4631294117646,194.4631294117646,186.91949590117164,185.5039329966793,0,0,0,0,-9.493536849042687,,,,,,,186.91949590117164,185.5039329966793,0,0,0,0,0,0,0,186.91949590117164,185.5039329966793,182.7994,0,0,0,0,0,0
1692365400,182.2,185.05,181.94,184.71,,-15,-20,-25,-50,181.90973983488362,185.36900000000009,185.36900000000009,185.2659467463082,189.6219383182666,0,0,0,0,186.35047732323062,194.2816941176472,194.2816941176472,189.61644447021263,191.09594795482937,0,0,0,0,185.29046705996615,188.869423529412,188.869423529412,185.2659467463082,189.6219383182666,0,0,0,0,189.6108473713019,194.4631294117646,194.4631294117646,186.91949590117164,185.5039329966793,0,0,0,0,-9.493536849042687,,,,,,,186.91949590117164,185.5039329966793,0,0,0,0,0,0,0,186.91949590117164,185.5039329966793,182.7994,0,0,0,0,0,0
1692379800,184.72,185.25,184.515,184.7,,-55,-35,-65,-60,181.19565185029552,184.7563647058823,184.7563647058823,185.2659467463082,188.1625141526761,0,0,0,0,186.24195683349674,194.0718823529411,194.0718823529411,188.16669843662604,191.09594795482937,0,0,0,0,184.36273884325954,188.1326352941179,188.1326352941179,185.2659467463082,188.1625141526761,0,0,0,0,189.08106681649477,193.9729647058822,193.9729647058822,186.91949590117164,185.5039329966793,0,0,0,0,-10.44184714100743,,,,,,,186.91949590117164,185.5039329966793,0,0,0,0,0,0,0,186.91949590117164,185.5039329966793,182.7994,0,0,0,0,0,0
1692624600,184.7,185.27,183.075,183.95,,-15,-20,-25,-55,180.3635213403413,184.0567176470589,184.0567176470589,185.21266133777715,188.1625141526761,0,0,0,0,186.24195683349674,194.0718823529411,194.0718823529411,188.16669843662604,191.09594795482937,0,0,0,0,183.4740438325995,187.45542352941172,187.45542352941172,185.21266133777715,188.1625141526761,0,0,0,0,189.08106681649477,193.9729647058822,193.9729647058822,186.91949590117164,185.5039329966793,0,0,0,0,-10.44184714100743,,,,,,,186.91949590117164,185.5039329966793,0,0,0,0,0,0,0,186.91949590117164,185.5039329966793,182.7994,0,0,0,0,0,0
1692639000,183.96,184.78,183.94,184.34,,-20,-30,-45,-60,179.8846752372375,183.5949058823528,183.5949058823528,185.21266133777715,188.1369488560564,0,0,0,0,186.24195683349674,194.0718823529411,194.0718823529411,188.1351485482956,191.09594795482937,0,0,0,0,182.6527896135392,186.81164705882344,186.81164705882344,185.21266133777715,188.1369488560564,0,0,0,0,188.51140021937877,193.43992941176484,193.43992941176484,186.55401375555402,185.5039329966793,0,0,0,0,-10.296100963566063,,,,,,,186.55401375555402,185.5039329966793,0,0,0,0,0,0,0,186.55401375555402,185.5039329966793,182.7994,0,0,0,0,0,0
1692711000,185.04,185.54,183.22,183.56,,-15,-10,-15,-15,179.34694588341017,183.09109411764697,183.09109411764697,185.21266133777715,188.1369488560564,0,0,0,0,186.24195683349674,194.0718823529411,194.0718823529411,188.1351485482956,191.09594795482937,0,0,0,0,181.8731384996456,186.20711764705874,186.20711764705874,185.21266133777715,188.1369488560564,0,0,0,0,188.51140021937877,193.43992941176484,193.43992941176484,186.55401375555402,185.5039329966793,0,0,0,0,-10.296100963566063,,,,,,,186.55401375555402,185.5039329966793,0,0,0,0,0,0,0,186.55401375555402,185.5039329966793,182.7994,0,0,0,0,0,0
1692725400,183.58,184.425,183.4,183.88,,-35,-10,-20,-20,179.1792368690969,182.8173764705883,182.8173764705883,185.21266133777715,188.1369488560564,0,0,0,0,186.0846419979142,193.8414352941178,193.8414352941178,188.1351485482956,191.09594795482937,0,0,0,0,181.2062850051575,185.67567058823522,185.67567058823522,185.21266133777715,188.1369488560564,0,0,0,0,187.85527795256144,192.8088705882353,192.8088705882353,186.18172614637058,185.5039329966793,0,0,0,0,-9.912353631592085,,,,,,,186.18172614637058,185.5039329966793,0,0,0,0,0,0,0,186.18172614637058,185.5039329966793,182.7994,0,0,0,0,0,0
1692797400,184,186.05,183.43,186.02,,-15,-10,-15,-15,179.2856804942685,182.7966705882354,186.3076606822023,185.21266133777715,188.1369488560564,0,0,0,0,186.0846419979142,193.8414352941178,193.8414352941178,188.1351485482956,191.09594795482937,0,0,0,0,180.84266314829853,185.35584705882354,185.35584705882354,185.21266133777715,188.1369488560564,0,0,0,0,187.85527795256144,192.8088705882353,192.8088705882353,186.18172614637058,185.5039329966793,0,0,0,0,-9.912353631592085,,,,,,,186.18172614637058,185.5039329966793,0,0,0,0,0,0,0,186.18172614637058,185.5039329966793,182.7994,0,0,0,0,0,0
1692811800,186.03,186.11,185.505,185.72,,-20,-10,-20,-20,179.48833967391292,182.84582352941197,182.84582352941197,185.21266133777715,188.1369488560564,0,0,0,0,186.0846419979142,193.8414352941178,193.8414352941178,188.1351485482956,191.09594795482937,0,0,0,0,180.5001416194217,185.04894117647066,185.04894117647066,185.21266133777715,188.1369488560564,0,0,0,0,187.4098781624987,192.36362352941157,192.36362352941157,186.18172614637058,185.5039329966793,0,0,0,0,-9.69194120675831,,,,,,,186.18172614637058,185.5039329966793,0,0,0,0,0,0,0,186.18172614637058,185.5039329966793,182.7994,0,0,0,0,0,0
1692883800,185.25,186.33,183.57,183.605,,-15,-10,-15,-15,179.48858299897697,182.70301176470608,182.70301176470608,185.21266133777715,188.1369488560564,0,0,0,0,186.0846419979142,193.8414352941178,193.8414352941178,188.1351485482956,191.09594795482937,0,0,0,0,179.85666605046825,184.52821176470601,184.52821176470601,185.21266133777715,188.1369488560564,0,0,0,0,187.4098781624987,192.36362352941157,192.36362352941157,186.18172614637058,185.5039329966793,0,0,0,0,-9.69194120675831,,,,,,,186.18172614637058,185.5039329966793,0,0,0,0,0,0,0,186.18172614637058,185.5039329966793,182.7994,0,0,0,0,0,0
