time,open,high,low,close,%K,%D,MTF RSI,Volume,Reversal Support,Reversal Robust Fit,Reversal Resistance,Fast Trackline,Slow Trackline,Stage 4 to 1,Stage 1 to 2,Stage 2 to 3,Stage 3 to 4,STH-MVRV,NRPL,Deviation Dot,Max Risk,Median Risk,Min Risk,VIX3M/VIX Ratio,Fear & Greed Index Proxy,Displayed STH SOPR (Mirrored),STH MVRV,MVRV SMA,Short-Term Risk Score,Funding Rate,Funding Rate,Funding Rate,Funding Rate,Funding Rate,Funding Rate,Funding Rate,MVRV,Z-score,Plot,Plot,Plot,Plot,Plot,(blank),(blank),Chars,(blank),(blank),(blank),(blank),Bullish Micro Trend,Bearish Micro Trend,Alpha Track
1620394200,221.933111,229.99977,220.073113,224.123109,,,,70407586,223.19260002402788,236.4096616894117,236.4096616894117,232.57670474629134,232.57670474629134,0,0,0,0,1.0564015374679134,154192472.5248282,235.32926445,414.73766551691097,78.04861847170264,34.0044900809897,1.1897770527460576,38.64280278660482,0.07529250695778056,1.0564015374679134,,0.26218727703750544,0.0145675,0.011654000000000001,0.0087405,0.005827000000000001,0.0029135000000000003,0,0.0145675,2.8435697707606877,3.969524239315126,,,229.96464651655776,216.13501986485872,216.13501986485872,0,0,0,1,0,0,0,0,1,237.27680578218815
1620653400,221.633112,221.683112,209.203157,209.67979,12.916462583165341,21.606198553548165,45.665041093078116,94177345,221.55610764363033,234.99203956470578,234.99203956470578,232.57670474629134,232.57670474629134,0,0,0,0,0.9861070837355995,-1125732129.8900914,220.1637795,416.868594626965,78.45357926714483,34.17920572369799,1.2456560814859197,36.300254724979546,0.061757952460622656,0.9861070837355995,,0.2716785801458925,0.0151955,0.012156400000000001,0.0091173,0.006078200000000001,0.0030391000000000003,0,0.0151955,2.9000820433957304,4.10875431889506,,,227.73634107209494,241.41297513471287,241.41297513471287,0,0,0,0,0,0,0,0,1,237.0312781624623
1620739800,199.746467,209.033091,198.533135,205.733128,,,,139511827,220.2541648247656,233.87680932470593,233.87680932470593,220.0937055297565,220.0937055297565,0,0,0,0,0.9656320757102955,835210013.7396467,216.0197844,418.1213590564413,78.69330399223043,34.28192032899638,1.1393692777212614,35.49916305882178,0.03837490503326846,0.9656320757102955,,0.25777340952916744,0.020992999999999998,0.0167944,0.012595799999999999,0.0083972,0.0041986,0,0.020992999999999998,2.7806761762656,3.8350904875858958,,,224.58161219781707,238.66233115675544,238.66233115675544,0,0,0,0,0,0,0,0,1,235.9593058546744
1620826200,200.829799,206.803127,195.588138,196.629803,,,,101471039,217.48544840996968,231.70759579058833,231.70759579058833,217.87476827763103,217.87476827763103,0,0,0,0,0.9213160219214547,-426177957.91584384,206.46129315000002,419.3295930930918,78.93251926835464,34.38098387140116,1.1094322344322345,40.02365525266342,0.014628844085601056,0.9213160219214547,,0.27027717178408167,0.019715999999999997,0.0157728,0.0118296,0.0078864,0.0039432,0,0.019715999999999997,2.8112031042561463,3.8859003150635836,,,221.23808695268235,236.20251773309792,236.20251773309792,0,0,0,0,0,0,0,0,1,232.49781430802378
1620912600,200.514799,202.153098,186.549813,190.563143,,,,132554880.00000001,213.69869672443173,228.69984980705888,228.69984980705888,213.5484281149431,213.5484281149431,0,0,0,0,0.891608600225974,-1319140566.881282,200.09130015,420.5069248468929,79.16598665566778,34.47751372454162,1.0213845596230517,49.34458688510428,-0.010447684068210505,0.891608600225974,,0.28711501228773634,0.0636485,0.0509188,0.038189100000000004,0.0254594,0.0127297,0,0.0636485,2.4763487987121797,3.159502959559274,,,217.47739190190848,233.861224088431,233.861224088431,0,0,0,0,0,0,0,0,1,227.83840638491
1620999000,194.469806,197.623136,190.153143,196.579803,,,,100112668,210.48000225656955,225.79974288470603,225.79974288470603,208.73808489244715,208.73808489244715,0,0,0,0,0.9184510068631306,211237429.14199528,206.40879315,421.715474308869,79.39961647761352,34.57660312878209,1.092088197146563,41.570353057232225,-0.030705636539923087,0.9184510068631306,,0.24785806771041277,0.004999999999999999,0.004,0.0029999999999999996,0.002,0.001,0,0.004999999999999999,2.454948055957639,3.101715044004795,,,214.50622285159116,232.22697671393908,232.22697671393908,0,0,0,1,0,0,0,0,1,224.3652282310311
1621258200,191.850841,196.57647,187.06648,192.276474,4.171185549486986,13.23936777036406,45.013469010292866,97171177,206.69546742050557,222.277158124706,222.277158124706,207.57701704298665,207.57701704298665,0,0,0,0,0.8968876577039713,41359259.58004147,201.89029770000002,423.7828692186504,79.79499563043089,34.746109579602106,1.1834130781499204,45.93564042870392,-0.05194228805309187,0.8968876577039713,,0.28168797860759365,0.004999999999999999,0.004,0.0029999999999999996,0.002,0.001,0,0.004999999999999999,2.3029231186244847,2.7674326714323145,,,211.57572772167504,230.46266762937876,230.46266762937876,0,0,0,0,0,0,0,0,1,220.79981109424983
1621344600,189.333144,198.749801,187.793146,192.623141,,,,110491811,202.9706279884687,218.3320562070589,218.3320562070589,207.57701704298665,207.57701704298665,0,0,0,0,0.8971350837233482,363517726.71456695,202.25429805000002,424.9742265162136,80.04685691100083,34.8437893921106,1.17342799188641,46.79146983023299,-0.07469463858802972,0.8971350837233482,,0.28021857279600293,0.004999999999999999,0.004,0.0029999999999999996,0.002,0.001,0,0.004999999999999999,2.1781707784868303,2.488275229044664,,,209.21687953941375,229.06793121463363,229.06793121463363,0,0,0,0,0,0,0,0,1,217.66906997266653
1621431000,184.183149,188.736478,182.326484,187.819812,,,,118735302.99999999,199.2765230549864,215.4767257058822,215.4767257058822,199.68383597584054,199.68383597584054,0,0,0,0,0.873456022191367,431800283.21389216,197.21080260000002,426.1403283225747,80.2941234085119,34.93939849782905,1.134957825679475,47.74604814377261,-0.09078764738006295,0.873456022191367,,0.26524731007906105,0.005,0.004,0.003,0.002,0.001,0,0.005,2.122465097918698,2.361453509260492,,,206.254262846812,226.8351332552204,226.8351332552204,0,0,0,0,0,0,0,0,1,214.35248575348135
1621517400,191.666475,196.283137,190.356476,195.593138,,,,92463449,196.56200988598854,213.23773972705894,213.23773972705894,199.68383597584054,199.68383597584054,0,0,0,0,0.9081392547272328,363072804.04068875,205.37279490000003,427.34754187430786,80.53271098361958,35.03837837030912,1.1393146979260595,41.904998007150084,-0.0990009075205005,0.9081392547272328,,0.27430402599838166,0.023758500000000002,0.0190068,0.0142551,0.0095034,0.0047517,0,0.023758500000000002,1.9144405267543134,1.9060822675866023,,,204.79373881006387,225.57943365268545,225.57943365268545,0,0,0,0,0,0,0,0,1,212.26811378087228
1621603800,198.703135,198.893134,193.33314,193.626473,,,,78091863,194.21031519139896,211.33032987058812,211.33032987058812,199.68383597584054,199.68383597584054,0,0,0,0,0.8976191701017733,-396445993.4013059,203.30779665,428.5447715010366,80.76948122899694,35.136539657193985,1.1519109820996611,39.890243504609614,-0.10238617206616929,0.8976191701017733,,0.273545480162334,0.005,0.004,0.003,0.002,0.001,0,0.005,2.047709452693401,2.1736231609960805,,,203.69416764040653,223.63334350792954,223.63334350792954,0,0,0,0,0,0,0,0,1,210.19682036077538
1621863000,193.866473,204.826462,191.216475,202.146465,9.874693040243598,8.987447057631961,48.93997562114377,103674369.99999999,192.79278488324346,210.09931936705863,210.09931936705863,199.68383597584054,199.68383597584054,0,0,0,0,0.9355081216740827,858422954.2050391,212.25378825,430.6845672293948,81.21607569890223,35.31198227712004,1.16575682382134,43.50171108714841,-0.09611481185929649,0.9355081216740827,,0.2959137790161117,-0.027682,-0.0221456,-0.0166092,-0.0110728,-0.0055364,-0.027682,0,1.7509779973753252,1.5469165920150316,,,203.30423102609325,221.84439539851462,221.84439539851462,0,0,0,0,0,0,0,0,0,209.3023364318003
1621949400,202.436464,204.663129,198.569801,201.563132,,,,84017883,191.66318911248146,209.08094392705883,209.08094392705883,199.68383597584054,199.68383597584054,0,0,0,0,0.9313033852519346,-73375505.7961564,211.6412886,431.92589702381645,81.49360559634538,35.41375935258541,1.2081521739130436,46.99944198802422,-0.09427875780375305,0.9313033852519346,,0.26029654838260835,0.004999999999999999,0.004,0.0029999999999999996,0.002,0.001,0,0.004999999999999999,1.9541274370515334,1.9665697839877698,,,203.25297918272264,220.44625138556617,220.44625138556617,0,0,0,0,0,0,0,0,0,208.44242482826692
1622035800,202.519797,208.723125,200.4998,206.37646,,,,85918000,190.57438103437917,208.10315663999992,208.10315663999992,199.68383597584054,199.68383597584054,0,0,0,0,0.951911506118147,331356771.63399976,216.69528300000002,433.19169458643023,81.7337358825453,35.51754254914846,1.1889596602972399,43.71388345508481,-0.08641820803029943,0.951911506118147,,0.27744344947325456,0.005,0.004,0.003,0.002,0.001,0,0.005,1.9322789294287754,1.9148803944058175,,,203.6852485018543,219.9406146753939,219.9406146753939,0,0,0,0,0,0,0,0,0,208.2128731806817
1622122200,206.74646,210.376456,205.403128,210.283123,,,,79111858,190.3181211061826,207.80640399764718,207.80640399764718,199.68383597584054,199.68383597584054,0,0,0,0,0.9683024754187223,279791981.0498521,220.79727915,434.47710716471005,81.97757480258633,35.62293398788749,1.226958525345622,43.13427951157232,-0.07625143778810306,0.9683024754187223,,0.25870887626766015,0.0015325000000000007,0.0012260000000000005,0.0009195000000000004,0.0006130000000000003,0.00030650000000000013,0,0.0015325000000000007,1.9752386202470738,2.0000374079455523,,,204.51462082897154,220.29451142368,220.29451142368,0,0,0,0,0,0,0,1,0,208.4345717467031
1622208600,209.499791,211.863121,207.459793,208.406458,,,,68211182,189.20592611753904,206.77092264470605,206.77092264470605,199.68383597584054,199.68383597584054,0,0,0,0,0.9579880134469859,-74577536.24960609,218.8267809,435.7537371123624,82.24214082951526,35.72760533558853,1.2132616487455197,43.555052415903184,-0.06417543903730039,0.9579880134469859,,0.2636915187262815,0.005686999999999999,0.004549599999999999,0.0034121999999999993,0.0022747999999999996,0.0011373999999999998,0,0.005686999999999999,1.9577163811965943,1.9580095371819197,,,205.27779061521036,220.8870077283358,220.8870077283358,0,0,0,0,0,0,0,0,0,208.43187519957334
1622554200,209.266457,211.266455,206.849793,207.966459,14.405635957104003,9.483838182278179,46.81512271678637,54254724,188.09940824531694,205.74599036705888,205.74599036705888,199.68383597584054,199.68383597584054,0,0,0,0,0.9542276250118789,-70531032.69055289,218.36478195,438.4058667029045,82.76653274299838,35.945054392796024,1.2219570405727922,40.070449339681055,-0.05759138613949388,0.9542276250118789,,0.26099048262782176,0.004999999999999999,0.004,0.0029999999999999996,0.002,0.001,0,0.004999999999999999,1.8874095444863594,1.807716186926326,,,205.8353617854239,221.35820738782368,221.35820738782368,0,0,0,0,0,0,0,0,0,208.39883040602436
1622640600,206.709793,207.786459,199.713134,201.706465,,,,69908406,186.63771335695935,204.46101125882382,204.46101125882382,199.68383597584054,199.68383597584054,0,0,0,0,0.9239154901436565,-349774685.1751667,211.79178825000002,439.65371800066526,83.05291577011327,36.047366168661306,1.1921787709497207,44.95375569150494,-0.053834768990653425,0.9239154901436565,,0.27320303492018405,0.005,0.004,0.003,0.002,0.001,0,0.005,1.8539582924082596,1.7378994239274694,,,205.51831666117351,220.87154348478578,220.87154348478578,0,0,0,0,0,0,0,0,0,208.23517174407337
1622727000,200.599799,201.516465,190.406476,190.946476,,,,90335769,184.02080347345378,202.28690363529438,202.28690363529438,199.68383597584054,199.68383597584054,0,0,0,0,0.8733312552159388,-872040356.6103871,200.4937998,440.8447169963928,83.32887208002452,36.145016603873664,1.2254004576659039,55.151892302663086,-0.06271717848467406,0.8733312552159388,,0.279330497013392,0.005,0.004,0.003,0.002,0.001,0,0.005,1.9078465583563307,1.8434162671352459,,,204.02508112196057,218.8575402559508,218.8575402559508,0,0,1,0,0,0,0,0,1,208.23517174407337
1622813400,193.236473,200.203133,192.399808,199.683134,,,,72110760,182.01150880939966,200.4360270800003,200.4360270800003,199.68383597584054,199.68383597584054,0,0,0,0,0.9117081276394199,464873624.1723604,209.6672907,442.0825213677882,83.5640122574585,36.24650462863954,1.2095343680709536,45.97600550957487,-0.06551650100074746,0.9117081276394199,,0.2513071495312202,0.005,0.004,0.003,0.002,0.001,0,0.005,1.9835007687743975,1.9958393684338607,,,203.1859468058282,217.4641771378637,217.4641771378637,0,0,0,0,0,0,0,0,0,208.23517174407337
1623072600,197.274803,203.33313,194.293139,201.709798,21.47784370057845,15.252724232642,47.82561419241575,67631113,180.3370765347513,198.90193447294138,198.90193447294138,199.68383597584054,199.68383597584054,0,0,0,0,0.9193425346985455,299943647.999436,211.7952879,444.264864549391,83.97770158627222,36.42543572953108,1.2557856272838002,46.08430989730034,-0.0701692112035478,0.9193425346985455,,0.2637723127211878,0.005,0.004,0.003,0.002,0.001,0,0.005,1.8142967633001814,1.6452877506756949,,,202.7906174813753,216.47186655414495,216.47186655414495,0,0,0,0,0,0,0,0,0,208.23517174407337
1623159000,207.669792,207.696459,198.499802,201.196465,,,,78160293,178.42183248599338,197.0665715435296,197.0665715435296,199.68383597584054,199.68383597584054,0,0,0,0,0.9153613737780856,-505957135.00481194,211.25628825,445.5137702431375,84.22030442911704,36.527833955701745,1.2515225334957367,49.67489004871988,-0.0777322257236388,0.9153613737780856,,0.26041731155242226,0.004999999999999999,0.004,0.0029999999999999996,0.002,0.001,0,0.004999999999999999,1.7050935489041024,1.419932378251166,,,202.8178411506093,215.94853866008538,215.94853866008538,0,0,0,0,0,0,0,0,0,208.23517174407337
1623245400,200.723133,203.929796,199.209834,199.593134,,,,49753747,176.3003938681819,195.01964028941168,195.01964028941168,199.68383597584054,199.68383597584054,0,0,0,0,0.9064837436279941,-56221684.3562529,209.5727907,446.7544611379225,84.46139132010461,36.62955864755656,1.2214411247803163,42.64406967092123,-0.0850899785549234,0.9064837436279941,,0.24208855574114324,0.004999999999999999,0.004,0.0029999999999999996,0.002,0.001,0,0.004999999999999999,1.703051273560423,1.4103051948924625,,,202.61669218741986,215.27697103885987,215.27697103885987,0,0,0,0,0,0,0,0,0,208.23517174407337
1623331800,201.293132,205.529794,200.166466,203.37313,,,,71758889,174.78499583012697,193.60042600235303,193.60042600235303,199.68383597584054,199.68383597584054,0,0,0,0,0.9219813074709464,149258345.60222122,213.5417865,448.0151890154779,84.72558917261584,36.732926178821714,1.189491335941867,44.928453707027984,-0.08969659534648522,0.9219813074709464,,0.2553106827274276,0.004999999999999999,0.004,0.0029999999999999996,0.002,0.001,0,0.004999999999999999,1.8976721480323835,1.8021881751433595,,,202.73085288530558,214.9683104474868,214.9683104474868,0,0,0,0,0,0,0,0,0,208.23517174407337
1623418200,203.409797,204.186462,200.506466,203.296463,,,,48615957,173.70822345965888,192.62605832705918,192.62605832705918,199.68383597584054,199.68383597584054,0,0,0,0,0.9198055383624794,-5509840.870638434,213.46128615,449.275769309282,84.98991250529592,36.83628160964213,1.2472049689440992,41.17198172853015,-0.09028373131522471,0.9198055383624794,,0.24410420710483077,0.005000000000000001,0.004000000000000001,0.0030000000000000005,0.0020000000000000005,0.0010000000000000002,0,0.005000000000000001,1.8670927005685056,1.7365692203056964,,,202.77055244575536,214.5274697764091,214.5274697764091,0,0,0,0,0,0,0,0,0,208.23517174407337
1623677400,204.076463,208.496458,203.059797,205.896461,21.916985351429258,19.266821669703887,49.11459295741321,61272009.99999999,172.8309298164861,191.81669445411785,191.81669445411785,199.68383597584054,199.68383597584054,0,0,0,0,0.9296978630492723,111514935.65597987,216.19128405,451.50276151902784,85.42939806167014,37.01887350037952,1.2549520766773163,47.28890272845459,-0.08223135876760579,0.9296978630492723,,0.25829958714147727,-0.0034214999999999983,-0.0027371999999999987,-0.002052899999999999,-0.0013685999999999993,-0.0006842999999999997,-0.0034214999999999983,0,1.9810365363458833,1.9626545393939885,,,203.23505924108244,214.451482820174,214.451482820174,0,0,0,0,0,0,0,0,0,208.23517174407337
1623763800,205.563128,205.596461,199.409801,199.786467,,,,53292487.99999999,171.9048091483297,190.9581306258825,190.9581306258825,199.68383597584054,199.68383597584054,0,0,0,0,0.9002616554922861,-307852637.02256894,209.77579035,452.74796683040927,85.68326238010994,37.12096833087168,1.2287980475899938,45.43224027871622,-0.08386656907433909,0.9002616554922861,,0.2538399001951119,-0.012672999999999997,-0.010138399999999999,-0.007603799999999998,-0.005069199999999999,-0.0025345999999999997,-0.012672999999999997,0,2.052524336625298,2.1052599012248185,,,203.03904561209225,213.58627044571892,213.58627044571892,0,0,0,0,0,0,0,0,0,208.23517174407337
1623850200,199.178134,202.83313,197.833136,201.623132,,,,66432446.99999999,171.25338493867727,190.32169204705892,190.32169204705892,199.68383597584054,199.68383597584054,0,0,0,0,0.9067422067738823,162427200.05010587,211.7042886,454.0031434668199,85.93787102191692,37.223880713882565,1.2150411280846063,46.056104417177565,-0.08566661592071945,0.9067422067738823,,0.24340480427947453,0.004999999999999999,0.004,0.0029999999999999996,0.002,0.001,0,0.004999999999999999,2.037219882393127,2.071935631605461,,,202.75339017916718,212.7020420088649,212.7020420088649,0,0,0,0,0,0,0,0,0,208.23517174407337
1623936600,200.629066,207.15646,200.446466,205.533128,,,,68104118,170.68456725171774,189.78155926352918,208.8785512753406,199.68383597584054,199.68383597584054,0,0,0,0,0.9226068465844716,333986817.1273167,215.8097844,455.279122143083,86.19651580077523,37.328498663608606,1.1713498622589533,45.0545609052181,-0.08463154837695008,0.9226068465844716,,0.26035159107328304,0.004999999999999999,0.004,0.0029999999999999996,0.002,0.001,0,0.004999999999999999,1.9390184673067603,1.8716767252551785,,,203.00832331734821,212.22977749229764,212.22977749229764,0,0,0,0,0,0,0,0,0,208.23517174407337
1624023000,204.456462,209.449791,203.933129,207.769792,,,,73682788,170.57683271997655,189.62880643529422,208.6807801506119,199.68383597584054,199.68383597584054,0,0,0,0,0.9308288159595701,244135391.96404058,218.1582816,456.56698391672853,86.45848839263128,37.434090912754904,1.1819718309859155,44.28885891957166,-0.0811536809010106,0.9308288159595701,,0.24227722868068172,-0.007745499999999998,-0.006196399999999999,-0.004647299999999999,-0.0030981999999999993,-0.0015490999999999997,-0.007745499999999998,0,1.9320928105275121,1.852441203391002,,,203.59094682684128,212.16784676011477,212.16784676011477,0,0,0,0,0,0,0,1,0,208.23517174407337
1624282200,208.159792,210.463123,202.959797,206.943126,38.93794187025032,27.44425697408599,53.58322153482396,74438297,170.3361143318239,189.3689086329409,208.4017029340579,199.68383597584054,199.68383597584054,0,0,0,0,0.925495818113252,-90566545.05780226,217.29028230000003,458.8226411778259,86.90387368409459,37.619033061342975,1.1077294685990338,45.70597737571005,-0.0806516079521098,0.925495818113252,,0.25266121149342136,0.004999999999999999,0.004,0.0029999999999999996,0.002,0.001,0,0.004999999999999999,1.8127885697940325,1.6106346521071029,,,204.04582710742977,212.07159749482116,212.07159749482116,0,0,0,0,0,0,0,0,0,208.23517174407337
1624368600,206.083127,209.52289,205.166462,207.903125,,,,57476733,170.69458655864642,189.56042211529402,208.4262576719416,199.68383597584054,199.68383597584054,0,0,0,0,0.928059689436522,104607539.1065339,218.29828125,460.11455994752225,87.19145593276264,37.724957945051884,1.1805477920626049,39.55272060966822,-0.07947244351296079,0.928059689436522,,0.22275183933933057,-0.003895,-0.003116,-0.0023369999999999997,-0.001558,-0.000779,-0.003895,0,1.6200079729986174,1.2232220958968647,,,204.53285976926634,212.14985968758367,212.14985968758367,0,0,0,0,0,0,0,1,0,208.23517174407337
1624455000,210.666456,219.067781,210.013123,218.856448,,,,93297777,173.4515837256846,191.46834964705872,209.48511556843283,202.4427913349604,202.4427913349604,0,0,0,0,0.9747523840474173,764108047.2477831,229.7992704,461.46253889440976,87.48992876951354,37.835479222813554,1.2046818727490995,45.78268405191835,-0.0730360833703686,0.9747523840474173,,0.24289224973863677,0.004999999999999999,0.004,0.0029999999999999996,0.002,0.001,0,0.004999999999999999,1.6446955243252044,1.269360141071945,,,206.11562938873382,198.41094222165006,198.41094222165006,0,0,0,0,0,0,0,1,0,208.23517174407337
1624541400,224.996442,232.539767,222.536444,226.60644,,,,137947295,176.06683444132207,193.6597827576469,211.25273107397172,214.52947038246322,214.52947038246322,0,0,0,0,1.00667148953609,222094869.05540866,237.93676200000002,462.84883694103127,87.7566853609615,37.949142297318446,1.2071078431372548,63.347252445693684,-0.05783467850697066,1.00667148953609,,0.21185214660037127,-0.012303999999999999,-0.0098432,-0.007382399999999999,-0.0049216,-0.0024608,-0.012303999999999999,0,1.7194024485899562,1.4144136539025567,,,209.01631082902531,200.3156348452568,200.3156348452568,0,0,0,0,0,0,0,1,0,208.31740599893007
1624627800,229.85977,231.269769,222.899777,223.956443,,,,97490218,178.743477056894,195.774823797647,212.8061705384,214.86687349800155,214.86687349800155,0,0,0,0,0.9924838361131225,-575516636.155285,235.15426515000001,464.2228236322086,88.0211312860281,38.06179595937086,1.206011271133375,57.81024570220867,-0.045585874315650754,0.9924838361131225,,0.19406198397401936,0.004999999999999999,0.004,0.0029999999999999996,0.002,0.001,0,0.004999999999999999,1.7638118316147562,1.5000285081532876,,,211.3146820684499,201.36080834719635,201.36080834719635,0,0,0,0,0,0,0,1,0,208.607263183243
1624887000,223.879776,231.566402,223.439777,229.573104,54.994260356994374,38.61639585955797,54.210140822984606,64884541,181.8694696951316,198.39091532470613,214.91236095428064,215.40017910528715,215.40017910528715,0,0,0,0,1.0146962900116516,369408974.0424485,241.05175920000002,466.6169981444949,88.47860463857616,38.25809518710975,1.2163892445582587,49.74340214212687,-0.0324302395403393,1.0146962900116516,,0.1986347358517084,0.005000000000000001,0.004000000000000001,0.0030000000000000005,0.0020000000000000005,0.0010000000000000002,0,0.005000000000000001,1.7629642670523984,1.4817792003672072,,,213.56907979572756,202.18627525564938,202.18627525564938,1,0,0,0,0,0,0,1,0,209.5970602056559
1624973400,228.216438,229.169737,225.296441,226.919773,,,,52143991,184.25843263052025,200.505697522353,216.75296241418573,217.5256241691952,217.5256241691952,0,0,0,0,1.0003798901537364,-67613288.09001598,238.26576165,468.0096494526717,88.74620063793763,38.372279167810305,1.2068527918781726,47.312603417920585,-0.022494371798315593,1.0003798901537364,,0.18113817259578124,0.004999999999999999,0.004,0.0029999999999999996,0.002,0.001,0,0.004999999999999999,1.7714608353266224,1.4960240902857773,,,215.3436939148397,202.68769690290094,202.68769690290094,0,0,0,0,1,0,0,1,0,211.24332087992872
1625059800,226.589773,230.936436,226.046441,226.56644,,,,56774642,186.7675115026824,202.67774241176488,218.58797332084737,218.48139715710983,218.48139715710983,0,0,0,0,0.9962568082429863,-1324722.7217864566,237.89476200000001,469.40108338994736,89.01060009594255,38.48636333583365,1.2166042446941323,48.07047153289564,-0.012385658922639209,0.9962568082429863,,0.2060417937138101,0.005,0.004,0.003,0.002,0.001,0,0.005,1.8472162900454547,1.6406692502493754,,,216.96133349943773,203.35490481343706,203.35490481343706,0,0,0,0,0,0,0,1,0,212.94588967104772
1625146200,227.973105,229.329771,224.266442,225.973107,,,,55903621,189.96668030060133,205.16959871529411,220.3725171299869,218.48139715710983,218.48139715710983,0,0,0,0,0.9914323290185139,-111807130.19275828,237.27176235000002,470.7901082305575,89.27454598326898,38.600249981156566,1.2324699936828807,49.59904245252369,-0.0033324246966401905,0.9914323290185139,,0.20066546495279725,0.005000000000000003,0.004000000000000002,0.0030000000000000014,0.002000000000000001,0.0010000000000000005,0,0.005000000000000003,1.7961968425000145,1.5391678798078923,,,218.16357082830575,203.94963299059305,203.94963299059305,0,0,0,0,0,0,0,1,0,214.39335826315352
1625232600,226.32644,233.3331,224.419776,226.299774,,,,81292203,192.59745406020224,207.41300826823522,222.2285624762682,218.48139715710983,218.48139715710983,0,0,0,0,0.9910677289437745,-2167737.885196165,237.61476270000003,472.18121236845025,89.55241715020627,38.71430710881011,1.2564599483204133,49.76448175104558,-0.0010016611400177622,0.9910677289437745,,0.21931048572602913,-0.000493999999999999,-0.0003951999999999992,-0.0002963999999999994,-0.0001975999999999996,-0.0000987999999999998,-0.000493999999999999,0,1.727793828510596,1.4034252758116612,,,219.40531504153756,204.89399149337964,204.89399149337964,0,1,0,0,0,0,0,1,0,215.71629334502535
1625578200,227.236939,227.999772,217.133183,219.85978,61.8863903568357,51.93953086136012,51.85513323516479,69853419,195.14938832434592,209.31782987294127,223.48627142153663,218.48139715710983,218.48139715710983,0,0,0,0,0.961412556314304,-515319778.6566214,230.85276900000002,475.06179688657744,90.11290813095191,38.950487267542556,1.2806901128069013,46.0894025991583,-0.007467223028844394,0.961412556314304,,0.21225452573398457,-0.0050405,-0.0040324,-0.0030243,-0.0020162,-0.0010081,-0.0050405,0,1.7478576572664661,1.4370135189839737,,,219.59354638481238,205.29127488871725,205.29127488871725,0,0,0,0,0,0,0,0,0,216.17668075113363
1625664600,221.423112,221.899778,212.773121,214.883118,,,,56375936,197.73393791277815,211.00832228000004,211.00832228000004,218.48139715710983,218.48139715710983,0,0,0,0,0.9382823831397685,-368698283.1843844,225.6272739,476.4005658722023,90.38035228469484,39.06025341727405,1.232360097323601,39.76048254503251,-0.015210287739323536,0.9382823831397685,,0.196087174077707,0.004999999999999999,0.004,0.0029999999999999996,0.002,0.001,0,0.004999999999999999,1.7656054241429968,1.4689254542309298,,,219.055936119996,205.46093168181332,205.46093168181332,0,0,0,0,0,0,0,0,1,216.0329515565632
1625751000,209.456457,218.143115,206.819793,217.603116,,,,68320016,199.6852739629027,212.53725408941173,225.38923421592077,218.48139715710983,218.48139715710983,0,0,0,0,0.9489921718996153,556579873.226544,228.4832718,477.7537433182783,90.65060823058086,39.17120092185037,1.2598765432098766,41.85617494605063,-0.024596590326757317,0.9489921718996153,,0.21869784107019857,0.004999999999999999,0.004,0.0029999999999999996,0.002,0.001,0,0.004999999999999999,1.7496389010503477,1.4364977791557274,,,218.29125934179865,205.2138758875564,205.2138758875564,0,0,0,0,0,0,0,0,0,216.2074142725006
1625837400,217.728116,219.636447,214.896452,218.983114,,,,54421698.00000001,201.52303750165143,214.0762015341177,226.62936556658397,218.48139715710983,218.48139715710983,0,0,0,0,0.9541016265034276,68299122.14660403,229.9322697,479.1143473582636,90.91269902184429,39.282757335527364,1.156842105263158,38.96645645092956,-0.03120777084823001,0.9541016265034276,,0.18435234862434036,-0.0159175,-0.012734,-0.0095505,-0.006367,-0.0031835,-0.0159175,0,1.6964042436722973,1.3316360450850444,,,218.1597866790038,205.46402957868432,205.46402957868432,0,0,0,0,0,0,0,0,0,216.51418367499738
1626096600,220.733113,229.079771,220.720113,228.566438,54.09558565633293,56.992078790054315,50.48533828562295,77781203,203.52429730141372,216.15663866117652,228.7889800209393,218.48139715710983,218.48139715710983,0,0,0,0,0.9948146474150034,609285441.9899752,239.99475990000002,481.55532689187567,91.37982407301757,39.482894123767124,1.2632880098887516,43.68127853522659,-0.031413793823656166,0.9948146474150034,,0.22121796574589525,0.005,0.004,0.003,0.002,0.001,0,0.005,1.7722046628642545,1.4753582227039843,,,219.204391331007,206.83825592936864,206.83825592936864,0,0,0,0,0,0,0,1,0,217.8533230444421
1626183000,228.773105,231.093102,222.098378,222.846444,,,,62898338.00000001,206.02216650512207,218.21864447529396,230.41512244546584,218.48139715710983,218.48139715710983,0,0,0,0,0.9691679610864794,-372777126.7894178,233.9887662,482.93948341137127,91.65127527738356,39.59638161369419,1.2653061224489794,40.27996441317306,-0.0345944178139469,0.9691679610864794,,0.2132368410803524,0.002860000000000002,0.0022880000000000014,0.001716000000000001,0.0011440000000000007,0.0005720000000000004,0,0.002860000000000002,1.715773887748551,1.3663491546359559,,,219.98994117589234,207.96260764849842,207.96260764849842,0,0,0,0,0,0,0,0,0,218.4081142617263
