time,open,high,low,close,MA,200-Week SMA,Weekly RSI,RSI + Below MA,AB4 Buy Signal,StochRSI %K
1521466200,273.35,273.38,257.83,258.05,219.96660699999987,219.96660699999987,44.94217614466645,0,0,51.77724708406885
1522071000,262.13,266.77,258.58,263.15,220.31895699999984,220.31895699999984,48.632366773506,0,0,36.23220651566618
1522675800,262.55,266.64,254.67,259.72,220.64068199999983,220.64068199999983,46.38084058773499,0,0,21.91336507606888
1523280600,261.37,267.54,259.9356,265.15,220.99578199999982,220.99578199999982,50.303392772458366,0,0,28.934343958744346
1523885400,267,271.3,265.61,266.61,221.34913199999986,221.34913199999986,51.33427635656288,0,0,32.355835076217225
1524490200,267.26,267.9762,260.85,266.56,221.70283199999983,221.70283199999983,51.29503355236358,0,0,39.11970768994964
1525095000,267.26,267.89,259.05,266.02,222.04193199999983,222.04193199999983,50.84297779306509,0,0,40.056760385968154
1525699800,266.89,273.15,265.15,272.85,222.4231319999998,222.4231319999998,56.1113942757314,0,0,50.6854899819823
1526304600,273.34,274.08,270.03,271.33,222.79123249999984,222.79123249999984,54.70619281493033,0,0,58.77202113984557
1526909400,273.01,274.25,270.78,272.15,223.1633824999998,223.1633824999998,55.35573617267979,0,0,68.37770773747484
1527600600,270.31,273.94,267.76,273.6,223.56888249999983,223.56888249999983,56.54252285108058,0,0,68.72571872571864
1528119000,274.53,278.28,274.18,278.19,223.99363249999985,223.99363249999985,60.15351375010665,0,0,77.60942760942753
1528723800,278.44,279.48,275.35,277.13,224.40068249999982,224.40068249999982,58.93559746643451,0,0,84.058534058534
1529328600,275.49,276.72,273.53,274.74,224.77843249999984,224.77843249999984,56.17395072745779,0,0,86.5090930387181
1529933400,273.44,273.865,268.49,271.28,225.13128249999983,225.13128249999983,52.34952640196931,0,0,78.36693290139472
1530538200,269.51,275.84,269.24,275.42,225.50283249999987,225.50283249999987,56.1926716338886,0,0,77.15974741367721
1531143000,276.55,279.93,276.5,279.59,225.90513249999987,225.90513249999987,59.7168911535984,0,0,82.98536308897805
1531747800,279.64,281.18,278.41,279.68,226.30003249999987,226.30003249999987,59.79207403974915,0,0,91.7430496890941
1532352600,279.45,284.37,279.06,281.42,226.71763249999987,226.71763249999987,61.29605610510981,0,0,93.31421646496354
1532957400,281.51,283.6577,279.16,283.6,227.15303249999985,227.15303249999985,63.15555096067732,0,0,92.84330921190241
1533562200,283.64,286.01,282.36,283.16,227.61613249999985,227.61613249999985,62.5028407860173,0,0,90.54851496245952
1534167000,283.47,285.5601,280.16,285.06,228.0990824999998,228.0990824999998,64.22235667214882,0,0,92.69697810456027
1534771800,285.57,287.67,285.06,287.51,228.55448249999984,228.55448249999984,66.36428834711218,0,0,93.4427974300187
1535376600,288.86,291.74,288.68,290.31,228.99773249999984,228.99773249999984,68.67260208775349,0,0,96.00920050747398
