time,open,high,low,close,S1 fair (MVRV 1.0x),S1 deep (MVRV 0.5x),S1 LOI floor,S3 VWAP upper,S3 VWAP lower,S3 LOI ceiling,S3 Early,S3 Watch,S3 Terminal-probable,S3 Terminal-confirmed,S1 Early,S1 Confirmed,STH MVRV,MVRV SMA
1700058600,48.625,50.214,48.1,49.952,,,,,,,0,0,0,0,0,0,1.3381390169191798,
1700073000,50.032,50.912,49.616,50.5,,,,,,,0,0,0,0,0,0,1.3511835133343357,
1700145000,49.251,50.225,48.51,49.278,,,,,,,0,0,0,0,0,0,1.317155402071259,
1700159400,49.256,49.35,48.3,48.93,,,,,,,0,0,0,0,0,0,1.306664624469272,
1700231400,49.022,49.55,48.377,49.168,,,,,,,0,0,0,0,0,0,1.311810075822428,
1700245800,49.167,49.496,48.573,48.637,,,,,,,0,0,0,0,0,0,1.2964149058733379,
1700490600,49.298,51.168,49.19,51,,,,,,,0,0,0,0,0,0,1.357657588107981,
1700505000,50.993,51.249,50.721,50.861,,,,,,,0,0,0,0,0,0,1.3516681284746126,
1700577000,49.7895,50.315,48.474,49.658,,,,,,,0,0,0,0,0,0,1.3176800207555817,
1700591400,49.6,50.028,49.273,49.303,,,,,,,0,0,0,0,0,0,1.306060605283756,
1700663400,49.454,49.9,48.126,49.843,,,,,,,0,0,0,0,0,0,1.31791575703478,
1700677800,49.908,50.934,49.908,50.76,,,,,,,0,0,0,0,0,0,1.3394210329687568,
1700836200,50.973,52.675,50.575,52.026,,,,,,,0,0,0,0,0,0,1.3694759982137752,
1701095400,50.596,51.471,50.323,51.058,,,,,,,0,0,0,0,0,0,1.3407068349537627,
1701109800,51.016,51.101,49.53,49.53,,,,,,,0,0,0,0,0,0,1.2978493347574374,
1701181800,50.505,51.524,49.834,50.96,,,,,,,0,0,0,0,0,0,1.332613500244628,
1701196200,50.944,51.351,50.578,50.578,,,,,,,0,0,0,0,0,0,1.3200416373682895,
1701268200,50.701,51.338,49.7,51.042,,,,,,,0,0,0,0,0,0,1.3292875370566866,
1701282600,51.035,51.32,50.613,50.683,,,,,,,0,0,0,0,0,0,1.317073886331684,
1701354600,49.801,50.496,48.745,50.3,,,,,,,0,0,0,0,0,0,1.3043383701165707,
1701369000,50.3,50.31,49.6,49.826,,,,,,,0,0,0,0,0,0,1.2894496944602107,
1701441000,50.686,52.995,50.337,52.284,,,,,,,0,0,0,0,0,0,1.3498839175986488,
1701455400,52.247,52.98,51.898,52.766,,,,,,,0,0,0,0,0,0,1.3590872162651808,
1701700200,56.5855,57.564,54.999,55.742,,,,,,,0,0,0,0,0,0,1.4317409983531655,
1701714600,55.698,56.835,55.671,56.3075,,,,,,,0,0,0,0,0,0,1.4420948361077934,
1701786600,56.753,58.525,56.4,58.381,,,,,,,0,0,0,0,0,0,1.4902467982903327,
1701801000,58.308,58.962,57.357,57.787,,,,,,,0,0,0,0,0,0,1.470199923395838,
1701873000,58.429,58.551,56.622,56.8,,,,,,,0,0,0,0,0,0,1.4405080719746788,
1701887400,56.85,57.576,56.808,56.903,,,,,,,0,0,0,0,0,0,1.4384298611395925,
1701959400,55.65,57.841,55.2955,56.782,,,,,,,0,0,0,0,0,0,1.4303966749149635,
1701973800,56.86,57.1855,56.225,57.112,,,,,,,0,0,0,0,0,0,1.4334908430427773,
1702045800,57.299,59.8,57.277,59.125,,,,,,,0,0,0,0,0,0,1.4776451228298655,
1702060200,59.099,59.941,58.761,59.919,,,,,,,0,0,0,0,0,0,1.4909864818298013,
1702305000,57.516,57.717,54.838,54.933,,,,,,,0,0,0,0,0,0,1.362163498206828,
1702319400,54.933,55.654,54.617,55.6,,,,,,,0,0,0,0,0,0,1.3738519217825809,
1702391400,56.483,56.5,54.913,55.735,,,,,,,0,0,0,0,0,0,1.3722566343918527,
1702405800,55.704,55.953,55.343,55.779,,,,,,,0,0,0,0,0,0,1.368384325064011,
1702477800,55.788,57,55.3,56.398,,,,,,,0,0,0,0,0,0,1.3788602594973882,
1702492200,56.309,58.599,56.1,58.599,,,,,,,0,0,0,0,0,0,1.4272798485797251,
1702564200,58.796,59.056,57.558,58.374,,,,,,,0,0,0,0,0,0,1.416282449732213,
1702578600,58.36,58.8,57.922,58.228,,,,,,,0,0,0,0,0,0,1.4073235920062952,
1702650600,57.223,57.58,56.481,57.09,,,,,,,0,0,0,0,0,0,1.3747533792068634,
1702665000,57.096,57.171,56.736,57.043,,,,,,,0,0,0,0,0,0,1.3686428815838318,
1702909800,55.899,57.9,55.899,57.019,,,,,,,0,0,0,0,0,0,1.3633988983983023,
1702924200,57.042,57.574,57.02,57.1775,,,,,,,0,0,0,0,0,0,1.3624160779782042,
1702996200,58.0955,59.046,56.451,57.258,,,,,,,1,0,0,0,0,0,1.360376889967992,
1703010600,57.2,57.6,56.999,57.068,,,,,,,1,0,0,0,0,0,1.3519396972359576,
1703082600,58.95,59.875,58.38,59.291,,,,,,,1,0,0,0,0,0,1.3998920313237087,
1703097000,59.167,59.925,57.22,57.3,,,,,,,1,0,0,0,0,0,1.3487403935561117,
1703169000,58.646,59.1,57.496,58.11,,,,,,,1,0,0,0,0,0,1.3632275091033916,
1703183400,58.11,58.35,57.796,58.155,,,,,,,1,0,0,0,0,0,1.359672708047521,
1703255400,58.196,62.213,57.87,62.092,,,,,,,0,0,0,0,0,0,1.4457828791423337,
1703269800,62.054,62.248,60.4,61.905,,,,,,,0,0,0,0,0,0,1.435648793663155,
1703601000,60.9065,61.531,59.623,60.365,,,,,,,0,0,0,0,0,0,1.39466215282596,
1703615400,60.398,60.818,60.021,60.383,,,,,,,0,0,0,0,0,0,1.3897925875966528,
1703687400,61.35,65.998,61.275,65.767,,,,,,,0,0,0,0,0,0,1.5068205314226,
1703701800,65.69,67.379,65.69,67.055,,,,,,,0,0,0,0,0,0,1.5290905335348648,
1703773800,65.469,68.912,65.401,67.85,,,,,,,0,0,0,0,0,0,1.5398228715033577,
1703788200,67.969,68.182,66.426,66.789,,,,,,,0,0,0,0,0,0,1.5087817867011761,
1703860200,67.479,67.968,61.7,62.967,,,,,,,0,0,0,0,0,0,1.4167126450496388,
1703874600,62.922,63.74,62.922,63.159,,,,,,,0,0,0,0,0,0,1.4153729534540809,
1704205800,69.236,72.776,68.63,69.5,,,,,,,0,0,0,0,0,0,1.549663533486036,
1704220200,69.475,69.876,68.007,68.513,,,,,,,0,0,0,0,0,0,1.5201753807089498,
1704292200,64.014,65.831,62.8,63.454,,,,,,,0,0,0,0,0,0,1.4022129752357237,
1704306600,63.366,63.78,62.516,63.199,,,,,,,0,0,0,0,0,0,1.3909348405724309,
1704378600,64.099,66.703,62.755,65.108,,,,,,,0,0,0,0,0,0,1.4267972778743743,
1704393000,65.282,66.0675,65.026,65.581,,,,,,,0,0,0,0,0,0,1.430807763677161,
1704465000,64.892,65.403,63.443,63.718,,,,,,,0,0,0,0,0,0,1.3846115238466965,
1704479400,63.8,64.12,63.011,63.117,,,,,,,0,0,0,0,0,0,1.3660961482149887,
1704724200,63.931,64.833,58.7,61.672,,,,,,,0,0,0,0,0,0,1.3296313662564714,
1704738600,61.633,62.61,59.15,59.802,,,,,,,0,0,0,0,0,0,1.2847146522287445,
1704810600,59.957,60.29,57.13,58.178,,,,,,,0,0,0,0,0,0,1.2456895152461624,
1704825000,58.096,58.475,57.55,57.749,,,,,,,1,0,0,0,0,0,1.2324711038092886,
1704897000,56.501,58.579,55.38,58.414,,,,,,,1,0,0,0,0,0,1.242579180341323,
1704911400,58.449,58.664,56.3,56.555,,,,,,,1,0,0,0,0,0,1.1993066588008285,
1704983400,59.882,61.098,53.03,54,,,,,,,0,0,0,0,0,0,1.1420372306866091,
1704997800,53.997,55.076,53.544,53.626,,,,,,,0,0,0,0,0,0,1.130993071467837,
1705069800,52.444,52.589,48.757,48.915,,,,50.087,50.087,,0,1,0,0,0,0,1.0293651445550125,
1705084200,48.909,49.174,48.1,48.552,,,,50.974783127661226,48.138602198118136,,0,0,0,0,0,0,1.0195133198817266,
1705415400,47.7855,48.94,46.7,48.141,,,,50.98613914353492,47.18431537029178,,0,0,0,0,0,0,1.008737332915339,
1705429800,48.145,48.303,47.567,48.215,,,,50.90147583275328,47.078282393210415,,0,0,0,0,0,0,1.0081148842168428,
1705501800,47.377,48.785,47.377,48.613,,,,50.78558405662978,47.0513732243107,,0,0,0,0,0,0,1.014245579122978,
1705516200,48.585,49.907,48.489,49.907,,,,50.776656389937166,47.11938382737632,,0,0,0,0,0,0,1.0388422411403602,
1705588200,50.127,52.191,47.8,47.95,,,,50.6986146468494,47.3217841987943,,0,0,0,0,0,0,0.9959594779268128,
1705602600,47.945,49.2,47.785,48.67,,,,50.65411947705277,47.32809558924699,,0,0,0,0,0,0,1.0086237440419292,
1705674600,48.55,48.573,46.501,48.077,,,,50.61986276903507,47.12110062447844,,0,0,0,0,0,0,0.99407591220467,
1705689000,48.098,48.601,47.909,48.036,,,,50.57990929070728,47.108327324029446,,0,0,0,0,0,0,0.9910497014304351,
1705933800,46.84,48.375,45.539,46.85,,,,50.65309267337111,46.74296904864229,,0,0,0,0,0,0,0.9648167243490691,
1705948200,46.805,47.224,45.678,47,,,,50.70570878736682,46.46050955492697,,0,0,0,0,0,0,0.9660965746472393,
1706020200,44.902,45.948,43.858,45.195,,,,51.15408424510737,45.33841031792821,,0,0,0,0,0,0,0.9274595058765684,
1706034600,45.2,45.25,44.635,45.071,,,,51.209377707357035,45.12597160944763,,0,0,0,0,0,0,0.9234135664503713,
1706106600,46.004,46.168,44.722,45.099,,,,51.238187003569244,44.81365773435076,,0,0,0,0,0,0,0.9225809955451043,
1706121000,45.002,45.252,44.535,45.099,,,,51.260661002830346,44.651066953730094,,0,0,0,0,0,0,0.9211039604263727,
1706193000,45.055,46.4,44.596,46.128,,,,51.21980458544002,44.504490989117066,,0,0,0,0,0,0,0.940353613751303,
1706207400,46.147,46.219,45.6,45.782,,,,51.2025839482552,44.470214260152254,,0,0,0,0,0,0,0.9315055833876622,
1706279400,47.05,50.063,46.494,49.697,,,,51.177345862043694,44.63673348632177,,0,0,0,0,0,0,1.008809659121976,
1706293800,49.693,49.983,48.9595,49.444,,,,51.22765617898982,44.7029070945526,,0,0,0,0,0,0,1.0013849725092858,
1706538600,49.984,52.478,49.201,50.7,,,,51.63803822292851,44.703024505148456,,0,0,0,0,0,0,1.0243204581698018,
1706553000,50.708,51.418,50.458,51.348,,,,51.77637504608299,44.70109271015572,,0,0,0,0,0,0,1.0348484157981812,
1706625000,51.6,52.566,50.75,51.8,,,,52.09885699649426,44.654623741257026,,0,0,0,0,0,0,1.041553631158345,
1706639400,51.822,52.244,51.561,51.95,,,,52.19875088333288,44.63995363079458,,0,0,0,0,0,0,1.042152747385656,
1706711400,50.775,52.799,50.484,52.05,,,,52.44814460120254,44.62443096869964,,0,0,0,0,0,0,1.0417080254224407,
1706725800,52.172,52.232,49.97,50.121,,,,52.524589730787945,44.67145558896039,,0,0,0,0,0,0,1.0010301181179349,
1706797800,50.286,51.607,49.643,50.765,,,,52.59086687591592,44.72813346265133,,0,0,0,0,0,0,1.0117101261144412,
1706812200,50.8,51.007,50.151,50.362,,,,52.60742211742926,44.749822018811564,,0,0,0,0,0,0,1.0015842797365206,
1706884200,49.784,50.915,49.1,49.864,,,,52.60992559446467,44.79547285869327,,0,0,0,0,0,0,0.9895645250057121,
1706898600,49.824,50.364,49.7,49.946,,,,52.611691159161126,44.81620869530438,,0,0,0,0,0,0,0.9891028037013022,
1707143400,50.299,50.303,48.25,48.85,,,,52.56146678521091,44.895424819868836,,0,0,0,0,0,0,0.9653637544302286,
1707157800,48.9,49.345,48.71,49.056,,,,52.54571507889018,44.917394128315195,,0,0,0,0,0,0,0.9673716516753164,
1707229800,49.5,50.9,49.315,49.651,,,,52.547564835476024,44.97225782178256,,0,0,0,0,0,0,0.976847625819077,
1707244200,49.729,50.2,49.6,49.818,,,,52.54638068594719,44.99299218047987,,0,0,0,0,0,0,0.977902066941256,
1707316200,49.8,50.2,46.778,50.1,,,,52.48266954596454,45.076902268595205,,0,0,0,0,0,0,0.9812310111961171,
1707330600,50.16,50.879,49.579,50.865,,,,52.50438636931973,45.11179510530782,,0,0,0,0,0,0,0.9939120942029094,
1707402600,52.95,58.351,52.502,57.246,,,,54.78597973417369,44.060237735281525,,0,0,0,0,0,0,1.1153122027105853,
1707417000,57.2,58.841,57.179,58.742,,,,55.58787335021882,43.68502413249373,,0,0,0,0,0,0,1.1408426676944472,
1707489000,62.733,64.756,61.406,64.7,,,,60.19420108779464,41.28263795345012,,0,0,0,0,0,0,1.2515847614048379,
1707503400,64.75,64.889,63.749,64.745,,,,61.416121555465594,40.78515480643752,,0,0,0,0,0,0,1.2475059608010788,
1707748200,65.241,72.527,65.1385,70.957,,,,65.59206892120203,38.87848287442276,,0,0,0,0,0,0,1.3610494438312262,
1707762600,70.935,72.08,69.8,71.732,,,,66.66958910480345,38.43986008578383,,0,0,0,0,0,0,1.3695628783256302,
1707834600,66.85,69.958,65.743,69.876,,,,68.15874541787512,38.05923965844667,,0,0,0,0,0,0,1.3283991091904066,
1707849000,69.9,70.041,67.85,68.602,,,,68.6153110288713,37.95762573104699,,0,0,0,0,0,0,1.2988015841912621,
1707921000,74.756,77.191,73.4,75.82,,,,,,,0,0,0,0,0,0,1.4288018196886172,
1707935400,75.869,77.484,75.869,76.937,,,,,,,0,0,0,0,0,0,1.4429746157028969,
1708007400,79.251,80.7,74.305,74.938,,,,,,,0,0,0,0,0,0,1.399998505432752,
1708021800,74.918,74.92,70.72,71.836,,,,,,,0,0,0,0,0,0,1.3373174525849933,
1708093800,73.5,73.996,70.05,70.895,,,,,,,0,0,0,0,0,0,1.3154870422660316,
1708108200,70.888,70.888,68.923,69.91,,,,,,,0,0,0,0,0,0,1.2930984589215804,
1708439400,71.165,72.025,67.015,68.465,,,,,,,0,0,0,0,0,0,1.2622481632289915,
1708453800,68.5,70.987,68.249,70.505,,,,,,,0,0,0,0,0,0,1.2953623213143137,
1708525800,68.415,68.533,66.666,67.127,,,,,,,0,0,0,0,0,0,1.229419160141272,
1708540200,67.025,67.719,66.401,67.291,,,,,,,0,0,0,0,0,0,1.2285633750922882,
1708612200,68.221,72.257,68,70.85,,,,,,,0,0,0,0,0,0,1.2890733579493803,
1708626600,70.8,71.775,70.466,71.301,,,,,,,0,0,0,0,0,0,1.292828624671431,
1708698600,69.969,70.419,67.77,69.301,,,,,,,0,0,0,0,0,0,1.2526030655360303,
1708713000,69.3,69.3,68.336,68.766,,,,,,,0,0,0,0,0,0,1.2391104266128463,
1708957800,68.821,80.25,68.777,78.802,,,,,,,0,0,0,0,0,0,1.413855291289164,
1708972200,78.8,80.985,77.777,79.645,,,,,,,0,0,0,0,0,0,1.422883423484044,
1709044200,86.608,89.04,84.3,86.902,,,,,,,0,0,0,0,0,0,1.54481990609381,
1709058600,87,88.549,86.5,87.18,,,,,,,0,0,0,0,0,0,1.5423711189469935,
1709130600,95.4,100.88,91.535,94.6,,,,,,,0,0,0,0,0,0,1.6643492375185158,
1709145000,94.899,98.5,94.453,96.1,,,,,,,0,0,0,0,0,0,1.6810672697765647,
1709217000,99.742,104,96.074,98.745,,,,,,,0,0,0,0,0,0,1.716958548039974,
1709231400,98.668,102.815,96.7,102.226,,,,,,,0,0,0,0,0,0,1.7663239740820733,
1709303400,99.7325,105.115,99.2,104.895,,,,,,,0,0,0,0,0,0,1.800713696742014,
1709317800,104.888,108,102.7,107.94,,,,,,,0,0,0,0,0,0,1.840628282573137,
1709562600,119.505,134.5,119.124,126,,,,,,,0,0,0,0,0,0,2.130059491154636,
1709577000,125.802,135.989,125.6,133.311,,,,,,,0,0,0,0,0,0,2.2327397680796044,
1709649000,123.75,133.7,108.915,118.027,,,,,,,0,0,0,0,0,0,1.9624178365178941,
1709663400,118.04,119.498,103.502,105.001,,,,,,,0,0,0,0,0,0,1.7355022693008937,
1709735400,114.182,128.399,113.203,126.186,,,,,,,0,0,0,0,0,0,2.0689987842847177,
1709749800,126.2,127.553,121.3,124.603,,,,,,,0,0,0,0,0,0,2.0272328926755963,
1709821800,127.91,132.1,122.45,129.7,,,,,,,0,0,0,0,0,0,2.0925787177452877,
1709836200,129.548,130.6,127.09,129.926,,,,,,,0,0,0,0,0,0,2.079029107190032,
1709908200,132.473,145.2,128.404,137,,,,,,,0,0,0,0,0,0,2.1720458769639057,
1709922600,136.779,143.5,134.86,142.502,,,,,,,0,0,0,0,0,0,2.2376473217447024,
1710163800,155.0745,165.6,148,162.85,,,,,,,0,0,0,0,0,0,2.5282467413769867,
1710178200,163.174,163.927,147.701,148.394,,,,,,,0,0,0,0,0,0,2.2814472709159053,
1710250200,154.4,157.657,143.88,144.7,,,,,,,0,0,0,0,0,0,2.203796305294249,
1710264600,145,159.5,144.979,159.261,,,,,,,0,0,0,0,0,0,2.399548405245878,
1710336600,165.503,177.031,161.925,175.267,,,,,,,0,0,0,0,0,0,2.6087307023547286,
1710351000,175.447,177.495,169.5,176.4485,,,,,,,0,0,0,0,0,0,2.594473342264739,
1710423000,170.803,174.6,160.7,166.3,,,,,,,0,0,0,0,0,0,2.4187950316008555,
1710437400,166.461,170,155.1,167.718,,,,,,,0,0,0,0,0,0,2.412960113321352,
1710509400,160.632,170,157,166.9,,,,,,,0,0,0,0,0,0,2.37534227695603,
1710523800,166.88,181.6,166.6,178.112,,,,,,,0,0,0,0,0,0,2.5052822634599305,
1710768600,171.845,173.5,144.6,147.747,,,,,,,0,0,0,0,0,0,2.0598742647276747,
1710783000,147.936,155.9,146.6,150.001,,,,,,,0,0,0,0,0,0,2.072796483811723,
1710855000,132.741,145,123.044,143.701,,,,,,,0,0,0,0,0,0,1.9696417215380966,
1710869400,143.701,143.918,136.3,141.524,,,,,,,0,0,0,0,0,0,1.9244076634625837,
1710941400,142.569,147.7,136.301,142,,,,,,,0,0,0,0,0,0,1.9153426385685346,
1710955800,142.359,154.987,140.072,154.625,,,,,,,0,0,0,0,0,0,2.066986333817489,
1711027800,159.5,170.467,158.318,166.5,,,,,,,0,0,0,0,0,0,2.203696719926691,
1711042200,166.5,167.586,158.105,160,,,,,,,0,0,0,0,0,0,2.098145581946269,
1711114200,152.141,159.5,149,156.061,,,,,,,0,0,0,0,0,0,2.028408080122163,
1711128600,156.361,156.866,150.33,152.351,,,,,,,0,0,0,0,0,0,1.9633855739530528,
1711373400,160.629,184.299,159,184.144,,,,,,,0,0,0,0,0,0,2.346900519774832,
1711387800,184.194,187.363,182.029,185.6,,,,,,,0,0,0,0,0,0,2.3398082695971847,
1711459800,188.88,191,179.142,186.9,,,,,,,0,0,0,0,0,0,2.330769214987482,
1711474200,186.948,190.165,186.097,187.674,,,,,,,0,0,0,0,0,0,2.315839536384201,
1711546200,195.793,199.97,184.21,193,,,,,,,0,0,0,0,0,0,2.3559230772804978,
1711560600,193.173,193.5,188.776,191.867,,,,,,,0,0,0,0,0,0,2.3177274983479803,
1711632600,194.493,198.9,164.787,174,,,,,,,0,0,0,0,0,0,2.0830305073990445,
1711647000,174.414,177.33,170.325,170.326,,,,,,,0,0,0,0,0,0,2.0213240815716516,
1711978200,164.597,169.2,158.686,160.405,,,,,,,0,0,0,0,0,0,1.8886213767166413,
1711992600,160.666,164.402,158.655,163.674,,,,,,,0,0,0,0,0,0,1.9115892955393858,
1712064600,149.201,156.124,146.212,154.349,,,,,,,0,0,0,0,0,0,1.7895684818776236,
1712079000,154.193,159.2,152.5,157.952,,,,,,,0,0,0,0,0,0,1.8179039768877083,
1712151000,158.038,169.949,156.885,167.1,,,,,,,0,0,0,0,0,0,1.9080054162734394,
1712165400,167.4,167.621,158.5,160.626,,,,,,,1,0,0,0,0,0,1.8199131015749608,
1712237400,169.15,173.988,165.43,165.946,,,,,,,1,0,0,0,0,0,1.8651450696506318,
1712251800,166,170.9,161.01,161.562,,,,,,,1,0,0,0,0,0,1.8020427138808128,
1712323800,157,167.425,156.3,157.1,,,,,,,1,0,0,0,0,0,1.7395905680836043,
1712338200,157.266,158.301,143.001,143.895,,,,,,,1,0,0,0,0,0,1.5834718403138694,
1712583000,160.288,162.4,149.2,150.427,,,,,,,1,0,0,0,0,0,1.6446302817087677,
1712597400,150.484,154.289,149.2,151.1085,,,,,,,1,0,0,0,0,0,1.6413449406612597,
1712669400,147.501,148,137.417,142.1,,,,,,,1,0,0,0,0,0,1.5344753960206465,
1712683800,142.192,144.648,141.1,144.648,,,,,,,0,0,0,0,0,0,1.5525197534699637,
1712755800,138.976,150.364,137.5,148.624,,,,,,,0,0,0,0,0,0,1.5851421854454486,
1712770200,148.6,156.618,147.88,156.569,,,,,,,0,0,0,0,0,0,1.6585183982632572,
1712842200,154.578,157.798,151,152.894,,,,,,,0,0,0,0,0,0,1.609064017521252,
1712856600,153.112,155.815,151.515,155.096,,,,,,,0,0,0,0,0,0,1.6214667075947407,
1712928600,153.112,153.899,144.352,145,,,,,,,0,0,0,0,0,0,1.506979275296851,
1712943000,145.125,148.499,143.121,147.962,,,,,,,0,0,0,0,0,0,1.5286744734850166,
1713187800,147.148,148.7,137.7,137.7,,,,,,,0,0,0,0,0,0,1.4150688204716666,
1713202200,137.746,138.546,132.1,133.686,,,,,,,0,0,0,0,0,0,1.3669696676233958,
1713274200,130.9245,132.993,121.615,126.39,,,,,,,0,0,0,0,0,0,1.286575013054266,
1713288600,126.723,128.7,124,125.484,,,,126.06133333333332,126.06133333333332,,0,1,0,0,0,0,1.2720566715379733,
1713360600,125.6,126.4,113.399,117.988,,,,126.20951650513739,115.15492955282132,,0,0,0,0,0,0,1.1916971767393019,
1713375000,118.015,123.218,117.9,118.785,,,,125.33683940656074,115.6728462245553,,0,0,0,0,0,0,1.1951971467442633,
1713447000,119.387,128.6,116.849,123.523,,,,125.9161846863447,116.71499415321355,,0,0,0,0,0,0,1.2377967912557766,
1713461400,123.497,123.7,120.059,120.84,,,,125.72288866179018,116.94796750541026,,0,0,0,0,0,0,1.2066149105474988,
1713533400,123.85,125.658,117.36,120.101,,,,125.21682480743587,117.3377224318885,,0,0,0,0,0,0,1.195151674915801,
1713547800,120.282,121.748,116.666,117.512,,,,125.15398279761862,117.13898864811424,,0,0,0,0,0,0,1.1656713687037052,
1713792600,120.776,134.799,120.77,134.5,,,,,,,0,0,0,0,0,0,1.328428920530033,
1713807000,134.501,134.601,130.207,132.326,,,,,,,0,0,0,0,0,0,1.3012059031223626,
1713879000,130.785,139.298,129.7,135.236,,,,,,,0,0,0,0,0,0,1.3237678109448396,
1713893400,135.214,136.2,132.2,133.864,,,,,,,0,0,0,0,0,0,1.305033287943066,
1713965400,132.8135,134.415,126.5,129.399,,,,,,,0,0,0,0,0,0,1.2566917142292158,
1713979800,129.399,130.432,126.06,126.548,,,,,,,0,0,0,0,0,0,1.2241640678194583,
1714051800,122.45,126.819,120.288,125.2,,,,,,,0,0,0,0,0,0,1.2064558255695894,
1714066200,125,126.7,123.875,124.04,,,,,,,0,0,0,0,0,0,1.1909145795578222,
1714138200,122.747,128.024,120.5,127.403,,,,,,,0,0,0,0,0,0,1.218536661219057,
1714152600,127.499,128.549,126.412,128.189,,,,,,,0,0,0,0,0,0,1.2211960820033687,
1714397400,124.6,130.999,122.868,129.728,,,,,,,0,0,0,0,0,0,1.2308184254764059,
1714411800,129.72,129.8,126.368,129.2005,,,,,,,0,0,0,0,0,0,1.2207676548175468,
1714483800,119.6,121.542,106.7,107.792,,,,,,,0,0,0,0,0,0,1.0155158623297373,
1714498200,107.689,111.2,106.36,106.505,,,,,,,0,0,0,0,0,0,1.0004522504573639,
1714570200,101.686,105.206,100.989,103.985,,,,,,,0,0,0,0,0,0,0.9740513542339589,
1714584600,104.152,110.925,102.551,102.82,,,,,,,0,0,0,0,0,0,0.9605607513193011,
1714656600,106.249,112.785,104.2955,112.302,,,,,,,0,0,0,0,0,0,1.0456298015014716,
1714671000,112.2,114.16,111.4,112.941,,,,,,,0,0,0,0,0,0,1.0478693690060408,
1714743000,120.264,124.309,117.5,122.3,,,,,,,0,0,0,0,0,0,1.1300570709670654,
1714757400,122.2,123.3,121.145,122.197,,,,,,,0,0,0,0,0,0,1.124194222867346,
1715002200,127.1,133.9,126.4,129.088,,,,,,,0,0,0,0,0,0,1.1819405753015697,
1715016600,129.102,129.826,126.006,126.799,,,,,,,0,0,0,0,0,0,1.1556128055068142,
1715088600,128.161,131.9,125.705,126.993,,,,,,,0,0,0,0,0,0,1.1520445850905272,
1715103000,127.2,128.189,125.168,125.6615,,,,,,,0,0,0,0,0,0,1.1348480716121587,
1715175000,120.005,125.961,119.036,124.185,,,,,,,0,0,0,0,0,0,1.116681074294454,
1715189400,124.3,125.3,123.238,123.371,,,,,,,0,0,0,0,0,0,1.1045287370317183,
1715261400,122.5,130.254,120.001,127.9,,,,,,,0,0,0,0,0,0,1.1398600095859903,
1715275800,127.85,128.275,125.562,126.4,,,,,,,0,0,0,0,0,0,1.1214415538170313,
1715347800,129.099,130.199,118.7,119.5,,,,,,,0,0,0,0,0,0,1.0559043566422783,
1715362200,119.5,120.82,117.897,118.025,,,,,,,0,0,0,0,0,0,1.038656935980846,
1715607000,121.777,126.4,120.243,122.3,,,,,,,0,0,0,0,0,0,1.0716965046406355,
1715621400,122.3,125.315,122.2,124.538,,,,,,,0,0,0,0,0,0,1.0864344322798292,
1715693400,122.579,129.1,122.579,127.509,,,,,,,0,0,0,0,0,0,1.1072153637760167,
1715707800,127.358,129.869,126.17,129.686,,,,,,,0,0,0,0,0,0,1.120807967670231,
1715779800,137.75,141.923,135.376,141,,,,,,,0,0,0,0,0,0,1.2121074980454039,
1715794200,140.909,152.1,140.7,150.24,,,,,,,0,0,0,0,0,0,1.284124444138585,
1715866200,149.043,151.9,144.134,144.495,,,,,,,0,0,0,0,0,0,1.2283348188851628,
1715880600,144.135,149.061,143.611,143.765,,,,,,,0,0,0,0,0,0,1.2158564476322755,
1715952600,150.355,157.707,146.923,153.8515,,,,,,,0,0,0,0,0,0,1.2937900608562463,
1715967000,153.986,158.5,151.138,158.231,,,,,,,0,0,0,0,0,0,1.3229010167286601,
1716211800,159.743,167.505,155.218,166.621,,,,,,,0,0,0,0,0,0,1.384438122469352,
1716226200,166.6,172.814,165.525,172.689,,,,,,,0,0,0,0,0,0,1.4256180470662076,
1716298200,172.825,174,164.516,167.241,,,,,,,0,0,0,0,0,0,1.372216521494637,
1716312600,167.2,169.183,165.3,165.834,,,,,,,0,0,0,0,0,0,1.3525254809382812,
1716384600,166.8,171.8,162.31,168.233,,,,,,,0,0,0,0,0,0,1.3636167416109584,
1716399000,168.62,168.844,162.8,165.035,,,,,,,0,0,0,0,0,0,1.3297492214169553,
1716471000,166.856,167,156,160.255,,,,,,,0,0,0,0,0,0,1.283900579019738,
1716485400,160.878,161.405,153.008,154.301,,,,,,,0,0,0,0,0,0,1.229562129063524,
1716557400,154.9,164.5,152.705,163.993,,,,,,,0,0,0,0,0,0,1.2991764316269123,
1716571800,164.031,168.492,164.022,168.492,,,,,,,0,0,0,0,0,0,1.3267053926740389,
1716903000,164.999,167.88,161.2,165.65,,,,,,,0,0,0,0,0,0,1.2966474877020933,
1716917400,165.6295,169.216,162.153,167.6,,,,,,,0,0,0,0,0,0,1.3041432099649233,
1716989400,164.423,165.82,161.1,163.526,,,,,,,0,0,0,0,0,0,1.265219940429683,
1717003800,163.484,165.44,161.741,161.867,,,,,,,0,0,0,0,0,0,1.245435700100568,
1717075800,165.489,171.5,164.338,164.944,,,,,,,0,0,0,0,0,0,1.2619643804818914,
1717090200,165.16,165.583,153.201,153.701,,,,,,,0,0,0,0,0,0,1.1703734802616115,
1717162200,159.698,161.231,144.25,151.581,,,,,,,0,0,0,0,0,0,1.1489901222046794,
