time,open,high,low,close,MA,200-Week SMA,Weekly RSI,RSI Oversold + Below MA,Regime Gate Passed,StochRSI %K
1409664600,21.61,21.82,21.315,21.81,18.278481099999983,18.278481099999983,62.24454414813174,0,0,71.01787101787106
1410183000,21.83,21.83,21.08,21.13,18.30578109999998,18.30578109999998,51.87020194674804,0,0,69.54156954156954
1410787800,21.22,21.575,21.11,21.27,18.33430609999998,18.33430609999998,53.58541303272782,0,0,63.79176379176377
1411392600,21.215,21.24,20.7,20.88,18.361556099999984,18.361556099999984,48.4098400405351,0,0,49.339549339549315
1411997400,20.835,21.365,20.7675,21.27,18.389718624999986,18.389718624999986,53.27042328891204,0,0,51.5151515151515
1412602200,21.295,21.835,21.175,21.465,18.419243624999982,18.419243624999982,55.52661690769043,0,0,58.80471380471377
1413207000,21.51,21.895,20.95,21.5,18.448868649999984,18.448868649999984,55.937831486126726,0,0,71.92788096013902
1413811800,21.565,22.33,21.48,22.265,18.481793649999982,18.481793649999982,63.81358281816539,0,0,85.125213765315
1414416600,22.26,22.815,22.015,22.735,18.517118649999983,18.517118649999983,67.64049978837154,0,0,91.01783300325796
1415025000,22.76,23.305,22.655,23.125,18.553787399999987,18.553787399999987,70.43458041036281,0,0,96.26182366453185
1415629800,23.095,23.28,22.42,22.47,18.586787374999986,18.586787374999986,60.9205919765639,0,0,86.95421684852936
1416234600,22.495,22.965,22.4325,22.85,18.621162374999987,18.621162374999987,63.96193323037268,0,0,82.09131254625144
1416839400,22.88,23.105,22.5216,23,18.657037399999986,18.657037399999986,65.1160125116561,0,0,80.02342381193084
1417444200,22.955,23.27,22.8125,22.935,18.692212399999985,18.692212399999985,64.15721598992113,0,0,85.54062699936021
1418049000,22.935,23.395,22.7,22.955,18.726987399999985,18.726987399999985,64.33124750240964,0,0,85.92058704479871
1418653800,23.01,23.61,22.565,23.43,18.764362399999985,18.764362399999985,68.2714995529306,0,0,87.76148249433733
1419258600,23.495,24.38,23.29,24.275,18.806349899999983,18.806349899999983,73.81344487144708,0,0,91.54488050262687
1419863400,24.29,24.665,23.4525,23.72,18.84493739999998,18.84493739999998,65.69677806790406,0,0,88.9049534606106
1420468200,23.8,23.93,23.325,23.69,18.882087399999982,18.882087399999982,65.2789206045571,0,0,82.21849149948893
1421073000,23.715,24.32,23.48,24.31,18.926437399999983,18.926437399999983,69.58452230703865,0,0,79.98429357489806
1421764200,24.38,24.74,24.135,24.57,18.970812399999982,18.970812399999982,71.19753095087209,0,0,86.32815617886922
1422282600,24.55,24.89,24.13,24.16,19.011312399999984,19.011312399999984,65.3151745142489,0,0,86.61270569415193
1422887400,24.155,24.44,23.135,23.28,19.047762399999982,19.047762399999982,54.84190186254953,0,0,68.0705951636586
1423492200,23.23,23.585,22.405,22.585,19.080437374999985,19.080437374999985,48.26011937495416,0,0,38.88999006064787
1424183400,22.515,23.13,22.365,22.845,19.114062349999983,19.114062349999983,50.64640821339299,0,0,20.357058506622902
1424701800,22.885,23.295,22.5075,22.615,19.144237349999983,19.144237349999983,48.51478298318511,0,0,12.051450617898803
1425306600,22.6,22.6,21.61,21.695,19.16948737499998,19.16948737499998,41.06884572543434,0,0,10.500784834581024
1425907800,21.75,22.055,21.505,21.74,19.193412374999983,19.193412374999983,41.541455443569404,0,0,6.478282141180215
1426512600,21.9,22.825,21.865,22.49,19.220537374999985,19.220537374999985,48.89733607467783,0,0,12.877607450372869
1427117400,22.475,22.61,21.745,21.94,19.246187374999987,19.246187374999987,44.477435291730764,0,0,16.29739044805515
1427722200,22.06,22.42,21.885,22.275,19.274587374999985,19.274587374999985,47.585199489641255,0,0,21.565731166912855
1428327000,22.37,22.72,22.03,22.33,19.303812374999985,19.303812374999985,48.09883871391208,0,0,19.99015263417036
1428931800,22.285,22.4714,21.945,22.05,19.331587349999985,19.331587349999985,45.64643945370548,0,0,21.07336287543082
1429536600,22.14,22.73,22.085,22.575,19.362462349999984,19.362462349999984,50.72000415787828,0,0,24.027572624323
1430141400,22.635,22.67,21.94,22.235,19.388937349999985,19.388937349999985,47.61988863927357,0,0,23.092072870507156
1430746200,22.24,22.57,21.565,22.015,19.414612374999987,19.414612374999987,45.67452375798916,0,0,23.517422036794272
1431351000,22.01,22.205,21.55,22.16,19.442012374999987,19.442012374999987,47.20537301103825,0,0,23.477535470873743
1431955800,22.05,22.48755,22.05,22.285,19.468887349999985,19.468887349999985,48.5513256174972,0,0,30.814098080040594
1432647000,22.25,22.35,22,22.25,19.497212349999987,19.497212349999987,48.18093668969945,0,0,38.89530511388054
1433165400,22.31,22.415,21.275,21.36,19.524287349999987,19.524287349999987,39.854789741565114,0,0,30.22646723133299
1433770200,21.38,21.505,21.185,21.27,19.551387349999985,19.551387349999985,39.11860073063654,0,0,17.4289698429513
1434375000,21.21,21.855,21.105,21.395,19.577387349999984,19.577387349999984,40.7554526087893,0,0,9.175754304429788
1434979800,21.43,21.48,20.655,20.895,19.599362349999986,19.599362349999986,36.5252372664329,0,0,11.20321900192942
