time,open,high,low,close,VLT SRI Bias Histogram,LT SRI Bias Histogram,ST SRI Bias Histogram,VST SRI Bias Histogram,VST Reversal Support,VST Reversal Robust Fit,VST Reversal Resistance,VST Fast Trackline,VST Slow Trackline,VST Stage 4 to 1,VST Stage 1 to 2,VST Stage 2 to 3,VST Stage 3 to 4,VLT Reversal Support,VLT Reversal Robust Fit,VLT Reversal Resistance,VLT Fast Trackline,VLT Slow Trackline,VLT Stage 4 to 1,VLT Stage 1 to 2,VLT Stage 2 to 3,VLT Stage 3 to 4,ST Reversal Support,ST Reversal Robust Fit,ST Reversal Resistance,ST Fast Trackline,ST Slow Trackline,ST Stage 4 to 1,ST Stage 1 to 2,ST Stage 2 to 3,ST Stage 3 to 4,LT Reversal Support,LT Reversal Robust Fit,LT Reversal Resistance,LT Fast Trackline,LT Slow Trackline,LT Stage 4 to 1,LT Stage 1 to 2,LT Stage 2 to 3,LT Stage 3 to 4
1749576600,61.85,62.76,61.67,62.28,-5,15,-5,40,58.49834763105865,59.87672470588233,61.25510178070601,61.45568426257786,61.05233506111843,0,0,0,0,50.400368316526134,55.539670588235296,60.67897285994446,61.060115492954324,51.220466377067126,0,0,0,0,59.60891453925734,61.74568235294117,63.88245016662499,61.45568426257786,61.05233506111843,0,0,0,0,58.01072736492465,63.69301176470589,69.37529616448714,60.59314560921322,54.339968541779044,0,0,0,0
1749648600,62.39,62.79,62.1,62.35,-10,15,-10,15,59.05529066453483,60.36178823529411,61.66828580605338,61.47051347130438,61.05233506111843,0,0,0,0,50.400368316526134,55.539670588235296,60.67897285994446,61.060115492954324,51.220466377067126,0,0,0,0,59.72225088810778,61.72501411764708,63.727777347186375,61.47051347130438,61.05233506111843,0,0,0,0,58.01072736492465,63.69301176470589,69.37529616448714,61.05077806569799,54.339968541779044,0,0,0,0
1749663000,62.34,62.38,61.61,61.84,10,15,-5,-5,59.40490415629492,60.68740235294113,61.96990054958734,61.47051347130438,61.05233506111843,0,0,0,0,51.06335250725851,56.307270588235305,61.5511886692121,61.060115492954324,51.220466377067126,0,0,0,0,59.809466130299846,61.6502752941176,63.49108445793535,61.47051347130438,61.05233506111843,0,0,0,0,58.27532141184611,63.92804705882353,69.58077270580095,61.05077806569799,54.339968541779044,0,0,0,0
1749735000,60.69,61.525,60.52,61.475,-10,15,-10,-10,59.61528056066231,60.87921647058826,62.14315238051421,61.47051347130438,61.05233506111843,0,0,0,0,51.06335250725851,56.307270588235305,61.5511886692121,61.060115492954324,51.220466377067126,0,0,0,0,59.860503996671675,61.567854117647045,63.275204238622415,61.47051347130438,61.05233506111843,0,0,0,0,58.27532141184611,63.92804705882353,69.58077270580095,61.05077806569799,54.339968541779044,0,0,0,0
1749749400,61.489,61.65,60.63,60.71,-5,15,-5,-5,59.88984205426357,61.09582352941178,61.09582352941178,61.47051347130438,61.05233506111843,0,0,0,0,51.06335250725851,56.307270588235305,61.5511886692121,61.060115492954324,51.220466377067126,0,0,0,0,59.875405811976634,61.40065647058819,62.92590712919974,61.47051347130438,61.05233506111843,0,0,0,0,58.47495490611652,64.09879999999997,69.72264509388341,61.05077806569799,54.339968541779044,0,0,0,0
1749821400,59.61,60.29,59.17,59.75,-10,0,-10,-45,60.00902793827566,61.15679764705884,61.15679764705884,60.92398593340686,61.05233506111843,0,0,0,0,51.06335250725851,56.307270588235305,61.5511886692121,61.060115492954324,51.220466377067126,0,0,0,0,59.781018368785986,61.26675294117636,61.26675294117636,60.92398593340686,61.05233506111843,0,0,0,0,58.47495490611652,64.09879999999997,69.72264509388341,61.05077806569799,54.339968541779044,0,0,0,0
1749835800,59.75,59.99,59.5,59.745,-5,25,-5,-20,59.95106777450651,61.09933647058825,61.09933647058825,60.53244792117161,61.05233506111843,0,0,0,0,51.80625930136588,57.033835294117694,62.26141128686951,61.060115492954324,51.220466377067126,0,0,0,0,59.683212983278736,61.122931764705896,61.122931764705896,60.53244792117161,61.05233506111843,0,0,0,0,58.61618522641196,64.21023529411764,69.80428536182332,61.030687082861306,54.81408665081969,0,0,0,0
1750080600,60.595,61.42,60.51,61.37,-10,10,-10,-10,60.12171261509149,61.27734588235293,62.432979149614376,60.53244792117161,61.05233506111843,0,0,0,0,51.80625930136588,57.033835294117694,62.26141128686951,61.060115492954324,51.220466377067126,0,0,0,0,59.712221580238435,61.138687058823514,62.56515253740859,60.53244792117161,61.05233506111843,0,0,0,0,58.61618522641196,64.21023529411764,69.80428536182332,61.030687082861306,54.81408665081969,0,0,0,0
1750095000,61.365,61.95,61.2,61.8,-5,10,-5,10,60.342418393517185,61.52879058823532,62.71516278295345,60.97483340075536,61.05233506111843,0,0,0,0,51.80625930136588,57.033835294117694,62.26141128686951,61.060115492954324,51.220466377067126,0,0,0,0,59.76430735211508,61.18426588235292,62.60422441259075,60.97483340075536,61.05233506111843,0,0,0,0,58.82943485053869,64.34371764705887,69.85800044357904,61.030687082861306,54.81408665081969,0,0,0,0
1750167000,60.02,60.13,58.69,59.03,-10,0,-10,-25,60.08723023248726,61.29844705882352,61.29844705882352,60.273485486083395,61.05233506111843,0,0,0,0,51.80625930136588,57.033835294117694,62.26141128686951,61.060115492954324,51.220466377067126,0,0,0,0,59.59354846710674,61.00116235294111,61.00116235294111,60.273485486083395,61.05233506111843,0,0,0,0,58.82943485053869,64.34371764705887,69.85800044357904,61.030687082861306,54.81408665081969,0,0,0,0
