time,open,high,low,close,Reversal Support,Reversal Robust Fit,Reversal Resistance,Fast Trackline,Slow Trackline,Reversal Support,Reversal Robust Fit,Reversal Resistance,Fast Trackline,Slow Trackline,Reversal Support,Reversal Robust Fit,Reversal Resistance,Fast Trackline,Slow Trackline,SRI Bias Histogram
1755883800,356.85,359.35,354.55,358.1,356.6624073924876,383.9629176470591,383.9629176470591,351.00803840946674,377.2409122614349,324.8868687196603,349.93440000000044,349.93440000000044,349.10985677115644,360.8918273905736,313.3798534201999,336.89461176470604,360.4093701092122,349.10985677115644,360.947771847018,-25
1756128600,344.91,351.51,339.2,346.31,356.6624073924876,383.9629176470591,383.9629176470591,351.00803840946674,377.2409122614349,323.7575928716496,348.59675294117676,348.59675294117676,349.10985677115644,360.8918273905736,310.07175412849665,333.9683764705877,333.9683764705877,349.10985677115644,360.947771847018,-20
1756143000,346.32,347.49,342.75,343.19,351.32512288906105,379.4691764705883,379.4691764705883,351.00803840946674,377.2409122614349,322.205037149953,347.00698823529467,347.00698823529467,349.10985677115644,360.8918273905736,308.70122954090215,332.36037647058794,332.36037647058794,349.10985677115644,360.947771847018,-25
1756215000,341.62,347.82,340.68,345.63,351.32512288906105,379.4691764705883,379.4691764705883,351.00803840946674,377.2409122614349,320.9602975033267,345.6614352941179,345.6614352941179,349.10985677115644,360.8918273905736,308.3817683092944,331.46637647058844,331.46637647058844,349.10985677115644,360.947771847018,-15
1756229400,345.69,351.94,345.06,351.5,347.1064469236982,375.8194588235296,375.8194588235296,351.00803840946674,377.2409122614349,320.8885062846652,345.1032470588234,345.1032470588234,349.10985677115644,360.8918273905736,309.23293304682073,331.6189647058823,331.6189647058823,349.10985677115644,360.947771847018,-5
1756301400,348.68,351.77,343.16,347.23,347.1064469236982,375.8194588235296,375.8194588235296,351.00803840946674,377.2409122614349,319.46618311034973,343.7329411764706,343.7329411764706,349.10985677115644,360.8918273905736,309.84252445586964,331.5501882352939,331.5501882352939,349.10985677115644,360.947771847018,-10
1756315800,347.29,349.61,341.84,342.17,341.9585388845918,371.49696470588253,371.49696470588253,351.00803840946674,377.2409122614349,317.92786242626596,342.2362117647061,342.2362117647061,349.10985677115644,360.8918273905736,312.4703539701734,332.35567058823517,332.35567058823517,349.10985677115644,360.947771847018,-15
1756387800,346.26,348.24,338,339.75,341.9585388845918,371.49696470588253,371.49696470588253,351.00803840946674,377.2409122614349,316.4386646180726,340.7509647058823,340.7509647058823,349.10985677115644,360.8918273905736,314.4334224670636,332.78922352941174,332.78922352941174,349.10985677115644,360.947771847018,-10
1756402200,339.82,339.84,336.65,338.84,336.36582307835727,366.7362117647058,366.7362117647058,350.02668275791024,377.2409122614349,315.206415465873,339.41849411764684,339.41849411764684,345.4108976071949,360.8918273905736,316.1311659375798,333.05599999999987,333.05599999999987,345.4108976071949,360.947771847018,-15
1756474200,334.73,339.6,332.64,338.06,336.36582307835727,366.7362117647058,366.7362117647058,349.55620541805956,377.2409122614349,313.5528789770562,337.8587529411763,337.8587529411763,343.690119206681,360.8918273905736,318.1843330325784,333.47087058823524,333.47087058823524,343.690119206681,360.947771847018,-10
1756488600,338.11,338.66,333.97,334.49,330.22700801253933,361.47098823529376,361.47098823529376,348.24004788819815,377.2409122614349,311.7219918020346,336.16261176470596,336.16261176470596,342.36245331526175,355.78038703525255,319.66426501155354,333.6158823529411,333.6158823529411,342.36245331526175,355.7464200757036,-80
1756819800,334.7,348.57,331.6,340.76,330.22700801253933,361.47098823529376,361.47098823529376,348.24004788819815,377.2409122614349,310.8297638264153,335.1397647058825,335.1397647058825,342.36245331526175,355.78038703525255,323.9017179932977,335.66790588235307,335.66790588235307,342.36245331526175,355.7464200757036,-45
1756834200,340.75,344.26,339.35,341.72,325.0192782022144,356.8738588235293,356.8738588235293,348.24004788819815,377.2409122614349,310.08843745889516,334.2470588235294,334.2470588235294,342.36245331526175,355.78038703525255,325.2938622470659,336.28237647058836,336.28237647058836,342.36245331526175,355.7464200757036,-50
1756906200,342.39,344.49,333.54,335.73,325.0192782022144,356.8738588235293,356.8738588235293,348.24004788819815,377.2409122614349,308.4169901861103,332.71519999999987,332.71519999999987,342.36245331526175,355.78038703525255,326.87643746848795,336.7366352941176,336.7366352941176,342.36245331526175,355.7464200757036,-45
1756920600,335.56,336.41,327.62,330.39,318.5779134249487,351.3599294117647,351.3599294117647,346.1594860926392,377.2409122614349,306.31542962052276,330.86592941176457,330.86592941176457,338.80851778066534,355.78038703525255,325.7621240324637,335.53898823529437,335.53898823529437,338.80851778066534,355.7464200757036,-50
1756992600,329.9,332.5,317.71,327.17,318.5779134249487,351.3599294117647,351.3599294117647,342.6095228003078,377.2409122614349,304.6071901645547,329.22743529411775,329.22743529411775,334.0510178823084,355.78038703525255,324.5270259433611,334.10357647058834,334.10357647058834,334.0510178823084,355.7464200757036,-10
1757007000,327.26,327.64,323.79,327.5,312.2647071421409,346.1191529411767,346.1191529411767,337.30241402885724,377.2409122614349,302.70310655799585,327.49875294117646,327.49875294117646,334.00276541892913,348.71791323485786,324.26766971399474,333.32289411764737,333.32289411764737,334.00276541892913,348.6482488725659,-80
1757079000,335.39,335.78,320,333.45,312.2647071421409,346.1191529411767,346.1191529411767,337.30241402885724,377.2409122614349,302.4634437818752,326.84905882352973,326.84905882352973,334.00276541892913,348.71791323485786,324.9629575271832,333.23371764705894,333.23371764705894,334.00276541892913,348.6482488725659,-45
1757093400,333.28,337.15,330.79,335.91,307.47336184373194,342.10360000000037,342.10360000000037,337.30241402885724,377.2409122614349,302.3719724393863,326.37030588235274,326.37030588235274,334.00276541892913,348.71791323485786,324.31488612953865,332.621223529412,332.621223529412,334.00276541892913,348.6482488725659,-50
1757338200,328.11,333.03,321.725,328.86,307.47336184373194,342.10360000000037,342.10360000000037,337.30241402885724,377.2409122614349,300.0870260447977,324.4189882352945,324.4189882352945,334.00276541892913,348.71791323485786,322.2985808109281,330.79282352941186,330.79282352941186,334.00276541892913,348.6482488725659,-45
1757352600,328.92,331.05,327.15,330.08,302.1215724749935,337.65952941176533,337.65952941176533,337.30241402885724,377.2409122614349,297.6727721751466,322.3451058823531,322.3451058823531,334.00276541892913,348.71791323485786,320.468911951019,329.18941176470616,329.18941176470616,334.00276541892913,348.6482488725659,-50
1757424600,330.44,331.96,324.46,326.24,302.1215724749935,337.65952941176533,337.65952941176533,337.30241402885724,377.2409122614349,296.0251214599149,320.82976470588244,320.82976470588244,334.00276541892913,348.71791323485786,318.27479880380025,327.3714117647059,327.3714117647059,334.00276541892913,348.6482488725659,-10
1757439000,326.27,328.69,325.21,328.51,296.70934449717436,333.13971764705894,333.13971764705894,337.30241402885724,377.2409122614349,295.02114732804785,319.764164705882,319.764164705882,334.00276541892913,347.44580006449803,316.14653545751145,325.4909411764705,325.4909411764705,334.00276541892913,347.4219980951265,-70
1757511000,332.8,340,326.22,326.45,296.70934449717436,333.13971764705894,333.13971764705894,337.30241402885724,377.2409122614349,293.28521323912287,318.2133882352943,318.2133882352943,334.00276541892913,347.44580006449803,314.5576891439801,324.0796235294117,324.0796235294117,334.00276541892913,347.4219980951265,-35
1757525400,326.54,327.42,321.96,326.5,292.1889036220618,329.4026352941181,329.4026352941181,336.57681110019035,377.2409122614349,291.5973347125786,316.7025882352936,316.7025882352936,332.83591394698095,347.44580006449803,314.46150727558205,323.54385882352955,323.54385882352955,332.83591394698095,347.4219980951265,-40
1757597400,326.87,329.75,322.77,325.05,292.1889036220618,329.4026352941181,329.4026352941181,336.57681110019035,377.2409122614349,290.20441715310125,315.38823529411764,315.38823529411764,332.83591394698095,347.44580006449803,315.42952748002654,323.6477411764708,323.6477411764708,332.83591394698095,347.4219980951265,-35
1757611800,325.22,327.38,323.84,326,286.53565173405474,324.5779764705882,324.5779764705882,335.99122997924576,377.2409122614349,289.2822972775376,314.40310588235343,314.40310588235343,332.2365290045742,344.79858270867436,315.1004328853856,323.1541176470589,323.1541176470589,332.2365290045742,344.77713101059385,-35
1757683800,329.07,336.12,327.7,332.78,286.53565173405474,324.5779764705882,324.5779764705882,335.99122997924576,377.2409122614349,290.44312930374457,314.7646352941181,314.7646352941181,332.2365290045742,344.79858270867436,315.9879874621748,323.7897647058823,331.59154194958984,332.2365290045742,344.77713101059385,0
1757698200,332.63,334.26,328.86,331.55,282.86271235267895,321.4446117647061,321.4446117647061,335.99122997924576,377.2409122614349,291.89459572468894,315.2568235294119,315.2568235294119,332.2365290045742,344.79858270867436,316.5778662544379,324.1105647058824,331.6432631573269,332.2365290045742,344.77713101059385,-5
1757943000,329.52,331.34,320.46,324.26,282.86271235267895,321.4446117647061,321.4446117647061,335.99122997924576,377.2409122614349,292.23602488632474,315.0119529411768,315.0119529411768,332.2365290045742,344.79858270867436,316.8174303999218,323.8217176470588,323.8217176470588,332.2365290045742,344.77713101059385,5
1757957400,324.21,328.13,323.2,327.81,279.12839961706675,318.26291764705917,318.26291764705917,335.99122997924576,377.2409122614349,293.3162702467746,315.26823529411763,315.26823529411763,331.77530449784234,344.79858270867436,317.7071608681445,324.1287294117643,324.1287294117643,331.77530449784234,344.77713101059385,0
1758029400,329.12,332.58,324.9,331.91,279.12839961706675,318.26291764705917,318.26291764705917,335.99122997924576,377.2409122614349,296.0012396235632,316.40967058823543,316.40967058823543,331.77530449784234,344.79858270867436,318.6416629267353,324.67738823529425,330.7131135438532,331.77530449784234,344.77713101059385,15
1758043800,331.95,335.38,330.8,335.04,275.9524656396468,315.4945411764702,315.4945411764702,335.99122997924576,377.2409122614349,298.8440867154169,317.7572941176473,336.6705015198777,331.77530449784234,344.79858270867436,320.07369238804915,325.8415529411766,331.609413494304,331.77530449784234,344.77713101059385,10
1758115800,335.42,340.11,330.86,331.15,275.9524656396468,315.4945411764702,315.4945411764702,335.99122997924576,377.2409122614349,301.1028920822116,318.71430588235285,318.71430588235285,331.77530449784234,344.79858270867436,321.03469092187987,326.61978823529427,332.20488554870866,331.77530449784234,344.77713101059385,15
1758130200,331.16,336.5,323.205,329.63,272.4861416923669,312.50176470588235,312.50176470588235,335.99122997924576,377.2409122614349,303.6107962330905,319.7160470588235,319.7160470588235,331.77530449784234,344.79858270867436,321.55279443238993,326.99976470588234,326.99976470588234,331.77530449784234,344.77713101059385,10
1758202200,335.86,356.68,334.665,354.56,272.4861416923669,312.50176470588235,312.50176470588235,335.99122997924576,377.2409122614349,307.7905454804919,322.569505882353,337.34846628421406,342.63849793373566,344.79858270867436,323.8737277004264,330.83912941176493,337.80453112310346,342.63849793373566,344.77713101059385,15
1758216600,354.4,358.3,346.06,349.15,272.1056197140474,311.91310588235274,351.72059205065807,336.0362285859177,377.2409122614349,312.04419983457285,325.137082352941,338.2299648713091,343.5236052241831,344.79858270867436,327.33557595561973,334.75392941176494,342.17228286791016,343.5236052241831,344.77713101059385,0
1758288600,347.49,352.91,337.08,340.24,272.1056197140474,311.91310588235274,351.72059205065807,336.0362285859177,377.2409122614349,314.0524775104056,326.3689176470587,338.6853577837118,343.5236052241831,344.79858270867436,329.5731291337534,336.9429647058824,344.31280027801137,343.5236052241831,344.77713101059385,10
1758303000,340.19,345.87,338.53,344.89,271.92394172847406,311.39430588235325,311.39430588235325,336.0362285859177,377.2409122614349,316.7029824836522,328.09614117647055,339.4892998692889,343.5236052241831,344.79858270867436,331.5994326582576,339.2759058823535,346.9523791064494,343.5236052241831,344.77713101059385,5
1758547800,337.03,341.62,328.96,336.05,271.92394172847406,311.39430588235325,311.39430588235325,336.0362285859177,377.2409122614349,318.10537183891205,328.88712941176465,328.88712941176465,343.5236052241831,344.79858270867436,332.08066174910283,339.79331764705887,339.79331764705887,343.5236052241831,344.77713101059385,10
1758562200,336.22,337.91,334.46,335.73,272.04211026959825,310.88541176470585,310.88541176470585,336.0362285859177,377.2409122614349,319.74281206128643,329.7732470588237,329.7732470588237,343.5236052241831,344.79858270867436,332.2138691726274,339.7461647058824,339.7461647058824,343.5236052241831,344.77713101059385,10
1758634200,337.49,339,333.8,334.71,272.04211026959825,310.88541176470585,310.88541176470585,336.0362285859177,377.2409122614349,321.52123509057753,330.67192941176484,330.67192941176484,343.5236052241831,344.79858270867436,332.2296244409522,339.6853411764705,339.6853411764705,343.5236052241831,344.77713101059385,15
1758648600,334.7,334.89,327.79,327.89,273.0025439756177,310.6334117647059,310.6334117647059,336.0362285859177,377.2409122614349,322.53631774477884,330.9823764705881,330.9823764705881,336.2289914776791,344.79858270867436,331.26785175624855,338.71508235294147,338.71508235294147,336.2289914776791,344.77713101059385,15
1758720600,330.93,337,328.2,329.92,273.0025439756177,310.6334117647059,310.6334117647059,336.0362285859177,377.2409122614349,322.09752006102303,330.5835058823534,330.5835058823534,336.2289914776791,344.79858270867436,331.4610223364169,338.9036705882355,338.9036705882355,336.2289914776791,344.77713101059385,15
1758735000,330.01,330.24,323.17,323.3,273.28271716074096,309.9759058823527,309.9759058823527,336.0362285859177,377.2409122614349,320.8924602081824,329.5757647058826,329.5757647058826,331.98391804440837,344.79858270867436,329.78771438105576,337.4064000000002,337.4064000000002,331.98391804440837,344.77713101059385,15
1758807000,316.65,317,297.19,298.64,273.28271716074096,309.9759058823527,309.9759058823527,327.5586294040522,377.2409122614349,316.6374627236383,326.77543529411776,326.77543529411776,313.93802117094395,344.79858270867436,322.4662055724528,332.3245176470592,332.3245176470592,313.93802117094395,344.77713101059385,-20
1758821400,298.66,303.5,292.34,300.83,272.7988562106377,308.38639999999975,308.38639999999975,314.10158444661994,377.2409122614349,313.3042538348671,324.4522823529414,324.4522823529414,310.32808968310985,333.17687482743304,315.8264908096955,327.27169411764714,327.27169411764714,310.32808968310985,333.1750221459943,-40
1758893400,301.2,306.84,297.69,306.59,272.7988562106377,308.38639999999975,308.38639999999975,314.10158444661994,377.2409122614349,310.5128165870937,322.3244235294116,322.3244235294116,310.32808968310985,333.17687482743304,310.8906003658769,323.3087294117648,323.3087294117648,310.32808968310985,333.1750221459943,-20
1758907800,306.58,310,305.43,309.18,273.4898800498935,307.62879999999984,307.62879999999984,314.10158444661994,377.2409122614349,308.24467998630917,320.541317647059,320.541317647059,310.32808968310985,325.8992409111878,307.0522483258586,320.1262117647061,320.1262117647061,310.32808968310985,325.89894913556617,-15
1759152600,313.81,326.25,311,323.53,273.4898800498935,307.62879999999984,307.62879999999984,314.10158444661994,377.2409122614349,308.8216175348818,320.7204470588236,320.7204470588236,311.82216817407584,325.8992409111878,305.6428367010809,318.7642117647063,331.8855868283317,311.82216817407584,325.89894913556617,0
1759167000,323.63,327.99,323.15,326.4,274.1376923481611,307.42912941176417,307.42912941176417,314.10158444661994,377.2409122614349,309.88658088787577,321.24743529411774,321.24743529411774,316.40069602764703,325.8992409111878,305.0071565264281,318.13491764705907,331.26267876769003,316.40069602764703,325.89894913556617,0
1759239000,320.68,324.36,316.18,317.41,274.1376923481611,307.42912941176417,307.42912941176417,314.10158444661994,377.2409122614349,309.3228050842436,320.6793647058826,320.6793647058826,316.40069602764703,325.8992409111878,303.1167988101953,316.390705882353,316.390705882353,316.40069602764703,325.89894913556617,5
1759253400,317.14,322.77,316.73,322.23,274.9895360986432,307.25272941176416,307.25272941176416,314.10158444661994,377.2409122614349,309.12521282138067,320.4287529411771,320.4287529411771,316.40069602764703,325.8992409111878,302.57566394128804,315.85670588235297,329.1377478234179,316.40069602764703,325.89894913556617,-25
1759325400,331.78,343.7,331.17,337.14,274.9895360986432,307.25272941176416,307.25272941176416,320.46804919789344,377.2409122614349,310.33659639668525,321.4827764705885,332.6289565444917,329.68890942317176,325.8992409111878,304.5129011938453,318.0076470588232,331.50239292380104,329.68890942317176,325.89894913556617,-10
1759339800,337,339.64,333,338.44,277.7870831686132,308.58388235294103,339.38068153726886,322.588188540901,377.2409122614349,312.0842947108022,322.89251764705915,333.7007405833161,329.68890942317176,325.8992409111878,305.57994425149735,319.179976470588,332.7800086896786,329.68890942317176,325.89894913556617,-10
1759411800,348.69,353.2,341.25,347.11,277.7870831686132,308.58388235294103,339.38068153726886,330.5276036451224,377.2409122614349,314.0308375273799,324.835388235294,335.63993894320805,337.2783093511872,325.8992409111878,307.8091092801258,321.87752941176467,335.9459495434035,337.2783093511872,325.89894913556617,-15
1759426200,347.18,353.23,346.26,352.45,280.96835591842563,310.65371764705867,340.3390793756917,335.80563195618504,377.2409122614349,315.87532704918215,326.99077647058846,338.10622589199477,343.61660347117675,325.8992409111878,310.62197714874094,325.37785882352927,340.1337404983176,343.61660347117675,325.89894913556617,-10
1759498200,351.18,358.54,344.88,352.36,280.96835591842563,310.65371764705867,340.3390793756917,335.80563195618504,377.2409122614349,317.5654916637498,329.0181882352941,340.47088480683834,343.61660347117675,325.8992409111878,313.6648109522041,329.0112705882349,344.35773022426565,343.61660347117675,325.89894913556617,10
1759512600,352.21,353.03,344.44,351.87,284.5177254887249,312.90117647058787,341.2846274524508,335.80563195618504,377.2409122614349,319.1715916890531,330.94148235294125,342.7113730168294,343.61660347117675,328.51576284130556,316.3562779540255,332.19884705882345,348.0414161636214,343.61660347117675,328.57017185660783,45
1759757400,363.13,365.16,355.23,359.58,284.5177254887249,312.90117647058787,341.2846274524508,344.49931246637703,377.2409122614349,321.0168603995634,333.4015764705881,345.7862925416128,349.44108915300103,328.51576284130556,319.60931219252336,336.3762823529407,353.143252513358,349.44108915300103,328.57017185660783,25
1759771800,359.62,360,354.71,359.695,288.1887170480336,315.56218823529355,342.9356594225535,344.49931246637703,377.2409122614349,322.69400966213647,335.67716470588243,348.6603197496284,349.44108915300103,338.98035120978375,324.95685857769087,342.05212941176455,359.14740024583824,349.44108915300103,339.0244452954215,45
1759843800,358.83,359.45,329.44,333.85,288.1887170480336,315.56218823529355,342.9356594225535,344.49931246637703,377.2409122614349,323.208568197883,336.1374588235296,336.1374588235296,345.78241764055673,338.98035120978375,326.9496398555362,343.7078705882352,343.7078705882352,345.78241764055673,339.0244452954215,10
1759858200,333.9,336.42,328.22,328.24,289.284390391549,315.8187294117646,315.8187294117646,344.49931246637703,377.2409122614349,323.349920466109,336.2168117647058,336.2168117647058,344.0023907206841,338.98035120978375,327.5558204480379,344.24991764705857,344.24991764705857,344.0023907206841,339.0244452954215,20
1759930200,335.68,336.35,322.33,329.7,289.284390391549,315.8187294117646,315.8187294117646,344.49931246637703,377.2409122614349,323.3431584909573,336.20164705882326,336.20164705882326,339.62578587650825,338.98035120978375,327.98677082753085,344.53467058823526,344.53467058823526,339.62578587650825,339.0244452954215,20
1759944600,329.71,331.57,327.01,330.62,290.17343927172817,316.0734352941174,316.0734352941174,342.7498940665003,377.2409122614349,323.20046657264555,336.0585058823529,336.0585058823529,338.7317745567852,338.98035120978375,328.2215250300297,344.74314117647015,344.74314117647015,338.7317745567852,339.0244452954215,25
1760016600,327.29,328.95,318.86,319.43,290.17343927172817,316.0734352941174,316.0734352941174,340.17133020460744,377.2409122614349,321.9585500994383,334.9171529411767,334.9171529411767,330.79474438824843,338.98035120978375,326.9445951200699,343.55817647058814,343.55817647058814,330.79474438824843,339.0244452954215,15
1760031000,319.7,322.9,318.22,320.47,290.32252365432487,315.67752941176445,315.67752941176445,333.65409233284976,377.2409122614349,320.8476698008613,333.8879647058822,333.8879647058822,329.56726264623074,338.98035120978375,325.78785777423946,342.476270588235,342.476270588235,329.56726264623074,339.0244452954215,15
1760103000,323.175,323.32,303.46,310.87,290.32252365432487,315.67752941176445,315.67752941176445,333.65409233284976,377.2409122614349,319.0167986889424,332.367905882353,332.367905882353,322.7566858723647,338.98035120978375,322.1563494190508,339.29069411764704,339.29069411764704,322.7566858723647,339.0244452954215,-20
1760117400,311,312.38,304.65,304.67,289.69168115045966,314.5267764705882,314.5267764705882,323.52204900128373,377.2409122614349,316.68810487976924,330.5179647058824,330.5179647058824,315.47494853280426,338.98035120978375,318.0758380924148,335.83459999999997,335.83459999999997,315.47494853280426,339.0244452954215,-15
1760362200,306.5,313.8,300.67,308.71,289.69168115045966,314.5267764705882,314.5267764705882,323.52204900128373,377.2409122614349,314.6149294369049,328.7732235294117,328.7732235294117,315.47494853280426,338.98035120978375,314.470279247464,332.5954941176467,332.5954941176467,315.47494853280426,339.0244452954215,-10
1760376600,308.59,315.95,308.3,315.37,288.022188031211,313.02449411764667,313.02449411764667,323.52204900128373,377.2409122614349,313.33642372060154,327.64182352941134,327.64182352941134,315.47494853280426,332.4698967845722,310.8155553607021,328.30208235294117,328.30208235294117,315.47494853280426,332.42435089904325,-20
1760448600,301.055,312.69,297.31,312.4,288.022188031211,313.02449411764667,313.02449411764667,323.52204900128373,377.2409122614349,311.65872205376576,326.1608235294117,326.1608235294117,315.47494853280426,332.4698967845722,305.97508870341073,323.0751647058822,323.0751647058822,315.47494853280426,332.42435089904325,-30
1760463000,312.51,312.55,300.38,300.65,286.4828100316158,311.3978117647058,311.3978117647058,323.52204900128373,377.2409122614349,308.8397502006796,323.8908352941174,323.8908352941174,315.47494853280426,329.34480415710277,300.32826936891627,317.5030000000002,317.5030000000002,315.47494853280426,329.2776115491116,-40
1760535000,303.59,308.88,294.67,296.33,286.4828100316158,311.3978117647058,311.3978117647058,320.6412982496758,377.2409122614349,305.54532543371283,321.2685647058822,321.2685647058822,313.2851334142754,329.34480415710277,293.9205937579048,311.53645882352976,311.53645882352976,313.2851334142754,329.2776115491116,-20
1760549400,296.38,300.35,295.64,296.64,283.8371166940759,309.1247294117646,309.1247294117646,311.6076340889847,377.2409122614349,302.4093626899284,318.74323529411726,318.74323529411726,306.352538505166,325.3452681458811,287.6887982852383,306.27697647058824,306.27697647058824,306.352538505166,325.2977821527465,-40
1760621400,300.015,301.51,285.53,292.91,283.8371166940759,309.1247294117646,309.1247294117646,311.6076340889847,377.2409122614349,298.8994774417775,315.9405411764705,315.9405411764705,304.78392350700534,325.3452681458811,281.4945681916201,301.14610588235263,301.14610588235263,304.78392350700534,325.2977821527465,-20
1760635800,292.79,293.49,282.17,283.83,280.54606072679314,306.3516235294118,306.3516235294118,305.06530694407354,377.2409122614349,294.4641410809955,312.5464352941177,312.5464352941177,292.90511771777506,318.2541775640325,272.7602060880606,294.0448117647059,294.0448117647059,292.90511771777506,318.1365119989789,-80
1760707800,279.02,290.16,278.97,287.36,280.54606072679314,306.3516235294118,306.3516235294118,301.7077850194969,377.2409122614349,290.94472607231666,309.7968470588233,309.7968470588233,292.90511771777506,318.2541775640325,265.292359389163,287.87977647058824,287.87977647058824,292.90511771777506,318.1365119989789,-35
1760722200,287.49,292.8,286.89,289.73,279.90539765541075,305.0250117647057,305.0250117647057,301.7077850194969,359.0742010472995,287.8166878893157,307.2889529411764,307.2889529411764,292.90511771777506,309.2688791666016,261.0744763025883,284.26118823529396,284.26118823529396,292.90511771777506,309.226761141909,-65
1760967000,297.48,306.16,294.4,300.63,279.90539765541075,305.0250117647057,305.0250117647057,301.7077850194969,359.0742010472995,285.67887059099036,305.434211764706,305.434211764706,292.90511771777506,309.2688791666016,259.54817926987704,282.75436470588215,282.75436470588215,292.90511771777506,309.226761141909,-45
1760981400,300.68,300.68,296.4,296.51,279.8736005875901,304.2104,304.2104,301.7077850194969,359.0742010472995,283.34121710976,303.457164705882,303.457164705882,292.90511771777506,309.2688791666016,258.6387728527429,281.5559882352941,281.5559882352941,292.90511771777506,309.226761141909,-50
1761053400,293.675,305.95,291.62,302,279.8736005875901,304.2104,304.2104,301.7077850194969,359.0742010472995,281.8481944970338,302.1440470588234,302.1440470588234,292.99611436504904,309.2688791666016,259.96865912135763,281.9698705882351,303.97108205511256,292.99611436504904,309.226761141909,-20
1761067800,302.08,303.16,299.96,301.92,281.32237641987814,304.24392941176455,304.24392941176455,301.7077850194969,359.0742010472995,280.5968557584992,301.02029411764744,301.02029411764744,294.22562922292497,309.2688791666016,261.8948383977414,282.7735647058822,303.65229101402304,294.22562922292497,309.226761141909,-55
1761139800,293.76,297.96,283.22,283.71,281.32237641987814,304.24392941176455,304.24392941176455,301.7077850194969,359.0742010472995,277.3336565018425,298.40491764705894,298.40491764705894,294.22562922292497,309.2688791666016,261.33360230671866,281.4858705882352,281.4858705882352,294.22562922292497,309.226761141909,-35
1761154200,283.63,284.4,276.68,280.805,280.28067291472905,302.63609411764725,302.63609411764725,295.390382009294,359.0742010472995,273.840847533809,295.61479999999983,295.61479999999983,288.2241106248449,309.2688791666016,262.31849101548096,280.7545176470591,280.7545176470591,288.2241106248449,309.226761141909,-40
1761226200,285.5,288.22,278.71,285.66,280.28067291472905,302.63609411764725,302.63609411764725,295.390382009294,359.0742010472995,272.58121757703725,294.31374117647067,294.31374117647067,288.2241106248449,309.2688791666016,265.7982497137119,281.51761176470586,281.51761176470586,288.2241106248449,309.226761141909,-35
1761240600,285.86,289,283.09,284.905,279.8088232531735,301.43503529411777,301.43503529411777,295.390382009294,359.0742010472995,271.10248808212333,292.89977647058834,292.89977647058834,288.2241106248449,305.6063007933493,265.89512737945864,280.8622823529413,280.8622823529413,288.2241106248449,305.4440205897038,-55
1761312600,290.55,292.14,286.09,288.24,279.8088232531735,301.43503529411777,301.43503529411777,295.390382009294,359.0742010472995,269.6127478629402,291.53952941176493,291.53952941176493,288.2241106248449,305.6063007933493,267.2269013034749,281.187694117647,281.187694117647,288.2241106248449,305.4440205897038,-20
1761327000,288.13,290.33,287.6,289.06,278.7431961865862,300.1256,300.1256,295.390382009294,348.315329543921,268.6801632224482,290.55130588235323,290.55130588235323,288.2241106248449,305.6063007933493,268.51637795325934,281.5570588235293,281.5570588235293,288.2241106248449,305.4440205897038,-55
1761571800,299.51,299.835,293.02,296.89,278.7431961865862,300.1256,300.1256,295.390382009294,348.315329543921,268.132757563937,289.9488235294117,289.9488235294117,288.2241106248449,305.6063007933493,271.9612097311751,283.43567058823555,294.91013144529603,288.2241106248449,305.4440205897038,-35
1761586200,296.71,299.2,294.86,295.665,278.1836608964944,299.25727058823543,299.25727058823543,295.390382009294,348.315329543921,267.5717198606258,289.33056470588264,289.33056470588264,290.2674622273455,305.6063007933493,274.3663765071736,284.8879411764707,295.4095058457678,290.2674622273455,305.4440205897038,-40
1761658200,294.89,297.25,289.51,290.36,278.1836608964944,299.25727058823543,299.25727058823543,295.390382009294,348.315329543921,266.5639528118007,288.35385882352915,288.35385882352915,290.2674622273455,305.6063007933493,276.44711449280794,285.8515647058825,285.8515647058825,290.2674622273455,305.4440205897038,-35
1761672600,290.25,291.27,284.24,284.49,276.4654842462511,297.59312941176444,297.59312941176444,295.390382009294,348.315329543921,264.7162372255445,286.7529176470589,286.7529176470589,290.2674622273455,305.6063007933493,276.12685927349605,285.3165294117651,285.3165294117651,290.2674622273455,305.4440205897038,-40
1761744600,284.375,286.42,278.32,280.9,276.4654842462511,297.59312941176444,297.59312941176444,295.390382009294,348.315329543921,262.75074998584165,285.05654117647055,285.05654117647055,287.952735080892,305.6063007933493,274.37199895476994,283.799823529412,283.799823529412,287.952735080892,305.4440205897038,-10
1761759000,280.78,282.76,274.02,275.335,272.195961446911,294.313011764706,294.313011764706,291.811574652294,348.315329543921,259.9958685393094,282.77860000000027,282.77860000000027,283.24888892178956,301.2714680591121,272.81056810383063,282.3294117647061,282.3294117647061,283.24888892178956,301.4715852005032,-40
1761831000,269.985,271.34,262.15,264.62,272.195961446911,294.313011764706,294.313011764706,280.68681931998725,348.315329543921,255.18879954687634,278.79512941176483,278.79512941176483,273.1783532029716,301.2714680591121,269.8337784081055,279.81564705882374,279.81564705882374,273.1783532029716,301.4715852005032,-20
1761845400,264.54,264.94,254.05,254.34,266.00329362340557,289.87463529411764,289.87463529411764,274.39704651141676,348.315329543921,249.3719417079029,274.1810941176474,274.1810941176474,264.5915392413377,286.90886319774694,264.52527270010825,275.94957647058817,275.94957647058817,264.5915392413377,286.83682911475296,-40
