time,open,high,low,close,STH MVRV,MVRV SMA,VLT SRI Bias Histogram,LT SRI Bias Histogram,ST SRI Bias Histogram,VST SRI Bias Histogram,LOI,Acc,Deep Acc,Trim 25%,Trim 50%,Trim 75%,Deep Acc Signal,Acc Signal,Trim 25%,Trim 50%,Trim 75%,Exit 100%,CT4 Dist,IWM Trim,LT Fast TL,LT Slow TL,BP Entry,MIXED Watch,LT Exit,Time Stop,IBIT Disabled
1758807000,316.65,317,297.19,298.64,1.440226333036354,,-20,-15,-20,-45,-5.122010125163963,-60,-80,40,60,80,,,,,,,,,327.5586294040522,377.2409122614349,0,0,0,0,0
1758821400,298.66,303.5,292.34,300.83,1.2802588837642854,,-15,-45,-40,-80,-10.194722118029501,-60,-80,40,60,80,,,,,,,,,314.10158444661994,377.2409122614349,0,0,0,0,0
1758893400,301.2,306.84,297.69,306.59,1.2802588837642854,,-10,-25,-20,-45,-10.194722118029501,-60,-80,40,60,80,,,,,,,,,314.10158444661994,377.2409122614349,0,0,0,0,0
1758907800,306.58,310,305.43,309.18,1.2802588837642854,,-15,-40,-15,-40,-22.956528873786233,-60,-80,40,60,80,,,,,,,,,314.10158444661994,377.2409122614349,0,0,0,0,0
1759152600,313.81,326.25,311,323.53,1.2802588837642854,,0,-25,0,-10,-22.956528873786233,-60,-80,40,60,80,,,,,,,,,314.10158444661994,377.2409122614349,0,0,0,0,0
1759167000,323.63,327.99,323.15,326.4,1.2802588837642854,,0,-25,0,0,-22.956528873786233,-60,-80,40,60,80,,,,,,,,,314.10158444661994,377.2409122614349,0,0,0,0,0
1759239000,320.68,324.36,316.18,317.41,1.2802588837642854,,5,-25,5,0,-22.956528873786233,-60,-80,40,60,80,,,,,,,,,314.10158444661994,377.2409122614349,0,0,0,0,0
1759253400,317.14,322.77,316.73,322.23,1.3616876725257645,,5,-30,-25,0,-22.956528873786233,-60,-80,40,60,80,,,,,,,,,314.10158444661994,377.2409122614349,0,0,0,0,0
1759325400,331.78,343.7,331.17,337.14,1.3616876725257645,,15,0,-10,60,-12.640096561684166,-60,-80,40,60,80,,,,,,,,,320.46804919789344,377.2409122614349,0,0,0,0,0
1759339800,337,339.64,333,338.44,1.3616876725257645,,15,-10,-10,25,-12.534719304368444,-60,-80,40,60,80,,,,,,,,,322.588188540901,377.2409122614349,0,0,0,0,0
1759411800,348.69,353.2,341.25,347.11,1.3616876725257645,,10,-10,-15,35,-12.140106661980957,-60,-80,40,60,80,,,,,,,,,330.5276036451224,377.2409122614349,0,0,0,0,0
1759426200,347.18,353.23,346.26,352.45,1.3616876725257645,,15,-10,-10,40,-9.235458890906736,-60,-80,40,60,80,,,,,,,,,335.80563195618504,377.2409122614349,0,0,0,0,0
1759498200,351.18,358.54,344.88,352.36,1.3616876725257645,,10,-10,10,20,-9.235458890906736,-60,-80,40,60,80,,,,,,,,,335.80563195618504,377.2409122614349,0,0,0,0,0
1759512600,352.21,353.03,344.44,351.87,1.4739212789877658,,20,10,45,70,-6.5644486513726035,-60,-80,40,60,80,,,,,,,,,335.80563195618504,377.2409122614349,0,0,0,0,0
1759757400,363.13,365.16,355.23,359.58,1.4739212789877658,,15,0,25,65,-6.132346765633515,-60,-80,40,60,80,,,,,,,,,344.49931246637703,377.2409122614349,0,0,0,0,0
1759771800,359.62,360,354.71,359.695,1.4739212789877658,,20,15,45,60,7.835821636258979,-60,-80,40,60,80,,,,,,,,,344.49931246637703,377.2409122614349,0,0,0,1,0
1759843800,358.83,359.45,329.44,333.85,1.4739212789877658,,0,0,10,10,7.835821636258979,-60,-80,40,60,80,,,,,,,,,344.49931246637703,377.2409122614349,0,0,0,1,0
1759858200,333.9,336.42,328.22,328.24,1.4739212789877658,,10,0,20,20,7.835821636258979,-60,-80,40,60,80,,,,,,,,,344.49931246637703,377.2409122614349,0,0,0,1,0
1759930200,335.68,336.35,322.33,329.7,1.4739212789877658,,10,0,20,10,7.835821636258979,-60,-80,40,60,80,,,,,,,,,344.49931246637703,377.2409122614349,0,0,0,1,0
1759944600,329.71,331.57,327.01,330.62,1.3762606367193047,,15,-5,25,-5,-2.2511296829949528,-60,-80,40,60,80,,,,,,,,,342.7498940665003,377.2409122614349,0,0,0,0,0
1760016600,327.29,328.95,318.86,319.43,1.3762606367193047,,15,-10,15,-10,-2.379292008021314,-60,-80,40,60,80,,,,,,,,,340.17133020460744,377.2409122614349,0,0,0,0,0
