time,open,high,low,close,CRS,ATR,Histogram,MACD,Signal line,CMF,Up Trend,Down Trend,Volume,OnBalanceVolume,MTF RSI,LOI,Acc,Deep Acc,Trim 25%,Trim 50%,Trim 75%,Acc Enter,Deep Enter,Acc Bounce,Deep Bounce,Trim 25%,Trim 50%,Trim 75%,Exit 100%,CT4 Dist,IWM Trim,LT Fast TL,LT Slow TL,BP Entry,MIXED Watch,LT Exit,Time Stop,IBIT Disabled,CT1 Cross,CT2 Cross,CT3 Cross,CT4 Distribution,IWM CT3 Warning,LT Fast TL,LT Slow TL,VST SRI Bias Histogram,VLT SRI Bias Histogram,ST SRI Bias Histogram,LT SRI Bias Histogram,VLT Reversal Support,VLT Reversal Robust Fit,VLT Reversal Resistance,VLT Fast Trackline,VLT Slow Trackline,VLT Stage 4 to 1,VLT Stage 1 to 2,VLT Stage 2 to 3,VLT Stage 3 to 4,ST Reversal Support,ST Reversal Robust Fit,ST Reversal Resistance,ST Fast Trackline,ST Slow Trackline,ST Stage 4 to 1,ST Stage 1 to 2,ST Stage 2 to 3,ST Stage 3 to 4,LT Reversal Support,LT Reversal Robust Fit,LT Reversal Resistance,LT Fast Trackline,LT Slow Trackline,LT Stage 4 to 1,LT Stage 1 to 2,LT Stage 2 to 3,LT Stage 3 to 4,VST Reversal Support,VST Reversal Robust Fit,VST Reversal Resistance,VST Fast Trackline,VST Slow Trackline,VST Stage 4 to 1,VST Stage 1 to 2,VST Stage 2 to 3,VST Stage 3 to 4,STH MVRV,MVRV SMA,%K,%D,MTF RSI,Short-Term Risk Score,MVRV,Z-score,Plot,Plot,DOI Score (0-10),LOI,VLT SRI Bias,T1 Trim 25%,T2 Trim 50%,T3 Trim 75%,VLT Peak,EXIT — LOI Rollover,CT4 Distribution
1751549400,1.0654085745694393,1.0814774081202456,1.0654085745694393,1.0783055198973042,3,0.01934843481285326,0.01134166101497387,0.025243846173554463,0.013902185158580592,0.030915522853044424,1.006927167147785,,2046828,11072163,72.98470674909245,9.961230868272661,-40,-60,10,30,50,,,,,,,,,,,1.046060139756586,0.9246812569360915,0,0,0,0,0,0,0,0,0,0,1.046060139756586,0.9246812569360915,45,15,30,30,,,,1.0423513864481788,,0,0,0,0,0.9666821275711046,0.9968411585212245,1.0270001894713443,1.0599260179151506,1.0408474944298054,0,0,0,0,0.9646704103763991,1.018834542170507,1.0729986739646147,1.046060139756586,0.9246812569360915,0,1,0,0,0.992388722748574,1.029908884331829,1.067429045915084,1.0599260179151506,1.0408474944298054,0,0,0,0,,,,,77.06709455158325,,2.25612089665167,5.899379199159827,,,0,9.961230868272661,0,0,0,0,0,0,0
1751895000,1.1121216296908731,1.1225942767902255,1.1093519882179677,1.1142870314877138,2,0.021129886390000983,0.013677012782767194,0.030998451137039584,0.01732143835427239,-0.021406311672017446,1.0428222636588684,,1646093,12718256,77.34470218562414,10.816159832073456,-40,-60,10,30,50,,,,,10.816159832073456,,,,,,1.0882221018279667,0.9246812569360915,0,0,0,0,0,0,0,0,0,0,1.0882221018279667,0.9246812569360915,25,10,10,0,,,,1.0423513864481788,,0,0,0,0,0.9709478736596895,1.0066881714083697,1.04242846915705,1.0978516461676004,1.0408474944298054,0,0,0,0,0.9646704103763991,1.018834542170507,1.0729986739646147,1.0882221018279667,0.9246812569360915,0,0,0,0,1.00308567757163,1.04862408777992,1.09416249798821,1.0978516461676004,1.0408474944298054,0,0,0,0,,,,,80.11294587243057,,2.2371146356997427,5.873689481524675,,,0,10.816159832073456,0,0,0,0,0,0,0
1751909400,1.1147994467496543,1.1154342614788864,1.1081355619170745,1.1120745318697538,2,0.02014194447370176,0.01412468161335309,0.034977290370963754,0.020852608757610663,0.025374114420846108,1.0437595198687315,,1237259,11480997,76.52684282504373,10.816159832073456,-40,-60,10,30,50,,,,,,,,,,,1.0882221018279667,0.9246812569360915,0,0,0,0,0,0,0,0,0,0,1.0882221018279667,0.9246812569360915,30,30,45,15,,,,1.083561833169267,,0,0,0,0,0.9758419321851961,1.0159941792541323,1.0561464263230684,1.0978516461676004,1.0830705148023416,0,0,0,0,0.9709648547871486,1.0291595616669236,1.0873542685466986,1.0882221018279667,0.9246812569360915,0,0,0,0,1.014411604208793,1.0658576512584763,1.1173036983081597,1.0978516461676004,1.0830705148023416,0,0,0,0,,,,,,,2.2371146356997427,5.869076505718623,,,0,10.816159832073456,0,0,0,0,0,0,0
1751981400,1.1325568496949527,1.1420252345519248,1.1314365024288688,1.1363005459424447,2,0.020842570060020993,0.015020770981578634,0.03962857248458396,0.024607801503005323,0.0279736518195841,1.0665228050394218,,1734936,13215933,79.12921968172378,11.269799201850917,-40,-60,10,30,50,,,,,,,,,,,1.1105939323688478,0.9246812569360915,0,0,0,0,0,0,0,0,0,0,1.1105939323688478,0.9246812569360915,30,15,15,0,,,,1.083561833169267,,0,0,0,0,0.9813933697670136,1.0267930203268443,1.072192670886675,1.1178600846036462,1.0830705148023416,0,0,0,0,0.9709648547871486,1.0291595616669236,1.0873542685466986,1.1105939323688478,0.9246812569360915,0,0,0,0,1.026913759922421,1.0850339913201714,1.1431542227179219,1.1178600846036462,1.0830705148023416,0,0,0,0,,,,,82.09495399033622,,2.214018279713391,5.768807051631862,,,0,11.269799201850917,0,0,0,0,0,0,0
1751995800,1.136208013324697,1.136208013324697,1.1298833549342715,1.1306077143649986,2,0.019812185842031864,0.014207360961077616,0.04236700270435234,0.028159641743274726,0.04506243600912091,1.0679332697211545,,1648270,11567663,76.96973694218933,11.269799201850917,-40,-60,10,30,50,,,,,,,,,,,1.1105939323688478,0.9246812569360915,0,0,0,0,0,0,0,0,0,0,1.1105939323688478,0.9246812569360915,35,20,35,15,,,,1.1049255566197236,,0,0,0,0,0.9875343258366563,1.037178103685843,1.0868218815350295,1.1178600846036462,1.1006957413877012,0,0,0,0,0.9777801848494134,1.040479005982272,1.1031778271151305,1.1105939323688478,0.9246812569360915,0,0,0,0,1.0386924480655868,1.1014631604002516,1.1642338727349164,1.1178600846036462,1.1006957413877012,0,0,0,0,,,,,,,2.214018279713391,5.768973745784513,,,0,11.269799201850917,0,0,0,0,0,0,0
1752067800,1.1470235348407938,1.154626810591383,1.1453907260299279,1.1545127685074215,2,0.02011267944091419,0.01422159661070084,0.04593663750665078,0.03171504089594994,0.090222970337169,1.0842018664752435,,2769034,14336697,79.49972577508007,11.567552767809852,-40,-60,10,30,50,,,,,,,,,,,1.1252780465890138,0.9246812569360915,0,0,0,0,0,0,0,0,0,0,1.1252780465890138,0.9246812569360915,30,15,15,0,,,,1.1049255566197236,,0,0,0,0,0.9942875628627952,1.0489357848312346,1.103584006799674,1.1332356437505946,1.1006957413877012,0,0,0,0,0.9777801848494134,1.040479005982272,1.1031778271151305,1.1252780465890138,0.9246812569360915,0,0,0,0,1.0514839601235189,1.1194650451417836,1.1874461301600483,1.1332356437505946,1.1006957413877012,0,0,0,0,,,,,83.72971610113352,,2.2236564074405023,5.823138181130143,,,0,11.567552767809852,0,0,0,0,0,0,0
1752082200,1.1546439271721596,1.1575071343091228,1.1516797054763,1.1544476129150953,2,0.019092304397479092,0.013191701594020132,0.048204667888475106,0.035012966294454974,0.1248738022428518,1.0936189795909939,,1558505,12778192,79.47409911736301,11.715766431335373,-40,-60,10,30,50,,,,,,,,,,,1.1325874010788208,0.9246812569360915,0,0,0,0,0,0,0,0,0,0,1.1325874010788208,0.9246812569360915,50,35,35,15,,,,1.1202942404561245,,0,0,0,0,1.0018621452892913,1.061010108591638,1.1201580718939845,1.1396966573294716,1.119960379062478,0,0,0,0,0.9851082636369883,1.0526090242782535,1.1201097849195187,1.1325874010788208,0.9246812569360915,0,0,0,0,1.064051132038514,1.1363146322335405,1.208578132428567,1.1396966573294716,1.119960379062478,0,0,0,0,,,,,,,2.2236564074405023,5.821223212538753,,,0,11.715766431335373,0,0,0,0,0,0,0
1752154200,1.164994938805558,1.1739030342096781,1.1629407697626182,1.1739030342096781,2,0.019118241318700786,0.012777045559423758,0.05098427324373467,0.03820722768431091,0.20420249894853867,1.1077082793262274,,2260922,15039114,81.40192560881107,11.943584002542098,-40,-60,10,30,50,,,,,,,,,,,1.1438225284439174,0.9246812569360915,0,0,0,0,0,0,0,0,0,0,1.1438225284439174,0.9246812569360915,30,15,15,0,,,,1.1202942404561245,,0,0,0,0,1.0098859159581575,1.0739931290934668,1.138100342228776,1.1540593145648852,1.119960379062478,0,0,0,0,0.9851082636369883,1.0526090242782535,1.1201097849195187,1.1438225284439174,0.9246812569360915,0,0,0,0,1.0772460595762148,1.153917365564504,1.2305886715527934,1.1540593145648852,1.119960379062478,0,0,0,0,,,,,84.38789849831535,,2.264827169718438,6.021093654077212,,,0,11.943584002542098,0,0,0,0,0,0,0
1752168600,1.173864996776867,1.1739949460142431,1.1572604755990985,1.1593176697779206,3,0.018947971968446775,0.010568221463224906,0.05141750451334204,0.04084928305011713,0.14052077715260028,1.1077082793262274,,1349442,13689672,75.66447366997376,11.943584002542098,-40,-60,10,30,50,,,,,,,,,,,1.1438225284439174,0.9246812569360915,0,0,0,0,0,0,0,0,0,0,1.1438225284439174,0.9246812569360915,35,20,50,15,,,,1.1325603580591992,,0,0,0,0,1.0183113516283981,1.0862037675768956,1.1540961835253931,1.1540593145648852,1.1340082917107774,0,0,0,0,0.9927657324921358,1.0647486946369538,1.1367316567817718,1.1438225284439174,0.9246812569360915,0,0,0,0,1.0887086487656727,1.168022301991446,1.2473359552172192,1.1540593145648852,1.1340082917107774,0,0,0,0,,,,,,,2.264827169718438,6.009369039995246,,,0,11.943584002542098,0,0,0,0,0,0,0
1752240600,1.174025494180676,1.174025494180676,1.1310185185185186,1.1336200915776329,2,0.020666472232283246,0.006617395156860537,0.04912102699619281,0.04250363183933227,0.11741079279868313,1.1077082793262274,,2297900,11391772,66.73913779032304,11.943584002542098,-40,-60,10,30,50,,,,,,,,,,,1.1438225284439174,0.9246812569360915,0,0,0,0,0,0,0,0,0,0,1.1438225284439174,0.9246812569360915,0,0,0,0,,,,1.1325603580591992,,0,0,0,0,1.0255103577281353,1.0957903707883312,1.1660703838485271,1.1540593145648852,1.1340082917107774,0,0,0,0,0.9927657324921358,1.0647486946369538,1.1367316567817718,1.1438225284439174,0.9246812569360915,0,0,0,0,1.0962253452959048,1.175764142384319,1.2553029394727333,1.1540593145648852,1.1340082917107774,0,0,0,0,,,,,73.6977096627279,,2.356351289225822,6.415327512392129,,,0,11.943584002542098,0,0,0,0,0,0,0
1752255000,1.134452615512696,1.1356802516537912,1.1202259154668766,1.1333672572512374,2,0.020294176800471204,0.003390566185112652,0.04674183957072309,0.043351273385610435,0.1261986515918583,1.1077082793262274,,923506,10468266,66.65582739409551,9.009799943862049,-40,-60,10,30,50,,,,,,,,,,,1.1438225284439174,1.0585826349593832,0,0,0,0,0,0,0,0,0,0,1.1438225284439174,1.0585826349593832,15,15,15,15,,,,1.1325603580591992,,0,0,0,0,1.0326759550657962,1.10515810318937,1.1776402513129438,1.1540593145648852,1.1340082917107774,0,0,0,0,0.9995805480817165,1.0737455419749011,1.147910535868086,1.1438225284439174,1.0585826349593832,0,0,0,0,1.1020380563249585,1.1809592290627484,1.2598804018005383,1.1540593145648852,1.1340082917107774,0,0,0,0,,,,,,,2.356351289225822,6.376458537724984,,,0,9.009799943862049,0,0,0,0,0,0,0
1752499800,1.1480281429364934,1.1480281429364934,1.0952028153361735,1.1028037383177571,4,0.022617830429031822,-0.0011554044431908508,0.04190701783162187,0.043062422274812724,0.1373965624846944,,1.1925279750751532,1537647,8930619,57.33802786963306,1.5097999438620484,-40,-60,10,30,50,,,,,,,,,,,1.1438225284439174,1.0585826349593832,0,0,0,0,0,0,0,0,0,0,1.1438225284439174,1.0585826349593832,-25,10,10,0,,,,1.1325603580591992,,0,0,0,0,1.0381801170127176,1.111806986176338,1.1854338553399584,1.1311390798328544,1.1340082917107774,0,0,0,0,0.9995805480817165,1.0737455419749011,1.147910535868086,1.1438225284439174,1.0585826349593832,0,0,0,0,1.104183333999039,1.181289063608471,1.181289063608471,1.1311390798328544,1.1340082917107774,0,0,0,0,,,66.66666666666667,,63.69235933712648,,2.4049114190944656,6.582972735366428,,,0,1.5097999438620484,0,0,0,0,0,0,0
1752514200,1.1011381511982974,1.1051462421325435,1.0952336881073577,1.0952336881073577,4,0.02171031068589997,-0.004819857356194841,0.037037600579569174,0.041857457935764016,0.08645854714140389,,1.1697322319065961,730284,8200335,55.276927130154725,1.5097999438620484,-40,-60,10,30,50,,,,,,,,,,,1.1438225284439174,1.0585826349593832,0,0,0,0,0,0,0,0,0,0,1.1438225284439174,1.0585826349593832,0,15,15,0,,,,1.1325603580591992,,0,0,0,0,1.0419400262728449,1.116005348033455,1.1900706697940653,1.1147253961902286,1.1340082917107774,0,0,0,0,1.0048413891011478,1.0793993881398782,1.1539573871786086,1.1438225284439174,1.0585826349593832,0,0,0,0,1.1040897917297843,1.1786000141851618,1.1786000141851618,1.1147253961902286,1.1340082917107774,0,0,0,0,,,,,,,2.4049114190944656,6.524760911776984,,,0,1.5097999438620484,0,0,0,0,0,0,0
1752586200,1.0897672700406353,1.097155522718877,1.0627032048304692,1.0705494403418327,3.5,0.022620454057507667,-0.008820898042374563,0.03083133538279581,0.03965223342517037,0.05126086619224674,,1.1528530992491763,2843417,5356918,49.081387752070384,-6.416121310536329,-40,-60,10,30,50,,,,,,,,,,,1.1197759767763846,1.0585826349593832,0,0,0,0,0,0,0,0,0,0,1.1197759767763846,1.0585826349593832,-25,-10,-10,0,,,,1.1325603580591992,,0,0,0,0,1.0435596928991449,1.1170350756594334,1.1170350756594334,1.0858973428674432,1.1340082917107774,0,0,0,0,1.0048413891011478,1.0793993881398782,1.1539573871786086,1.1197759767763846,1.0585826349593832,0,0,0,0,1.0993808503114308,1.170868857900747,1.170868857900747,1.0858973428674432,1.1340082917107774,0,0,0,0,,,,,61.1604526646168,,2.4117268070074838,6.519175745588551,,,0,-6.416121310536329,0,0,0,0,0,0,0
1752600600,1.071335686420212,1.087396675025541,1.0708976026760824,1.087396675025541,3.5,0.02220808124509343,-0.010152617464099165,0.02696146159504642,0.037114079059145585,0.06931318379312708,,1.1498326711829772,1896159,7253077,52.956862572707536,-6.416121310536329,-40,-60,10,30,50,,,,,,,,,,,1.1197759767763846,1.0585826349593832,0,0,0,0,0,0,0,0,0,0,1.1197759767763846,1.0585826349593832,15,15,15,0,,,,1.1325603580591992,,0,0,0,0,1.046638374874091,1.120342978592233,1.1940475823103749,1.0858973428674432,1.1340082917107774,0,0,0,0,1.0094735841605385,1.0841322935597613,1.158791002958984,1.1197759767763846,1.0585826349593832,0,0,0,0,1.0959766441042602,1.1638743954275974,1.1638743954275974,1.0858973428674432,1.1340082917107774,0,0,0,0,,,,,,,2.4117268070074838,6.461326726769026,,,0,-6.416121310536329,0,0,0,0,0,0,0
1752672600,1.086360266864344,1.093432007400555,1.078387666016532,1.0841372912801486,4,0.02169638554073126,-0.011001464644515332,0.023362248253501416,0.03436371289801675,-0.017608166797152058,,1.1498326711829772,5243034,2010043,52.13019807055544,-6.416121310536329,-40,-60,10,30,50,,,,,,,,,,,1.1197759767763846,1.0585826349593832,0,0,0,0,0,0,0,0,0,0,1.1197759767763846,1.0585826349593832,10,10,10,0,,,,1.1325603580591992,,0,0,0,0,1.049392624477499,1.1232362819040849,1.1970799393306708,1.0858973428674432,1.1340082917107774,0,0,0,0,1.0094735841605385,1.0841322935597613,1.158791002958984,1.1197759767763846,1.0585826349593832,0,0,0,0,1.0918476769696812,1.1555469359902932,1.1555469359902932,1.0858973428674432,1.1340082917107774,0,0,0,0,,,,,63.58420736970979,,2.3649479162868867,6.221130966534741,,,0,-6.416121310536329,0,0,0,0,0,0,0
1752687000,1.084686021704851,1.101259959236613,1.0814670561506006,1.0991283382789316,4,0.021560422508251346,-0.01031338446996645,0.02147198231055869,0.03178536678052514,0.05521272284660523,,1.1498326711829772,1401285,3411328,55.56581999325189,-6.416121310536329,-40,-60,10,30,50,,,,,,,,,,,1.1197759767763846,1.0585826349593832,0,0,0,0,0,0,0,0,0,0,1.1197759767763846,1.0585826349593832,15,15,15,0,,,,1.1325603580591992,,0,0,0,0,1.0532425744138931,1.1276383311958844,1.2020340879778757,1.0858973428674432,1.1340082917107774,0,0,0,0,1.0147650404351893,1.0902458182791475,1.1657265961231056,1.1197759767763846,1.0585826349593832,0,0,0,0,1.0897896024356613,1.1485417564368194,1.2072939104379776,1.0858973428674432,1.1340082917107774,0,0,0,0,,,,,,,2.3649479162868867,6.184062254717804,,,0,-6.416121310536329,0,0,0,0,0,0,0
1752759000,1.096815994076268,1.1167738056698886,1.096815994076268,1.1046834505738614,4,0.02144595030006343,-0.009276731323650467,0.020189452625962057,0.029466183949612524,0.035315985747134064,,1.1498326711829772,2344874,5756202,56.80302766193376,-6.416121310536329,-40,-60,10,30,50,,,,,,,,,,,1.1197759767763846,1.0585826349593832,0,0,0,0,0,0,0,0,0,0,1.1197759767763846,1.0585826349593832,25,10,10,0,,,,1.1325603580591992,,0,0,0,0,1.0572488604732686,1.1322457895642863,1.207242718655304,1.0893992962586347,1.1340082917107774,0,0,0,0,1.0147650404351893,1.0902458182791475,1.1657265961231056,1.1197759767763846,1.0585826349593832,0,0,0,0,1.0884206185999536,1.1417801899959223,1.195139761391891,1.0893992962586347,1.1340082917107774,0,0,0,0,,,,,66.32190350009542,,2.367753226661479,6.1969662708368265,,,0,-6.416121310536329,0,0,0,0,0,0,0
1752773400,1.1069974083672713,1.1180009254974548,1.1050486336266792,1.1130129065087664,4,0.020865344916029854,-0.007877746785622801,0.019619000467584025,0.027496747253206826,-0.01846032579492431,,1.1498326711829772,1328220,7084422,58.66163318639374,-6.416121310536329,-40,-60,10,30,50,,,,,,,,,,,1.1197759767763846,1.0585826349593832,0,0,0,0,0,0,0,0,0,0,1.1197759767763846,1.0585826349593832,30,15,15,0,,,,1.1325603580591992,,0,0,0,0,1.0614881658100517,1.137162988590057,1.2128378113700622,1.0968831990102494,1.1340082917107774,0,0,0,0,1.0205493703559898,1.097006139145107,1.173462907934224,1.1197759767763846,1.0585826349593832,0,0,0,0,1.0878885177706863,1.1344898334063889,1.1810911490420914,1.0968831990102494,1.1340082917107774,0,0,0,0,,,,,,,2.367753226661479,6.157808233757765,,,0,-6.416121310536329,0,0,0,0,0,0,0
1752845400,1.1209521173539994,1.1209521173539994,1.0998245452026965,1.1034164358264082,4,0.020884075432835072,-0.00745103281204304,0.018182956238153025,0.025633989050196065,-0.028038173996257857,,1.1498326711829772,1940592,5143830,55.6887296627986,-6.416121310536329,-40,-60,10,30,50,,,,,,,,,,,1.1197759767763846,1.0585826349593832,0,0,0,0,0,0,0,0,0,0,1.1197759767763846,1.0585826349593832,10,10,10,0,,,,1.1325603580591992,,0,0,0,0,1.0649041014677623,1.1409350189697485,1.2169659364717347,1.0968831990102494,1.1340082917107774,0,0,0,0,1.0205493703559898,1.097006139145107,1.173462907934224,1.1197759767763846,1.0585826349593832,0,0,0,0,1.0854446269497875,1.1283469656735763,1.171249304397365,1.0968831990102494,1.1340082917107774,0,0,0,0,,,,,60.82688959720233,,2.369259372732507,6.148154332725234,,,0,-6.416121310536329,0,0,0,0,0,0,0
1752859800,1.1022575135035315,1.1065244493697188,1.0969529085872576,1.0989518400517153,4,0.02007603724352266,-0.007311601565275504,0.016494487093601684,0.02380608865887719,-0.0749946646585001,,1.1498326711829772,841167,4302663,54.30974413302585,-6.416121310536329,-40,-60,10,30,50,,,,,,,,,,,1.1197759767763846,1.0585826349593832,0,0,0,0,0,0,0,0,0,0,1.1197759767763846,1.0585826349593832,-5,-5,-5,0,,,,1.1325603580591992,,0,0,0,0,1.0676974845626885,1.1438323683599956,1.2199672521573026,1.0968831990102494,1.1340082917107774,0,0,0,0,1.0251605127344527,1.1017159833133048,1.1782714538921568,1.1197759767763846,1.0585826349593832,0,0,0,0,1.0819040175354808,1.1216735700583147,1.1216735700583147,1.0968831990102494,1.1340082917107774,0,0,0,0,,,,,,,2.369259372732507,6.109531102800545,,,0,-6.416121310536329,0,0,0,0,0,0,0
1753104600,1.0932218956649522,1.100229463056448,1.0890316659017898,1.0919856788763425,4,0.019441877237175196,-0.007502522223243754,0.014427935879822495,0.02193045810306625,-0.08508841845031154,,1.1498326711829772,1698827,2603836,52.140235204887,-6.416121310536329,-40,-60,10,30,50,,,,,,,,,,,1.1197759767763846,1.0585826349593832,0,0,0,0,0,0,0,0,0,0,1.1197759767763846,1.0585826349593832,-10,-10,-10,0,,,,1.1325603580591992,,0,0,0,0,1.069760240794421,1.1457423971760803,1.2217245535577397,1.0968831990102494,1.1340082917107774,0,0,0,0,1.0251605127344527,1.1017159833133048,1.1782714538921568,1.1197759767763846,1.0585826349593832,0,0,0,0,1.077060235741972,1.1126941926671172,1.1126941926671172,1.0968831990102494,1.1340082917107774,0,0,0,0,,,33.333333333333336,,59.43448943647831,,2.32320354909128,5.899199890942079,,,0,-6.416121310536329,0,0,0,0,0,0,0
1753119000,1.091526668502708,1.0939455281560544,1.0905500964275874,1.0936939423209604,4,0.01829570255798175,-0.007319811398787023,0.01278069385458247,0.020100505253369493,-0.07026001418212885,,1.145135207028361,805201,3409037,52.63985851060517,-6.416121310536329,-40,-60,10,30,50,,,,,,,,,,,1.1197759767763846,1.0585826349593832,0,0,0,0,0,0,0,0,0,0,1.1197759767763846,1.0585826349593832,-5,-5,-5,0,,,,1.1325603580591992,,0,0,0,0,1.0717393971031917,1.1475277280981964,1.223316059093201,1.0968831990102494,1.1340082917107774,0,0,0,0,1.0292386642546125,1.1055049983168146,1.1817713323790167,1.1197759767763846,1.0585826349593832,0,0,0,0,1.072553356097944,1.1037097662631372,1.1037097662631372,1.0968831990102494,1.1340082917107774,0,0,0,0,,,,,,,2.32320354909128,5.874884241133827,,,0,-6.416121310536329,0,0,0,0,0,0,0
1753191000,1.0831187936741449,1.0848017621145376,1.0507758699843908,1.073394495412844,4,0.020054443256452312,-0.0083002909327882,0.009725141587384245,0.018025432520172444,-0.051871771995107174,,1.1282628930133212,1657623,1751414,46.43626352033357,-6.680385719012938,-40,-60,10,30,50,,,,,,,,,,,1.1048562053709898,1.0585826349593832,0,0,0,0,0,0,0,0,0,0,1.1048562053709898,1.0585826349593832,-25,-10,-10,0,,,,1.1325603580591992,,0,0,0,0,1.0720522434877553,1.147230659228939,1.147230659228939,1.0923008665203744,1.1340082917107774,0,0,0,0,1.0292386642546125,1.1055049983168146,1.1817713323790167,1.1048562053709898,1.0585826349593832,0,0,0,0,1.062707057992417,1.0935367499858142,1.0935367499858142,1.0923008665203744,1.1340082917107774,0,0,0,0,,,,,58.75147477756905,,2.3213501267167773,5.853244087330602,,,0,-6.680385719012938,0,0,0,0,0,0,0
1753205400,1.0705439867902027,1.0920521292217327,1.0669052863436124,1.0920521292217327,4,0.020418186086571453,-0.007453369368863542,0.008708720809093018,0.01616209017795656,0.01312417926291145,,1.1282628930133212,1132293,2883707,52.0317706600682,-6.680385719012938,-40,-60,10,30,50,,,,,,,,,,,1.1048562053709898,1.0585826349593832,0,0,0,0,0,0,0,0,0,0,1.1048562053709898,1.0585826349593832,-5,-5,-5,0,,,,1.1325603580591992,,0,0,0,0,1.0733899587602018,1.1480409808024357,1.2226920028446695,1.0923008665203744,1.1340082917107774,0,0,0,0,1.0329990840449645,1.1089217686022002,1.1848444531594358,1.1048562053709898,1.0585826349593832,0,0,0,0,1.0566154924870974,1.0851342978992078,1.0851342978992078,1.0923008665203744,1.1340082917107774,0,0,0,0,,,,,,,2.3213501267167773,5.830579594855648,,,0,-6.680385719012938,0,0,0,0,0,0,0
1753277400,1.085693269584406,1.0918943742824339,1.0770433023811714,1.0805813632600498,4,0.02003180328328501,-0.007411201578722795,0.006898088204553066,0.01430928978327586,-0.09073182169535728,,1.1282628930133212,1952596,931111,48.66578066156478,-6.680385719012938,-40,-60,10,30,50,,,,,,,,,,,1.1048562053709898,1.0585826349593832,0,0,0,0,0,0,0,0,0,0,1.1048562053709898,1.0585826349593832,-10,-10,-10,0,,,,1.1325603580591992,,0,0,0,0,1.073716951595376,1.1475748316061674,1.1475748316061674,1.0923008665203744,1.1340082917107774,0,0,0,0,1.0329990840449645,1.1089217686022002,1.1848444531594358,1.1048562053709898,1.0585826349593832,0,0,0,0,1.0495901308185642,1.0779501061516803,1.0779501061516803,1.0923008665203744,1.1340082917107774,0,0,0,0,,,,,52.1545038748509,,2.365052326273803,6.005522197311046,,,0,-6.680385719012938,0,0,0,0,0,0,0
1753291800,1.0803053996872414,1.0803053996872414,1.0607871988228803,1.0684742647058825,4,0.02001482907999105,-0.007899366000490213,0.004435082282663094,0.012334448283153308,-0.09638127385352398,,1.1282628930133212,1118803,-187692,45.33239743602046,-6.760728583624273,-40,-60,10,30,50,,,,,,,,,,,1.1003202287672325,1.0585826349593832,0,0,0,0,0,0,0,0,0,0,1.1003202287672325,1.0585826349593832,-20,-10,-10,0,,,,1.1325603580591992,,0,0,0,0,1.0729801172394424,1.1458455277586375,1.1458455277586375,1.081058675406636,1.1340082917107774,0,0,0,0,1.0349614377534566,1.1096662077870554,1.1843709778206541,1.1003202287672325,1.0585826349593832,0,0,0,0,1.0419617073694598,1.0715707868440023,1.0715707868440023,1.081058675406636,1.1340082917107774,0,0,0,0,,,,,,,2.365052326273803,5.971714696224732,,,0,-6.760728583624273,0,0,0,0,0,0,0
1753363800,1.074425896892004,1.074425896892004,1.0249103777920765,1.0339123242349049,4,0.022122021224272224,-0.01010935329233005,-0.0003022433322592555,0.009807109960070795,-0.19853135717623346,,1.118691018825742,2047421,-2235113,37.44703422473928,-6.82754511959375,-40,-60,10,30,50,,,,,,,,,,,1.0965479181162763,1.0585826349593832,0,0,0,0,0,0,0,0,0,0,1.0965479181162763,1.0585826349593832,-25,-10,-10,0,,,,1.1325603580591992,,0,0,0,0,1.0694331534544093,1.141278841632635,1.141278841632635,1.057058278732381,1.1340082917107774,0,0,0,0,1.0349614377534566,1.1096662077870554,1.1843709778206541,1.0965479181162763,1.0585826349593832,0,0,0,0,1.0261792970460595,1.0596405503382442,1.0596405503382442,1.057058278732381,1.1340082917107774,0,0,0,0,,,,,46.62813054386518,,2.337008141707513,5.835209312025473,,,0,-6.82754511959375,0,0,0,0,0,0,0
1753378200,1.0374965536255858,1.0447143251449076,1.0313075506445673,1.0360824742268042,4,0.021499503601134232,-0.01091549715466501,-0.003837261483260468,0.007078235671404542,-0.17911593286822777,,1.1041535635801711,871930,-1363183,38.17424244310935,-7.364833524776892,-40,-60,10,30,50,,,,,,,,,,,1.0662138287460419,1.0585826349593832,0,0,0,0,0,0,0,0,0,0,1.0662138287460419,1.0585826349593832,-40,0,-15,-15,,,,1.1039814458172306,,0,0,0,0,1.0658337917470149,1.1364014863320029,1.1364014863320029,1.0505990250679116,1.1089309476527645,0,0,0,0,1.035155467201876,1.1085871851625557,1.1085871851625557,1.0662138287460419,1.0585826349593832,0,0,0,0,1.0164280657138551,1.0517913980084321,1.0517913980084321,1.0505990250679116,1.1089309476527645,0,0,0,0,,,,,,,2.337008141707513,5.81051699546687,,,0,-7.364833524776892,0,0,0,0,0,0,0
