time,open,high,low,close,S3 Early,S3 Confirmed,S1 Early,S1 Confirmed
1701196200,50.944,51.351,50.578,50.578,0,0,0,0
1701268200,50.701,51.338,49.7,51.042,0,0,0,0
1701282600,51.035,51.32,50.613,50.683,0,0,0,0
1701354600,49.801,50.496,48.745,50.3,0,0,0,0
1701369000,50.3,50.31,49.6,49.826,0,0,0,0
1701441000,50.686,52.995,50.337,52.284,0,0,0,0
1701455400,52.247,52.98,51.898,52.766,0,0,0,0
1701700200,56.5855,57.564,54.999,55.742,0,0,0,0
1701714600,55.698,56.835,55.671,56.3075,0,0,0,0
1701786600,56.753,58.525,56.4,58.381,0,0,0,0
1701801000,58.308,58.962,57.357,57.787,0,0,0,0
1701873000,58.429,58.551,56.622,56.8,0,0,0,0
1701887400,56.85,57.576,56.808,56.903,0,0,0,0
1701959400,55.65,57.841,55.2955,56.782,0,0,0,0
1701973800,56.86,57.1855,56.225,57.112,0,0,0,0
1702045800,57.299,59.8,57.277,59.125,0,0,0,0
1702060200,59.099,59.941,58.761,59.919,0,0,0,0
1702305000,57.516,57.717,54.838,54.933,0,0,0,0
1702319400,54.933,55.654,54.617,55.6,0,0,0,0
1702391400,56.483,56.5,54.913,55.735,0,0,0,0
1702405800,55.704,55.953,55.343,55.779,0,0,0,0
1702477800,55.788,57,55.3,56.398,0,0,0,0
1702492200,56.309,58.599,56.1,58.599,0,0,0,0
1702564200,58.796,59.056,57.558,58.374,0,0,0,0
1702578600,58.36,58.8,57.922,58.228,0,0,0,0
1702650600,57.223,57.58,56.481,57.09,0,0,0,0
1702665000,57.096,57.171,56.736,57.043,0,0,0,0
1702909800,55.899,57.9,55.899,57.019,0,0,0,0
1702924200,57.042,57.574,57.02,57.1775,0,0,0,0
1702996200,58.0955,59.046,56.451,57.258,1,0,0,0
1703010600,57.2,57.6,56.999,57.068,1,0,0,0
1703082600,58.95,59.875,58.38,59.291,1,0,0,0
1703097000,59.167,59.925,57.22,57.3,1,0,0,0
1703169000,58.646,59.1,57.496,58.11,1,0,0,0
1703183400,58.11,58.35,57.796,58.155,1,0,0,0
1703255400,58.196,62.213,57.87,62.092,0,0,0,0
1703269800,62.054,62.248,60.4,61.905,0,0,0,0
1703601000,60.9065,61.531,59.623,60.365,0,0,0,0
1703615400,60.398,60.818,60.021,60.383,0,0,0,0
1703687400,61.35,65.998,61.275,65.767,0,0,0,0
1703701800,65.69,67.379,65.69,67.055,0,0,0,0
1703773800,65.469,68.912,65.401,67.85,0,0,0,0
1703788200,67.969,68.182,66.426,66.789,0,0,0,0
1703860200,67.479,67.968,61.7,62.967,0,0,0,0
1703874600,62.922,63.74,62.922,63.159,0,0,0,0
1704205800,69.236,72.776,68.63,69.5,0,0,0,0
1704220200,69.475,69.876,68.007,68.513,0,0,0,0
1704292200,64.014,65.831,62.8,63.454,0,0,0,0
1704306600,63.366,63.78,62.516,63.199,0,0,0,0
1704378600,64.099,66.703,62.755,65.108,0,0,0,0
1704393000,65.282,66.0675,65.026,65.581,0,0,0,0
1704465000,64.892,65.403,63.443,63.718,0,0,0,0
1704479400,63.8,64.12,63.011,63.117,0,0,0,0
1704724200,63.931,64.833,58.7,61.672,0,0,0,0
1704738600,61.633,62.61,59.15,59.802,0,0,0,0
1704810600,59.957,60.29,57.13,58.178,0,0,0,0
1704825000,58.096,58.475,57.55,57.749,1,0,0,0
1704897000,56.501,58.579,55.38,58.414,1,0,0,0
1704911400,58.449,58.664,56.3,56.555,1,0,0,0
1704983400,59.882,61.098,53.03,54,0,0,0,0
1704997800,53.997,55.076,53.544,53.626,0,0,0,0
1705069800,52.444,52.589,48.757,48.915,0,1,0,0
1705084200,48.909,49.174,48.1,48.552,0,0,0,0
1705415400,47.7855,48.94,46.7,48.141,0,0,0,0
1705429800,48.145,48.303,47.567,48.215,0,0,0,0
1705501800,47.377,48.785,47.377,48.613,0,0,0,0
1705516200,48.585,49.907,48.489,49.907,0,0,0,0
1705588200,50.127,52.191,47.8,47.95,0,0,0,0
1705602600,47.945,49.2,47.785,48.67,0,0,0,0
1705674600,48.55,48.573,46.501,48.077,0,0,0,0
1705689000,48.098,48.601,47.909,48.036,0,0,0,0
1705933800,46.84,48.375,45.539,46.85,0,0,0,0
1705948200,46.805,47.224,45.678,47,0,0,0,0
1706020200,44.902,45.948,43.858,45.195,0,0,0,0
1706034600,45.2,45.25,44.635,45.071,0,0,0,0
1706106600,46.004,46.168,44.722,45.099,0,0,0,0
1706121000,45.002,45.252,44.535,45.099,0,0,0,0
1706193000,45.055,46.4,44.596,46.128,0,0,0,0
1706207400,46.147,46.219,45.6,45.782,0,0,0,0
1706279400,47.05,50.063,46.494,49.697,0,0,0,0
1706293800,49.693,49.983,48.9595,49.444,0,0,0,0
1706538600,49.984,52.478,49.201,50.7,0,0,0,0
1706553000,50.708,51.418,50.458,51.348,0,0,0,0
1706625000,51.6,52.566,50.75,51.8,0,0,0,0
1706639400,51.822,52.244,51.561,51.95,0,0,0,0
1706711400,50.775,52.799,50.484,52.05,0,0,0,0
1706725800,52.172,52.232,49.97,50.121,0,0,0,0
1706797800,50.286,51.607,49.643,50.765,0,0,0,0
1706812200,50.8,51.007,50.151,50.362,0,0,0,0
1706884200,49.784,50.915,49.1,49.864,0,0,0,0
1706898600,49.824,50.364,49.7,49.946,0,0,0,0
1707143400,50.299,50.303,48.25,48.85,0,0,0,0
1707157800,48.9,49.345,48.71,49.056,0,0,0,0
1707229800,49.5,50.9,49.315,49.651,0,0,0,0
1707244200,49.729,50.2,49.6,49.818,0,0,0,0
1707316200,49.8,50.2,46.778,50.1,0,0,0,0
1707330600,50.16,50.879,49.579,50.865,0,0,0,0
1707402600,52.95,58.351,52.502,57.246,0,0,0,0
1707417000,57.2,58.841,57.179,58.742,0,0,0,0
1707489000,62.733,64.756,61.406,64.7,0,0,0,0
1707503400,64.75,64.889,63.749,64.745,0,0,0,0
1707748200,65.241,72.527,65.1385,70.957,0,0,0,0
1707762600,70.935,72.08,69.8,71.732,0,0,0,0
1707834600,66.85,69.958,65.743,69.876,0,0,0,0
1707849000,69.9,70.041,67.85,68.602,0,0,0,0
1707921000,74.756,77.191,73.4,75.82,0,0,0,0
1707935400,75.869,77.484,75.869,76.937,0,0,0,0
1708007400,79.251,80.7,74.305,74.938,0,0,0,0
1708021800,74.918,74.92,70.72,71.836,0,0,0,0
1708093800,73.5,73.996,70.05,70.895,0,0,0,0
1708108200,70.888,70.888,68.923,69.91,0,0,0,0
1708439400,71.165,72.025,67.015,68.465,0,0,0,0
1708453800,68.5,70.987,68.249,70.505,0,0,0,0
1708525800,68.415,68.533,66.666,67.127,0,0,0,0
1708540200,67.025,67.719,66.401,67.291,0,0,0,0
1708612200,68.221,72.257,68,70.85,0,0,0,0
1708626600,70.8,71.775,70.466,71.301,0,0,0,0
1708698600,69.969,70.419,67.77,69.301,0,0,0,0
1708713000,69.3,69.3,68.336,68.766,0,0,0,0
1708957800,68.821,80.25,68.777,78.802,0,0,0,0
1708972200,78.8,80.985,77.777,79.645,0,0,0,0
1709044200,86.608,89.04,84.3,86.902,0,0,0,0
1709058600,87,88.549,86.5,87.18,0,0,0,0
1709130600,95.4,100.88,91.535,94.6,0,0,0,0
1709145000,94.899,98.5,94.453,96.1,0,0,0,0
1709217000,99.742,104,96.074,98.745,0,0,0,0
1709231400,98.668,102.815,96.7,102.226,0,0,0,0
1709303400,99.7325,105.115,99.2,104.895,0,0,0,0
1709317800,104.888,108,102.7,107.94,0,0,0,0
1709562600,119.505,134.5,119.124,126,0,0,0,0
1709577000,125.802,135.989,125.6,133.311,0,0,0,0
1709649000,123.75,133.7,108.915,118.027,0,0,0,0
1709663400,118.04,119.498,103.502,105.001,0,0,0,0
1709735400,114.182,128.399,113.203,126.186,0,0,0,0
1709749800,126.2,127.553,121.3,124.603,0,0,0,0
1709821800,127.91,132.1,122.45,129.7,0,0,0,0
1709836200,129.548,130.6,127.09,129.926,0,0,0,0
1709908200,132.473,145.2,128.404,137,0,0,0,0
1709922600,136.779,143.5,134.86,142.502,0,0,0,0
1710163800,155.0745,165.6,148,162.85,0,0,0,0
1710178200,163.174,163.927,147.701,148.394,0,0,0,0
1710250200,154.4,157.657,143.88,144.7,0,0,0,0
1710264600,145,159.5,144.979,159.261,0,0,0,0
1710336600,165.503,177.031,161.925,175.267,0,0,0,0
1710351000,175.447,177.495,169.5,176.4485,0,0,0,0
1710423000,170.803,174.6,160.7,166.3,0,0,0,0
1710437400,166.461,170,155.1,167.718,0,0,0,0
1710509400,160.632,170,157,166.9,0,0,0,0
1710523800,166.88,181.6,166.6,178.112,0,0,0,0
1710768600,171.845,173.5,144.6,147.747,0,0,0,0
1710783000,147.936,155.9,146.6,150.001,0,0,0,0
1710855000,132.741,145,123.044,143.701,0,0,0,0
1710869400,143.701,143.918,136.3,141.524,0,0,0,0
1710941400,142.569,147.7,136.301,142,0,0,0,0
1710955800,142.359,154.987,140.072,154.625,0,0,0,0
1711027800,159.5,170.467,158.318,166.5,0,0,0,0
1711042200,166.5,167.586,158.105,160,0,0,0,0
1711114200,152.141,159.5,149,156.061,0,0,0,0
1711128600,156.361,156.866,150.33,152.351,0,0,0,0
1711373400,160.629,184.299,159,184.144,0,0,0,0
1711387800,184.194,187.363,182.029,185.6,0,0,0,0
1711459800,188.88,191,179.142,186.9,0,0,0,0
1711474200,186.948,190.165,186.097,187.674,0,0,0,0
1711546200,195.793,199.97,184.21,193,0,0,0,0
1711560600,193.173,193.5,188.776,191.867,0,0,0,0
1711632600,194.493,198.9,164.787,174,0,0,0,0
1711647000,174.414,177.33,170.325,170.326,0,0,0,0
1711978200,164.597,169.2,158.686,160.405,0,0,0,0
1711992600,160.666,164.402,158.655,163.674,0,0,0,0
1712064600,149.201,156.124,146.212,154.349,0,0,0,0
1712079000,154.193,159.2,152.5,157.952,0,0,0,0
1712151000,158.038,169.949,156.885,167.1,0,0,0,0
1712165400,167.4,167.621,158.5,160.626,1,0,0,0
1712237400,169.15,173.988,165.43,165.946,1,0,0,0
1712251800,166,170.9,161.01,161.562,1,0,0,0
1712323800,157,167.425,156.3,157.1,1,0,0,0
1712338200,157.266,158.301,143.001,143.895,1,0,0,0
1712583000,160.288,162.4,149.2,150.427,1,0,0,0
1712597400,150.484,154.289,149.2,151.1085,1,0,0,0
1712669400,147.501,148,137.417,142.1,1,0,0,0
1712683800,142.192,144.648,141.1,144.648,0,0,0,0
1712755800,138.976,150.364,137.5,148.624,0,0,0,0
1712770200,148.6,156.618,147.88,156.569,0,0,0,0
1712842200,154.578,157.798,151,152.894,0,0,0,0
1712856600,153.112,155.815,151.515,155.096,0,0,0,0
1712928600,153.112,153.899,144.352,145,0,0,0,0
1712943000,145.125,148.499,143.121,147.962,0,0,0,0
1713187800,147.148,148.7,137.7,137.7,0,0,0,0
1713202200,137.746,138.546,132.1,133.686,0,0,0,0
1713274200,130.9245,132.993,121.615,126.39,0,0,0,0
1713288600,126.723,128.7,124,125.484,0,1,0,0
1713360600,125.6,126.4,113.399,117.988,0,0,0,0
1713375000,118.015,123.218,117.9,118.785,0,0,0,0
1713447000,119.387,128.6,116.849,123.523,0,0,0,0
1713461400,123.497,123.7,120.059,120.84,0,0,0,0
1713533400,123.85,125.658,117.36,120.101,0,0,0,0
1713547800,120.282,121.748,116.666,117.512,0,0,0,0
1713792600,120.776,134.799,120.77,134.5,0,0,0,0
1713807000,134.501,134.601,130.207,132.326,0,0,0,0
1713879000,130.785,139.298,129.7,135.236,0,0,0,0
1713893400,135.214,136.2,132.2,133.864,0,0,0,0
1713965400,132.8135,134.415,126.5,129.399,0,0,0,0
1713979800,129.399,130.432,126.06,126.548,0,0,0,0
1714051800,122.45,126.819,120.288,125.2,0,0,0,0
1714066200,125,126.7,123.875,124.04,0,0,0,0
1714138200,122.747,128.024,120.5,127.403,0,0,0,0
1714152600,127.499,128.549,126.412,128.189,0,0,0,0
1714397400,124.6,130.999,122.868,129.728,0,0,0,0
1714411800,129.72,129.8,126.368,129.2005,0,0,0,0
1714483800,119.6,121.542,106.7,107.792,0,0,0,0
1714498200,107.689,111.2,106.36,106.505,0,0,0,0
1714570200,101.686,105.206,100.989,103.985,0,0,0,0
1714584600,104.152,110.925,102.551,102.82,0,0,0,0
1714656600,106.249,112.785,104.2955,112.302,0,0,0,0
1714671000,112.2,114.16,111.4,112.941,0,0,0,0
1714743000,120.264,124.309,117.5,122.3,0,0,0,0
1714757400,122.2,123.3,121.145,122.197,0,0,0,0
1715002200,127.1,133.9,126.4,129.088,0,0,0,0
1715016600,129.102,129.826,126.006,126.799,0,0,0,0
1715088600,128.161,131.9,125.705,126.993,0,0,0,0
1715103000,127.2,128.189,125.168,125.6615,0,0,0,0
1715175000,120.005,125.961,119.036,124.185,0,0,0,0
1715189400,124.3,125.3,123.238,123.371,0,0,0,0
1715261400,122.5,130.254,120.001,127.9,0,0,0,0
1715275800,127.85,128.275,125.562,126.4,0,0,0,0
1715347800,129.099,130.199,118.7,119.5,0,0,0,0
1715362200,119.5,120.82,117.897,118.025,0,0,0,0
1715607000,121.777,126.4,120.243,122.3,0,0,0,0
1715621400,122.3,125.315,122.2,124.538,0,0,0,0
1715693400,122.579,129.1,122.579,127.509,0,0,0,0
1715707800,127.358,129.869,126.17,129.686,0,0,0,0
1715779800,137.75,141.923,135.376,141,0,0,0,0
1715794200,140.909,152.1,140.7,150.24,0,0,0,0
1715866200,149.043,151.9,144.134,144.495,0,0,0,0
1715880600,144.135,149.061,143.611,143.765,0,0,0,0
1715952600,150.355,157.707,146.923,153.8515,0,0,0,0
1715967000,153.986,158.5,151.138,158.231,0,0,0,0
1716211800,159.743,167.505,155.218,166.621,0,0,0,0
1716226200,166.6,172.814,165.525,172.689,0,0,0,0
1716298200,172.825,174,164.516,167.241,0,0,0,0
1716312600,167.2,169.183,165.3,165.834,0,0,0,0
1716384600,166.8,171.8,162.31,168.233,0,0,0,0
1716399000,168.62,168.844,162.8,165.035,0,0,0,0
1716471000,166.856,167,156,160.255,0,0,0,0
1716485400,160.878,161.405,153.008,154.301,0,0,0,0
1716557400,154.9,164.5,152.705,163.993,0,0,0,0
1716571800,164.031,168.492,164.022,168.492,0,0,0,0
1716903000,164.999,167.88,161.2,165.65,0,0,0,0
1716917400,165.6295,169.216,162.153,167.6,0,0,0,0
1716989400,164.423,165.82,161.1,163.526,0,0,0,0
1717003800,163.484,165.44,161.741,161.867,0,0,0,0
1717075800,165.489,171.5,164.338,164.944,0,0,0,0
1717090200,165.16,165.583,153.201,153.701,0,0,0,0
1717162200,159.698,161.231,144.25,151.581,0,0,0,0
1717176600,151.771,153,150.221,152.424,0,0,0,0
1717421400,160.1,165.6,156.167,159.406,0,0,0,0
1717435800,159.527,162.5,159.499,162.343,0,0,0,0
1717507800,161.613,168.669,161.572,166.215,0,0,0,0
1717522200,166.305,169.7,162.677,164,0,0,0,0
1717594200,167.885,171.8,163.8,169.936,0,0,0,0
1717608600,170,170.062,167.006,169.518,0,0,0,0
1717680600,169.6,173.399,167.553,170.179,0,0,0,0
1717695000,170.394,171.2,164.731,165.979,0,0,0,0
1717767000,167,171.71,166.677,167.272,0,0,0,0
1717781400,167.291,167.714,158.572,159.563,0,0,0,0
1718026200,157.77,164.777,155.9,162.911,0,0,0,0
1718040600,163.01,164.649,159.556,160.38,0,0,0,0
1718112600,154.082,154.5,148.6,152.836,0,0,0,0
1718127000,152.8,156.358,152.409,155.536,0,0,0,0
1718199000,162.2,169.2,161.478,168.168,0,0,0,0
1718213400,167.708,167.918,159.135,160.179,0,0,0,0
1718285400,156.57,157.376,149.583,150.7,0,0,0,0
1718299800,150.602,151.797,144.101,148.388,0,0,0,0
1718371800,150.557,153.806,146.011,148.393,0,0,0,0
1718386200,148.576,150.1405,147.4,149.555,0,0,0,0
1718631000,149.61,150.794,142.156,149.442,0,0,0,0
1718645400,149.404,156.918,149.236,150.983,0,0,0,0
1718717400,145.877,151.179,144.545,148.713,0,0,0,0
1718731800,148.7,149.9,146.509,146.776,0,0,0,0
1718890200,148.28,150.699,143.872,144.021,0,0,0,0
1718904600,144.317,147.248,142.1,146.794,0,0,0,0
1718976600,141.838,147.801,140.946,145.7,0,0,0,0
1718991000,145.6275,149.074,144.657,148.4,0,0,0,0
1719235800,139.937,144.854,132.8,133.932,0,0,0,0
1719250200,133.829,139.281,132.646,137.179,0,0,0,0
1719322200,141.479,149.7,139.472,148.6,0,0,0,0
1719336600,148.425,149.898,146.001,149.337,0,0,0,0
1719408600,147.144,150.46,145.604,146.628,0,0,0,0
1719423000,146.658,146.964,144.5,145.9795,0,0,0,0
1719495000,148.395,153.9,146.287,152.559,0,0,0,0
1719509400,152.391,152.958,149.775,152.453,0,0,0,0
1719581400,151.75,151.855,140.599,142.029,0,0,0,0
1719595800,142,142.5,136.783,137.749,0,0,0,0
1719840600,140.942,142.2,137.749,140.5,0,0,0,0
1719855000,140.3,143.568,136.329,136.597,0,0,0,0
1719927000,136.5,138.3,132.7,133.134,0,0,0,0
1719941400,133.22,133.22,130.756,132.203,0,0,0,0
1720013400,129.406,132.765,127.312,130.208,0,0,0,0
1720186200,121.5,129.502,120.3,129.346,0,0,0,0
1720200600,129.133,129.8,126.9,128.147,0,0,0,0
1720445400,131.234,132.6,125.777,129.012,0,0,0,0
1720459800,129.177,130.5,128.533,129.135,0,0,0,0
1720531800,131.5,131.9,127.8,128.53,0,0,0,0
1720546200,128.708,131.7,128.1,130.047,0,0,0,0
1720618200,132,134.428,129.589,130.927,0,0,0,0
1720632600,130.9,131.307,129.608,130.584,0,0,0,0
1720704600,139.7,143.2,132.814,136,0,0,0,0
1720719000,135.739,137.726,134.664,135.777,0,0,0,0
1720791000,134.1425,143,132.194,142.27,0,0,0,0
1720805400,142.185,143.52,139.438,139.542,0,0,0,0
1721050200,152.04,163.7,149.239,163.074,0,0,0,0
1721064600,163,163.699,159.235,161.19,0,0,0,0
1721136600,161.285,167.51,157.8,164.649,0,0,0,0
1721151000,164.6,167.426,164.193,166.135,0,0,0,0
1721223000,160.88,167.2,153,155.975,0,0,0,0
1721237400,156.056,161.442,156.056,158.942,0,0,0,0
1721309400,163.325,163.5,151.616,156.694,0,0,0,0
1721323800,156.804,157.129,153.107,155.364,0,0,0,0
1721395800,156.543,174.8,156,173.52,0,0,0,0
1721410200,173.611,178.499,172.55,177.759,0,0,0,0
1721655000,178.494,180.598,173.6,178.5,0,0,0,0
1721669400,178.616,181.089,178.221,179.923,0,0,0,0
1721741400,176.4,179.843,172.501,174.637,0,0,0,0
1721755800,174.6,175.336,171.642,171.959,0,0,0,0
1721827800,175.053,176.937,168.501,172.7,0,0,0,0
1721842200,172.662,175,166.701,167.297,0,0,0,0
1721914200,161.435,167.8,150.906,163.6,0,0,0,0
1721928600,163.54,165.146,159.8,160.26,0,0,0,0
1722000600,169.312,177.714,168.6,177.425,0,0,0,0
1722015000,177.049,177.179,174.001,175.361,0,0,0,0
1722259800,181.76,183.795,167.2,168.01,0,0,0,0
1722274200,167.8,169.9,167.647,168.479,0,0,0,0
1722346200,168.501,169.28,159.409,160.805,0,0,0,0
1722360600,160.5,162.439,159.781,160.407,0,0,0,0
1722432600,164.605,168.1,163.377,165.5,0,0,0,0
1722447000,165.3,167.334,160.856,161.241,0,0,0,0
1722519000,161.913,163.128,149.6,150.597,0,0,0,0
1722533400,150.426,152.431,148.1,151.146,0,0,0,0
1722605400,149.157,159.513,144.502,146.7,0,0,0,0
1722619800,146.399,146.501,141.7,144.706,0,0,0,0
1722864600,105,135.4,102.4,131.8,0,0,0,0
1722879000,132.1,134.2,126.968,131.017,0,0,0,0
1722951000,132.916,137.39,126.25,137.182,0,0,0,0
1722965400,137.231,139.445,135.659,136.801,0,0,0,0
1723037400,140.862,142.1,127.515,129.651,0,0,0,0
1723051800,129.948,131.155,124.06,124.702,0,0,0,0
1723123800,130.86,136.01,128.12,131.8,0,0,0,0
1723138200,131.71,136.76,131.2,135.99,0,0,0,0
1723210200,135.76,136.59,129.55,132.53,0,0,0,0
1723224600,132.76,135.74,132.2,135.52,0,0,0,0
1723469400,133.01,139.01,129.21,132.24,0,0,0,0
1723483800,132.37,132.71,130.62,131.4,0,0,0,0
1723555800,132.26,140,130.3,137.16,0,0,0,0
1723570200,137.22,139.24,135.12,135.24,0,0,0,0
1723642200,136,137.39,129.4,129.8,0,0,0,0
1723656600,129.86,131.07,129.33,130.25,0,0,0,0
1723728600,132.59,139,131.25,135.13,0,0,0,0
1723743000,135.03,136.04,130.74,131.72,0,0,0,0
1723815000,132.83,136.28,127.41,131.08,0,0,0,0
1723829400,131.12,134.4,131.11,133.09,0,0,0,0
1724074200,133.355,136.4,131.16,134.21,0,0,0,0
1724088600,134.32,135.5,133.74,135.33,0,0,0,0
1724160600,139.735,141.35,130.64,131.24,0,0,0,0
1724175000,131.28,134.57,131.05,133.67,0,0,0,0
1724247000,134.29,139.6,132.9,137.45,0,0,0,0
1724261400,137.47,142.59,136.94,141.44,0,0,0,0
1724333400,141.33,141.8,135.68,137.65,0,0,0,0
1724347800,137.6,137.75,133.69,133.81,0,0,0,0
1724419800,137.24,144.93,135.5,142.55,0,0,0,0
1724434200,142.57,151.81,142.45,149.95,0,0,0,0
1724679000,148.065,152.35,146.61,151.25,0,0,0,0
1724693400,151.3,152,146.61,146.92,0,0,0,0
1724765400,144.4,145.2,138.18,140.01,0,0,0,0
1724779800,140.17,141.66,139.7,140.09,0,0,0,0
1724851800,138.19,138.4,130.77,132.31,0,0,0,0
1724866200,132.25,134.09,130.74,132.01,0,0,0,0
1724938200,136.92,139.4,133.39,134.32,0,0,0,0
1724952600,134.28,134.93,131,132.62,0,0,0,0
1725024600,134.045,135.2,128.31,130.1,0,0,0,0
1725039000,130.25,133.4,129.81,132.11,0,0,0,0
1725370200,132.73,132.73,125.38,126.43,0,0,0,0
1725384600,126.35,126.37,122.19,122.35,0,0,0,0
1725456600,120.2,125.98,117.99,123.27,0,0,0,0
1725471000,123.26,125.15,122.75,124.79,0,0,0,0
1725543000,122.82,126.68,120.26,121.12,0,0,0,0
1725557400,121.07,122.83,119.44,119.57,0,0,0,0
1725629400,122.93,124.69,114.34,116.2,0,0,0,0
1725643800,116.14,116.22,113.77,114.28,0,0,0,0
1725888600,118.93,125.2,117.65,123.82,0,0,0,0
1725903000,123.83,125.16,123,124.85,0,0,0,0
1725975000,122.78,126.15,121.55,125.75,0,0,0,0
1725989400,125.7,129.81,125.68,129.72,0,0,0,0
1726061400,124.75,129.36,121.3,128.72,0,0,0,0
1726075800,128.75,131,128.04,129.29,0,0,0,0
1726147800,128.9,134.08,127.28,131.5,0,0,0,0
1726162200,131.59,132.11,129.92,130.88,0,0,0,0
1726234200,131.5,141.2,129.9,140.9,0,0,0,0
1726248600,140.97,142.99,140.08,141.32,0,0,0,0
1726493400,136.97,137.84,132.73,134.73,0,0,0,0
1726507800,134.66,136.15,134.35,134.69,0,0,0,0
1726579800,138.33,140.15,128.84,131.14,0,0,0,0
1726594200,131.24,132.53,129.28,131.06,0,0,0,0
1726666200,130.29,134.94,128.57,133.7,0,0,0,0
1726680600,133.73,139.46,131.37,132.66,0,0,0,0
1726752600,140.5,148.98,139.61,146.37,0,0,0,0
1726767000,146.21,148.45,143.12,144.71,0,0,0,0
1726839000,144.495,148.03,141.7,144.55,0,0,0,0
1726853400,144.52,146.05,143.81,144.7,0,0,0,0
1727098200,147.48,151.59,145.02,149.19,0,0,0,0
1727112600,149.12,150.84,148.45,149.99,0,0,0,0
1727184600,149.91,152.6,146.7,150.2,0,0,0,0
1727199000,150.23,154.33,150.23,153.91,0,0,0,0
1727271000,152.155,157.88,151.96,153,0,0,0,0
1727285400,152.96,153.8,151.5,151.93,0,0,0,0
1727357400,157.51,167.05,156.4,165.75,0,0,0,0
1727371800,165.79,167.51,164.34,165.68,0,0,0,0
1727443800,170.93,179.58,168.31,176.25,0,0,0,0
1727458200,176.17,178.17,173.25,176.4,0,0,0,0
1727703000,168.63,175.5,167.42,169.94,0,0,0,0
1727717400,169.98,172.35,168.24,168.58,0,0,0,0
1727789400,168.51,169.37,157.09,158.36,0,0,0,0
1727803800,158.36,165.25,158.19,162.61,0,0,0,0
1727875800,160.49,173.8,159.2,170.3,0,0,0,0
1727890200,170.25,171.25,163.92,164.48,0,0,0,0
1727962200,163.3,165.86,157.82,160.53,0,0,0,0
1727976600,160.35,163.6,160.1,163.43,0,0,0,0
1728048600,166.59,174.41,164,172.67,0,0,0,0
1728063000,172.58,176.55,171.65,176.49,0,0,0,0
1728307800,179.945,191.99,178.94,189.2,0,0,0,0
1728322200,189.11,190.65,182,186.18,0,0,0,0
1728394200,186.34,198.46,184.45,195.6,0,0,0,0
1728408600,195.59,198.49,190.64,192.07,0,0,0,0
1728480600,189.77,198.38,185.32,192.9,0,0,0,0
1728495000,192.66,194.25,186.8,189,0,0,0,0
1728567000,191.89,192.2,181.25,185.645,0,0,0,0
1728581400,185.53,186.06,178,183.36,0,0,0,0
1728653400,188.86,206.79,187.42,205.79,0,0,0,0
1728667800,205.8,212.81,205.45,212.5,0,0,0,0
1728912600,224.44,227.12,207.4,207.8,0,0,0,0
1728927000,207.74,208.91,201.44,201.6,0,0,0,0
1728999000,206.6,211.14,189.7,196.96,0,0,0,0
1729013400,196.89,201.7,194.24,194.3,0,0,0,0
1729085400,199.9,200.67,191.96,197.8,0,0,0,0
1729099800,197.8,198.98,193.94,193.99,0,0,0,0
1729171800,192.6,198.87,185.81,196.47,0,0,0,0
1729186200,196.33,197.3,191.93,193.61,0,0,0,0
1729258200,197.59,214.34,197.11,213.81,0,0,0,0
1729272600,213.9,218.65,213.12,215.85,0,0,0,0
1729517400,214.49,218.41,208.5,217.78,0,0,0,0
1729531800,217.88,223.15,216.21,219.1,0,0,0,0
1729603800,216.38,221.35,212.12,216.62,0,0,0,0
1729618200,216.71,220.66,214.23,219.66,0,0,0,0
1729690200,215.13,222.85,209.25,212,0,0,0,0
1729704600,211.91,216.9,204.97,213.98,0,0,0,0
1729776600,219.66,230.99,218.18,222.67,0,0,0,0
1729791000,222.73,236.23,222.18,236.12,0,0,0,0
1729863000,236.59,245.55,231.16,236.89,0,0,0,0
1729877400,236.89,239.02,227.75,234.23,0,0,0,0
1730122200,244.7,252.46,242.8,252.45,0,0,0,0
1730136600,252.45,259.51,251.84,255.28,0,0,0,0
1730208600,264.32,267.89,251.24,259,0,0,0,0
1730223000,258.98,260.42,252.4,258.3,0,0,0,0
1730295000,246.5,255.82,239,251.88,0,0,0,0
1730309400,251.87,252.53,245.6,247.19,0,0,0,0
1730381400,251.18,252.86,237,250.28,0,0,0,0
1730395800,250.5,250.9,242.56,244.36,0,0,0,0
1730467800,245.65,255.75,226.68,233.5,0,0,0,0
1730482200,233.7,233.76,225.97,229.61,0,0,0,0
1730730600,226.765,231.57,222.7,227.47,0,0,0,0
1730745000,227.31,228.26,220.83,222.99,0,0,0,0
1730817000,233.35,243.4,227.495,230.53,0,0,0,0
1730831400,230.65,234.07,225.5,227.8,0,0,0,0
1730903400,260.15,261.25,242.65,258.11,0,0,0,0
1730917800,258.18,260.75,254.54,257.8,0,0,0,0
1730989800,256.4,276,252.7,271.55,0,0,0,0
1731004200,271.55,280.8,269.22,271.09,0,0,0,0
1731076200,275.575,279.25,262.62,270.21,0,0,0,0
1731090600,269.99,273.64,265.57,270.39,0,0,0,0
