time,open,high,low,close,VLT SRI Bias Histogram,LT SRI Bias Histogram,ST SRI Bias Histogram,VST SRI Bias Histogram,VST Reversal Support,VST Reversal Robust Fit,VST Reversal Resistance,VST Fast Trackline,VST Slow Trackline,VST Stage 4 to 1,VST Stage 1 to 2,VST Stage 2 to 3,VST Stage 3 to 4,VLT Reversal Support,VLT Reversal Robust Fit,VLT Reversal Resistance,VLT Fast Trackline,VLT Slow Trackline,VLT Stage 4 to 1,VLT Stage 1 to 2,VLT Stage 2 to 3,VLT Stage 3 to 4,ST Reversal Support,ST Reversal Robust Fit,ST Reversal Resistance,ST Fast Trackline,ST Slow Trackline,ST Stage 4 to 1,ST Stage 1 to 2,ST Stage 2 to 3,ST Stage 3 to 4,LT Reversal Support,LT Reversal Robust Fit,LT Reversal Resistance,LT Fast Trackline,LT Slow Trackline,LT Stage 4 to 1,LT Stage 1 to 2,LT Stage 2 to 3,LT Stage 3 to 4
1701181800,12.85,14.3,12.6,12.87,-10,-15,-10,15,12.020588661381582,12.529929411764702,12.529929411764702,12.995736367136985,14.039461682254846,0,0,0,0,14.42546029798762,16.62517647058823,16.62517647058823,13.57777448589535,20.443731194793372,0,0,0,0,11.906676458370134,12.664258823529416,12.664258823529416,12.995736367136985,14.039461682254846,0,0,0,0,11.89086779414516,14.417011764705888,14.417011764705888,13.168580658725528,17.582868427646577,0,0,0,0
1701196200,12.84,13.01,12.56,12.7,-15,-15,-15,10,12.001499220757788,12.497035294117643,12.497035294117643,12.995736367136985,14.039461682254846,0,0,0,0,14.42546029798762,16.62517647058823,16.62517647058823,13.57777448589535,20.443731194793372,0,0,0,0,11.829665938695051,12.599011764705878,12.599011764705878,12.995736367136985,14.039461682254846,0,0,0,0,11.432689570906755,13.996070588235305,13.996070588235305,13.168580658725528,17.582868427646577,0,0,0,0
1701245700,12.71,12.73,12.61,12.65,-10,-15,-10,0,12.005817904073945,12.478705882352948,12.478705882352948,12.97678806457424,14.039461682254846,0,0,0,0,14.42546029798762,16.62517647058823,16.62517647058823,13.57777448589535,20.443731194793372,0,0,0,0,11.743895285990725,12.52724705882354,12.52724705882354,12.97678806457424,14.039461682254846,0,0,0,0,11.432689570906755,13.996070588235305,13.996070588235305,13.146813694666243,17.582868427646577,0,0,0,0
1701260100,12.62,12.65,12.48,12.62,-10,-15,-25,-5,11.996695549079677,12.463717647058827,12.463717647058827,12.919160345676081,14.039461682254846,0,0,0,0,14.42546029798762,16.62517647058823,16.62517647058823,13.395938204675073,20.443731194793372,0,0,0,0,11.692579160685053,12.478235294117642,12.478235294117642,12.919160345676081,14.039461682254846,0,0,0,0,11.432689570906755,13.996070588235305,13.996070588235305,13.049184145047226,17.582868427646577,0,0,0,0
1701268200,12.55,13.08,12.55,12.83,-10,-15,-10,15,12.054525517488747,12.492611764705888,12.492611764705888,12.919160345676081,14.039461682254846,0,0,0,0,14.42546029798762,16.62517647058823,16.62517647058823,13.395938204675073,20.443731194793372,0,0,0,0,11.704296968706283,12.468729411764702,12.468729411764702,12.919160345676081,14.039461682254846,0,0,0,0,11.432689570906755,13.996070588235305,13.996070588235305,13.049184145047226,17.582868427646577,0,0,0,0
1701282600,12.86,13.1,12.8,12.99,-15,-15,-15,10,12.1116440333581,12.528682352941189,12.945720672524278,12.919160345676081,14.039461682254846,0,0,0,0,14.123349113308052,16.33470588235295,16.33470588235295,13.395938204675073,20.443731194793372,0,0,0,0,11.736243898593473,12.47501176470589,12.47501176470589,12.919160345676081,14.039461682254846,0,0,0,0,11.03411996371173,13.641388235294137,13.641388235294137,13.049184145047226,17.582868427646577,0,0,0,0
1701332100,13.07,13.21,13.01,13.01,-10,-15,-10,15,12.180575283491525,12.573905882352935,12.967236481214346,12.919160345676081,14.039461682254846,0,0,0,0,14.123349113308052,16.33470588235295,16.33470588235295,13.395938204675073,20.443731194793372,0,0,0,0,11.751022198678944,12.47409411764705,12.47409411764705,12.919160345676081,14.039461682254846,0,0,0,0,11.03411996371173,13.641388235294137,13.641388235294137,13.049184145047226,17.582868427646577,0,0,0,0
1701346500,13.03,13.11,12.96,13.03,-10,-15,-10,10,12.333974343838456,12.659764705882358,12.98555506792626,12.919160345676081,14.039461682254846,0,0,0,0,14.123349113308052,16.33470588235295,16.33470588235295,13.395938204675073,20.443731194793372,0,0,0,0,11.742890761375781,12.461105882352943,12.461105882352943,12.919160345676081,14.039461682254846,0,0,0,0,11.03411996371173,13.641388235294137,13.641388235294137,13.049184145047226,17.582868427646577,0,0,0,0
1701354600,13.14,13.39,13.06,13.32,-10,-15,-10,30,12.487383794737854,12.768282352941176,13.049180911144498,12.96048694622571,14.039461682254846,0,0,0,0,14.123349113308052,16.33470588235295,16.33470588235295,13.395938204675073,20.443731194793372,0,0,0,0,11.75025546396484,12.464305882352933,13.178356300741026,12.96048694622571,14.039461682254846,0,0,0,0,11.03411996371173,13.641388235294137,13.641388235294137,13.049184145047226,17.582868427646577,0,0,0,0
1701369000,13.31,13.38,12.82,12.91,-15,-15,-15,20,12.559330511461528,12.813882352941176,12.813882352941176,12.96048694622571,14.039461682254846,0,0,0,0,14.123349113308052,16.33470588235295,16.33470588235295,13.395938204675073,20.443731194793372,0,0,0,0,11.788312344777456,12.474094117647066,12.474094117647066,12.96048694622571,14.039461682254846,0,0,0,0,10.724766074669983,13.381929411764702,13.381929411764702,13.049184145047226,17.582868427646577,0,0,0,0
1701418500,12.94,12.94,12.83,12.94,-10,-15,-10,15,12.598723406803929,12.837341176470591,12.837341176470591,12.96048694622571,14.039461682254846,0,0,0,0,14.123349113308052,16.33470588235295,16.33470588235295,13.395938204675073,20.443731194793372,0,0,0,0,11.842966023193494,12.493341176470578,12.493341176470578,12.96048694622571,14.039461682254846,0,0,0,0,10.724766074669983,13.381929411764702,13.381929411764702,13.049184145047226,17.582868427646577,0,0,0,0
1701432900,12.93,12.96,12.88,12.95,-10,-15,-10,20,12.627496355030205,12.855764705882345,12.855764705882345,12.96048694622571,14.039461682254846,0,0,0,0,14.123349113308052,16.33470588235295,16.33470588235295,13.395938204675073,20.443731194793372,0,0,0,0,11.881869070482,12.506541176470577,12.506541176470577,12.96048694622571,14.039461682254846,0,0,0,0,10.724766074669983,13.381929411764702,13.381929411764702,13.049184145047226,17.582868427646577,0,0,0,0
1701441000,12.88,12.96,12.48,12.71,-10,-15,-10,15,12.641395335735309,12.849176470588219,12.849176470588219,12.96048694622571,14.039461682254846,0,0,0,0,14.123349113308052,16.33470588235295,16.33470588235295,13.395938204675073,20.443731194793372,0,0,0,0,11.899418838046067,12.502752941176453,12.502752941176453,12.96048694622571,14.039461682254846,0,0,0,0,10.724766074669983,13.381929411764702,13.381929411764702,13.049184145047226,17.582868427646577,0,0,0,0
1701455400,12.72,12.74,12.52,12.62,-30,-30,-15,-10,12.634119185312015,12.834588235294117,12.834588235294117,12.936489975421699,13.999051706912995,0,0,0,1,13.780469884859816,16.00877647058824,16.00877647058824,13.395938204675073,19.243320751524557,0,0,0,0,11.916381077483802,12.496823529411753,12.496823529411753,12.936489975421699,13.999051706912995,0,0,0,0,10.383645879404616,13.096847058823542,13.096847058823542,13.049184145047226,17.582868427646577,0,0,0,0
1701677700,13.28,13.32,13.19,13.32,10,-15,10,15,12.712617248839392,12.916423529411762,13.120229809984133,12.936489975421699,13.999051706912995,0,0,0,0,13.780469884859816,16.00877647058824,16.00877647058824,13.395938204675073,19.243320751524557,0,0,0,0,11.952140909696833,12.52310588235294,13.094070855009047,12.936489975421699,13.999051706912995,0,0,0,0,10.383645879404616,13.096847058823542,13.096847058823542,13.049184145047226,17.582868427646577,0,0,0,0
