time,open,high,low,close,ST Reversal Support,ST Reversal Robust Fit,ST Reversal Resistance,ST Fast Trackline,ST Slow Trackline,ST Stage 4 to 1,ST Stage 1 to 2,ST Stage 2 to 3,ST Stage 3 to 4,LOI,Acc,Deep Acc,Trim 25%,Trim 50%,Trim 75%,Acc Enter,Deep Enter,Acc Bounce,Deep Bounce,Trim 25%,Trim 50%,Trim 75%,Exit 100%,CT4 Dist,IWM Trim
1767191400,0.9354079971051203,0.9444042668595191,0.9238776249094858,0.9277883482830479,0.943705019324527,0.9707114943143604,0.9707114943143604,0.9364686923523999,0.9608971076644385,0,0,0,0,-7.002585176789625,-40,-60,10,30,50,,,,,,,,,,
1767205800,0.9298658934396521,0.9301272472037313,0.9151512403065621,0.9187913982397242,0.9386316916939875,0.963729829604486,0.963729829604486,0.9329684998833979,0.9608971076644385,0,0,0,0,-7.118343914226911,-40,-60,10,30,50,,,,,,,,,,
1767364200,0.9291153009427122,0.9380378657487091,0.9253460403902882,0.9332970076737955,0.9346831848162624,0.959479874399352,0.959479874399352,0.9329684998833979,0.9608971076644385,0,0,0,0,-7.118343914226911,-40,-60,10,30,50,,,,,,,,,,
1767378600,0.932207237887663,0.9424640116252667,0.932207237887663,0.9378177196804648,0.9311766682737224,0.9555030938526506,0.9555030938526506,0.9329684998833979,0.9608971076644385,0,0,0,0,-7.118343914226911,-40,-60,10,30,50,,,,,,,,,,
1767623400,0.9449632786290687,0.9545784224841343,0.9449632786290687,0.9471634898356499,0.9285648650473496,0.9520492763358305,0.9520492763358305,0.9367345105361687,0.9608971076644385,0,0,0,0,-7.118343914226911,-40,-60,10,30,50,,,,,,,,,,
1767637800,0.9470300615718943,0.9485021268893112,0.9459814353633688,0.9475828354155351,0.9259859095288447,0.9484494286079678,0.9484494286079678,0.9386366805569073,0.9608971076644385,0,0,0,0,-7.118343914226911,-40,-60,10,30,50,,,,,,,,,,
1767709800,0.9524802756869503,0.9574053073259243,0.9461419893009338,0.9472443799854968,0.923322167684304,0.945219848155638,0.945219848155638,0.9421591308296768,0.9608971076644385,0,0,0,0,-7.118343914226911,-40,-60,10,30,50,,,,,,,,,,
1767724200,0.9472443799854968,0.9472443799854968,0.93956691129836,0.9432425092785371,0.9202638597852745,0.9418911304275381,0.9418911304275381,0.9421591308296768,0.9608971076644385,0,0,0,0,-7.118343914226911,-40,-60,10,30,50,,,,,,,,,,
1767796200,0.9455054404262042,0.9461569707090309,0.9414424598688672,0.9429242301092747,0.9180254896174179,0.9399441156871096,0.9399441156871096,0.9421591308296768,0.9608971076644385,0,0,0,0,-7.118343914226911,-40,-60,10,30,50,,,,,,,,,,
1767810600,0.9423398202916873,0.9430909008723952,0.9416180527291639,0.9416180527291639,0.9153128795653265,0.9374935805222608,0.9374935805222608,0.9421591308296768,0.9608971076644385,0,0,0,0,-6.163685950876786,-40,-60,10,30,50,,,,,,,,,,
1767882600,0.948724929666939,0.960395142287475,0.9458748866727108,0.9551386623164764,0.9139520326762058,0.9361644505411503,0.9583768684060947,0.9423338691458155,0.9608971076644385,0,0,0,0,-6.163685950876786,-40,-60,10,30,50,,,,,,,,,,
1767897000,0.9553199202465107,0.9600362483008609,0.9543289945122226,0.9544712497732631,0.9131480091369066,0.9354141321909457,0.9576802552449848,0.9480811424954627,0.9608971076644385,0,0,0,0,-6.123883238843351,-40,-60,10,30,50,,,,,,,,,,
1767969000,0.9632886149383612,0.9632886149383612,0.9452160144763627,0.9496292277084465,0.9123392344057721,0.9346385404261498,0.9346385404261498,0.9480811424954627,0.9608971076644385,0,0,0,0,-6.123883238843351,-40,-60,10,30,50,,,,,,,,,,
1767983400,0.9500813890396094,0.9525057616702065,0.946778204838345,0.9489717514124294,0.9112929178832987,0.9336781810649193,0.9336781810649193,0.9480811424954627,0.9608971076644385,0,0,0,0,-6.123883238843351,-40,-60,10,30,50,,,,,,,,,,
1768228200,0.9503533248776953,0.9503533248776953,0.931744017403916,0.9447131684824375,0.9099268053255168,0.932453751514331,0.932453751514331,0.9480811424954627,0.9608971076644385,0,0,0,0,-6.123883238843351,-40,-60,10,30,50,,,,,,,,,,
1768242600,0.9402829890149631,0.9437155008596507,0.9401129943502825,0.940590923487625,0.9087749646880953,0.9313642540790862,0.9313642540790862,0.9480811424954627,0.9608971076644385,0,0,0,0,-6.123883238843351,-40,-60,10,30,50,,,,,,,,,,
1768314600,0.9421009845542409,0.9435086927071574,0.9368506640166231,0.9390943157704637,0.9083903689877546,0.9307373067517654,0.9307373067517654,0.9480811424954627,0.9608971076644385,0,0,0,0,-6.123883238843351,-40,-60,10,30,50,,,,,,,,,,
1768329000,0.9402203359219795,0.9432633716993906,0.9369637857852433,0.9391367166335561,0.9079513378108075,0.9301034918040874,0.9301034918040874,0.9480811424954627,0.9608971076644385,0,0,0,0,-6.228097828838527,-40,-60,10,30,50,,,,,,,,,,
1768401000,0.9402102793195253,0.9417755745831455,0.9374999999999999,0.9376520407243896,0.9068871262501159,0.9290759576317937,0.9290759576317937,0.9440259115295853,0.9608971076644385,0,0,0,0,-6.228097828838527,-40,-60,10,30,50,,,,,,,,,,
1768415400,0.9378378378378378,0.9378856808251881,0.9372720313414689,0.9373564512497184,0.9067013605679396,0.9285900933609679,0.9285900933609679,0.9430044679969264,0.957997256572975,0,0,0,0,-6.587884792229625,-40,-60,10,30,50,,,,,,,,,,
1768487400,0.9480122324159022,0.9480122324159022,0.9324263447157402,0.9359326459862229,0.9067034645103841,0.9281969758568478,0.9281969758568478,0.9430044679969264,0.957997256572975,0,0,0,0,-6.587884792229625,-40,-60,10,30,50,,,,,,,,,,
1768501800,0.9359805510534847,0.9511359538406058,0.9359805510534847,0.9414629746550013,0.9074737359054114,0.928385707994193,0.928385707994193,0.9430044679969264,0.957997256572975,0,0,0,0,-6.587884792229625,-40,-60,10,30,50,,,,,,,,,,
1768573800,0.9453265968964273,0.9545680126325288,0.9429757285933412,0.9482291290205999,0.9085811644571653,0.9289828179772752,0.9493844714973851,0.9430044679969264,0.957997256572975,0,0,0,0,-6.587884792229625,-40,-60,10,30,50,,,,,,,,,,
1768588200,0.9464221178171304,0.9507544953465257,0.9431078147612155,0.9488536155202821,0.9098164588757659,0.9296884142732386,0.9495603696707112,0.9430044679969264,0.957997256572975,0,0,0,0,-6.587884792229625,-40,-60,10,30,50,,,,,,,,,,
1768919400,0.9487529583105772,0.9513601889277442,0.9361083340907025,0.9363615716556892,0.9101551011726908,0.9295664938911117,0.9295664938911117,0.9430044679969264,0.957997256572975,0,0,0,0,-6.587884792229625,-40,-60,10,30,50,,,,,,,,,,
1768933800,0.936588689529866,0.9369123858836355,0.911101000909918,0.9119359534206695,0.9080751377740728,0.9276875898542779,0.9276875898542779,0.9366740375620247,0.957997256572975,0,0,0,0,-6.587884792229625,-40,-60,10,30,50,,,,,,,,,,
1769005800,0.927640245287304,0.9340833824796988,0.9232233502538071,0.9232233502538071,0.9078604712369228,0.9270049950430034,0.9270049950430034,0.9339579671544312,0.957997256572975,0,0,0,0,-6.587884792229625,-40,-60,10,30,50,,,,,,,,,,
1769020200,0.9227701232777376,0.9229933942629626,0.9161652264398498,0.9188297006421272,0.9077654301852681,0.9262878334091915,0.9262878334091915,0.9275892484322167,0.9500995607244336,0,0,0,0,-7.477437097158708,-40,-60,10,30,50,,,,,,,,,,
1769092200,0.9234873835579271,0.9252564508111528,0.9091976339910598,0.9116346240635436,0.906859696305747,0.9250552007367958,0.9250552007367958,0.9275892484322167,0.9500995607244336,0,0,0,0,-7.477437097158708,-40,-60,10,30,50,,,,,,,,,,
1769106600,0.9110930589403375,0.9160649819494585,0.909722849146881,0.9127353166899915,0.9046793709995973,0.923225291259063,0.923225291259063,0.9214510036609166,0.9463828926919456,0,0,0,0,-8.617853700020856,-40,-60,10,30,50,,,,,,,,,,
1769178600,0.9179158389019325,0.9196066047099161,0.9127055846737756,0.9149830508474576,0.9025966977093396,0.9214775578324653,0.9214775578324653,0.9214510036609166,0.9463828926919456,0,0,0,0,-8.617853700020856,-40,-60,10,30,50,,,,,,,,,,
1769193000,0.9154840459188286,0.9162485875706214,0.9138833724499007,0.9141929080573852,0.9007185664946196,0.9198583923153361,0.9198583923153361,0.9213866431050104,0.9410742762648746,0,0,0,0,-9.439530951482553,-40,-60,10,30,50,,,,,,,,,,
1769437800,0.9106789122996578,0.9152679656212033,0.9009780502095822,0.9045452497860265,0.8982337980568964,0.9177931344354426,0.9177931344354426,0.912073061694377,0.9410742762648746,0,0,0,0,-9.453255896236112,-40,-60,10,30,50,,,,,,,,,,
1769452200,0.9045452497860265,0.9056416726748377,0.9012256669069936,0.9020014424810674,0.8962819269868104,0.9159959173120642,0.9159959173120642,0.9089654889032541,0.935610257502749,0,0,0,0,-10.264016324524665,-40,-60,10,30,50,,,,,,,,,,
1769524200,0.9076798122913095,0.9095010376251917,0.9024456276509341,0.9095010376251917,0.8949376130421158,0.9146762251702617,0.9146762251702617,0.9089654889032541,0.935610257502749,0,0,0,0,-10.264016324524665,-40,-60,10,30,50,,,,,,,,,,
1769538600,0.909681494180276,0.9106909156550386,0.9027715085311908,0.9035198555956679,0.8933240795342873,0.9131296536765352,0.9131296536765352,0.9089654889032541,0.9279390686692752,0,0,0,0,-10.969305121694095,-40,-60,10,30,50,,,,,,,,,,
1769610600,0.9066763031890867,0.909017022621574,0.8862362090793996,0.8929427189294271,0.8904516467928987,0.9107768924978145,0.9107768924978145,0.9049564238980671,0.9279390686692752,0,0,0,0,-10.969305121694095,-40,-60,10,30,50,,,,,,,,,,
1769625000,0.8937112889371129,0.8959406925232799,0.8819673613308621,0.8835464774729993,0.8872908373531389,0.9081686796857633,0.9081686796857633,0.9005600866343536,0.9266924756929676,0,0,0,1,-10.794152899419636,-40,-60,10,30,50,,,,,,,,,,
1769697000,0.8881543198695888,0.8913220523029589,0.8735850765190618,0.8756551599493946,0.8834718885007289,0.9051461460298857,0.9051461460298857,0.8896703791071852,0.9266924756929676,0,0,0,0,-10.872510467004306,-40,-60,10,30,50,,,,,,,,,,
1769711400,0.8759770478471061,0.8853155065721127,0.872434680408643,0.873938189047533,0.8800370697523515,0.9023036169025832,0.9023036169025832,0.8848406079688508,0.9078536410741499,0,0,0,0,-20.14473568975472,-40,-60,10,30,50,,,,,,,,,,
1769783400,0.8820524412296565,0.8860021688053498,0.8765041165294489,0.8788220947563344,0.8767965477476822,0.8996451493873214,0.8996451493873214,0.8848406079688508,0.9078536410741499,0,0,0,0,-20.14473568975472,-40,-60,10,30,50,,,,,,,,,,
1769797800,0.8776984915545119,0.9034735082885407,0.8776984915545119,0.9006963914262459,0.87585369542604,0.8986149136565648,0.8986149136565648,0.8863113497795251,0.9078536410741499,0,0,0,0,-19.037647349094307,-40,-60,10,30,50,,,,,,,,,,
1770042600,0.8939874852634443,0.9078033501293749,0.8897169082564639,0.8955440602595518,0.8745076033352295,0.8972830916738741,0.8972830916738741,0.8863113497795251,0.9078536410741499,0,0,0,0,-19.037647349094307,-40,-60,10,30,50,,,,,,,,,,
1770057000,0.8952264270804973,0.9001814882032668,0.8895245879307997,0.8941390277146752,0.8732046549255638,0.8959744779176053,0.8959744779176053,0.8863113497795251,0.9078536410741499,0,0,0,0,-18.665416871317767,-40,-60,10,30,50,,,,,,,,,,
1770129000,0.8973007361628647,0.8973007361628647,0.8693476480756983,0.8711349581666061,0.8695292546993026,0.8930474317384315,0.8930474317384315,0.8863113497795251,0.9078536410741499,0,0,0,0,-18.665416871317767,-40,-60,10,30,50,,,,,,,,,,
1770143400,0.8709530738450346,0.8831888137286057,0.869992269564822,0.8815221833704191,0.8672805061828528,0.8910521810017014,0.8910521810017014,0.8863113497795251,0.9078536410741499,0,0,0,0,-18.24224359301611,-40,-60,10,30,50,,,,,,,,,,
1770215400,0.8796708791708338,0.8870395634379263,0.8762450538954837,0.8779445202364711,0.863315593359435,0.8878780012980075,0.8878780012980075,0.8863113497795251,0.9078536410741499,0,0,0,0,-18.24224359301611,-40,-60,10,30,50,,,,,,,,,,
1770229800,0.8798544793087767,0.8877977814148027,0.8790498725882782,0.8877977814148027,0.8607058153324615,0.8856726644544847,0.8856726644544847,0.8863113497795251,0.9078536410741499,0,0,0,0,-18.505239476175714,-40,-60,10,30,50,,,,,,,,,,
1770301800,0.877349069450749,0.8799492615747033,0.8541157294213528,0.8556038384935725,0.8545913587960816,0.8811098883527905,0.8811098883527905,0.8816185795414923,0.9078536410741499,0,0,0,0,-18.548573122557013,-40,-60,10,30,50,,,,,,,,,,
1770316200,0.8561017562918704,0.8561017562918704,0.8332201240773445,0.8442674871052392,0.847418184203042,0.8758586533143139,0.8758586533143139,0.8551386181214081,0.9018479872517731,0,0,0,0,-18.28285894441792,-40,-60,10,30,50,,,,,,,,,,
1770388200,0.865643949678704,0.8896336216656854,0.8647178789938818,0.8810796123539535,0.8445587468417737,0.873417023514452,0.873417023514452,0.8682341314591048,0.9018479872517731,0,0,0,0,-18.28285894441792,-40,-60,10,30,50,,,,,,,,,,
1770402600,0.8808984693415453,0.8878229784153128,0.8714790326963138,0.8834516756365609,0.8416788724165726,0.8709096023581632,0.8709096023581632,0.8709816282121434,0.9018479872517731,0,0,0,0,-18.054555940823057,-40,-60,10,30,50,,,,,,,,,,
1770647400,0.8820438485232832,0.8872010488720106,0.8778370557916628,0.8856923146514679,0.83981070119269,0.86923953689711,0.86923953689711,0.8709816282121434,0.9018479872517731,0,0,0,0,-18.054555940823057,-40,-60,10,30,50,,,,,,,,,,
1770661800,0.886642240014475,0.8881552168603861,0.8853704876504116,0.8881552168603861,0.8385694707854187,0.8680535480714183,0.8680535480714183,0.8747894880258471,0.9018479872517731,0,0,0,0,-18.054555940823057,-40,-60,10,30,50,,,,,,,,,,
1770733800,0.8864947710061305,0.8895094815548849,0.8831402947406374,0.8872241527144726,0.8379512679999546,0.8672859486072424,0.8672859486072424,0.8769791892171617,0.9018479872517731,0,0,0,0,-18.054555940823057,-40,-60,10,30,50,,,,,,,,,,
1770748200,0.8872641935192707,0.8875552747946935,0.8758234816352314,0.8775491788485833,0.8366063386952852,0.8659249234357831,0.8659249234357831,0.8769791892171617,0.9018479872517731,0,0,0,0,-18.054555940823057,-40,-60,10,30,50,,,,,,,,,,
1770820200,0.8838260555103518,0.8846918489065607,0.879746835443038,0.8845319840983014,0.8361528648799058,0.8652573394113743,0.8652573394113743,0.8769791892171617,0.9018479872517731,0,0,0,0,-18.054555940823057,-40,-60,10,30,50,,,,,,,,,,
1770834600,0.8834583069834674,0.8849957104799747,0.8807298017432146,0.8817738439306358,0.8353791713514156,0.8643630776654045,0.8643630776654045,0.8769791892171617,0.9018479872517731,0,0,0,0,-17.85168902567758,-40,-60,10,30,50,,,,,,,,,,
1770906600,0.8799783744818885,0.885198685927726,0.8767474266193195,0.8767474266193195,0.8342929303538469,0.8632104303857797,0.8632104303857797,0.8769791892171617,0.9018479872517731,0,0,0,0,-17.85168902567758,-40,-60,10,30,50,,,,,,,,,,
1770921000,0.8767418861817854,0.8823159219634991,0.8767418861817854,0.8823159219634991,0.8338752588015288,0.8625936234223588,0.8625936234223588,0.8769791892171617,0.9018479872517731,0,0,0,0,-17.42133722459845,-40,-60,10,30,50,,,,,,,,,,
1770993000,0.8788992470419504,0.8895763281775386,0.8788992470419504,0.8867966823582156,0.835015395287046,0.8630050931337028,0.8630050931337028,0.8774347143066992,0.9018479872517731,0,0,0,0,-17.42133722459845,-40,-60,10,30,50,,,,,,,,,,
1771007400,0.8867467718794836,0.8973922394479792,0.8867467718794836,0.8927179027559937,0.8368740544115368,0.8640104363505768,0.8911468182896168,0.8855203771796994,0.9018479872517731,0,0,0,0,-17.25265490353299,-40,-60,10,30,50,,,,,,,,,,
1771338600,0.8875341790308844,0.895596017580052,0.8875341790308844,0.8951544219821596,0.8387941955677112,0.8651565892295188,0.8915189828913264,0.8875377755268028,0.9018479872517731,0,0,0,0,-17.230679085743756,-40,-60,10,30,50,,,,,,,,,,
1771353000,0.8953337218163073,0.899449590549067,0.8953337218163073,0.8983703438395415,0.8411240183913116,0.8666543259437253,0.892184633496139,0.892208206962457,0.9018479872517731,0,0,0,0,-17.064282755789176,-40,-60,10,30,50,,,,,,,,,,
1771425000,0.8957698512278186,0.9044888450855658,0.8957698512278186,0.9044888450855658,0.8437864572565105,0.8685758651023603,0.8933652729482101,0.8957010157271947,0.9018479872517731,0,0,0,0,-17.051481602509227,-40,-60,10,30,50,,,,,,,,,,
1771439400,0.9024685273957259,0.9032258064516129,0.9010309278350516,0.9015688032272523,0.8460631885467775,0.8702004272660793,0.894337665985381,0.8965327139355772,0.9018479872517731,0,0,0,0,-16.93549772401388,-40,-60,10,30,50,,,,,,,,,,
1771511400,0.8991385498923188,0.9010220548682086,0.8988351254480288,0.8988351254480288,0.8481539214960342,0.8716446798353369,0.8951354381746396,0.8965327139355772,0.9018479872517731,0,0,0,0,-16.93549772401388,-40,-60,10,30,50,,,,,,,,,,
1771525800,0.900528721211578,0.9027087530781286,0.9000537345513165,0.902341825997403,0.8506556929306284,0.8734576409295952,0.8962595889285621,0.8965327139355772,0.9018479872517731,0,0,0,0,-16.93432852751624,-40,-60,10,30,50,,,,,,,,,,
1771597800,0.9038874955213185,0.905293353054547,0.9030520646319569,0.9037521854126508,0.8532794326104125,0.875407301461224,0.8975351703120356,0.8993122500108592,0.9018479872517731,0,0,0,0,-16.864925915915087,-40,-60,10,30,50,,,,,,,,,,
1771612200,0.9046487649616713,0.9063311542939017,0.9025898377990859,0.9028586790931087,0.8559382712471956,0.8773555246415531,0.8987727780359106,0.8994156779662841,0.9018479872517731,0,0,0,0,-16.864925915915087,-40,-60,10,30,50,,,,,,,,,,
1771857000,0.9010211393765676,0.90294262552067,0.8963820938240686,0.8963820938240686,0.8581296569632586,0.8788250790425857,0.8995205011219127,0.8994156779662841,0.9018479872517731,0,0,0,0,-16.864925915915087,-40,-60,10,30,50,,,,,,,,,,
1771871400,0.8966010733452594,0.8966010733452594,0.8954248366013072,0.8955330767164982,0.8608674031214214,0.8805429830318116,0.9002185629422017,0.8994156779662841,0.9018479872517731,0,0,0,0,-16.864925915915087,-40,-60,10,30,50,,,,,,,,,,
1771943400,0.894310035842294,0.8998119795863551,0.8936036601776263,0.89628302731751,0.8645120975229147,0.8826978350021826,0.9008835724814505,0.8994156779662841,0.9018479872517731,0,0,0,0,-16.864925915915087,-40,-60,10,30,50,,,,,,,,,,
1771957800,0.896601137432269,0.896601137432269,0.8939828080229226,0.8939828080229226,0.8683703819681302,0.884821287291321,0.884821287291321,0.8983357660105165,0.9018479872517731,0,0,0,0,-16.864925915915087,-40,-60,10,30,50,,,,,,,,,,
1772029800,0.8980415004705777,0.902209895320748,0.8971451620131762,0.9015622901651821,0.8718429431114662,0.8871626901039749,0.9024824370964836,0.8983357660105165,0.9018479872517731,0,0,0,0,-16.864925915915087,-40,-60,10,30,50,,,,,,,,,,
1772044200,0.900666994941582,0.9036678758565095,0.900666994941582,0.9036678758565095,0.873616434460448,0.8887724413855909,0.9039284483107337,0.8983478281094659,0.9018479872517731,0,0,0,0,-16.864925915915087,-40,-60,10,30,50,,,,,,,,,,
1772116200,0.9046936581870297,0.9067955949503089,0.9025755879059351,0.9048984896696993,0.8763246733805133,0.890948696383824,0.9055727193871347,0.9009097089730788,0.9018479872517731,0,0,0,0,-16.831349148017576,-40,-60,10,30,50,,,,,,,,,,
1772130600,0.9052122081297898,0.9052122081297898,0.9032460264159392,0.9034510541157513,0.878661779959715,0.8928799336030124,0.9070980872463099,0.9009097089730788,0.9018479872517731,0,0,0,0,-16.81063505680163,-40,-60,10,30,50,,,,,,,,,,
1772202600,0.9022960211251846,0.9026081510311814,0.8993162622335433,0.90136814808191,0.8803927926173044,0.8943978212823739,0.9084028499474434,0.9009097089730788,0.9018479872517731,0,0,0,0,-16.81063505680163,-40,-60,10,30,50,,,,,,,,,,
1772217000,0.9007824726134586,0.901834451901566,0.8824214202561118,0.8826215417673919,0.8807936954963627,0.8945282742376217,0.8945282742376217,0.9009097089730788,0.9018479872517731,0,0,0,0,-16.81063505680163,-40,-60,10,30,50,,,,,,,,,,
1772461800,0.8996661553730939,0.9130748422001803,0.8996661553730939,0.9104847801578354,0.8833908320340796,0.8969829910104797,0.9105751499868798,0.902436850660314,0.9018479872517731,0,0,0,0,-9.31063505680163,-40,-60,10,30,50,,,,,,,,,,
1772476200,0.910574971815107,0.9156072491209089,0.9098940725715574,0.9098940725715574,0.8859123254901221,0.8993708195313636,0.912829313572605,0.9050969355399702,0.9018479872517731,0,0,0,0,-9.220533510912265,-40,-60,10,30,50,,,,,,,,,,
1772548200,0.9155850049922847,0.9155850049922847,0.8849959154034673,0.9047039191809859,0.887518144320741,0.9009798564827991,0.9144415686448572,0.9050969355399702,0.9018479872517731,0,0,0,0,-9.220533510912265,-40,-60,10,30,50,,,,,,,,,,
1772562600,0.9048435104176061,0.9048435104176061,0.9017184610527265,0.9023763358434413,0.8888380840352212,0.9023060378019555,0.9157739915686898,0.9050969355399702,0.9018479872517731,0,0,0,0,-9.220533510912265,-40,-60,10,30,50,,,,,,,,,,
1772634600,0.9096646231518212,0.910261605655365,0.9063498492417082,0.9079942383867483,0.890939421732932,0.9043675344340926,0.9177956471352532,0.9050969355399702,0.9018479872517731,0,0,0,0,-9.220533510912265,-40,-60,10,30,50,,,,,,,,,,
1772649000,0.9075524349626428,0.9104672644527554,0.9075524349626428,0.9095169430425379,0.8927456664875384,0.9063115627330008,0.9198774589784633,0.9050969355399702,0.9018479872517731,0,0,0,0,-9.220533510912265,-40,-60,10,30,50,,,,,,,,,,
