time,open,high,low,close,VST SRI Bias Histogram,VLT SRI Bias Histogram,ST SRI Bias Histogram,LT SRI Bias Histogram,VLT Reversal Support,VLT Reversal Robust Fit,VLT Reversal Resistance,VLT Fast Trackline,VLT Slow Trackline,VLT Stage 4 to 1,VLT Stage 1 to 2,VLT Stage 2 to 3,VLT Stage 3 to 4,ST Reversal Support,ST Reversal Robust Fit,ST Reversal Resistance,ST Fast Trackline,ST Slow Trackline,ST Stage 4 to 1,ST Stage 1 to 2,ST Stage 2 to 3,ST Stage 3 to 4,LT Reversal Support,LT Reversal Robust Fit,LT Reversal Resistance,LT Fast Trackline,LT Slow Trackline,LT Stage 4 to 1,LT Stage 1 to 2,LT Stage 2 to 3,LT Stage 3 to 4,VST Reversal Support,VST Reversal Robust Fit,VST Reversal Resistance,VST Fast Trackline,VST Slow Trackline,VST Stage 4 to 1,VST Stage 1 to 2,VST Stage 2 to 3,VST Stage 3 to 4,Risk Oscillator,STH MVRV,MVRV SMA,%K,%D,MTF RSI,Volume,STH-MVRV,NRPL,Displayed STH SOPR (Mirrored),Short-Term Risk Score,Funding Rate,Funding Rate,Funding Rate,Funding Rate,Funding Rate,Funding Rate,Funding Rate,MVRV,Z-score,Plot,Plot
1759982400,122074.12,122282.73,121900.66,122135.24,-10,10,10,10,111804.60678383535,115826.04842352943,119847.49006322351,122985.05474358867,100800.84172611934,0,0,0,0,122229.87170497545,124959.65559999991,124959.65559999991,122864.96462382661,120469.1630005858,0,0,0,0,114434.98092495388,118633.86974117639,122832.75855739889,123213.87146642788,108520.03842225086,0,0,0,0,121298.10008938411,122467.00324705883,122467.00324705883,122864.96462382661,120469.1630005858,0,0,0,0,0.0049028937711371725,1.1857076245968337,,,,,448.98119345,1.0359624105112573,27441.73054366844,0.04555826582513944,0.5688672264371802,-0.0030735,-0.0024587999999999997,-0.0018440999999999998,-0.0012293999999999999,-0.0006146999999999999,-0.0030735,0,2.2479844498895094,2.389490133940118,,
1759989600,122135.02,122205.15,121807.5,121965.28,-5,10,10,10,111804.60678383535,115826.04842352943,119847.49006322351,122985.05474358867,100800.84172611934,0,0,0,0,122184.62277501375,124698.80903529402,124698.80903529402,122864.96462382661,120469.1630005858,0,0,0,0,114434.98092495388,118633.86974117639,122832.75855739889,123213.87146642788,108520.03842225086,0,0,0,0,121193.80500914184,122376.94562352935,122376.94562352935,122864.96462382661,120469.1630005858,0,0,0,0,0.002850311690325111,1.1857076245968337,,,,,295.86786556,1.0338253256344763,-50220.611500155945,0.04221141871892087,0.5863125389008763,-0.0030735,-0.0024587999999999997,-0.0018440999999999998,-0.0012293999999999999,-0.0006146999999999999,-0.0030735,0,2.2479844498895094,2.3891842751152486,,
1759996800,121962.53,121995.64,121189.97,121852.82,-10,10,10,10,111804.60678383535,115826.04842352943,119847.49006322351,122985.05474358867,100800.84172611934,0,0,0,0,122184.62277501375,124698.80903529402,124698.80903529402,122864.96462382661,120469.1630005858,0,0,0,0,114434.98092495388,118633.86974117639,122832.75855739889,123213.87146642788,108520.03842225086,0,0,0,0,121160.03907943472,122333.20757647054,122333.20757647054,122864.96462382661,120469.1630005858,0,0,0,0,0.0013242854335001172,1.1857076245968337,,,,,854.85521174,1.0321606435785866,-93786.16527998843,0.039486960868555965,0.5974023055225207,-0.0030735,-0.0024587999999999997,-0.0018440999999999998,-0.0012293999999999999,-0.0006146999999999999,-0.0030735,0,2.2479844498895094,2.3888785976503857,,
1760004000,121856.12,122870.7,121714.72,122802.67,-10,10,10,10,111804.60678383535,115826.04842352943,119847.49006322351,122985.05474358867,100800.84172611934,0,0,0,0,122208.52238087919,124490.65159999984,126772.78081912048,122864.96462382661,120469.1630005858,0,0,0,0,114434.98092495388,118633.86974117639,122832.75855739889,123213.87146642788,108520.03842225086,0,0,0,0,121199.7395163084,122355.77748235293,123511.81544839746,122864.96462382661,120469.1630005858,0,0,0,0,0.00841638120666067,1.1857076245968337,,,,,599.10887313,1.0394665509205672,567086.5038612032,0.03817167059730897,0.6098363527489702,-0.0030735,-0.0024587999999999997,-0.0018440999999999998,-0.0012293999999999999,-0.0006146999999999999,-0.0030735,0,2.2479844498895094,2.388573101382674,,
1760011200,122802.42,123778.56,122362.67,122453.08,-10,10,10,10,111804.60678383535,115826.04842352943,119847.49006322351,122985.05474358867,100800.84172611934,0,0,0,0,122208.52238087919,124490.65159999984,126772.78081912048,122864.96462382661,120469.1630005858,0,0,0,0,114434.98092495388,118633.86974117639,122832.75855739889,123213.87146642788,108520.03842225086,0,0,0,0,121128.14620451881,122289.03691764711,122289.03691764711,122864.96462382661,120469.1630005858,0,0,0,0,0.004896134578489989,1.1857076245968337,,,,,1511.19884295,1.0357546782400477,-527922.2037961477,0.03634741056572022,0.5916583764734978,-0.0030735,-0.0024587999999999997,-0.0018440999999999998,-0.0012293999999999999,-0.0006146999999999999,-0.0030735,0,2.2479844498895094,2.38826778614946,,
1760018400,122442.86,122621.81,120745.07,121201.93,-5,10,10,10,111804.60678383535,115826.04842352943,119847.49006322351,122985.05474358867,100800.84172611934,0,0,0,0,122115.81236111175,124153.66409411754,124153.66409411754,122864.96462382661,120469.1630005858,0,0,0,0,114434.98092495388,118633.86974117639,122832.75855739889,123213.87146642788,108520.03842225086,0,0,0,0,120950.17382318465,122143.90799999994,122143.90799999994,122864.96462382661,120469.1630005858,0,0,0,0,-0.005910837136991208,1.1857076245968337,,,,,2422.61172053,1.0245456521612268,-3006291.5623573116,0.03398289134687782,0.5945683478568372,-0.0030735,-0.0024587999999999997,-0.0018440999999999998,-0.0012293999999999999,-0.0006146999999999999,-0.0030735,0,2.2479844498895094,2.3879626517882935,,
1760025600,121195.1,121507.48,119699.91,121021,-35,10,10,10,111804.60678383535,115826.04842352943,119847.49006322351,122985.05474358867,100800.84172611934,0,0,0,0,122115.81236111175,124153.66409411754,124153.66409411754,122595.92916472266,120469.1630005858,0,0,0,0,114434.98092495388,118633.86974117639,122832.75855739889,123213.87146642788,108520.03842225086,0,0,0,0,120747.20168946513,121978.1833882353,121978.1833882353,122595.92916472266,120469.1630005858,0,0,0,0,-0.007766563111895859,1.1857076245968337,,,,,2410.91576297,1.0223618620359258,-419740.434333091,0.03201101758315472,0.5772281770151987,-0.0030735,-0.0024587999999999997,-0.0018440999999999998,-0.0012293999999999999,-0.0006146999999999999,-0.0030735,0,2.2479844498895094,2.387657698136929,,
1760032800,121016.81,121186.54,120478.7,121013.63,-35,10,10,10,111804.60678383535,115826.04842352943,119847.49006322351,122985.05474358867,100800.84172611934,0,0,0,0,121968.90469778913,123875.1600470588,123875.1600470588,122247.8027958139,120469.1630005858,0,0,0,0,114434.98092495388,118633.86974117639,122832.75855739889,122972.76708827192,108520.03842225086,0,0,0,0,120537.411768103,121802.92197647055,121802.92197647055,122247.8027958139,120469.1630005858,0,0,0,0,-0.008169263337863261,1.1857076245968337,,,,,1161.49045915,1.021663225202292,-3693.5396600888876,0.029968276824731133,0.5467022167117523,-0.0030735,-0.0024587999999999997,-0.0018440999999999998,-0.0012293999999999999,-0.0006146999999999999,-0.0030735,0,2.2479844498895094,2.3873529250333143,,
1760040000,121022.89,121561.98,120920.1,121530,-20,10,10,10,111804.60678383535,115826.04842352943,119847.49006322351,122985.05474358867,100800.84172611934,0,0,0,0,121968.90469778913,123875.1600470588,123875.1600470588,122247.8027958139,120469.1630005858,0,0,0,0,114434.98092495388,118633.86974117639,122832.75855739889,122972.76708827192,108520.03842225086,0,0,0,0,120397.64097310258,121681.81837647062,121681.81837647062,122247.8027958139,120469.1630005858,0,0,0,0,-0.0043199577285688235,1.1857076245968337,,,,,569.90830123,1.0253652076210764,289006.1986367456,0.028759688537102646,0.5810470179407694,-0.0030735,-0.0024587999999999997,-0.0018440999999999998,-0.0012293999999999999,-0.0006146999999999999,-0.0030735,0,2.2479844498895094,2.3870483323156066,,
1760047200,121532.77,121813.32,121447.7,121717.13,-15,15,15,15,112070.05439039523,115975.02967058832,119880.00495078141,122985.05474358867,100800.84172611934,0,0,0,0,121875.54088960373,123668.83985882347,123668.83985882347,122247.8027958139,120469.1630005858,0,0,0,0,114882.00324630257,119206.00837647053,123530.0135066385,122972.76708827192,108520.03842225086,0,0,0,0,120263.46592875679,121559.88734117657,121559.88734117657,122247.8027958139,120469.1630005858,0,0,0,0,-0.0031319699764868064,1.1867347957211054,,,,,469.58402516,1.0262638444375354,86572.51087849788,0.02791728865980958,0.5716283033638626,-0.005662000000000001,-0.004529600000000001,-0.0033972000000000004,-0.0022648000000000004,-0.0011324000000000002,-0.005662000000000001,0,2.2151609904241893,2.327691496177181,,
1760054400,121717.13,121924.56,121591.11,121716.39,-20,10,10,10,112070.05439039523,115975.02967058832,119880.00495078141,122985.05474358867,100800.84172611934,0,0,0,0,121875.54088960373,123668.83985882347,123668.83985882347,122247.8027958139,120469.1630005858,0,0,0,0,114882.00324630257,119206.00837647053,123530.0135066385,122972.76708827192,108520.03842225086,0,0,0,0,120136.58345861374,121445.63632941185,121445.63632941185,122247.8027958139,120469.1630005858,0,0,0,0,-0.0035354990159701554,1.1867347957211054,,,,,300.13651155,1.0255853521962934,-222.10101854857234,0.02593426027062784,0.5783002516016108,-0.005662000000000001,-0.004529600000000001,-0.0033972000000000004,-0.0022648000000000004,-0.0011324000000000002,-0.005662000000000001,0,2.2151609904241893,2.327410293314741,,
1760061600,121716.88,121725.94,120988.97,121129.75,-20,10,10,10,112070.05439039523,115975.02967058832,119880.00495078141,122985.05474358867,100800.84172611934,0,0,0,0,121733.11295808977,123406.86825882345,123406.86825882345,122247.8027958139,120469.1630005858,0,0,0,0,114882.00324630257,119206.00837647053,123530.0135066385,122972.76708827192,108520.03842225086,0,0,0,0,119985.52090791424,121318.84762352945,121318.84762352945,122247.8027958139,120469.1630005858,0,0,0,0,-0.008633701934417638,1.1867347957211054,,,,,679.39396355,1.0200108220795585,-398892.57781911467,0.023685137961986458,0.5950885385285407,-0.005662000000000001,-0.004529600000000001,-0.0033972000000000004,-0.0022648000000000004,-0.0011324000000000002,-0.005662000000000001,0,2.2151609904241893,2.327129251399762,,
