time,open,high,low,close,VLT SRI Bias Histogram,LT SRI Bias Histogram,ST SRI Bias Histogram,VST SRI Bias Histogram,VST Reversal Support,VST Reversal Robust Fit,VST Reversal Resistance,VST Fast Trackline,VST Slow Trackline,VST Stage 4 to 1,VST Stage 1 to 2,VST Stage 2 to 3,VST Stage 3 to 4,VLT Reversal Support,VLT Reversal Robust Fit,VLT Reversal Resistance,VLT Fast Trackline,VLT Slow Trackline,VLT Stage 4 to 1,VLT Stage 1 to 2,VLT Stage 2 to 3,VLT Stage 3 to 4,ST Reversal Support,ST Reversal Robust Fit,ST Reversal Resistance,ST Fast Trackline,ST Slow Trackline,ST Stage 4 to 1,ST Stage 1 to 2,ST Stage 2 to 3,ST Stage 3 to 4,LT Reversal Support,LT Reversal Robust Fit,LT Reversal Resistance,LT Fast Trackline,LT Slow Trackline,LT Stage 4 to 1,LT Stage 1 to 2,LT Stage 2 to 3,LT Stage 3 to 4
1716312600,4.196260509474213,4.242833855799373,4.194899124476589,4.201520141879909,20,15,35,35,3.8869084680139587,4.179497569086633,4.4720866701593085,4.230851566237129,3.9665812501332414,0,0,0,0,,,,3.9228156745315794,,0,0,0,0,3.6319430552933887,3.919348473510138,4.206753891726887,4.230851566237129,3.9665812501332414,0,0,0,0,3.0550752703848976,3.4694485257923855,3.8838217811998734,4.119342686794336,2.902304542082115,0,0,0,0
1716384600,4.194116167965803,4.2598561864616915,4.100290514083618,4.197430139720559,15,0,15,15,3.9268905663907496,4.226952490190136,4.527014413989523,4.230851566237129,3.9665812501332414,0,0,0,0,,,,3.9228156745315794,,0,0,0,0,3.6621116243183285,3.9616226645329418,4.261133704747555,4.230851566237129,3.9665812501332414,0,0,0,0,3.0550752703848976,3.4694485257923855,3.8838217811998734,4.119342686794336,2.902304542082115,0,0,0,0
1716399000,4.2076107298814724,4.210048622366289,4.116510745891277,4.157052896725441,20,0,20,20,3.964082471429063,4.27083057867662,4.577578685924177,4.230851566237129,3.9665812501332414,0,0,0,0,,,,3.9228156745315794,,0,0,0,0,3.690319908616488,3.999274756650265,4.308229604684041,4.230851566237129,3.9665812501332414,0,0,0,0,3.0803752520891408,3.4969448632643956,3.9135144744396504,4.119342686794336,2.902304542082115,0,0,0,0
1716471000,4.22313338395343,4.22313338395343,4.0477426050856256,4.132413615265601,15,0,15,15,3.992804477820107,4.301758692430134,4.610712907040161,4.230851566237129,3.9665812501332414,0,0,0,0,,,,3.9228156745315794,,0,0,0,0,3.7165533169124103,4.033109394049441,4.349665471186471,4.230851566237129,3.9665812501332414,0,0,0,0,3.0803752520891408,3.4969448632643956,3.9135144744396504,4.119342686794336,2.902304542082115,0,0,0,0
1716485400,4.148478597215059,4.158850811646483,4.007185628742516,4.0329587036069,20,0,20,5,4.0028886695160635,4.3084702654317715,4.3084702654317715,4.13059517474927,3.9665812501332414,0,0,0,0,,,,3.9228156745315794,,0,0,0,0,3.735114411112666,4.054417735407932,4.373721059703198,4.13059517474927,3.9665812501332414,0,0,0,0,3.112890922289553,3.52704688510433,3.9412028479191075,4.119342686794336,2.902304542082115,0,0,0,0
1716557400,4.030705178246162,4.195893380946308,4.001703354297694,4.1904433371662195,15,0,15,15,4.025111867246916,4.328286322772042,4.631460778297169,4.13059517474927,3.9665812501332414,0,0,0,0,,,,3.9228156745315794,,0,0,0,0,3.759400406190859,4.084373359683099,4.409346313175338,4.13059517474927,3.9665812501332414,0,0,0,0,3.112890922289553,3.52704688510433,3.9412028479191075,4.119342686794336,2.902304542082115,0,0,0,0
1716571800,4.191414334994251,4.268862427159868,4.191414334994251,4.268862427159868,20,15,20,35,4.055083855260603,4.3576252199060415,4.6601665845514795,4.169357924059302,3.9665812501332414,0,0,0,0,,,,3.9228156745315794,,0,0,0,0,3.7848321575903694,4.114897916741132,4.444963675891895,4.169357924059302,3.9665812501332414,0,0,0,0,3.162495850584227,3.577173365828048,3.991850881071869,4.119342686794336,3.515850508750565,0,0,0,0
1716903000,4.232914315033351,4.314786192684183,4.193548387096774,4.280361757105943,15,0,15,15,4.081516438632391,4.380506329615972,4.679496220599553,4.169357924059302,3.9665812501332414,0,0,0,0,,,,3.9228156745315794,,0,0,0,0,3.8165918311380524,4.156938100798481,4.497284370458909,4.169357924059302,3.9665812501332414,0,0,0,0,3.162495850584227,3.577173365828048,3.991850881071869,4.119342686794336,3.515850508750565,0,0,0,0
1716917400,4.280938226932024,4.327774936061381,4.23265465935787,4.298538086688894,20,15,35,50,4.109049380253936,4.408658554310833,4.70826772836773,4.18694963928418,4.001147195725358,0,0,0,0,,,,3.979387435351799,,0,0,0,0,3.847013844823357,4.196819560634652,4.546625276445947,4.18694963928418,4.001147195725358,0,0,0,0,3.2323636139163603,3.640663242182436,4.048962870448512,4.119342686794336,3.515850508750565,0,0,0,0
1716989400,4.2547030663733985,4.2803304078471855,4.211764705882353,4.246877028957278,15,0,15,15,4.125691210515318,4.418488022118054,4.71128483372079,4.18694963928418,4.001147195725358,0,0,0,0,,,,3.979387435351799,,0,0,0,0,3.876097206655809,4.233506998720714,4.590916790785619,4.18694963928418,4.001147195725358,0,0,0,0,3.2323636139163603,3.640663242182436,4.048962870448512,4.119342686794336,3.515850508750565,0,0,0,0
1717003800,4.245235003895092,4.2926829268292686,4.227396186993993,4.227396186993993,20,15,35,35,4.138866497159755,4.4172418256663315,4.695617154172908,4.18694963928418,4.019708856937221,0,0,0,0,,,,4.006702866347267,,0,0,0,0,3.9025801752902343,4.26612927349375,4.629678371697265,4.18694963928418,4.019708856937221,0,0,0,0,3.2638235706880887,3.6755644929966573,4.0873054153052255,4.119342686794336,3.515850508750565,0,0,0,0
1717075800,4.256404320987654,4.367201426024955,4.188522092432707,4.188522092432707,15,0,15,15,4.149190081093755,4.4052535761957925,4.66131707129783,4.18694963928418,4.019708856937221,0,0,0,0,,,,4.006702866347267,,0,0,0,0,3.925107672573949,4.292779375542625,4.660451078511301,4.18694963928418,4.019708856937221,0,0,0,0,3.2638235706880887,3.6755644929966573,4.0873054153052255,4.119342686794336,3.515850508750565,0,0,0,0
1717090200,4.1940071102082275,4.1940071102082275,3.9239468981363284,3.9239468981363284,5,0,5,-10,4.120531309683074,4.346503275185574,4.346503275185574,4.140801557820927,4.019708856937221,0,0,0,0,,,,4.006702866347267,,0,0,0,0,3.929805267465578,4.29635865473566,4.29635865473566,4.140801557820927,4.019708856937221,0,0,0,0,3.272288668752186,3.6842465912409295,4.096204513729673,4.119342686794336,3.515850508750565,0,0,0,0
1717162200,4.07808988764045,4.110938296787354,3.7953842119066348,3.947421875,10,0,10,-5,4.088729899822577,4.279686925646041,4.279686925646041,4.074987767663348,4.019708856937221,0,0,0,0,,,,4.006702866347267,,0,0,0,0,3.9336987056260613,4.297915349342993,4.297915349342993,4.074987767663348,4.019708856937221,0,0,0,0,3.272288668752186,3.6842465912409295,4.096204513729673,4.119342686794336,3.515850508750565,0,0,0,0
1717176600,3.9533993227402964,3.972871648008332,3.9242685475444095,3.9570093457943925,15,0,15,0,4.0522166866191185,4.221521537819338,4.221521537819338,4.04894402681145,4.019708856937221,0,0,0,0,,,,4.006702866347267,,0,0,0,0,3.936541676765679,4.297295582019187,4.297295582019187,4.04894402681145,4.019708856937221,0,0,0,0,3.29415217821906,3.7045136036274986,4.114875029035937,4.11645633183301,3.515850508750565,0,0,0,0
1717421400,4.025647472969575,4.127617148554337,3.9778700906344415,4.042759320314482,10,0,10,10,4.034735289110058,4.1807826375456125,4.1807826375456125,4.04894402681145,4.019708856937221,0,0,0,0,,,,4.006702866347267,,0,0,0,0,3.94692200543187,4.307547910818545,4.668173816205219,4.04894402681145,4.019708856937221,0,0,0,0,3.29415217821906,3.7045136036274986,4.114875029035937,4.11645633183301,3.515850508750565,0,0,0,0
1717435800,4.044802231237322,4.115158428390367,4.044802231237322,4.115158428390367,15,0,15,15,4.019969569830968,4.149760884465479,4.2795521990999905,4.04894402681145,4.019708856937221,0,0,0,0,3.5297058063002233,4.382490826124471,5.235275845948719,4.006702866347267,,0,0,0,0,3.961467985808178,4.323176579068996,4.684885172329815,4.04894402681145,4.019708856937221,0,0,0,0,3.3389391367641714,3.745955234751659,4.152971332739146,4.11645633183301,3.515850508750565,0,0,0,0
1717507800,4.082682834406972,4.162611056268509,4.082682834406972,4.129565217391304,10,0,10,10,4.009046644828138,4.13197013470126,4.254893624574382,4.04894402681145,4.019708856937221,0,0,0,0,3.5297058063002233,4.382490826124471,5.235275845948719,4.006702866347267,,0,0,0,0,3.977876770873302,4.341514080300662,4.705151389728022,4.04894402681145,4.019708856937221,0,0,0,0,3.3389391367641714,3.745955234751659,4.152971332739146,4.11645633183301,3.515850508750565,0,0,0,0
