time,open,high,low,close,LOI,Deep Accumulate,Accumulate,Trim 25%,Trim 50%,Trim 75%,Exit 100%,LT Fast Trackline,LT Slow Trackline,AB2 Bull Put,AB2 Bear Call,AB2 Iron Condor,AB2 Conservative,LT Fast Trackline,LT Slow Trackline,AB1 Strong Bull,AB1 Strong Bear,AB1 Setup Bull,AB1 Setup Bear,AB1 Exit — FTL<STL,AB1 Exit — Time Stop,VLT Reversal Support,VLT Reversal Robust Fit,VLT Reversal Resistance,VLT Fast Trackline,VLT Slow Trackline,VLT Stage 4 to 1,VLT Stage 1 to 2,VLT Stage 2 to 3,VLT Stage 3 to 4,LT Reversal Support,LT Reversal Robust Fit,LT Reversal Resistance,LT Fast Trackline,LT Slow Trackline,LT Stage 4 to 1,LT Stage 1 to 2,LT Stage 2 to 3,LT Stage 3 to 4,ST Reversal Support,ST Reversal Robust Fit,ST Reversal Resistance,ST Fast Trackline,ST Slow Trackline,ST Stage 4 to 1,ST Stage 1 to 2,ST Stage 2 to 3,ST Stage 3 to 4,VST Reversal Support,VST Reversal Robust Fit,VST Reversal Resistance,VST Fast Trackline,VST Slow Trackline,VST Stage 4 to 1,VST Stage 1 to 2,VST Stage 2 to 3,VST Stage 3 to 4
1681997400,31.027,31.29,29.227,29.471,24.322756520065205,0,0,0,0,0,0,31.38084354151786,23.510442252709176,0,0,0,0,31.38084354151786,23.510442252709176,0,0,0,0,0,1,25.539645188013004,30.603652941176453,35.6676606943399,30.607535315155147,26.725302106437077,0,0,0,0,26.7841658233287,30.12016470588236,33.45616358843602,31.38084354151786,23.510442252709176,0,0,0,0,30.19307114474944,33.254724705882346,33.254724705882346,30.392949100048845,30.591843788169058,0,0,0,0,30.936229177133047,32.713334117647065,32.713334117647065,30.392949100048845,30.591843788169058,0,0,0,0
1682083800,29.734,30.05,28.774,29.102,23.552784922244438,0,0,0,0,0,0,30.80345182916591,23.810410663229952,0,0,0,0,30.80345182916591,23.810410663229952,0,0,0,0,0,0,25.736788748934764,30.78107294117647,35.82535713341817,30.607535315155147,26.725302106437077,0,0,0,0,26.95564923384998,30.30337647058825,30.30337647058825,30.80345182916591,23.810410663229952,0,0,0,0,29.997314221441798,32.88543764705883,32.88543764705883,29.860742405416886,30.591843788169058,0,0,0,0,29.94411012659263,31.74247058823526,31.74247058823526,29.860742405416886,30.591843788169058,0,0,0,0
1682343000,29.103,29.79532,28.3,28.533,23.04691055315522,0,0,0,0,0,0,30.16104775065836,23.810410663229952,0,0,0,0,30.16104775065836,23.810410663229952,0,0,0,0,0,0,25.736788748934764,30.78107294117647,35.82535713341817,30.607535315155147,26.725302106437077,0,0,0,0,26.99171738788564,30.33118352941177,30.33118352941177,30.16104775065836,23.810410663229952,0,0,0,0,29.781447360181026,32.63269647058825,32.63269647058825,29.53064316537671,30.591843788169058,0,0,0,0,28.70347330549088,30.569992941176448,30.569992941176448,29.53064316537671,30.591843788169058,0,0,0,0
1682429400,28.236,29.689,28.015,29.091,14.4982377640381,0,0,0,0,0,0,29.80533005418276,23.810410663229952,0,0,0,0,29.80533005418276,23.810410663229952,0,0,0,0,0,0,25.95660560807576,31.016412941176473,36.07622027427719,30.607535315155147,26.725302106437077,0,0,0,0,27.045009815941174,30.371098823529437,30.371098823529437,29.80533005418276,23.810410663229952,0,0,0,0,29.54773108730862,32.338044705882346,32.338044705882346,29.312882939278374,30.591843788169058,0,0,0,0,27.53918518439601,29.444249411764698,29.444249411764698,29.312882939278374,30.591843788169058,0,0,0,0
1682515800,31.05,32.164,29.63,29.946,29.323971260091238,0,0,0,0,0,0,29.80533005418276,23.810410663229952,0,0,0,0,29.80533005418276,23.810410663229952,0,0,0,0,0,0,25.95660560807576,31.016412941176473,36.07622027427719,30.607535315155147,26.725302106437077,0,0,0,0,27.158975572475146,30.489736470588262,33.82049736870138,29.80533005418276,23.810410663229952,0,0,0,0,29.63171229194075,32.41605176470589,32.41605176470589,30.740012741764062,30.591843788169058,0,0,0,0,27.201797724035693,29.041887058823534,29.041887058823534,30.740012741764062,30.591843788169058,0,0,0,0
1682602200,30.651,31.888,29.60101,31.864,26.99712845316678,0,0,0,0,0,0,29.82195109030523,23.810410663229952,0,1,0,0,29.82195109030523,23.810410663229952,0,0,1,0,0,0,26.331238118775488,31.48062823529412,36.63001835181275,30.607535315155147,26.725302106437077,0,0,0,0,27.44262086726597,30.83304705882354,34.223473250381105,29.82195109030523,23.810410663229952,0,0,0,0,29.747286166850625,32.44812941176472,35.148972656678815,30.740012741764062,30.591843788169058,0,0,0,0,27.356137126707896,29.154720000000026,30.953302873292156,30.740012741764062,30.591843788169058,0,0,0,0
1682688600,31.304,32.898,30.809,32.838,28.00101824125335,0,0,0,0,0,0,31.09677925643665,23.810410663229952,0,0,0,0,31.09677925643665,23.810410663229952,1,0,0,0,0,0,26.331238118775488,31.48062823529412,36.63001835181275,30.607535315155147,26.725302106437077,0,0,0,0,27.891430942637616,31.349849411764723,34.80826788089183,31.09677925643665,23.810410663229952,0,0,0,0,29.963523135746467,32.64251294117648,35.32150274660649,31.753469666209206,30.591843788169058,0,0,0,0,28.02746695541758,29.783512941176454,31.539558926935328,31.753469666209206,30.591843788169058,0,0,0,0
1682947800,32,32.33591,30.42361,30.747,28.00101824125335,0,0,0,0,0,0,31.09677925643665,23.810410663229952,0,0,0,0,31.09677925643665,23.810410663229952,0,0,0,0,0,0,26.6066809780256,31.78614941176469,36.96561784550378,30.607535315155147,26.725302106437077,0,0,0,0,28.153449845099946,31.639757647058836,35.12606544901773,31.09677925643665,23.810410663229952,0,0,0,0,29.909676782324045,32.43923764705882,34.968798511793594,31.706384966248407,30.591843788169058,0,0,0,0,28.35767968744662,29.995959999999965,29.995959999999965,31.706384966248407,30.591843788169058,0,0,0,0
1683034200,31.014,33.29265,30.513,32.801,28.00101824125335,0,0,0,0,0,0,31.09677925643665,23.810410663229952,0,1,0,0,31.09677925643665,23.810410663229952,0,0,0,0,0,0,26.6066809780256,31.78614941176469,36.96561784550378,30.607535315155147,26.725302106437077,0,0,0,0,28.569182724512782,32.12371764705884,35.67825256960489,31.09677925643665,23.810410663229952,0,0,0,0,30.053448938404962,32.26723999999999,34.48103106159501,31.706384966248407,30.591843788169058,0,0,0,0,29.372275279632284,30.91092470588232,32.449574132132355,31.706384966248407,30.591843788169058,0,0,0,0
1683120600,32.049,32.189,30.168,30.425,28.00101824125335,0,0,0,0,0,0,31.09677925643665,23.810410663229952,0,0,0,0,31.09677925643665,23.810410663229952,0,0,0,0,0,0,26.862754614305835,32.06852705882351,37.27429950334119,30.607535315155147,26.725302106437077,0,0,0,0,28.743465988765138,32.31867764705886,35.89388930535259,31.09677925643665,23.810410663229952,0,0,0,0,29.98488832957406,31.812635294117626,31.812635294117626,31.55892926146308,30.591843788169058,0,0,0,0,29.678104235679953,31.13470352941176,31.13470352941176,31.55892926146308,30.591843788169058,0,0,0,0
1683207000,31.115,32.119,30.75,31.2235,28.00101824125335,0,0,0,0,0,0,31.09677925643665,23.810410663229952,0,0,0,0,31.09677925643665,23.810410663229952,0,0,0,0,0,0,26.862754614305835,32.06852705882351,37.27429950334119,30.607535315155147,26.725302106437077,0,0,0,0,28.954708770809923,32.562201176470566,36.16969358213121,31.09677925643665,23.810410663229952,0,0,0,0,29.92894546815628,31.658098823529382,33.387252178902486,31.55892926146308,30.591843788169058,0,0,0,0,30.08668238750977,31.481910588235287,31.481910588235287,31.55892926146308,30.591843788169058,0,0,0,0
1683293400,31.3,32.87199,31.2,32.672,26.521863172310564,0,0,0,0,0,0,31.09677925643665,25.34110868411154,0,1,0,0,31.09677925643665,25.34110868411154,0,0,0,0,0,1,27.208090193869065,32.47581294117646,37.743535688483846,30.607535315155147,26.725302106437077,0,0,0,0,29.22857606584971,32.89660470588234,36.56463334591497,31.09677925643665,25.34110868411154,0,0,0,0,30.039410644016307,31.702181176470592,33.36495170892488,31.691734319022306,30.591843788169058,0,0,0,0,30.870491064437996,32.26578588235294,33.661080700267874,31.691734319022306,30.591843788169058,0,0,0,0
1683552600,31.115,31.1745,29.4,29.467,26.521863172310564,0,0,0,0,0,0,31.09677925643665,25.34110868411154,0,0,0,0,31.09677925643665,25.34110868411154,0,0,0,0,0,0,27.208090193869065,32.47581294117646,37.743535688483846,30.607535315155147,26.725302106437077,0,0,0,0,29.268332706496196,32.92800352941178,32.92800352941178,31.09677925643665,25.34110868411154,0,0,0,0,29.730056317075874,31.36003529411763,31.36003529411763,30.8645066928989,30.591843788169058,0,0,0,0,30.637761212652368,32.03730352941174,32.03730352941174,30.8645066928989,30.591843788169058,0,0,0,0
1683639000,29.751,31,28.963,30.343,26.521863172310564,0,0,0,0,0,0,31.09677925643665,25.34110868411154,0,0,0,0,31.09677925643665,25.34110868411154,0,0,0,0,0,0,27.423403845306744,32.697818823529424,37.972233801752104,30.607535315155147,26.725302106437077,0,0,0,0,29.367485930349083,33.02967529411764,36.69186465788619,31.09677925643665,25.34110868411154,0,0,0,0,29.539154266489653,31.136035294117665,31.136035294117665,30.8645066928989,30.591843788169058,0,0,0,0,30.349380380879126,31.70138823529409,31.70138823529409,30.8645066928989,30.591843788169058,0,0,0,0
1683725400,31.324,32.565,30.5,31.511,26.521863172310564,0,0,0,0,0,0,31.09677925643665,25.34110868411154,0,0,0,0,31.09677925643665,25.34110868411154,0,0,0,0,0,0,27.423403845306744,32.697818823529424,37.972233801752104,30.607535315155147,26.725302106437077,0,0,0,0,29.541630593825353,33.22598235294118,36.91033411205701,31.09677925643665,25.34110868411154,0,0,0,0,29.4630910371199,31.03665411764707,32.61021719817425,30.8645066928989,30.591843788169058,0,0,0,0,30.35138860164476,31.585131764705878,32.81887492776699,30.8645066928989,30.591843788169058,0,0,0,0
1683811800,31.135,31.135,28.476,28.737,11.016640950671963,0,0,0,0,0,0,30.413958390934138,25.34110868411154,0,0,0,0,30.413958390934138,25.34110868411154,0,0,0,0,0,0,27.48074734758243,32.65550941176468,37.83027147594694,30.607535315155147,26.725302106437077,0,0,0,0,29.507365215603837,33.17702352941175,33.17702352941175,30.413958390934138,25.34110868411154,0,0,0,0,28.889924432402907,30.46956470588234,30.46956470588234,29.857091723709942,30.591843788169058,0,0,0,0,29.32344123677376,30.507094117647068,30.507094117647068,29.857091723709942,30.591843788169058,0,0,0,0
1683898200,28.49,28.659,26.651,27.1,10.126981772512224,0,0,0,0,0,0,29.211561061570762,25.34110868411154,0,0,1,1,29.211561061570762,25.34110868411154,0,0,0,0,0,0,27.48074734758243,32.65550941176468,37.83027147594694,30.607535315155147,26.725302106437077,0,0,0,0,29.324417848534985,32.973944705882346,32.973944705882346,29.211561061570762,25.34110868411154,0,0,0,0,28.033069770320385,29.736138823529423,29.736138823529423,28.09114618182215,30.591843788169058,0,0,0,0,27.813975322528936,29.304491764705897,29.304491764705897,28.09114618182215,30.591843788169058,0,0,0,0
1684157400,28,28.688,27.6,28.25,10.126981772512224,0,0,0,0,0,0,29.211561061570762,25.34110868411154,0,0,0,0,29.211561061570762,25.34110868411154,0,0,0,0,0,0,27.48809873012006,32.52905176470586,32.52905176470586,30.607535315155147,26.725302106437077,0,0,0,0,29.21796070291908,32.83197882352939,32.83197882352939,29.211561061570762,25.34110868411154,0,0,0,0,27.494726573510793,29.276235294117665,29.276235294117665,28.09114618182215,30.591843788169058,0,0,0,0,26.889513873901862,28.52338588235292,28.52338588235292,28.09114618182215,30.591843788169058,0,0,0,0
1684243800,27.75,28.29999,27.23713,27.344,8.684530785526343,0,0,0,0,0,0,28.87943259265729,25.34110868411154,0,0,0,1,28.87943259265729,25.34110868411154,0,0,0,0,0,0,27.48809873012006,32.52905176470586,32.52905176470586,30.351676328849017,26.725302106437077,0,0,0,0,29.015825359392363,32.57345058823531,32.57345058823531,28.87943259265729,25.34110868411154,0,0,0,0,27.061001300807316,28.911214117647077,28.911214117647077,28.09114618182215,30.410220464115035,0,0,0,0,26.024057306647574,27.811164705882376,27.811164705882376,28.09114618182215,30.410220464115035,0,0,0,0
1684330200,27.149,29.105,26.92603,29.057,8.684530785526343,0,0,0,0,0,0,28.87943259265729,25.34110868411154,0,0,0,0,28.87943259265729,25.34110868411154,0,0,0,0,0,0,27.53591395230977,32.428034117647044,37.32015428298432,30.351676328849017,26.725302106437077,0,0,0,0,28.936739260884295,32.41542352941172,32.41542352941172,28.87943259265729,25.34110868411154,0,0,0,0,26.890624058837563,28.744625882352942,28.744625882352942,28.09114618182215,30.410220464115035,0,0,0,0,25.794367290752454,27.5654094117647,29.336451532776948,28.09114618182215,30.410220464115035,0,0,0,0
1684416600,28.9,29.721,28.00112,28.758,8.684530785526343,0,0,0,0,0,0,28.87943259265729,25.34110868411154,0,0,0,0,28.87943259265729,25.34110868411154,0,0,0,0,0,0,27.53591395230977,32.428034117647044,37.32015428298432,30.351676328849017,26.725302106437077,0,0,0,0,28.828016534300147,32.22538705882353,32.22538705882353,28.87943259265729,25.34110868411154,0,0,0,0,27.0056124811298,28.746087058823516,28.746087058823516,28.09114618182215,30.410220464115035,0,0,0,0,25.7870914305336,27.4937905882353,29.200489745937,28.09114618182215,30.410220464115035,0,0,0,0
1684503000,29.09,29.196,28.2575,28.828,8.684530785526343,0,0,0,0,0,0,28.87943259265729,25.34110868411154,0,0,0,0,28.87943259265729,25.34110868411154,0,0,0,0,0,0,27.56609756530752,32.20601882352942,36.84594008175132,30.351676328849017,26.725302106437077,0,0,0,0,28.717972971690518,31.940277647058796,31.940277647058796,28.87943259265729,25.34110868411154,0,0,0,0,27.05181174671654,28.72260470588237,28.72260470588237,28.09114618182215,30.410220464115035,0,0,0,0,26.002780165946255,27.579282352941213,29.15578453993617,28.09114618182215,30.410220464115035,0,0,0,0
1684762200,28.778,29.706,28.602,29.412,8.684530785526343,0,0,0,0,0,0,28.87943259265729,25.34110868411154,0,0,0,0,28.87943259265729,25.34110868411154,0,0,0,0,0,0,27.56609756530752,32.20601882352942,36.84594008175132,30.351676328849017,26.725302106437077,0,0,0,0,28.688596111290618,31.60704823529409,31.60704823529409,28.87943259265729,25.34110868411154,0,0,0,0,27.05833429106644,28.713418823529402,30.368503355992363,28.722934742576022,30.410220464115035,0,0,0,0,26.273768049757933,27.784623529411785,29.295479009065637,28.722934742576022,30.410220464115035,0,0,0,0
1684848600,29.919,30.12,28.826,28.933,8.684530785526343,0,0,0,0,0,0,28.87943259265729,25.34110868411154,0,0,0,0,28.87943259265729,25.34110868411154,0,0,0,0,0,0,27.621565922724322,31.91464823529411,36.207730547863896,30.351676328849017,26.725302106437077,0,0,0,0,28.578119038502066,31.337199999999985,31.337199999999985,28.87943259265729,25.34110868411154,0,0,0,0,27.215242193383727,28.779562352941177,28.779562352941177,28.799655466812997,30.410220464115035,0,0,0,0,26.78119468283456,28.124025882352974,28.124025882352974,28.799655466812997,30.410220464115035,0,0,0,0
1684935000,28.2,28.69479,27.663,28.443,8.684530785526343,0,0,0,0,0,0,28.87943259265729,25.34110868411154,0,0,0,0,28.87943259265729,25.34110868411154,0,0,0,0,0,0,27.621565922724322,31.91464823529411,36.207730547863896,30.351676328849017,26.725302106437077,0,0,0,0,28.421753058826877,31.038975294117606,31.038975294117606,28.87943259265729,25.34110868411154,0,0,0,0,27.108264608240802,28.6647905882353,28.6647905882353,28.799655466812997,30.410220464115035,0,0,0,0,27.158981431259757,28.28596000000004,28.28596000000004,28.799655466812997,30.410220464115035,0,0,0,0
1685021400,28.791,28.884,27.285,28.099,8.684530785526343,0,0,0,0,0,0,28.87943259265729,25.34110868411154,0,0,0,0,28.87943259265729,25.34110868411154,0,0,0,0,0,0,27.62521120127196,31.542350588235294,31.542350588235294,30.351676328849017,26.725302106437077,0,0,0,0,28.238268289363813,30.693428235294093,30.693428235294093,28.87943259265729,25.34110868411154,0,0,0,0,26.748855290138,28.354000000000017,28.354000000000017,28.464827140212797,30.410220464115035,0,0,0,0,27.008862177612638,28.1273741176471,28.1273741176471,28.464827140212797,30.410220464115035,0,0,0,0
1685107800,27.98,29.489,27.92,28.51,8.684530785526343,0,0,0,0,0,0,28.87943259265729,25.34110868411154,0,0,0,0,28.87943259265729,25.34110868411154,0,0,0,0,0,0,27.62521120127196,31.542350588235294,31.542350588235294,30.351676328849017,26.725302106437077,0,0,0,0,28.078518275476284,30.421339999999994,30.421339999999994,28.87943259265729,25.34110868411154,0,0,0,0,26.55663173460041,28.16828235294119,28.16828235294119,28.464827140212797,30.410220464115035,0,0,0,0,27.660863072131157,28.54825882352939,28.54825882352939,28.464827140212797,30.410220464115035,0,0,0,0
1685453400,30.01,31.364,29.675,29.927,8.684530785526343,0,0,0,0,0,0,28.87943259265729,25.34110868411154,0,0,0,0,28.87943259265729,25.34110868411154,0,0,0,0,0,0,27.719786476441968,31.373147058823537,35.02650764120511,30.351676328849017,26.725302106437077,0,0,0,0,28.042270424735356,30.35524000000001,32.66820957526466,28.87943259265729,25.34110868411154,0,0,0,0,26.506939271680622,28.104039999999983,29.701140728319345,29.071846848419874,30.410220464115035,0,0,0,0,28.494179717999312,29.262724705882345,30.031269693765378,29.071846848419874,30.410220464115035,0,0,0,0
1685539800,29.401,30.277,28.9,30.163,9.40255537123674,0,0,0,0,0,0,28.87943259265729,25.34110868411154,0,0,0,0,28.87943259265729,25.34110868411154,0,0,0,0,0,0,27.719786476441968,31.373147058823537,35.02650764120511,30.351676328849017,26.725302106437077,0,0,0,0,28.012857565079194,30.285227058823555,32.557596552567915,28.87943259265729,25.34110868411154,0,0,0,0,26.440668801057452,28.025995294117628,29.611321787177804,29.254056478451478,30.410220464115035,0,0,0,0,28.72672885250693,29.542854117647032,30.358979382787133,29.254056478451478,30.410220464115035,0,0,0,0
1685626200,29.85,30.7725,29.56418,29.994,9.438647330617687,0,0,0,0,0,0,28.928211806806363,25.34110868411154,0,0,0,0,28.928211806806363,25.34110868411154,0,0,0,0,0,0,27.841158981083858,31.159127058823508,34.47709513656316,30.351676328849017,26.725302106437077,0,0,0,0,27.97998807658123,30.230908235294116,32.481828394007,28.928211806806363,25.34110868411154,0,0,0,0,26.600815242114066,28.167687058823507,29.734558875532947,29.623300686282033,30.410220464115035,0,0,0,0,28.983824278925244,29.817256470588212,30.65068866225118,29.623300686282033,30.410220464115035,0,0,0,0
1685712600,30.527,30.6,29.064,30.213,9.438647330617687,0,0,0,0,0,0,28.928211806806363,25.34110868411154,0,0,0,0,28.928211806806363,25.34110868411154,0,0,0,0,0,0,27.841158981083858,31.159127058823508,34.47709513656316,30.351676328849017,26.725302106437077,0,0,0,0,27.941706369192307,30.081264705882358,32.22082304257241,28.928211806806363,25.34110868411154,0,0,0,0,26.835558633334493,28.36005176470586,29.88454489607723,29.623300686282033,30.410220464115035,0,0,0,0,29.14829795057353,29.968722352941143,30.789146755308757,29.623300686282033,30.410220464115035,0,0,0,0
1685971800,29.447,29.696,27.12,27.636,9.438647330617687,0,0,0,0,0,0,28.928211806806363,25.34110868411154,0,0,1,0,28.928211806806363,25.34110868411154,0,0,0,0,0,0,27.751196116727332,30.84739411764708,30.84739411764708,30.351676328849017,26.725302106437077,0,0,0,0,27.678539659687804,29.784400000000023,29.784400000000023,28.928211806806363,25.34110868411154,0,0,0,0,26.776323980880274,28.24528470588232,28.24528470588232,28.44507958773454,30.410220464115035,0,0,0,0,28.484946635433033,29.316510588235296,29.316510588235296,28.44507958773454,30.410220464115035,0,0,0,0
1686058200,27,30.4565,26.655,29.882,9.438647330617687,0,0,0,0,0,0,28.928211806806363,25.34110868411154,0,0,0,0,28.928211806806363,25.34110868411154,0,0,0,0,0,0,27.751196116727332,30.84739411764708,30.84739411764708,30.351676328849017,26.725302106437077,0,0,0,0,27.60842752511055,29.63222470588236,31.656021886654173,28.928211806806363,25.34110868411154,0,0,0,0,26.993751956558846,28.438781176470567,29.883810396382287,28.920154936496804,30.410220464115035,0,0,0,0,28.61886835279138,29.485936470588246,30.35300458838511,28.920154936496804,30.410220464115035,0,0,0,0
1686144600,29.882,30.227,28.8,29.081,9.438647330617687,0,0,0,0,0,0,28.928211806806363,25.34110868411154,0,0,0,0,28.928211806806363,25.34110868411154,0,0,0,0,0,0,27.748040066318826,30.70822117647061,33.668402286622396,30.351676328849017,26.725302106437077,0,0,0,0,27.495178792487557,29.337096470588236,29.337096470588236,28.928211806806363,25.34110868411154,0,0,0,0,27.2863796864029,28.605044705882314,28.605044705882314,28.920154936496804,30.410220464115035,0,0,0,0,28.56162249272478,29.420670588235303,29.420670588235303,28.920154936496804,30.410220464115035,0,0,0,0
1686231000,28.969,29.7244,28.357,29.093,9.438647330617687,0,0,0,0,0,0,28.928211806806363,25.34110868411154,0,0,0,0,28.928211806806363,25.34110868411154,0,0,0,0,0,0,27.748040066318826,30.70822117647061,33.668402286622396,30.351676328849017,26.725302106437077,0,0,0,0,27.371342806121913,29.067900000000016,29.067900000000016,28.928211806806363,25.34110868411154,0,0,0,0,27.389366948325634,28.67539999999998,28.67539999999998,28.920154936496804,30.410220464115035,0,0,0,0,28.51912445848088,29.37416705882354,29.37416705882354,28.920154936496804,30.410220464115035,0,0,0,0
1686317400,29.35,29.576,28.0505,28.233,9.438647330617687,0,0,0,0,0,0,28.928211806806363,25.34110868411154,0,0,0,0,28.928211806806363,25.34110868411154,0,0,0,0,0,0,27.684594390116377,30.58722941176472,30.58722941176472,30.351676328849017,26.725302106437077,0,0,0,0,27.165014319451117,28.864967058823545,28.864967058823545,28.928211806806363,25.34110868411154,0,0,0,0,27.434672379748662,28.67217882352942,28.67217882352942,28.920154936496804,30.410220464115035,0,0,0,0,28.314818125708342,29.18948235294118,29.18948235294118,28.920154936496804,30.410220464115035,0,0,0,0
1686576600,27.9125,28.166,27.5,27.77,7.684425864341745,0,0,0,0,0,0,28.928211806806363,25.34110868411154,0,0,0,0,28.928211806806363,25.34110868411154,0,0,0,0,0,0,27.684594390116377,30.58722941176472,30.58722941176472,29.976619539666444,26.725302106437077,0,0,0,0,26.903439395666034,28.607283529411784,28.607283529411784,28.928211806806363,25.34110868411154,0,0,0,0,27.713182160161647,28.752583529411737,28.752583529411737,28.532703805610897,29.984575556988695,0,0,0,0,27.82325282329983,28.74343529411766,28.74343529411766,28.532703805610897,29.984575556988695,0,0,0,0
1686663000,28.43,28.488,27.495,28.382,7.684425864341745,0,0,0,0,0,0,28.928211806806363,25.34110868411154,0,0,0,0,28.928211806806363,25.34110868411154,0,0,0,0,0,0,27.61923392064554,30.40900705882354,30.40900705882354,29.976619539666444,26.725302106437077,0,0,0,0,26.734126442292965,28.449839999999984,28.449839999999984,28.928211806806363,25.34110868411154,0,0,0,0,27.680830612947325,28.710712941176457,28.710712941176457,28.532703805610897,29.984575556988695,0,0,0,0,27.401313472223542,28.31192705882354,28.31192705882354,28.532703805610897,29.984575556988695,0,0,0,0
1686749400,28.411,28.615,27.673,28.288,7.684425864341745,0,0,0,0,0,0,28.928211806806363,25.34110868411154,0,0,0,0,28.928211806806363,25.34110868411154,0,0,0,0,0,0,27.61923392064554,30.40900705882354,30.40900705882354,29.976619539666444,26.725302106437077,0,0,0,0,26.575431151782624,28.307377647058846,28.307377647058846,28.928211806806363,25.34110868411154,0,0,0,0,27.756306814624775,28.739472941176466,28.739472941176466,28.532703805610897,29.984575556988695,0,0,0,0,27.130116416635225,28.0409388235294,28.0409388235294,28.532703805610897,29.984575556988695,0,0,0,0
1686835800,27.415,28.138,26.6,27.792,6.87947765901396,0,0,0,0,0,0,28.652194846376016,25.34110868411154,0,0,0,0,28.652194846376016,25.34110868411154,0,0,0,0,0,0,27.525979896840575,30.285357647058856,30.285357647058856,29.848183720352466,26.725302106437077,0,0,0,0,26.377749347247832,28.136176470588254,28.136176470588254,28.652194846376016,25.34110868411154,0,0,0,0,27.88240448776069,28.76004235294117,28.76004235294117,28.242209725538107,29.838262207982567,0,0,0,0,26.744820357096646,27.69728941176471,27.69728941176471,28.242209725538107,29.838262207982567,0,0,0,0
1686922200,28.499,29.8,28.096,29.339,6.87947765901396,0,0,0,0,0,0,28.652194846376016,25.34110868411154,0,0,0,0,28.652194846376016,25.34110868411154,0,0,0,0,0,0,27.525979896840575,30.285357647058856,30.285357647058856,29.848183720352466,26.725302106437077,0,0,0,0,26.301130228827308,28.057490588235297,29.813850947643285,28.652194846376016,25.34110868411154,0,0,0,0,27.963934034630693,28.8484376470588,29.73294125948691,28.580808524706587,29.838262207982567,0,0,0,0,26.974808068634566,27.900348235294118,28.82588840195367,28.580808524706587,29.838262207982567,0,0,0,0
1687267800,30,31.518,28.969,31.34,22.69179082185999,0,0,0,0,0,0,29.75005704078752,25.34110868411154,0,1,0,0,29.75005704078752,25.34110868411154,0,0,1,0,0,0,27.656842067507466,30.41318117647059,33.16952028543372,29.848183720352466,26.725302106437077,0,0,0,0,26.368284062641486,28.13061647058826,29.892948878535037,29.75005704078752,25.34110868411154,0,0,0,0,28.152372417046074,29.115209411764692,30.07804640648331,30.503615011301147,29.838262207982567,0,0,0,0,27.711806937393987,28.734734117647033,29.75766129790008,30.503615011301147,29.838262207982567,0,0,0,0
1687354200,32.4,33.8,32.031,33.131,25.936146206849717,0,0,0,0,0,0,31.817758366801485,25.34110868411154,0,0,0,0,31.817758366801485,25.34110868411154,1,0,0,0,0,0,27.656842067507466,30.41318117647059,33.16952028543372,30.21473810728339,26.725302106437077,0,0,0,0,26.619772271170056,28.428045882352947,30.236319493535838,31.817758366801485,25.34110868411154,0,0,0,0,28.45629780068615,29.71779764705883,30.97929749343151,32.23813133428186,30.20122373508101,0,0,0,0,28.66590673229898,30.196298823529443,31.726690914759907,32.23813133428186,30.20122373508101,0,0,0,0
1687440600,33.249,33.745,31.313,32.723,25.936146206849717,0,0,0,0,0,0,31.817758366801485,25.34110868411154,0,0,0,0,31.817758366801485,25.34110868411154,0,0,0,0,0,0,27.870869798626504,30.682574117647114,33.49427843666772,30.21473810728339,26.725302106437077,0,0,0,0,26.976363507756194,28.767715294117675,30.559067080479156,31.817758366801485,25.34110868411154,0,0,0,0,28.735039155367875,30.135989411764733,31.53693966816159,32.23813133428186,30.20122373508101,0,0,0,0,29.42495699927159,31.16570941176469,32.90646182425779,32.23813133428186,30.20122373508101,0,0,0,0
1687527000,32.7,33.7,31.73,32.911,25.936146206849717,0,0,0,0,0,0,31.817758366801485,25.34110868411154,0,0,0,0,31.817758366801485,25.34110868411154,0,0,0,0,0,0,27.870869798626504,30.682574117647114,33.49427843666772,30.21473810728339,26.725302106437077,0,0,0,0,27.275679276097662,29.08510705882356,30.894534841549458,31.817758366801485,25.34110868411154,0,0,0,0,29.07876221581307,30.641012941176474,32.203263666539875,32.23813133428186,30.20122373508101,0,0,0,0,30.109034451104254,32.04544823529414,33.98186201948402,32.23813133428186,30.20122373508101,0,0,0,0
1687786200,32.4,32.86,30.1085,30.574,25.936146206849717,0,0,0,0,0,0,31.817758366801485,25.34110868411154,0,0,0,0,31.817758366801485,25.34110868411154,0,0,0,0,0,0,27.946463677392302,30.74237882352944,33.538293969666576,30.21473810728339,26.725302106437077,0,0,0,0,27.574784146356937,29.291119999999992,31.007455853643048,31.817758366801485,25.34110868411154,0,0,0,0,29.175398905959117,30.743589411764717,32.31177991757031,31.91835035662755,30.20122373508101,0,0,0,0,30.39936828667543,32.36116823529413,32.36116823529413,31.91835035662755,30.20122373508101,0,0,0,0
