time,open,high,low,close,Fair Value,Bottom Band,Top Band,Likely Bottom,Likely Top,Reversal Support,Reversal Robust Fit,Reversal Resistance,Fast Trackline,Slow Trackline,SRI Bias Histogram
1530538200,12.7,12.968,12.6,12.963,13.683863235304605,10.947090588243684,20.525794852956906,,,12.793283859307271,13.048724705882352,13.048724705882352,12.576151640681985,13.072610450302035,5
1530624600,13.029,13.206,12.989,13.176,14.183475279714967,11.346780223771974,21.27521291957245,,,12.795328928699044,13.050469411764709,13.305609894830374,13.042075738520655,13.072610450302035,10
1530797400,13.194,13.416,13.156,13.405,14.128158892720826,11.302527114176662,21.19223833908124,,,12.82095964930062,13.079641176470592,13.338322703640562,13.282470990353456,13.072610450302035,10
1530883800,13.378,13.586,13.343,13.488,14.026289747432227,11.221031797945782,21.039434621148338,,,12.8628081407073,13.131252941176482,13.399697741645666,13.460008149845581,13.072610450302035,20
1531143000,13.454,13.6115,13.41,13.512,14.350782258263765,11.480625806611013,21.526173387395648,,,12.893721167061708,13.166636470588243,13.439551774114777,13.460008149845581,13.120811342158147,30
1531229400,13.55,13.601,13.4625,13.492,14.278082477947802,11.422465982358242,21.4171237169217,,,12.944681520147236,13.227584705882343,13.51048789161745,13.460008149845581,13.18407481771828,30
1531315800,13.353,13.507,13.31,13.426,13.597810559586794,10.878248447669435,20.396715839380192,,,12.966457298584842,13.250441176470593,13.534425054356344,13.460008149845581,13.18407481771828,20
1531402200,13.524,13.691,13.47,13.631,13.747999240084335,10.99839939206747,20.621998860126503,,,13.009769874126729,13.303756470588237,13.597743067049745,13.545616822227213,13.197934409155048,30
1531488600,13.633,13.722,13.56,13.583,13.494602896657288,10.79568231732583,20.241904344985933,,,13.056850369802564,13.36242,13.667989630197436,13.545616822227213,13.295796237072544,30
1531747800,13.601,13.616,13.41221,13.53,13.679467417157433,10.943573933725947,20.51920112573615,,,13.09122773033829,13.40184823529411,13.712468740249932,13.545616822227213,13.295796237072544,20
1531834200,13.4185,13.519,13.396,13.488,14.393940215716086,11.515152172572868,21.59091032357413,,,13.104757274760843,13.416887058823523,13.729016842886203,13.545616822227213,13.295796237072544,15
1531920600,13.509,13.606,13.467,13.583,15.505132151222867,12.404105720978293,23.2576982268343,,,13.127179575642039,13.439092941176481,13.751006306710924,13.545616822227213,13.295796237072544,15
1532007000,13.537,13.781,13.537,13.754,15.615888028039556,12.492710422431646,23.423832042059335,,,13.160584671827333,13.47683529411766,13.793085916407986,13.627415507777751,13.295796237072544,20
1532093400,13.725,13.7613,13.522,13.529,15.795786315039413,12.63662905203153,23.69367947255912,,,13.197241934628373,13.519435294117645,13.841628653606918,13.615811632714486,13.295796237072544,15
1532352600,13.509,13.5135,13.321,13.42,15.661286124832058,12.529028899865647,23.491929187248086,,,13.210524207537055,13.533477647058826,13.533477647058826,13.492919213922184,13.295796237072544,15
1532439000,13.505,13.516,13.17,13.332,16.2660295161631,13.012823612930482,24.399044274244652,,,13.206306630753726,13.529190588235291,13.529190588235291,13.28826294205067,13.295796237072544,5
1532525400,13.339,13.632,13.318,13.527,17.55820745141948,14.046565961135585,26.337311177129223,13.527,,13.239751812785508,13.560741176470584,13.560741176470584,13.28826294205067,13.295796237072544,10
1532611800,13.504,13.74,13.382,13.738,17.11335131512676,13.690681052101409,25.670026972690138,,,13.29218358325678,13.615239999999995,13.93829641674321,13.571669937527773,13.295796237072544,10
1532698200,13.85,13.85,12.848,12.916,16.662727869050045,13.330182295240036,24.994091803575067,12.916,,13.241827555485992,13.570924705882348,13.570924705882348,13.09387643141738,13.295796237072544,-25
1532957400,12.929,13.075,12.632,12.793,17.211132053059746,13.768905642447798,25.81669807958962,12.793,,13.16229595948322,13.505047058823516,13.505047058823516,12.874676222347766,13.295796237072544,-10
1533043800,12.812,13.031,12.637,13.015,17.118048304116098,13.694438643292878,25.677072456174145,13.015,,13.102139614254686,13.45223999999999,13.45223999999999,12.858573491435147,13.295796237072544,-10
1533130200,13.035,13.313,13.035,13.231,16.280451368479767,13.024361094783814,24.42067705271965,,,13.063645995833106,13.402844705882346,13.402844705882346,13.08397179494513,13.295796237072544,10
1533216600,13.142,13.669,13.118,13.655,16.047550145301678,12.838040116241343,24.071325217952516,,,13.089178612885414,13.428363529411756,13.767548445938099,13.506648933658576,13.295796237072544,10
1533303000,13.665,13.749,13.248,13.489,15.919176066486795,12.735340853189436,23.87876409973019,,,13.086479870314376,13.400650588235287,13.714821306156198,13.506648933658576,13.295796237072544,10
1533562200,13.447,13.75,13.42,13.717,14.965604587783297,11.972483670226637,22.448406881674945,,,13.111293296010654,13.402407058823524,13.693520821636394,13.567657273381284,13.295796237072544,15
1533648600,13.75,13.96,13.729,13.786,14.78661297989827,11.829290383918618,22.179919469847405,,,13.14399599962321,13.425023529411753,13.706051059200297,13.745783567354271,13.385500980993585,30
1533735000,13.824,13.962,13.6761,13.797,14.378825294380807,11.503060235504647,21.568237941571212,,,13.17167357521215,13.44059529411764,13.709517013023131,13.844274598206026,13.385500980993585,15
1533821400,13.854,14.203,13.854,13.975,13.555623448938832,10.844498759151065,20.333435173408247,,,13.194518857022764,13.470344705882347,13.74617055474193,13.886446006855536,13.509856968305693,35
1533907800,13.914,14.26,13.914,14.146,14.047082443840234,11.237665955072188,21.07062366576035,,,13.260065793264074,13.565267058823537,13.870468324383,14.036896821086593,13.56972432771243,30
1534167000,14.121,14.29,13.851,14.078,13.621406776493473,10.89712542119478,20.43211016474021,,,13.325378551207947,13.648057647058831,13.970736742909715,14.036896821086593,13.56972432771243,15
1534253400,14.178,14.381,14.106,14.215,13.507556355070442,10.806045084056354,20.261334532605662,,,13.403485184501026,13.757347058823532,14.111208933146038,14.139146531721382,13.758389853996942,55
1534339800,14.123,14.281,13.953,14.057,13.399209790355991,10.719367832284794,20.098814685533988,,,13.470558786122506,13.839874117647044,14.209189449171582,14.139146531721382,13.758389853996942,15
1534426200,14.093,14.307,13.9425,14.107,13.538830133140408,10.831064106512327,20.308245199710612,,,13.530895360556496,13.91581058823528,14.300725815914063,14.139146531721382,13.758389853996942,15
1534512600,14.053,14.19,13.922,13.953,13.622341719809079,10.897873375847263,20.433512579713618,,,13.586952503894636,13.98077529411764,14.374598084340644,14.083724957937457,13.758389853996942,20
1534771800,14.008,14.295,13.871,14.092,13.940001360045702,11.152001088036563,20.910002040068555,,,13.65479556636765,14.060128235294108,14.465460904220567,14.083724957937457,13.758389853996942,15
1534858200,14.176,14.287,14.07,14.107,13.517604985375385,10.81408398830031,20.276407478063078,,,13.712622078937338,14.129060000000004,14.54549792106267,14.132761907599006,13.758389853996942,15
1534944600,14.04,14.27383,14.02,14.156,13.925515690626579,11.140412552501264,20.888273535939867,,,13.769800370163548,14.197424705882352,14.625049041601155,14.132761907599006,13.758389853996942,20
1535031000,14.107,14.277,14.04,14.179,13.700105387142873,10.960084309714299,20.55015808071431,,,13.819800615365015,14.255175294117667,14.690549972870318,14.132761907599006,13.758389853996942,15
1535117400,14.24,15.008,14.23525,14.967,14.017119638062761,11.21369571045021,21.025679457094142,,,13.948148704983483,14.4462505882353,14.944352471487116,14.78767585070621,13.873766084370889,30
1535376600,14.967,14.967,14.6555,14.693,14.356697549924759,11.485358039939808,21.535046324887137,,,14.047650166914538,14.580859999999992,15.114069833085447,14.78767585070621,14.297586364058683,35
1535463000,14.737,14.885,14.675,14.784,14.736272119329195,11.789017695463357,22.104408178993793,,,14.135275604460873,14.692431764705889,15.249587924950905,14.78767585070621,14.327651623768777,30
1535549400,14.8,14.905,14.702,14.78,15.051431645695626,12.041145316556502,22.577147468543437,,,14.221992396093901,14.801342352941191,15.380692309788481,14.78767585070621,14.364962222071007,30
1535635800,14.778,14.884,14.652,14.718,14.965044061786292,11.972035249429034,22.447566092679438,,,14.258331002641109,14.844110588235312,15.429890173829515,14.78767585070621,14.364962222071007,20
1535722200,14.726,14.919,14.652,14.9,14.874477337814065,11.899581870251254,22.3117160067211,,,14.345007274538856,14.950635294117651,15.556263313696446,14.78767585070621,14.364962222071007,30
1536067800,14.849,14.849,14.658,14.775,15.39136912920978,12.313095303367824,23.08705369381467,,,14.400647475354539,14.983665882352943,15.566684289351347,14.78767585070621,14.364962222071007,15
1536154200,14.731,14.731,14.25035,14.484,15.585360527858501,12.468288422286802,23.378040791787754,,,14.413282267628595,14.935856470588233,14.935856470588233,14.607477738312067,14.364962222071007,20
1536240600,14.522,14.5655,14.252,14.481,14.31685293306772,11.453482346454177,21.47527939960158,,,14.425243872494597,14.887931764705868,14.887931764705868,14.604218989065258,14.364962222071007,15
1536327000,14.426,14.517,14.2,14.454,13.959270653809424,11.16741652304754,20.938905980714136,,,14.421329306816501,14.83499999999999,14.83499999999999,14.554747976189883,14.364962222071007,15
1536586200,14.487,14.747,14.374,14.677,13.57484395122096,10.859875160976769,20.36226592683144,,,14.44344019719081,14.842370588235285,15.24130097927976,14.633602659005405,14.364962222071007,20
1536672600,14.638,14.806,14.566,14.78,13.670461029271312,10.93636882341705,20.50569154390697,,,14.46636137391599,14.833895294117642,15.201429214319294,14.633602659005405,14.364962222071007,15
1536759000,14.758,14.96,14.546,14.889,13.641626104170944,10.913300883336756,20.462439156256416,,,14.488169268342544,14.840564705882358,15.192960143422171,14.763400740618176,14.364962222071007,15
1536845400,14.934,14.9855,14.67,14.769,13.699202744002783,10.959362195202226,20.548804116004174,,,14.518382351160675,14.861263529411765,15.204144707662856,14.763400740618176,14.364962222071007,20
1536931800,14.793,14.9865,14.772,14.913,13.928920391606537,11.14313631328523,20.893380587409805,,,14.547208217034914,14.875701176470606,15.204194135906299,14.797585109774252,14.447813505407085,30
1537191000,14.913,14.913,14.604,14.71,13.946291510809282,11.157033208647427,20.919437266213922,,,14.564588284922182,14.886496470588249,15.208404656254315,14.765881747021126,14.447813505407085,15
1537277400,14.74,15.1225,14.664,14.996,13.599740947448854,10.879792757959084,20.399611421173283,,,14.607668802776729,14.932898823529415,15.258128844282101,14.8743092043183,14.447813505407085,20
1537363800,14.996,15.075,14.621,14.781,13.713509978893622,10.970807983114899,20.57026496834043,,,14.619015244967454,14.939016470588248,15.259017696209042,14.867151757501059,14.447813505407085,15
1537450200,14.864,14.864,14.537,14.765,13.79252815350888,11.034022522807104,20.688792230263317,,,14.623387541534925,14.940788235294129,15.258188929053333,14.867151757501059,14.447813505407085,15
1537536600,14.792,14.9135,14.662,14.812,13.937584654782688,11.150067723826151,20.90637698217403,,,14.630628280551429,14.935105882352941,15.239583484154453,14.867151757501059,14.447813505407085,15
1537795800,14.752,14.8755,14.667,14.738,14.229107083536507,11.383285666829206,21.34366062530476,,,14.633158188794262,14.925823529411762,15.218488870029262,14.830837892442663,14.447813505407085,10
1537882200,14.783,14.849,14.642,14.681,14.061986117801094,11.249588894240876,21.09297917670164,,,14.623810415663218,14.889263529411766,14.889263529411766,14.781630982623897,14.447813505407085,10
1537968600,14.24,14.445,14.131,14.141,13.854982974926838,11.083986379941472,20.782474462390255,,,14.5258267067768,14.782811764705889,14.782811764705889,14.376720579017746,14.447813505407085,-5
1538055000,14.168,14.2915,14.021,14.054,13.88765643759563,11.110125150076506,20.831484656393446,,,14.404093916821362,14.66150588235293,14.66150588235293,14.177417233948976,14.447813505407085,-10
1538141400,14.044,14.1355,13.916,14.062,14.203878662009394,11.363102929607516,21.30581799301409,,,14.259117322135431,14.528604705882348,14.528604705882348,14.131349553762128,14.447813505407085,-10
1538400600,14.123,14.196,13.624,13.647,14.09203169704121,11.273625357632968,21.138047545561815,,,14.050674009907182,14.352818823529407,14.352818823529407,13.808964959493522,14.447813505407085,-10
1538487000,13.65,13.65,13.178,13.249,14.0497162701865,11.2397730161492,21.07457440527975,,,13.802286520518667,14.185701176470594,14.185701176470594,13.381247402334822,13.998451335366134,-25
1538573400,13.288,13.472,13.20099,13.348,13.947499920686678,11.157999936549343,20.921249881030015,,,13.568400816194755,14.016614117647057,14.016614117647057,13.381247402334822,13.814919811411409,-45
1538659800,13.351,13.351,12.9925,13.17,13.895162062223354,11.116129649778685,20.84274309333503,,,13.305865271390926,13.826352941176463,13.826352941176463,13.174741654215502,13.69503268202488,-35
1538746200,13.171,13.254,12.9525,13.12,14.014936127449294,11.211948901959436,21.02240419117394,,,13.077179242345709,13.653461176470588,13.653461176470588,13.174741654215502,13.594994633308817,-30
1539005400,13.094,13.2305,12.878,13.084,14.105495303329043,11.284396242663234,21.158242954993565,,,12.842618931756958,13.473456470588227,13.473456470588227,13.174741654215502,13.57231644521533,-30
1539091800,13.03,13.218,12.864,13.071,14.167163661976822,11.333730929581458,21.250745492965233,,,12.654879442226886,13.322952941176474,13.322952941176474,13.068155798652255,13.56068669912852,-35
1539178200,13.033,13.033,12.625,12.672,14.136232980945266,11.308986384756214,21.2043494714179,,,12.3966978966971,13.12199058823529,13.12199058823529,12.816191136789424,13.383066220619341,-30
1539264600,12.617,12.966,12.609,12.68,14.016941582513354,11.213553266010685,21.02541237377003,,,12.160901605123923,12.933282352941177,12.933282352941177,12.802601417582327,13.316561490575102,-30
1539351000,12.841,12.9565,12.6075,12.728,13.319764783810164,10.655811827048133,19.979647175715247,,,11.941836984699734,12.754559999999998,12.754559999999998,12.77278291342142,13.306949955534023,-35
1539610200,12.696,12.944,12.675,12.801,13.37504356335873,10.700034850686984,20.062565345038095,,,11.771017979749455,12.610237647058812,12.610237647058812,12.77278291342142,13.288632101567309,-30
1539696600,12.896,13.196,12.892,13.115,13.85518426801331,11.08414741441065,20.782776402019966,,,11.69663967479937,12.539124705882351,12.539124705882351,13.009967809570856,13.288632101567309,-15
1539783000,13.081,13.1695,12.96,13.054,13.891800175687454,11.113440140549963,20.837700263531183,,,11.640140869257513,12.480598823529405,12.480598823529405,13.009967809570856,13.288632101567309,-20
1539869400,13.036,13.0425,12.7685,12.827,13.857763649420889,11.086210919536711,20.786645474131333,,,11.595799657720521,12.42626,12.42626,12.928438729768345,13.288632101567309,-15
1539955800,12.838,12.905,12.55801,12.648,13.771209697208244,11.016967757766595,20.656814545812367,,,11.5250495513398,12.351817647058839,12.351817647058839,12.761531353728829,13.240436381009575,-45
1540215000,12.686,12.8985,12.686,12.758,13.806000976147823,11.044800780918258,20.709001464221735,,,11.512080114072178,12.317831764705877,12.317831764705877,12.761531353728829,13.22786949665175,-35
1540301400,12.619,12.771,12.377,12.687,13.79609865073975,11.036878920591802,20.694147976109626,,,11.501959743632217,12.281523529411764,12.281523529411764,12.658964188879704,13.104985961176626,-30
1540387800,12.653,12.793,12.124,12.125,13.771513826498468,11.017211061198775,20.657270739747702,,,11.459414550659334,12.217521176470594,12.217521176470594,12.390854497696132,13.104985961176626,-15
1540474200,12.172,12.45467,12.124,12.325,13.806908874418887,11.04552709953511,20.71036331162833,,,11.413846064425847,12.151474117647071,12.151474117647071,12.332007747860695,12.810639425708416,-35
1540560600,12.067,12.81,12.067,12.249,13.768524025534784,11.014819220427828,20.652786038302175,,,11.46881784734814,12.155756470588242,12.155756470588242,12.332007747860695,12.810639425708416,-30
1540819800,12.386,12.731,12.068,12.171,13.79205084506897,11.033640676055176,20.688076267603453,,,11.51025980892239,12.14164352941176,12.14164352941176,12.332007747860695,12.810639425708416,-15
1540906200,12.125,12.5,12.026,12.404,13.530392071424213,10.82431365713937,20.295588107136318,,,11.608020368549102,12.163116470588234,12.163116470588234,12.332007747860695,12.810639425708416,-20
1540992600,12.569,12.741,12.54,12.597,13.539750590309362,10.83180047224749,20.309625885464044,,,11.71619506569996,12.213907058823542,12.213907058823542,12.469632909451024,12.810639425708416,-15
1541079000,12.628,12.746,12.52,12.563,13.604246831731778,10.883397465385423,20.406370247597668,,,11.823013752704371,12.260507058823544,12.260507058823544,12.499048652355647,12.810639425708416,-15
1541165400,12.621,12.732,12.4875,12.673,13.673748351067294,10.938998680853835,20.51062252660094,,,11.941087501294279,12.31287411764706,12.684660733999843,12.499048652355647,12.810639425708416,-35
1541428200,12.709,12.739,12.4395,12.664,13.823846284884237,11.05907702790739,20.735769427326353,,,12.05664713427058,12.371902352941179,12.687157571611777,12.548807576488754,12.810639425708416,-15
1541514600,12.636,12.869,12.564,12.633,13.789425672842611,11.03154053827409,20.684138509263917,,,12.1158738561076,12.406332941176478,12.406332941176478,12.603283063401015,12.810639425708416,-15
1541601000,12.701,13.018,12.64,12.986,13.873315669567653,11.098652535654123,20.80997350435148,,,12.212182625135304,12.477290588235306,12.742398551335308,12.809337380413826,12.810639425708416,-20
1541687400,12.959,12.985,12.793,12.851,13.973164250754227,11.178531400603383,20.959746376131342,,,12.269737962629833,12.52352823529413,12.777318507958427,12.809337380413826,12.810639425708416,-15
1541773800,12.812,12.866,12.654,12.828,13.79407239596832,11.035257916774656,20.691108593952478,,,12.318637983455298,12.560483529411764,12.80232907536823,12.809337380413826,12.810639425708416,-15
1542033000,12.822,12.826,12.60227,12.659,13.7042070965465,10.963365677237201,20.556310644819753,,,12.349850534849631,12.583594117647076,12.583594117647076,12.809337380413826,12.810639425708416,-20
1542119400,12.694,12.9,12.458,12.591,13.641135201067902,10.912908160854322,20.461702801601852,,,12.38045303191834,12.6050105882353,12.6050105882353,12.598580014096264,12.810639425708416,-15
1542205800,12.647,12.6895,12.537,12.545,13.519188717090081,10.815350973672066,20.278783075635122,,,12.376541299151208,12.600542352941197,12.600542352941197,12.598580014096264,12.810639425708416,-15
1542292200,12.536,12.853,12.5205,12.742,12.295377789978573,9.83630223198286,18.44306668496786,,,12.392729007606265,12.616408235294134,12.840087462982003,12.678118686000738,12.810639425708416,-20
1542378600,12.657,12.781,12.497,12.708,12.248660574495075,9.79892845959606,18.37299086174261,,,12.399040876290634,12.62261058823531,12.846180300179984,12.678118686000738,12.810639425708416,-15
1542637800,12.668,12.668,12.442,12.445,12.217507333706973,9.77400586696558,18.326261000560457,,,12.375022283682105,12.600718823529403,12.600718823529403,12.589182836231878,12.810639425708416,-15
1542724200,12.333,12.506,12.245,12.302,10.699262554908968,8.559410043927175,16.04889383236345,,,12.370943421349212,12.585970588235298,12.585970588235298,12.470470636860128,12.810639425708416,-20
1542810600,12.4,12.578,12.374,12.518,10.002844259250102,8.002275407400083,15.004266388875152,,,12.417043816847466,12.611630588235297,12.611630588235297,12.470470636860128,12.810639425708416,-15
1542983400,12.441,12.571,12.435,12.435,9.843132510150266,7.874506008120213,14.764698765225399,,,12.426681609319825,12.614952941176476,12.614952941176476,12.470470636860128,12.810639425708416,-30
1543242600,12.57,12.65,12.507,12.608,9.243380237156714,7.394704189725371,13.865070355735071,,,12.448072737775709,12.632400000000018,12.816727262224328,12.54801472361626,12.810639425708416,-20
1543329000,12.536,12.652,12.463,12.528,8.87129788616247,7.097038308929976,13.306946829243705,,,12.459294428743794,12.640371764705883,12.640371764705883,12.54801472361626,12.810639425708416,-15
1543415400,12.564,12.776,12.529,12.746,8.948639854455593,7.158911883564475,13.422959781683389,,,12.488677375706262,12.670607058823526,12.85253674194079,12.591799432517497,12.810639425708416,0
1543501800,12.664,12.855,12.664,12.776,9.762408750631419,7.8099270005051356,14.643613125947128,,,12.51826623962367,12.702174117647056,12.886081995670441,12.731473411915145,12.810639425708416,-15
1543588200,12.758,12.97799,12.716,12.964,9.803965859173836,7.843172687339069,14.705948788760754,,,12.544105018071173,12.72295294117647,12.901800864281766,12.851744120098617,12.810639425708416,-10
1543847400,13.15,13.15,12.901,13.107,9.544670264996332,7.635736211997067,14.317005397494498,,,12.58731208180471,12.777936470588232,12.968560859371754,13.018231851679941,12.810639425708416,-10
1543933800,13.06,13.357,12.622,12.671,9.060032190165913,7.2480257521327305,13.59004828524887,,,12.581985848879421,12.761590588235297,12.761590588235297,12.78206179935884,12.810639425708416,-15
1544106600,12.526,12.802,12.526,12.765,8.80886678208556,7.047093425668449,13.213300173128342,,,12.577730568369075,12.736694117647062,12.895657666925048,12.78206179935884,12.810639425708416,-10
1544193000,12.765,12.918,12.698,12.758,8.345196612971158,6.676157290376927,12.517794919456737,,12.758,12.583701676454384,12.738418823529408,12.893135970604432,12.78206179935884,12.810639425708416,-15
1544452200,12.683,12.885,12.673,12.764,8.518553487731111,6.81484279018489,12.777830231596667,,,12.59339075607143,12.748858823529398,12.904326890987365,12.78206179935884,12.810639425708416,-10
1544538600,12.899,12.985,12.55,12.699,8.298373609601327,6.638698887681063,12.447560414401991,,12.699,12.583359234971857,12.73599058823529,12.73599058823529,12.78206179935884,12.810639425708416,-10
1544625000,12.666,12.941,12.578,12.785,8.191364427697943,6.553091542158355,12.287046641546915,,12.785,12.597200228522183,12.751414117647052,12.90562800677192,12.78206179935884,12.810639425708416,-15
1544711400,12.84,12.89,12.7055,12.81,8.338471499621575,6.67077719969726,12.507707249432361,,12.81,12.61005144681474,12.765329411764704,12.920607376714667,12.78206179935884,12.810639425708416,-10
1544797800,12.727,12.872,12.61,12.692,8.037716774005336,6.430173419204269,12.056575161008004,,12.692,12.60929621160072,12.763400000000017,12.763400000000017,12.727583605342886,12.810639425708416,-10
1545057000,12.669,12.669,12.257,12.282,7.91242366391907,6.329938931135256,11.868635495878605,,12.282,12.556116903076553,12.721668235294132,12.721668235294132,12.402472815602456,12.810639425708416,-15
1545143400,12.419,12.5685,12.246,12.335,8.459598592933814,6.767678874347052,12.68939788940072,,,12.507528698339485,12.681896470588232,12.681896470588232,12.402472815602456,12.810639425708416,0
1545229800,12.335,12.479,12.176,12.283,8.761499771676993,7.009199817341595,13.142249657515489,,,12.45615445068773,12.640677647058828,12.640677647058828,12.374514131565805,12.78665237510794,-25
1545316200,12.236,12.3,11.93127,12.061,8.789674347679309,7.0317394781434475,13.184511521518964,,,12.338376496619995,12.555112941176471,12.555112941176471,12.161020463131274,12.61201506260023,-30
1545402600,12.092,12.157,11.627,11.658,9.495959561757381,7.596767649405905,14.243939342636072,,,12.139036795963792,12.417494117647063,12.417494117647063,11.80992998874147,12.484585415271642,-30
1545661800,11.607,12.1246,11.55,11.67,9.259403503688903,7.407522802951123,13.889105255533355,,,12.045294188715381,12.35004235294118,12.35004235294118,11.80992998874147,12.46982931418081,-30
1545834600,11.704,12.132,11.63,12.109,8.961385112687491,7.169108090149994,13.442077669031237,,,11.953937832155015,12.276840000000002,12.276840000000002,11.80992998874147,12.46982931418081,-5
1545921000,11.984,12.609,11.984,12.595,9.015626468554954,7.212501174843964,13.52343970283243,,,11.952735716958975,12.275517647058825,12.598299577158675,12.283261978565786,12.46982931418081,-10
1546007400,12.655,12.827,12.588,12.688,8.62105464503025,6.8968437160242,12.931581967545377,,,11.969603986562705,12.293440000000015,12.617276013437325,12.593386228910283,12.46982931418081,-10
1546266600,12.709,12.81947,12.563,12.775,9.054909435837548,7.2439275486700385,13.582364153756322,,,11.983287935944869,12.306004705882359,12.628721475819848,12.639911627548589,12.46982931418081,5
1546439400,12.604,12.901,12.604,12.857,9.040997890333418,7.232798312266735,13.561496835500128,,,12.015662793059107,12.341781176470594,12.66789955988208,12.710893894214376,12.46982931418081,10
1546525800,12.776,12.87,12.597,12.657,9.15821231687881,7.326569853503049,13.737318475318215,,,12.029400137576486,12.355901176470589,12.682402215364691,12.710893894214376,12.46982931418081,-20
1546612200,12.745,13.102,12.644,13.04,8.975937240830836,7.1807497926646695,13.463905861246253,,,12.085470773422596,12.422235294117643,12.75899981481269,12.947748089443747,12.46982931418081,10
1546871400,13.039,13.271,13.039,13.123,9.4339731107477,7.547178488598161,14.150959666121551,,,12.154346260834487,12.507322352941173,12.86029844504786,13.043705011846907,12.692061249085771,25
1546957800,13.213,13.266,12.972,13.231,9.370855249593953,7.496684199675163,14.05628287439093,,,12.237616217554113,12.606411764705873,12.975207311857634,13.10124291238235,12.692061249085771,10
1547044200,13.229,13.4108,13.1335,13.158,9.348106202155678,7.4784849617245435,14.022159303233519,,,12.32895851482509,12.712475294117644,13.095992073410198,13.14901127578361,12.795046689262731,20
1547130600,13.23,13.366,13.135,13.251,9.36298536096924,7.490388288775392,14.04447804145386,,,12.436202847010426,12.830712941176458,13.22522303534249,13.182073642431687,12.804221925743965,25
1547217000,13.172,13.386,13.144,13.386,8.686106764599879,6.948885411679903,13.02916014689982,,13.386,12.541344877110317,12.95117411764705,13.361003358183781,13.265658994225035,12.819563216762253,25
1547476200,13.324,13.35,13.098,13.211,8.485771782870968,6.788617426296774,12.72865767430645,,13.211,12.616166662513816,13.042395294117645,13.468623925721474,13.265658994225035,12.819563216762253,5
1547562600,13.222,13.451,13.222,13.431,8.754454171296407,7.003563337037126,13.13168125694461,,13.431,12.703099486391178,13.149327058823522,13.595554631255865,13.316276718885396,12.906011140983779,25
1547649000,13.449,13.554,13.307,13.384,8.606677516937129,6.885342013549703,12.910016275405694,,13.384,12.791736248576594,13.255978823529412,13.72022139848223,13.372386558630774,12.995938916627797,25
1547735400,13.36,13.572,13.3475,13.488,8.652677552959872,6.9221420423678985,12.979016329439808,,13.488,12.880408293026353,13.366423529411763,13.852438765797174,13.427690884627957,13.042621851154381,30
1547821800,13.512,13.7655,12.752,13.632,8.713108066023215,6.970486452818573,13.069662099034822,,13.632,12.988526115719656,13.5068211764706,14.025116237221544,13.595828306679163,13.042621851154381,10
1548167400,13.573,13.8485,13.52401,13.724,8.51802956063463,6.814423648507705,12.777044340951946,,13.724,13.093488504363028,13.639677647058818,14.185866789754607,13.600024289827918,13.170730575740258,25
1548253800,13.723,13.911,13.612,13.748,8.597757469348997,6.878205975479197,12.896636204023494,,13.748,13.198584585064244,13.773592941176474,14.348601297288704,13.680500149463118,13.262597677473096,35
1548340200,13.739,13.856,13.546,13.828,8.556338535124471,6.845070828099577,12.834507802686707,,13.828,13.29043381466444,13.88798588235295,14.485537950041461,13.727339414588096,13.262597677473096,15
1548426600,13.905,13.98899,13.832,13.94,8.586270357626951,6.869016286101561,12.879405536440427,,13.94,13.372548382613036,13.985543529411766,14.598538676210495,13.871563066660146,13.498669119862008,50
1548685800,13.822,14.023,13.326,13.851,8.517295172575196,6.813836138060157,12.775942758862794,,13.851,13.44607499692174,14.068844705882345,14.69161441484295,13.871563066660146,13.498669119862008,20
1548772200,13.848,13.896,13.696,13.827,8.335182874519079,6.668146299615263,12.50277431177862,,13.827,13.49424810733408,14.10444705882353,14.714646010312979,13.871563066660146,13.498669119862008,15
1548858600,12.81,13.99,12.535,12.737,8.27187588896467,6.617500711171736,12.407813833447005,,12.737,13.371139326066208,13.93905882352941,13.93905882352941,12.936227200397465,13.498669119862008,-20
1548945000,12.594,12.89,12.594,12.689,8.346917079470746,6.677533663576597,12.520375619206119,,12.689,13.248577771075817,13.742905882352934,13.742905882352934,12.874015906667845,13.307647237287101,-50
1549031400,12.777,12.867,12.703,12.804,8.302196710984896,6.641757368787918,12.453295066477345,,12.804,13.145594549097481,13.584769411764716,13.584769411764716,12.874015906667845,13.267529577480879,-5
1549290600,12.7,13.069,12.7,13.005,8.3086642353096,6.64693138824768,12.4629963529644,,13.005,13.076118055014549,13.488905882352938,13.488905882352938,12.874015906667845,13.267529577480879,10
1549377000,13,13.284,12.955,13.215,8.301973394047234,6.641578715237788,12.452960091070851,,13.215,13.036235267959558,13.433795294117653,13.433795294117653,13.091403890420967,13.267529577480879,10
1549463400,13.193,13.193,12.815,12.827,8.334789678188937,6.66783174255115,12.502184517283405,,12.827,12.93566117322319,13.328437647058841,13.328437647058841,12.990038810677708,13.267529577480879,10
1549549800,12.815,12.959,12.782,12.914,8.221797754585912,6.577438203668731,12.332696631878868,,12.914,12.84301273504719,13.232042352941193,13.232042352941193,12.98050285206394,13.267529577480879,10
1549636200,12.841,13.1445,12.841,13.078,8.209488306816308,6.567590645453047,12.314232460224462,,13.078,12.780648854581893,13.153656470588233,13.153656470588233,12.990219286511245,13.267529577480879,5
