time,open,high,low,close,CRS,ATR,Histogram,MACD,Signal line,CMF,Up Trend,Down Trend,Volume,OnBalanceVolume,MTF RSI,LOI,Acc,Deep Acc,Trim 25%,Trim 50%,Trim 75%,Acc Enter,Deep Enter,Acc Bounce,Deep Bounce,Trim 25%,Trim 50%,Trim 75%,Exit 100%,CT4 Dist,IWM Trim,LT Fast TL,LT Slow TL,BP Entry,MIXED Watch,LT Exit,Time Stop,IBIT Disabled,CT1 Cross,CT2 Cross,CT3 Cross,CT4 Distribution,IWM CT3 Warning,LT Fast TL,LT Slow TL,VST SRI Bias Histogram,VLT SRI Bias Histogram,ST SRI Bias Histogram,LT SRI Bias Histogram,VLT Reversal Support,VLT Reversal Robust Fit,VLT Reversal Resistance,VLT Fast Trackline,VLT Slow Trackline,VLT Stage 4 to 1,VLT Stage 1 to 2,VLT Stage 2 to 3,VLT Stage 3 to 4,ST Reversal Support,ST Reversal Robust Fit,ST Reversal Resistance,ST Fast Trackline,ST Slow Trackline,ST Stage 4 to 1,ST Stage 1 to 2,ST Stage 2 to 3,ST Stage 3 to 4,LT Reversal Support,LT Reversal Robust Fit,LT Reversal Resistance,LT Fast Trackline,LT Slow Trackline,LT Stage 4 to 1,LT Stage 1 to 2,LT Stage 2 to 3,LT Stage 3 to 4,VST Reversal Support,VST Reversal Robust Fit,VST Reversal Resistance,VST Fast Trackline,VST Slow Trackline,VST Stage 4 to 1,VST Stage 1 to 2,VST Stage 2 to 3,VST Stage 3 to 4,STH MVRV,MVRV SMA,%K,%D,MTF RSI,Short-Term Risk Score,Funding Rate,Funding Rate,Funding Rate,Funding Rate,Funding Rate,Funding Rate,Funding Rate,MVRV,Z-score,Plot,Plot
1750253400,371.44,374.77,367.77,369.7,,10.3706474385082,-1.3161571225193038,-2.250178655509842,-0.9340215329905381,0.0681826584995783,,401.3743925393258,706372,89373636,41.390751807404655,17.746372191872094,-45,-65,40,60,80,,,,,,,,,,,380.7401248342051,335.02926136904335,0,0,0,0,0,0,0,0,0,0,380.7401248342051,335.02926136904335,-20,-10,-10,10,338.03544267576484,386.81007058823485,435.58469850070486,388.9081072410162,298.29662026914616,0,0,0,0,354.43019500020034,370.69214117647044,370.69214117647044,379.9221504613723,388.8471541441077,0,0,0,0,371.11972502112735,412.72861176470616,412.72861176470616,380.7401248342051,335.02926136904335,0,0,0,0,372.61157514359695,379.8156470588234,379.8156470588234,379.9221504613723,388.8471541441077,0,0,0,0,1.509830688526609,,,,45.148418023034665,0.28612242700281254,0.0008405000000000012,0.000672400000000001,0.0005043000000000007,0.0003362000000000005,0.00016810000000000024,0,0.0008405000000000012,2.2026074899461348,2.40622945136001,,
1750267800,369.69,372.15,367.43,369.09,,9.967029764329041,-1.5283770091289086,-2.844492794401674,-1.3161157852727654,0.0804012822498048,,398.2999532853932,439424,88934212,41.00867304492527,17.746372191872094,-45,-65,40,60,80,,,,,,,,,,,380.7401248342051,335.02926136904335,0,0,0,0,0,0,0,0,0,0,380.7401248342051,335.02926136904335,-40,-15,-15,10,338.03544267576484,386.81007058823485,435.58469850070486,388.9081072410162,298.29662026914616,0,0,0,0,355.0166720495956,370.69044705882357,370.69044705882357,378.22543032483094,388.8471541441077,0,0,0,0,369.80173698736763,408.9472941176471,408.9472941176471,380.7401248342051,335.02926136904335,0,0,0,0,369.8344333785437,377.2776705882352,377.2776705882352,378.22543032483094,388.8471541441077,0,0,0,0,1.509830688526609,,,,,0.2871153288048195,0.0008405000000000012,0.000672400000000001,0.0005043000000000007,0.0003362000000000005,0.00016810000000000024,0,0.0008405000000000012,2.2026074899461348,2.404257416384956,,
1750426200,372.5,376.1,366.16,367.66,,9.965099066876965,-1.6605327572009105,-3.3917817317739036,-1.731248974572993,0.06019778112969084,,398.2999532853932,810265,88123947,40.07474958121512,17.746372191872094,-45,-65,40,60,80,,,,,,,,,,,380.7401248342051,335.02926136904335,0,0,0,0,0,0,0,0,0,0,380.7401248342051,335.02926136904335,-25,-15,-15,10,338.03544267576484,386.81007058823485,435.58469850070486,388.9081072410162,298.29662026914616,0,0,0,0,354.99681242607954,370.37148235294103,370.37148235294103,378.22543032483094,388.8471541441077,0,0,0,0,369.80173698736763,408.9472941176471,408.9472941176471,380.7401248342051,335.02926136904335,0,0,0,0,367.2967206038049,374.9078588235291,374.9078588235291,378.22543032483094,388.8471541441077,0,0,0,0,1.509830688526609,,,,45.51343334855253,0.3170266357938947,0.0008795,0.0007036,0.0005277,0.0003518,0.0001759,0,0.0008795,2.202133046471346,2.4042870613439398,,
1750440600,367.57,371.45,365.11,369.92,,9.706163419242895,-1.496306162114637,-3.6016316772162895,-2.1053255151016526,0.09226698880327999,,395.9588621611685,434164,88558111,42.31082765623584,16.49553772816034,-45,-65,40,60,80,,,,,,,,,,,380.7401248342051,335.02926136904335,0,0,0,0,0,0,0,0,0,0,380.7401248342051,335.02926136904335,-30,10,-5,10,340.9397764416018,389.916752941176,438.89372944075023,388.9081072410162,300.60382248756883,0,0,0,0,355.63139155378326,370.4649176470588,370.4649176470588,376.444019833693,388.8471541441077,0,0,0,0,369.38467304298393,403.7730117647061,403.7730117647061,380.7401248342051,335.02926136904335,0,0,0,0,366.1082288208108,373.8322352941178,373.8322352941178,376.444019833693,388.8471541441077,0,0,0,0,1.4807001490661316,,,,,0.2873050906239832,0.0008795,0.0007036,0.0005277,0.0003518,0.0001759,0,0.0008795,2.202133046471346,2.4023201020861915,,
1750685400,362.47,370.3,358.8,368.055,,9.834294603582688,-1.4147593645356564,-3.873774720771223,-2.4590153562355668,0.1339204549676615,,392.9109759450517,724322,87833789,40.95277829261746,16.461632281281602,-45,-65,40,60,80,,,,,,,,,,,380.1342946035827,335.02926136904335,0,0,0,0,0,0,0,0,0,0,380.1342946035827,335.02926136904335,-35,-10,-10,10,340.9397764416018,389.916752941176,438.89372944075023,388.9081072410162,300.60382248756883,0,0,0,0,355.4776497755158,370.1211411764708,370.1211411764708,375.66793789162665,388.8471541441077,0,0,0,0,369.38467304298393,403.7730117647061,403.7730117647061,380.1342946035827,335.02926136904335,0,0,0,0,364.6923780799038,372.59622352941153,372.59622352941153,375.66793789162665,388.8471541441077,0,0,0,0,1.4807001490661316,,50.232924790428875,51.26183212185952,44.318838244706306,0.31187800874168076,-0.005313999999999997,-0.0042511999999999975,-0.0031883999999999984,-0.0021255999999999988,-0.0010627999999999994,-0.005313999999999997,0,2.1238213331398503,2.246665826000871,,
1750699800,368.27,370,365.96,367.23,,9.420416417612497,-1.3197145870006817,-4.108658589986419,-2.7889440029857373,0.12279118028981956,,392.9109759450517,321735,87512054,40.33601737382003,15.090069527619532,-45,-65,40,60,80,,,,,,,,,,,379.4204164176125,335.02926136904335,0,0,0,0,0,0,0,0,0,0,379.4204164176125,335.02926136904335,-80,-15,-40,-10,340.9397764416018,389.916752941176,438.89372944075023,385.70580989123346,300.60382248756883,0,0,0,0,354.7430727872815,369.4220235294116,369.4220235294116,375.221334202474,385.75541244240026,0,0,0,0,367.7467014296958,400.4494588235293,400.4494588235293,379.4204164176125,335.02926136904335,0,0,0,0,363.0633049551238,371.21707058823546,371.21707058823546,375.221334202474,385.75541244240026,0,0,0,0,1.4807001490661316,,,,,0.27870461961986337,-0.005313999999999997,-0.0042511999999999975,-0.0031883999999999984,-0.0021255999999999988,-0.0010627999999999994,-0.005313999999999997,0,2.1238213331398503,2.2449895079335516,,
1750771800,373.665,384.22,371,380.39,,9.961100959211604,-0.3256940164363922,-3.1960615235312275,-2.8703675070948353,0.08667079154080636,,392.9109759450517,772825,88284879,52.599257791827924,15.090069527619532,-45,-65,40,60,80,,,,,,,,,,,379.4204164176125,335.02926136904335,0,0,0,0,0,0,0,0,0,0,379.4204164176125,335.02926136904335,-25,0,-10,0,340.9397764416018,389.916752941176,438.89372944075023,385.70580989123346,300.60382248756883,0,0,0,0,355.87299411547286,370.1725294117644,384.47206470805594,375.221334202474,385.75541244240026,0,0,0,0,367.7467014296958,400.4494588235293,400.4494588235293,379.4204164176125,335.02926136904335,0,0,0,0,363.45815571875886,371.605258823529,379.7523619282992,375.221334202474,385.75541244240026,0,0,0,0,1.4807001490661316,,,,49.85361380176033,0.3269934406807567,-0.007060500000000001,-0.0056484000000000005,-0.0042363,-0.0028242000000000002,-0.0014121000000000001,-0.007060500000000001,0,2.2123022881003425,2.4230881927240877,,
1750786200,380.51,383.25,375.7,377.13,,9.788879462125063,0.13253524695187036,-2.704698448404997,-2.8372336953568675,0.0687968772653852,,392.9109759450517,280905,88003974,49.86502529370783,15.090069527619532,-45,-65,40,60,80,,,,,,,,,,,379.4204164176125,335.02926136904335,0,0,0,0,0,0,0,0,0,0,379.4204164176125,335.02926136904335,-40,-15,-25,0,343.9699009526236,393.27376470588246,442.5776284591413,385.70580989123346,300.60382248756883,0,0,0,0,356.3917462434807,370.4833647058826,370.4833647058826,375.221334202474,385.75541244240026,0,0,0,0,367.3657433375141,396.743694117647,396.743694117647,379.4204164176125,335.02926136904335,0,0,0,0,363.3007331019072,371.42662352941176,379.5525139569163,375.221334202474,385.75541244240026,0,0,0,0,1.502829714110782,,,,,0.2789281616665863,-0.007060500000000001,-0.0056484000000000005,-0.0042363,-0.0028242000000000002,-0.0014121000000000001,-0.007060500000000001,0,2.2123022881003425,2.4210870258538084,,
1750858200,384.915,388.6,379.37,384.81,,9.908959500544702,0.9287829313582696,-1.6762550311590303,-2.6050379625173,0.0678558406577758,,392.9109759450517,691558,88695532,55.706519328487204,15.090069527619532,-45,-65,40,60,80,,,,,,,,,,,379.4204164176125,335.02926136904335,0,0,0,0,0,0,0,0,0,0,379.4204164176125,335.02926136904335,-35,-10,-20,0,343.9699009526236,393.27376470588246,442.5776284591413,385.70580989123346,300.60382248756883,0,0,0,0,358.42478465495077,371.89154117647064,385.3582976979905,375.221334202474,385.75541244240026,0,0,0,0,367.3657433375141,396.743694117647,396.743694117647,379.4204164176125,335.02926136904335,0,0,0,0,363.5997701418247,371.5630705882348,379.52637103464485,375.221334202474,385.75541244240026,0,0,0,0,1.502829714110782,,,,55.494195483477604,0.3088291770933569,0.004999999999999999,0.004,0.0029999999999999996,0.002,0.001,0,0.004999999999999999,2.224066859228368,2.4458110292247164,,
1750872600,384.71,389.49,382.73,388.52,,9.684033821934365,1.6396803846701795,-0.5554374816795757,-2.1951178663497553,0.08651505917664755,,392.9109759450517,403774,89099306,58.23792956425856,15.090069527619532,-45,-65,40,60,80,,,,,,,,,,,379.4204164176125,335.02926136904335,0,0,0,0,0,0,0,0,0,0,379.4204164176125,335.02926136904335,-10,-10,-20,0,343.9699009526236,393.27376470588246,442.5776284591413,385.70580989123346,300.60382248756883,0,0,0,0,361.03763948420743,373.74465882352916,386.4516781628509,379.6093887574295,385.75541244240026,0,0,0,0,367.3970844907487,394.8018117647056,422.20653903866247,379.4204164176125,335.02926136904335,0,0,0,0,364.60693140024455,372.74902352941143,380.8911156585783,379.6093887574295,385.75541244240026,0,0,0,0,1.502829714110782,,,,,0.2897077451701348,0.004999999999999999,0.004,0.0029999999999999996,0.002,0.001,0,0.004999999999999999,2.224066859228368,2.443766351064967,,
1750944600,386.19,392.68,384.39,386.22,,9.584459977510486,1.8725342246217402,0.14554991442741994,-1.7269843101943203,0.06847937916262359,,392.9109759450517,664559,88434747,56.097481492077634,15.090069527619532,-45,-65,40,60,80,,,,,,,,,,,379.4204164176125,335.02926136904335,0,0,0,0,0,0,0,0,0,0,379.4204164176125,335.02926136904335,0,-10,-10,10,343.9699009526236,393.27376470588246,442.5776284591413,385.70580989123346,300.60382248756883,0,0,0,0,363.81157449464075,375.5529294117642,387.2942843288876,379.6093887574295,385.75541244240026,0,0,0,0,367.3970844907487,394.8018117647056,422.20653903866247,379.4204164176125,335.02926136904335,0,0,0,0,365.12730606905075,373.2851411764704,381.44297628389006,379.6093887574295,385.75541244240026,0,0,0,0,1.502829714110782,,,,54.236601810575486,0.29980934454374214,-0.0025455000000000018,-0.0020364000000000016,-0.0015273000000000012,-0.0010182000000000008,-0.0005091000000000004,-0.0025455000000000018,0,2.247231588050567,2.4916780727825283,,
1750959000,386.17,388.44,384.15,386.49,,9.206284264831167,1.953296517638633,0.714636336853971,-1.238660180784662,0.052315459862092024,,392.9109759450517,398080,88832827,56.30052802131153,15.090069527619532,-45,-65,40,60,80,,,,,,,,,,,379.4204164176125,335.02926136904335,0,0,0,0,0,0,0,0,0,0,379.4204164176125,335.02926136904335,10,-15,-15,15,347.2349917120212,397.01964705882347,446.8043024056257,385.70580989123346,300.60382248756883,0,0,0,0,367.02769054431593,377.5373411764702,388.04699180862445,379.93640468296917,385.75541244240026,0,0,0,0,367.14483687127944,392.9368941176473,418.72895136401513,379.4204164176125,335.02926136904335,0,0,0,0,366.71266406195195,374.83725882352917,382.9618535851064,379.93640468296917,385.75541244240026,0,0,0,0,1.5316043004138544,,,,,0.27570623136463357,-0.0025455000000000018,-0.0020364000000000016,-0.0015273000000000012,-0.0010182000000000008,-0.0005091000000000004,-0.0025455000000000018,0,2.247231588050567,2.4895421598874172,,
1751031000,385.225,397.98,383.4,394.18,,9.590121103057514,2.4035721903385694,1.7658050571385502,-0.6377671332000194,0.05460458775518292,362.57279724225646,,1329276,90162103,61.72949924299773,22.590069527619534,-45,-65,40,60,80,,,,,,,,,,,379.4204164176125,335.02926136904335,0,0,0,0,0,1,1,0,0,0,379.4204164176125,335.02926136904335,55,10,10,10,347.2349917120212,397.01964705882347,446.8043024056257,385.70580989123346,300.60382248756883,0,0,0,0,369.1358239567039,379.47090588235255,389.8059878080012,385.8512366909275,385.75541244240026,0,0,0,0,367.14483687127944,392.9368941176473,418.72895136401513,379.4204164176125,335.02926136904335,0,0,0,0,369.9158079208066,378.0853529411764,386.25489796154613,385.8512366909275,385.75541244240026,0,0,0,0,1.5316043004138544,,,,52.75849781449782,0.30540693816565095,0.0043490000000000004,0.0034792000000000004,0.0026094000000000004,0.0017396000000000002,0.0008698000000000001,0,0.0043490000000000004,2.234268824755415,2.466937865949916,,
1751045400,394.09,395.14,383.69,383.69,,9.722969595696261,1.8961641405322818,1.7324380424653327,-0.16372609806694904,0.02799592023521636,362.57279724225646,,721471,89440632,52.20230793473901,23.34057020584659,-45,-65,40,60,80,,,,,,,,,,,379.4204164176125,335.02926136904335,0,0,0,0,0,0,0,0,0,0,379.4204164176125,335.02926136904335,-5,-15,-15,10,347.2349917120212,397.01964705882347,446.8043024056257,385.70580989123346,300.60382248756883,0,0,0,0,370.9223799768955,380.7319058823527,390.54143178780987,385.8512366909275,385.75541244240026,0,0,0,0,366.74297363954724,390.6675529411765,414.59213224280575,379.4204164176125,335.02926136904335,0,0,0,0,371.70232948374013,379.7441764705881,387.7860234574361,385.8512366909275,385.75541244240026,0,0,0,0,1.5316043004138544,,,,,0.27028355776485397,0.0043490000000000004,0.0034792000000000004,0.0026094000000000004,0.0017396000000000002,0.0008698000000000001,0,0.0043490000000000004,2.234268824755415,2.4648512246377736,,
1751290200,389.6,405.18,384.33,402.41,,10.563471767432244,2.67488987378197,3.179886244160514,0.5049963703785435,0.07654718288904375,362.57279724225646,,1182994,90623626,63.136442530472216,23.34057020584659,-45,-65,40,60,80,,,,,,,,,,,379.4204164176125,335.02926136904335,0,0,0,0,0,0,0,0,0,0,379.4204164176125,335.02926136904335,35,10,10,10,347.2349917120212,397.01964705882347,446.8043024056257,385.70580989123346,300.60382248756883,0,0,0,0,373.9817922716279,383.61631764705885,393.2508430224898,386.6184691568508,385.75541244240026,0,0,0,0,366.74297363954724,390.6675529411765,414.59213224280575,379.4204164176125,335.02926136904335,0,0,0,0,374.9768046109467,383.54827058823525,392.1197365655238,386.6184691568508,385.75541244240026,0,0,0,0,1.5316043004138544,,54.732950327163046,51.319193534065924,61.695159380004974,0.29104729430442744,0.003293999999999999,0.0026351999999999994,0.0019763999999999997,0.0013175999999999997,0.0006587999999999999,0,0.003293999999999999,2.255456269145941,2.5130791359553184,,
